actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
24,PT09M34.00S,2025-01-23T01:14:23.4Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612745,4,8,2025-01-23T01:14:27Z,240000,False,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1628386]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Allen,1628386.0,,
25,PT09M34.00S,2025-01-23T01:14:23.4Z,1,REGULAR,steal,,[],1628386,,,1610612739,4,8,2025-01-23T01:14:25Z,250000,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
26,PT09M28.00S,2025-01-23T01:14:29.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629622,69.46452036793693,73.0392156862745,1610612739,4,11,2025-01-23T01:15:02Z,260000,False,115.0,235.0,1,right,M. Strus 26' 3PT running (3 PTS) (D. Garland 1 AST),"[1629622, 1629636]",1610612739.0,CLE,running,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,26.13,Made,3.0,D. Garland,1629636.0,1.0,,,,,,,,,,,,,,
28,PT09M10.00S,2025-01-23T01:14:47.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,7.046649145860711,48.529411764705884,1610612745,4,11,2025-01-23T01:14:53Z,280000,False,7.0,14.0,1,left,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
29,PT09M07.00S,2025-01-23T01:14:50.1Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,4,11,2025-01-23T01:14:50Z,290000,False,,,0,,A. Thompson REBOUND (Off:1 Def:0),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,28.0,,,,,,1.0,0.0,1.0,,,,,
30,PT09M07.00S,2025-01-23T01:14:50.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641708,5.590000152587891,50.0,1610612745,6,11,2025-01-23T01:14:50Z,300000,False,0.0,0.0,1,left,A. Thompson tip Layup (2 PTS),[1641708],1610612745.0,HOU,tip,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
31,PT08M58.00S,2025-01-23T01:15:03.2Z,1,REGULAR,foul,personal,['2freethrow'],1630224,,,1610612739,6,11,2025-01-23T01:15:14Z,310000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1630224, 1628378]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627961.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,
33,PT08M58.00S,2025-01-23T01:15:25.7Z,1,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,6,12,2025-01-23T01:15:25Z,330000,False,,,0,,D. Mitchell Free Throw 1 of 2 (6 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
34,PT08M58.00S,2025-01-23T01:15:43.6Z,1,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,6,13,2025-01-23T01:15:43Z,340000,False,,,0,,D. Mitchell Free Throw 2 of 2 (7 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
35,PT08M38.00S,2025-01-23T01:16:05.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,6.521024967148489,49.754901960784316,1610612745,8,13,2025-01-23T01:16:10Z,350000,False,1.0,9.0,1,left,A. Thompson cutting DUNK (4 PTS) (A. Sengun 2 AST),"[1641708, 1630578]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.89,Made,4.0,A. Sengun,1630578.0,2.0,,,,,,,,,,,,,,
37,PT08M26.00S,2025-01-23T01:16:17.4Z,1,REGULAR,3pt,Jump Shot,[],1628378,72.09264126149803,20.588235294117645,1610612739,8,13,2025-01-23T01:16:23Z,370000,False,-147.0,210.0,1,right,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
38,PT08M26.00S,2025-01-23T01:16:17.4Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,8,13,2025-01-23T01:16:23Z,380000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,37.0,,,,,,1.0,1.0,0.0,,,,,
39,PT08M19.00S,2025-01-23T01:16:25.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641708,7.440867279894875,52.69607843137255,1610612745,10,13,2025-01-23T01:19:38Z,390000,False,-13.0,17.0,1,left,A. Thompson running Layup (6 PTS),[1641708],1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.2,Made,6.0,,,,,,,,,,,,,,,,,
40,PT08M18.00S,2025-01-23T01:16:35.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,10,13,2025-01-23T01:16:35Z,400000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M07.00S,2025-01-23T01:19:32.7Z,1,REGULAR,2pt,Jump Shot,[],1629636,88.64980289093299,69.85294117647058,1610612739,10,15,2025-01-23T01:19:37Z,410000,False,99.0,54.0,1,right,D. Garland 11' driving floating bank Jump Shot (5 PTS) (M. Strus 2 AST),"[1629636, 1629622]",1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,11.31,Made,5.0,M. Strus,1629622.0,2.0,,,,,,,,,,,,,,
43,PT07M46.00S,2025-01-23T01:19:53.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,6.783837056504599,53.431372549019606,1610612745,10,15,2025-01-23T01:20:17Z,420000,False,-17.0,11.0,1,left,MISS A. Sengun turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,,,,,,,,,,,,,,
44,PT07M42.00S,2025-01-23T01:19:57.6Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,10,15,2025-01-23T01:20:17Z,430000,False,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,43.0,,,,,,2.0,1.0,1.0,,,,,
45,PT07M42.00S,2025-01-23T01:19:56.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,5.590000152587891,50.0,1610612745,12,15,2025-01-23T01:19:56Z,440000,False,0.0,0.0,1,left,A. Sengun tip Layup (4 PTS),[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
46,PT07M35.00S,2025-01-23T01:20:04.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629731,91.80354796320631,48.77450980392157,1610612739,12,17,2025-01-23T01:20:13Z,450000,False,-6.0,25.0,1,right,D. Wade reverse Layup (2 PTS) (D. Garland 2 AST),"[1629731, 1629636]",1610612739.0,CLE,reverse,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,2.52,Made,2.0,D. Garland,1629636.0,2.0,,,,,,,,,,,,,,
48,PT07M21.00S,2025-01-23T01:20:18.6Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612745,12,17,2025-01-23T01:20:21Z,470000,False,,,0,,F. VanVleet bad pass TURNOVER (2 TO),"[1627832, 1628386]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,2.0,Allen,1628386.0,,
49,PT07M21.00S,2025-01-23T01:20:18.6Z,1,REGULAR,steal,,[],1628386,,,1610612739,12,17,2025-01-23T01:20:20Z,480000,False,,,0,,J. Allen STEAL (2 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
50,PT07M20.00S,2025-01-23T01:20:30.4Z,1,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612739,12,17,2025-01-23T01:20:40Z,490000,False,,,0,,F. VanVleet shooting personal FOUL (1 PF) (Allen 2 FT),"[1627832, 1628386]",1610612745.0,HOU,shooting,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,202058.0,1.0,0.0,Allen,1628386.0,,,,,,,,
53,PT07M20.00S,2025-01-23T01:20:51.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628386,,,1610612739,12,18,2025-01-23T01:20:51Z,510000,False,,,0,,J. Allen Free Throw 1 of 2 (1 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
54,PT07M20.00S,2025-01-23T01:21:10.2Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628386,,,1610612739,12,19,2025-01-23T01:21:10Z,520000,False,,,0,,J. Allen Free Throw 2 of 2 (2 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
55,PT07M09.00S,2025-01-23T01:21:22.4Z,1,REGULAR,3pt,Jump Shot,[],1630224,31.882391590013142,31.127450980392158,1610612745,12,19,2025-01-23T01:21:30Z,530000,False,94.0,247.0,1,left,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
56,PT07M08.00S,2025-01-23T01:21:23.4Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,12,19,2025-01-23T01:21:30Z,540000,False,,,0,,D. Wade REBOUND (Off:1 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,,,,,,,55.0,,,,,,2.0,1.0,1.0,,,,,
57,PT06M59.00S,2025-01-23T01:21:32.6Z,1,REGULAR,3pt,Jump Shot,[],1629731,69.59592641261499,72.05882352941177,1610612739,12,19,2025-01-23T01:21:39Z,550000,False,110.0,233.0,1,right,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,,,,,,,,,,,,,,,,,
58,PT06M58.00S,2025-01-23T01:21:33.6Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,12,19,2025-01-23T01:21:39Z,560000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,57.0,,,,,,1.0,1.0,0.0,,,,,
59,PT06M50.00S,2025-01-23T01:21:41.9Z,1,REGULAR,turnover,bad pass,[],1630224,,,1610612745,12,19,2025-01-23T01:21:45Z,570000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630224, 1629731]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Wade,1629731.0,,
60,PT06M50.00S,2025-01-23T01:21:41.9Z,1,REGULAR,steal,,[],1629731,,,1610612739,12,19,2025-01-23T01:21:44Z,580000,False,,,0,,D. Wade STEAL (1 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
61,PT06M44.00S,2025-01-23T01:21:48.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628378,92.19776609724047,51.9607843137255,1610612739,12,19,2025-01-23T01:22:20Z,590000,False,10.0,21.0,1,right,MISS D. Mitchell running Layup,[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.3,Missed,,,,,,,,,,,,,,,,,,
62,PT06M42.00S,2025-01-23T01:21:50.2Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,12,19,2025-01-23T01:21:53Z,600000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,61.0,,,,,,3.0,2.0,1.0,,,,,
63,PT06M38.00S,2025-01-23T01:21:54.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630224,6.783837056504599,50.245098039215684,1610612745,12,19,2025-01-23T01:22:09Z,610000,False,-1.0,11.0,1,left,MISS J. Green running alley-oop Layup,[1630224],1610612745.0,HOU,running alley-oop,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.14,Missed,,,,,,,,,,,,,,,,,,
64,PT06M35.00S,2025-01-23T01:21:57.5Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,12,19,2025-01-23T01:22:09Z,620000,False,,,0,,A. Thompson REBOUND (Off:2 Def:0),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,63.0,,,,,,2.0,0.0,2.0,,,,,
65,PT06M35.00S,2025-01-23T01:21:57.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641708,5.590000152587891,50.0,1610612745,12,19,2025-01-23T01:21:57Z,630000,False,0.0,0.0,1,left,MISS A. Thompson tip Layup - blocked,"[1641708, 1628386]",1610612745.0,HOU,tip,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0
66,PT06M35.00S,2025-01-23T01:21:57.6Z,1,REGULAR,block,,[],1628386,,,1610612745,12,19,2025-01-23T01:21:59Z,640000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
67,PT06M33.00S,2025-01-23T01:21:59.8Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,12,19,2025-01-23T01:21:59Z,650000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,,65.0,,,,,,2.0,2.0,0.0,,,,,
68,PT06M16.00S,2025-01-23T01:22:15.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,92.19776609724047,49.50980392156863,1610612739,12,21,2025-01-23T01:22:21Z,660000,False,-2.0,21.0,1,right,M. Strus driving finger roll Layup (5 PTS) (J. Allen 2 AST),"[1629622, 1628386]",1610612739.0,CLE,driving finger roll,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,2.09,Made,5.0,J. Allen,1628386.0,2.0,,,,,,,,,,,,,,
70,PT05M55.00S,2025-01-23T01:22:49.2Z,1,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612745,12,21,2025-01-23T01:23:44Z,680000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Brooks 2 FT),"[1628378, 1628415]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,,,202058.0,1.0,0.0,Brooks,1628415.0,,,,,,,,
83,PT05M55.00S,2025-01-23T01:23:46.3Z,1,REGULAR,freethrow,1 of 2,[],1628415,,,1610612745,13,21,2025-01-23T01:29:10Z,810000,False,,,0,,D. Brooks Free Throw 1 of 2 (1 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
114,PT05M55.00S,2025-01-23T01:23:46.4Z,1,REGULAR,substitution,out,[],1641708,,,1610612745,13,21,2025-01-23T01:28:42Z,815000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT05M55.00S,2025-01-23T01:23:46.4Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,13,21,2025-01-23T01:28:42Z,817500,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT05M55.00S,2025-01-23T01:23:46.4Z,1,REGULAR,substitution,out,[],1629731,,,1610612745,13,21,2025-01-23T01:28:42Z,819375,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT05M55.00S,2025-01-23T01:23:46.4Z,1,REGULAR,substitution,out,[],1628378,,,1610612745,13,21,2025-01-23T01:28:42Z,819687,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT05M55.00S,2025-01-23T01:23:46.4Z,1,REGULAR,substitution,in,[],1631106,,,1610612745,13,21,2025-01-23T01:28:42Z,819843,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT05M55.00S,2025-01-23T01:23:46.4Z,1,REGULAR,substitution,in,[],1641715,,,1610612745,13,21,2025-01-23T01:28:42Z,819960,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT05M55.00S,2025-01-23T01:23:46.4Z,1,REGULAR,substitution,in,[],1627777,,,1610612745,13,21,2025-01-23T01:28:42Z,819980,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT05M55.00S,2025-01-23T01:23:46.4Z,1,REGULAR,substitution,in,[],1629660,,,1610612745,13,21,2025-01-23T01:28:42Z,819990,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M55.00S,2025-01-23T01:23:46.3Z,1,REGULAR,freethrow,2 of 2,[],1628415,,,1610612745,14,21,2025-01-23T01:29:10Z,820000,False,,,0,,D. Brooks Free Throw 2 of 2 (2 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
82,PT05M38.00S,2025-01-23T01:23:46.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,92.85479632063075,47.30392156862745,1610612739,14,23,2025-01-23T02:09:01Z,825000,False,-13.0,15.0,1,right,D. Garland driving finger roll Layup (7 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,2.0,Made,7.0,,,,,,,,,,,,,,,,,
85,PT05M27.00S,2025-01-23T01:23:55.8Z,1,REGULAR,3pt,Jump Shot,[],1627832,29.38567674113009,24.509803921568626,1610612745,17,23,2025-01-23T01:24:03Z,830000,False,127.0,224.0,1,left,F. VanVleet 25' 3PT pullup (3 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,25.75,Made,3.0,,,,,,,,,,,,,,,,,
86,PT05M08.00S,2025-01-23T01:24:19.1Z,1,REGULAR,turnover,traveling,[],1628386,,,1610612739,17,23,2025-01-23T01:24:29Z,840000,False,,,0,,J. Allen traveling TURNOVER (1 TO),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,202058.0,,,,,,,,1.0,,,,
