actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-18T00:10:59.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-18T00:10:59Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-03-18T00:11:02.3Z,1,REGULAR,jumpball,recovered,[],1631106,,,1610612745,0,0,2025-03-18T00:11:02Z,40000,False,,,0,,Jump Ball A. Sengun vs. O. Brissett: Tip to T. Eason,"[1631106, 1630578, 1629052]",1610612745.0,HOU,startperiod,T. Eason,1631106.0,Eason,T. Eason,Sengun,1630578.0,Brissett,1629052.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M55.00S,2025-03-18T00:11:03.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,92.72339027595268,50.49019607843137,1610612745,0,0,2025-03-18T00:11:09Z,70000,False,2.0,16.0,1,right,MISS T. Eason driving Layup,[1631106],1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,1.61,Missed,,,,,,,,,,,,,,,,,,
8,PT11M55.00S,2025-03-18T00:11:03.9Z,1,REGULAR,rebound,offensive,[],1631106,,,1610612745,0,0,2025-03-18T01:08:05Z,80000,False,,,0,,T. Eason REBOUND (Off:1 Def:0),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
11,PT11M54.00S,2025-03-18T00:11:14.6Z,1,REGULAR,foul,personal,[],1629052,,,1610612745,0,0,2025-03-18T01:09:30Z,110000,False,,,0,,O. Brissett loose ball personal FOUL (1 PF),"[1629052, 1631106]",1610612755.0,PHI,loose ball,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,,,,,1628485.0,1.0,0.0,Eason,1631106.0,,,,,,,,,
13,PT11M41.00S,2025-03-18T00:11:39.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,67.88764783180025,24.509803921568626,1610612745,0,0,2025-03-18T01:09:30Z,130000,False,-127.0,249.0,1,right,MISS J. Green 28' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,28.01,Missed,,,,,,,,,,,,,,,,,,
14,PT11M40.00S,2025-03-18T00:11:40.2Z,1,REGULAR,rebound,offensive,[],1631106,,,1610612745,0,0,2025-03-18T00:11:58Z,140000,False,,,0,,T. Eason REBOUND (Off:2 Def:0),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,13.0,2.0,0.0,2.0,,,,,,,,,,,,,,
16,PT11M34.00S,2025-03-18T00:12:15.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,69.20170827858082,19.11764705882353,1610612745,0,0,2025-03-18T01:08:18Z,160000,False,-154.0,237.0,1,right,MISS J. Green 28' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,28.29,Missed,,,,,,,,,,,,,,,,,,
17,PT11M31.00S,2025-03-18T00:12:18.3Z,1,REGULAR,rebound,defensive,[],1642348,,,1610612755,0,0,2025-03-18T00:12:19Z,170000,False,,,0,,J. Edwards REBOUND (Off:0 Def:1),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT11M27.00S,2025-03-18T00:12:22.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,24.129434954007884,87.00980392156863,1610612755,0,3,2025-03-18T00:12:35Z,180000,False,-185.0,174.0,1,left,Q. Grimes 25' 3PT running (3 PTS) (J. Edwards 1 AST),"[1629656, 1642348]",1610612755.0,PHI,running,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.42,Made,,,,,,,,,,3.0,J. Edwards,1642348.0,1.0,,,,,
