actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
17,PT10M30.00S,2024-12-28T01:12:29.1Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,2,3,2024-12-28T01:12:34Z,170000,False,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,16.0,2.0,1.0,1.0,,,,,,,,,,,,,,
18,PT10M25.00S,2024-12-28T01:12:36.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630578,9.806176084099869,48.77450980392157,1610612745,2,3,2024-12-28T01:12:44Z,180000,False,6.0,40.0,1,left,MISS A. Sengun turnaround Hook - blocked,"[1630578, 203497]",1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,4.02,Missed,,,,,,,,,Gobert,203497.0,,,,,,,,
19,PT10M25.00S,2024-12-28T01:12:36.0Z,1,REGULAR,block,,[],203497,,,1610612745,2,3,2024-12-28T01:12:37Z,190000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
20,PT10M24.00S,2024-12-28T01:12:37.0Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,2,3,2024-12-28T01:12:44Z,200000,False,,,0,,A. Sengun REBOUND (Off:2 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,18.0,3.0,1.0,2.0,,,,,,,,,,,,,,
21,PT10M16.00S,2024-12-28T01:12:46.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630224,5.601182654402102,54.65686274509803,1610612745,2,3,2024-12-28T01:13:57Z,210000,False,-23.0,0.0,1,left,MISS J. Green driving floating Shot,[1630224],1610612745.0,HOU,driving floating,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
22,PT10M15.00S,2024-12-28T01:12:47.2Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,2,3,2024-12-28T01:12:54Z,220000,False,,,0,,A. Sengun REBOUND (Off:3 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,21.0,4.0,1.0,3.0,,,,,,,,,,,,,,
23,PT10M14.00S,2024-12-28T01:12:50.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630578,5.590000152587891,50.0,1610612745,4,3,2024-12-28T01:12:59Z,230000,False,0.0,0.0,1,left,A. Sengun tip Layup (4 PTS),[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,4.0,,,,,,,,,,,,,
24,PT10M01.00S,2024-12-28T01:13:00.3Z,1,REGULAR,turnover,out-of-bounds,[],203944,,,1610612750,4,3,2024-12-28T01:13:14Z,240000,False,,,0,,J. Randle bad pass out-of-bounds TURNOVER (1 TO),[203944],1610612750.0,MIN,bad pass,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,1629178.0,1.0,,,,,,
25,PT09M46.00S,2024-12-28T01:13:18.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,26.49474375821288,15.931372549019606,1610612745,7,3,2024-12-28T01:13:24Z,250000,False,170.0,197.0,1,left,F. VanVleet 26' 3PT step back (3 PTS) (J. Green 1 AST),"[1627832, 1630224]",1610612745.0,HOU,step back,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,26.01,Made,,,,,3.0,J. Green,1630224.0,1.0,,,,,,,,,,
26,PT09M32.00S,2024-12-28T01:13:31.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,82.60512483574244,57.59803921568627,1610612750,7,3,2024-12-28T01:13:40Z,260000,False,38.0,111.0,1,right,MISS M. Conley 11' driving floating Shot,[201144],1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,11.73,Missed,,,,,,,,,,,,,,,,,,
27,PT09M31.00S,2024-12-28T01:13:32.5Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612745,7,3,2024-12-28T01:13:40Z,270000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M27.00S,2024-12-28T01:13:37.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641708,10.068988173455978,47.30392156862745,1610612745,9,3,2024-12-28T01:13:47Z,280000,False,13.0,42.0,1,left,A. Thompson running Layup (2 PTS) (F. VanVleet 1 AST),"[1641708, 1627832]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,4.42,Made,,,,,2.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,
30,PT09M08.00S,2024-12-28T01:13:55.5Z,1,REGULAR,3pt,Jump Shot,[],1630162,65.39093298291722,58.82352941176471,1610612750,9,6,2024-12-28T01:14:02Z,300000,False,44.0,273.0,1,right,A. Edwards 27' 3PT step back (3 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,27.63,Made,,,,,3.0,,,,,,,,,,,,,
31,PT08M53.00S,2024-12-28T01:14:11.2Z,1,REGULAR,2pt,Jump Shot,[],1630224,20.45006570302234,29.166666666666668,1610612745,9,6,2024-12-28T01:14:23Z,310000,False,104.0,140.0,1,left,MISS J. Green 17' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,17.43,Missed,,,,,,,,,,,,,,,,,,
32,PT08M51.00S,2024-12-28T01:14:13.2Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,9,6,2024-12-28T01:14:23Z,320000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT08M45.00S,2024-12-28T01:14:20.6Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203944,85.62746386333771,51.9607843137255,1610612750,9,6,2024-12-28T01:16:27Z,330000,False,10.0,83.0,1,right,MISS J. Randle 8' driving floating Shot,[203944],1610612750.0,MIN,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,8.32,Missed,,,,,,,,,,,,,,,,,,
34,PT08M44.00S,2024-12-28T01:14:21.6Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,9,6,2024-12-28T01:14:40Z,340000,False,,,0,,A. Sengun REBOUND (Off:3 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,33.0,5.0,2.0,3.0,,,,,,,,,,,,,,
35,PT08M23.00S,2024-12-28T01:14:44.3Z,1,REGULAR,foul,personal,['2freethrow'],203497,,,1610612745,9,6,2024-12-28T01:14:51Z,350000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (VanVleet 2 FT),"[203497, 1627832]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628159.0,,1.0,0.0,VanVleet,1627832.0,,
37,PT08M23.00S,2024-12-28T01:15:05.7Z,1,REGULAR,freethrow,1 of 2,[],1627832,,,1610612745,9,6,2024-12-28T01:15:05Z,370000,False,,,0,,MISS F. VanVleet Free Throw 1 of 2,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
38,PT08M23.00S,2024-12-28T01:15:05.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,9,6,2024-12-28T01:15:05Z,380000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,
40,PT08M23.00S,2024-12-28T01:15:05.7Z,1,REGULAR,freethrow,2 of 2,[],1627832,,,1610612745,9,6,2024-12-28T01:15:38Z,390000,False,,,0,,MISS F. VanVleet Free Throw 2 of 2,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
41,PT08M23.00S,2024-12-28T01:15:05.7Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,9,6,2024-12-28T01:16:15Z,400000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,40.0,2.0,1.0,1.0,,,,,,,,,,,,,,
42,PT08M06.00S,2024-12-28T01:15:38.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,90.62089356110381,45.09803921568628,1610612750,9,8,2024-12-28T01:15:47Z,410000,False,-25.0,36.0,1,right,A. Edwards cutting Layup (5 PTS) (J. Randle 1 AST),"[1630162, 203944]",1610612750.0,MIN,cutting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,4.33,Made,,,,,5.0,J. Randle,203944.0,1.0,,,,,,,,,,
44,PT07M49.00S,2024-12-28T01:15:57.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,9.543363994743759,45.588235294117645,1610612745,9,8,2024-12-28T01:16:07Z,430000,False,22.0,37.0,1,left,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,4.33,Missed,,,,,,,,,,,,,,,,,,
45,PT07M48.00S,2024-12-28T01:15:58.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,9,8,2024-12-28T01:16:07Z,440000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,44.0,,,,,,,,,,,,,,,,,
46,PT07M48.00S,2024-12-28T01:16:00.7Z,1,REGULAR,foul,personal,[],1630183,,,1610612745,9,8,2024-12-28T01:16:18Z,450000,False,,,0,,J. McDaniels loose ball personal FOUL (1 PF),"[1630183, 1630578]",1610612750.0,MIN,loose ball,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204058.0,,1.0,0.0,Sengun,1630578.0,,
48,PT07M40.00S,2024-12-28T01:16:32.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627832,12.302890932982917,50.73529411764706,1610612745,9,8,2024-12-28T01:16:44Z,470000,False,-4.0,63.0,1,left,MISS F. VanVleet 6' driving reverse Layup,[1627832],1610612745.0,HOU,driving reverse,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,6.32,Missed,,,,,,,,,,,,,,,,,,
49,PT07M39.00S,2024-12-28T01:16:33.4Z,1,REGULAR,rebound,offensive,[],1631095,,,1610612745,9,8,2024-12-28T01:16:44Z,480000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:0),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,48.0,1.0,0.0,1.0,,,,,,,,,,,,,,
50,PT07M38.00S,2024-12-28T01:16:34.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631095,9.674770039421814,54.90196078431373,1610612745,9,8,2024-12-28T01:16:54Z,490000,False,-25.0,38.0,1,left,MISS J. Smith Jr. putback Layup,[1631095],1610612745.0,HOU,putback,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.56,Missed,,,,,,,,,,,,,,,,,,
51,PT07M37.00S,2024-12-28T01:16:35.4Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,9,8,2024-12-28T01:16:54Z,500000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,50.0,2.0,1.0,1.0,,,,,,,,,,,,,,
52,PT07M22.00S,2024-12-28T01:16:51.6Z,1,REGULAR,turnover,out-of-bounds,[],203944,,,1610612750,9,8,2024-12-28T01:16:59Z,510000,False,,,0,,J. Randle bad pass out-of-bounds TURNOVER (2 TO),[203944],1610612750.0,MIN,bad pass,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,204058.0,2.0,,,,,,
53,PT07M02.00S,2024-12-28T01:17:19.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641708,8.09789750328515,4.6568627450980395,1610612745,9,8,2024-12-28T01:17:28Z,520000,False,227.0,24.0,1,left,MISS A. Thompson 3PT,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
54,PT07M01.00S,2024-12-28T01:17:20.3Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,9,8,2024-12-28T01:17:28Z,530000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,,,53.0,2.0,2.0,0.0,,,,,,,,,,,,,,
55,PT06M44.00S,2024-12-28T01:17:37.8Z,1,REGULAR,3pt,Jump Shot,[],203944,92.06636005256242,4.166666666666666,1610612750,9,8,2024-12-28T01:17:44Z,540000,False,-229.0,22.0,1,right,MISS J. Randle 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,23.03,Missed,,,,,,,,,,,,,,,,,,
56,PT06M42.00S,2024-12-28T01:17:39.8Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,9,8,2024-12-28T01:17:44Z,550000,False,,,0,,A. Sengun REBOUND (Off:3 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Left Corner 3,24+ Left,,,55.0,6.0,3.0,3.0,,,,,,,,,,,,,,
57,PT06M37.00S,2024-12-28T01:17:45.8Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612745,9,8,2024-12-28T01:17:49Z,560000,False,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1630183]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,1.0,,,,,McDaniels,1630183.0
58,PT06M37.00S,2024-12-28T01:17:45.8Z,1,REGULAR,steal,,[],1630183,,,1610612750,9,8,2024-12-28T01:27:27Z,570000,False,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
59,PT06M15.00S,2024-12-28T01:18:07.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203944,88.25558475689881,46.81372549019608,1610612750,9,10,2024-12-28T01:18:14Z,580000,False,-16.0,58.0,1,right,J. Randle 6' turnaround Hook (5 PTS),[203944],1610612750.0,MIN,turnaround,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,6.0,Made,,,,,5.0,,,,,,,,,,,,,
60,PT06M04.00S,2024-12-28T01:18:17.6Z,1,REGULAR,2pt,Jump Shot,[],1627832,26.10052562417871,41.911764705882355,1610612745,9,10,2024-12-28T01:18:25Z,590000,False,40.0,193.0,1,left,MISS F. VanVleet 19' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,19.7,Missed,,,,,,,,,,,,,,,,,,
61,PT06M03.00S,2024-12-28T01:18:18.6Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,9,10,2024-12-28T01:18:25Z,600000,False,,,0,,A. Sengun REBOUND (Off:4 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,,,60.0,7.0,3.0,4.0,,,,,,,,,,,,,,
62,PT05M57.00S,2024-12-28T01:18:24.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,8.09789750328515,52.94117647058824,1610612745,11,10,2024-12-28T01:18:29Z,610000,False,-15.0,24.0,1,left,A. Sengun driving reverse Layup (6 PTS),[1630578],1610612745.0,HOU,driving reverse,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.78,Made,,,,,6.0,,,,,,,,,,,,,
63,PT05M38.00S,2024-12-28T01:18:44.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,82.34231274638634,47.05882352941176,1610612750,11,10,2024-12-28T01:18:52Z,620000,False,-15.0,113.0,1,right,MISS J. McDaniels 11' driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,11.44,Missed,,,,,,,,,,,,,,,,,,
64,PT05M37.00S,2024-12-28T01:18:45.4Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,11,10,2024-12-28T01:18:52Z,630000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,63.0,2.0,1.0,1.0,,,,,,,,,,,,,,
65,PT05M24.00S,2024-12-28T01:18:58.0Z,1,REGULAR,2pt,Jump Shot,[],1641708,23.340998685939553,60.049019607843135,1610612745,11,10,2024-12-28T01:19:11Z,640000,False,-50.0,167.0,1,left,MISS A. Thompson 17' step back Shot,[1641708],1610612745.0,HOU,step back,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,17.43,Missed,,,,,,,,,,,,,,,,,,
66,PT05M22.00S,2024-12-28T01:19:00.0Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,11,10,2024-12-28T01:19:11Z,650000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Center,,,65.0,3.0,2.0,1.0,,,,,,,,,,,,,,
67,PT05M07.00S,2024-12-28T01:19:15.5Z,1,REGULAR,turnover,bad pass,[],1630162,,,1610612750,11,10,2024-12-28T01:19:22Z,660000,False,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 1641708]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,,,,,Thompson,1641708.0
68,PT05M07.00S,2024-12-28T01:19:15.5Z,1,REGULAR,steal,,[],1641708,,,1610612745,11,10,2024-12-28T01:19:18Z,670000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
70,PT05M07.00S,2024-12-28T01:19:27.2Z,1,REGULAR,foul,personal,[],1630183,,,1610612745,11,10,2024-12-28T01:20:20Z,690000,False,,,0,,J. McDaniels loose ball personal FOUL (2 PF),"[1630183, 1630578]",1610612750.0,MIN,loose ball,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1628159.0,,2.0,0.0,Sengun,1630578.0,,
72,PT05M07.00S,2024-12-28T01:19:40.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,11,10,2024-12-28T01:19:40Z,710000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M07.00S,2024-12-28T01:20:31.6Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,11,10,2024-12-28T01:22:22Z,720000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M07.00S,2024-12-28T01:20:31.6Z,1,REGULAR,substitution,out,[],1641708,,,1610612745,11,10,2024-12-28T01:22:22Z,730000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M07.00S,2024-12-28T01:20:31.6Z,1,REGULAR,substitution,out,[],201144,,,1610612745,11,10,2024-12-28T01:22:22Z,740000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M07.00S,2024-12-28T01:20:31.6Z,1,REGULAR,substitution,out,[],1630183,,,1610612745,11,10,2024-12-28T01:22:22Z,750000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M07.00S,2024-12-28T01:20:31.6Z,1,REGULAR,substitution,out,[],203944,,,1610612745,11,10,2024-12-28T01:22:22Z,760000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M07.00S,2024-12-28T01:20:31.6Z,1,REGULAR,substitution,in,[],1630256,,,1610612745,11,10,2024-12-28T01:22:22Z,770000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M07.00S,2024-12-28T01:20:31.6Z,1,REGULAR,substitution,in,[],203500,,,1610612745,11,10,2024-12-28T01:22:22Z,780000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
