actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
34,PT09M07.00S,2025-02-26T01:14:32.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.5722733245729295,60.5392156862745,1610612749,7,7,2025-02-26T01:14:36Z,340000,False,-53.0,19.0,1,left,G. Antetokounmpo driving Layup (2 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,5.59,Made,,,,,2.0,,,,,,,,,,,,,
35,PT08M53.00S,2025-02-26T01:14:46.7Z,1,REGULAR,3pt,Jump Shot,[],1630224,71.17279894875165,81.12745098039215,1610612745,7,7,2025-02-26T01:14:52Z,350000,False,156.0,218.0,1,right,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.82,Missed,,,,,,,,,,,,,,,,,,
36,PT08M53.00S,2025-02-26T01:14:46.7Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,7,7,2025-02-26T01:14:52Z,360000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M44.00S,2025-02-26T01:14:57.6Z,1,REGULAR,turnover,out-of-bounds,[],1627752,,,1610612749,7,7,2025-02-26T01:15:03Z,370000,False,,,0,,T. Prince lost ball out-of-bounds TURNOVER (1 TO),[1627752],1610612749.0,MIL,lost ball,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,,,,,,,,,,,202901.0,,,,,1.0,,,,
38,PT08M35.00S,2025-02-26T01:15:10.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630578,80.6340341655716,58.333333333333336,1610612745,9,7,2025-02-26T01:15:15Z,380000,False,42.0,130.0,1,right,A. Sengun 13' Jump Shot (4 PTS) (J. Green 1 AST),"[1630578, 1630224]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,13.6,Made,,,,,4.0,J. Green,1630224.0,1.0,,,,,,,,,,
40,PT08M17.00S,2025-02-26T01:15:27.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.046649145860711,41.911764705882355,1610612749,9,7,2025-02-26T01:15:36Z,400000,False,40.0,14.0,1,left,MISS G. Antetokounmpo Layup - blocked,"[203507, 1631106]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,4.27,Missed,,,,,,,,,,,,,,,Eason,1631106.0,,
41,PT08M17.00S,2025-02-26T01:15:27.7Z,1,REGULAR,block,,[],1631106,,,1610612749,9,7,2025-02-26T01:15:29Z,410000,False,,,0,,T. Eason BLOCK (1 BLK),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
42,PT08M17.00S,2025-02-26T01:15:27.7Z,1,REGULAR,rebound,offensive,[],201572,,,1610612749,9,7,2025-02-26T01:15:36Z,420000,False,,,0,,B. Lopez REBOUND (Off:1 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,40.0,2.0,1.0,1.0,,,,,,,,,,,,,,
43,PT08M17.00S,2025-02-26T01:15:30.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,5.732588699080158,48.28431372549019,1610612749,9,9,2025-02-26T01:15:40Z,430000,False,9.0,1.0,1,left,B. Lopez putback Layup (2 PTS),[201572],1610612749.0,MIL,putback,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,2.0,,,,,,,,,,,,,
44,PT08M17.00S,2025-02-26T01:15:33.6Z,1,REGULAR,foul,personal,['1freethrow'],1628415,,,1610612749,9,9,2025-02-26T01:15:42Z,440000,False,,,0,,D. Brooks shooting personal FOUL (1 PF) (Lopez 1 FT),"[1628415, 201572]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202901.0,1.0,0.0,Lopez,201572.0,,,,,
46,PT08M17.00S,2025-02-26T01:16:04.3Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],201572,,,1610612749,9,10,2025-02-26T01:16:04Z,460000,False,,,0,,B. Lopez Free Throw 1 of 1 (3 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
47,PT08M02.00S,2025-02-26T01:16:20.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,94.30026281208936,59.55882352941176,1610612745,11,10,2025-02-26T01:16:25Z,470000,False,48.0,1.0,1,right,A. Sengun driving Layup (6 PTS) (D. Brooks 2 AST),"[1630578, 1628415]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,4.78,Made,,,,,6.0,D. Brooks,1628415.0,2.0,,,,,,,,,,
49,PT07M52.00S,2025-02-26T01:16:31.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.915243101182654,45.588235294117645,1610612749,11,12,2025-02-26T01:16:35Z,490000,False,22.0,13.0,1,left,D. Lillard driving Layup (2 PTS),[203081],1610612749.0,MIL,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.54,Made,,,,,2.0,,,,,,,,,,,,,
50,PT07M35.00S,2025-02-26T01:16:47.1Z,1,REGULAR,3pt,Jump Shot,[],1630224,81.553876478318,93.87254901960785,1610612745,14,12,2025-02-26T01:16:52Z,500000,False,219.0,121.0,1,right,J. Green 25' 3PT  (3 PTS) (A. Sengun 1 AST),"[1630224, 1630578]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.05,Made,,,,,3.0,A. Sengun,1630578.0,1.0,,,,,,,,,,
52,PT07M15.00S,2025-02-26T01:17:07.2Z,1,REGULAR,3pt,Jump Shot,[],203081,15.982260183968464,96.32352941176471,1610612749,14,12,2025-02-26T01:17:13Z,520000,False,-232.0,98.0,1,left,MISS D. Lillard 25' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
53,PT07M15.00S,2025-02-26T01:17:07.2Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,14,12,2025-02-26T01:17:13Z,530000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT07M03.00S,2025-02-26T01:17:20.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631106,81.94809461235218,47.30392156862745,1610612745,14,12,2025-02-26T01:17:26Z,540000,False,-13.0,117.0,1,right,MISS T. Eason 11' driving floating Shot,[1631106],1610612745.0,HOU,driving floating,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,11.8,Missed,,,,,,,,,,,,,,,,,,
55,PT07M02.00S,2025-02-26T01:17:21.0Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,14,12,2025-02-26T01:17:26Z,550000,False,,,0,,B. Lopez REBOUND (Off:1 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,54.0,3.0,2.0,1.0,,,,,,,,,,,,,,
56,PT06M53.00S,2025-02-26T01:17:29.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,18.2161629434954,42.64705882352941,1610612749,14,12,2025-02-26T01:20:38Z,560000,False,37.0,119.0,1,left,MISS D. Lillard 12' pullup Shot,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,12.43,Missed,,,,,,,,,,,,,,,,,,
57,PT06M52.00S,2025-02-26T01:17:30.5Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,14,12,2025-02-26T01:24:05Z,570000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
58,PT06M38.00S,2025-02-26T01:17:45.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,93.24901445466492,48.529411764705884,1610612745,16,12,2025-02-26T01:17:48Z,580000,False,-7.0,11.0,1,right,A. Thompson Layup (2 PTS) (D. Brooks 3 AST),"[1641708, 1628415]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.33,Made,,,,,2.0,D. Brooks,1628415.0,3.0,,,,,,,,,,
60,PT06M20.00S,2025-02-26T01:18:02.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203507,15.325229960578188,47.549019607843135,1610612749,16,12,2025-02-26T01:18:10Z,600000,False,12.0,92.0,1,left,MISS G. Antetokounmpo 9' turnaround bank Hook,[203507],1610612749.0,MIL,turnaround bank,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,9.24,Missed,,,,,,,,,,,,,,,,,,
61,PT06M20.00S,2025-02-26T01:18:02.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,16,12,2025-02-26T01:18:10Z,610000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,60.0,,,,,,,,,,,,,,,,,
63,PT06M20.00S,2025-02-26T01:18:10.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,16,12,2025-02-26T01:18:10Z,630000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M20.00S,2025-02-26T01:20:18.8Z,1,REGULAR,substitution,out,[],1641708,,,1610612749,16,12,2025-02-26T01:21:05Z,640000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M20.00S,2025-02-26T01:20:18.8Z,1,REGULAR,substitution,out,[],1628398,,,1610612749,16,12,2025-02-26T01:21:05Z,650000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M20.00S,2025-02-26T01:20:18.8Z,1,REGULAR,substitution,in,[],1631095,,,1610612749,16,12,2025-02-26T01:21:05Z,660000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M20.00S,2025-02-26T01:20:18.8Z,1,REGULAR,substitution,in,[],1631260,,,1610612749,16,12,2025-02-26T01:21:05Z,670000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M12.00S,2025-02-26T01:21:15.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203081,40.42378449408673,51.225490196078425,1610612749,16,12,2025-02-26T01:21:54Z,680000,False,-6.0,327.0,1,left,MISS D. Lillard 32' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,32.76,Missed,,,,,,,,,,,,,,,,,,
69,PT06M12.00S,2025-02-26T01:21:15.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,16,12,2025-02-26T01:21:54Z,690000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,68.0,,,,,,,,,,,,,,,,,
71,PT06M12.00S,2025-02-26T01:21:32.8Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612749,16,12,2025-02-26T01:22:00Z,710000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1146.0,,,,,,,,,
72,PT05M57.00S,2025-02-26T01:21:42.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,80.1084099868594,5.88235294117647,1610612745,19,12,2025-02-26T01:21:46Z,720000,False,-221.0,134.0,1,right,D. Brooks 25' 3PT  (3 PTS) (J. Green 2 AST),"[1628415, 1630224]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.84,Made,,,,,3.0,J. Green,1630224.0,2.0,,,,,,,,,,
74,PT05M41.00S,2025-02-26T01:22:01.8Z,1,REGULAR,foul,personal,['2freethrow'],1630224,,,1610612749,19,12,2025-02-26T01:22:13Z,740000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630224, 203507]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204058.0,1.0,0.0,Antetokounmpo,203507.0,,,,,
76,PT05M41.00S,2025-02-26T01:22:36.9Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,19,13,2025-02-26T01:23:06Z,760000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (3 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
77,PT05M41.00S,2025-02-26T01:22:36.9Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,19,13,2025-02-26T01:23:06Z,770000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
78,PT05M41.00S,2025-02-26T01:22:36.9Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,19,13,2025-02-26T01:23:06Z,780000,False,,,0,,D. Brooks REBOUND (Off:0 Def:2),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,77.0,2.0,2.0,0.0,,,,,,,,,,,,,,
79,PT05M26.00S,2025-02-26T01:23:15.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.64323258869908,46.32352941176471,1610612745,21,13,2025-02-26T01:23:20Z,790000,False,-18.0,7.0,1,right,J. Green driving finger roll Layup (5 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,5.0,,,,,,,,,,,,,
82,PT05M26.00S,2025-02-26T01:23:44.1Z,1,REGULAR,foul,personal,['1freethrow'],1631260,,,1610612745,21,13,2025-02-26T01:27:00Z,820000,False,,,0,,A. Green personal FOUL (1 PF) (Sengun 1 FT),"[1631260, 1630578]",1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204058.0,1.0,0.0,Sengun,1630578.0,,,,,
85,PT05M26.00S,2025-02-26T01:23:44.2Z,1,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,22,13,2025-02-26T01:24:48Z,850000,False,,,0,,A. Sengun Free Throw 1 of 1 (7 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
86,PT05M07.00S,2025-02-26T01:24:31.8Z,1,REGULAR,3pt,Jump Shot,[],1631260,22.421156373193167,9.803921568627452,1610612749,22,16,2025-02-26T01:24:37Z,860000,False,201.0,158.0,1,left,A. Green 25' 3PT  (3 PTS) (G. Antetokounmpo 2 AST),"[1631260, 203507]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,25.59,Made,,,,,3.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,
88,PT04M54.00S,2025-02-26T01:24:45.6Z,1,REGULAR,turnover,bad pass,[],1630224,,,1610612745,22,16,2025-02-26T01:24:48Z,880000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630224, 203081]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,,,Lillard,203081.0
89,PT04M54.00S,2025-02-26T01:24:45.6Z,1,REGULAR,steal,,[],203081,,,1610612749,22,16,2025-02-26T01:24:47Z,890000,False,,,0,,D. Lillard STEAL (1 STL),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
90,PT04M50.00S,2025-02-26T01:24:59.7Z,1,REGULAR,foul,personal,['2freethrow'],1631106,,,1610612749,22,16,2025-02-26T01:25:08Z,900000,False,,,0,,T. Eason shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1631106, 203507]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204058.0,1.0,0.0,Antetokounmpo,203507.0,,,,,
