actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-02-02T01:11:20.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-02-02T01:11:20Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-02-02T01:11:22.8Z,1,REGULAR,jumpball,recovered,[],1641708,,,1610612745,0,0,2025-02-02T01:11:22Z,40000,False,,,0,,Jump Ball S. Adams vs. N. Claxton: Tip to A. Thompson,"[1641708, 203500, 1629651]",1610612745.0,HOU,startperiod,A. Thompson,1641708.0,Thompson,A. Thompson,Adams,203500.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2025-02-02T01:11:35.5Z,1,REGULAR,3pt,Jump Shot,[],1627832,68.15045992115637,60.5392156862745,1610612745,3,0,2025-02-02T01:11:40Z,70000,False,53.0,247.0,1,right,F. VanVleet 25' 3PT  (3 PTS) (A. Thompson 1 AST),"[1627832, 1641708]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,25.25,Made,3.0,A. Thompson,1641708.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2025-02-02T01:11:57.3Z,1,REGULAR,3pt,Jump Shot,[],1630553,27.54599211563732,79.41176470588235,1610612751,3,3,2025-02-02T01:12:01Z,90000,False,-147.0,206.0,1,left,K. Johnson 25' 3PT  (3 PTS) (N. Claxton 1 AST),"[1630553, 1629651]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.35,Made,3.0,N. Claxton,1629651.0,1.0,,,,,,,,,,,,,,
11,PT11M02.00S,2025-02-02T01:12:17.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,89.70105124835742,39.46078431372549,1610612745,3,3,2025-02-02T01:13:40Z,110000,False,-53.0,44.0,1,right,MISS D. Brooks 6' fadeaway Shot,[1628415],1610612745.0,HOU,fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,6.88,Missed,,,,,,,,,,,,,,,,,,
12,PT10M58.00S,2025-02-02T01:12:21.5Z,1,REGULAR,rebound,offensive,[],1628415,,,1610612745,3,3,2025-02-02T01:12:26Z,120000,False,,,0,,D. Brooks REBOUND (Off:1 Def:0),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,11.0,1.0,0.0,1.0,,,,,,,,,,
13,PT10M57.00S,2025-02-02T01:12:22.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628415,91.45860709592641,49.86979166666667,1610612745,5,3,2025-02-02T01:14:05Z,130000,False,-1.0,28.0,1,right,D. Brooks putback Layup (2 PTS),[1628415],1610612745.0,HOU,putback,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,2.78,Made,2.0,,,,,,,,,,,,,,,,,
14,PT10M45.00S,2025-02-02T01:12:34.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,15.719448094612352,46.81372549019608,1610612751,5,3,2025-02-02T01:12:51Z,140000,False,16.0,95.0,1,left,MISS D. Russell 9' driving floating Shot,[1626156],1610612751.0,BKN,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,9.66,Missed,,,,,,,,,,,,,,,,,,
15,PT10M44.00S,2025-02-02T01:12:35.2Z,1,REGULAR,rebound,defensive,[],203500,,,1610612745,5,3,2025-02-02T01:12:51Z,150000,False,,,0,,S. Adams REBOUND (Off:0 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M44.00S,2025-02-02T01:12:48.8Z,1,REGULAR,foul,personal,[],1626156,,,1610612745,5,3,2025-02-02T01:12:59Z,160000,False,,,0,,D. Russell personal FOUL (1 PF),"[1626156, 203500]",1610612751.0,BKN,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2002.0,1.0,0.0,Adams,203500.0,,,,,
18,PT10M34.00S,2025-02-02T01:12:58.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.19776609724047,51.225490196078425,1610612745,7,3,2025-02-02T01:13:03Z,180000,False,6.0,21.0,1,right,J. Green driving Layup (2 PTS) (D. Brooks 1 AST),"[1630224, 1628415]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.17,Made,2.0,D. Brooks,1628415.0,1.0,,,,,,,,,,,,,,
20,PT10M10.00S,2025-02-02T01:13:22.2Z,1,REGULAR,3pt,Jump Shot,[],1630592,11.777266754270697,96.32352941176471,1610612751,7,6,2025-02-02T01:13:26Z,200000,False,-232.0,58.0,1,left,J. Wilson 3PT  (3 PTS) (D. Russell 1 AST),"[1630592, 1626156]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,23.88,Made,3.0,D. Russell,1626156.0,1.0,,,,,,,,,,,,,,
22,PT09M45.00S,2025-02-02T01:13:47.1Z,1,REGULAR,2pt,Jump Shot,[],1630224,88.51839684625493,77.69607843137256,1610612745,7,6,2025-02-02T01:13:53Z,220000,False,138.0,55.0,1,right,MISS J. Green 14' fadeaway Shot,[1630224],1610612745.0,HOU,fadeaway,,,Green,J. Green,,,,,Mid-Range,8-16 Right,14.92,Missed,,,,,,,,,,,,,,,,,,
23,PT09M42.00S,2025-02-02T01:13:50.1Z,1,REGULAR,rebound,defensive,[],1630553,,,1610612751,7,6,2025-02-02T01:13:53Z,230000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT09M39.00S,2025-02-02T01:13:53.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630592,24.26084099868594,91.91176470588235,1610612751,7,6,2025-02-02T01:17:13Z,240000,False,-210.0,176.0,1,left,MISS J. Wilson 27' running 3PT,[1630592],1610612751.0,BKN,running,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,27.34,Missed,,,,,,,,,,,,,,,,,,
25,PT09M37.00S,2025-02-02T01:13:55.4Z,1,REGULAR,rebound,defensive,[],203500,,,1610612745,7,6,2025-02-02T01:13:58Z,250000,False,,,0,,S. Adams REBOUND (Off:0 Def:2),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,,,,,24.0,2.0,2.0,0.0,,,,,,,,,,
26,PT09M23.00S,2025-02-02T01:14:09.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,93.64323258869908,42.40196078431372,1610612745,7,6,2025-02-02T01:14:15Z,260000,False,-38.0,7.0,1,right,MISS A. Thompson Layup - blocked,"[1641708, 1629651]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.87,Missed,,,,,,,,,,,,,,Claxton,1629651.0,,,
27,PT09M23.00S,2025-02-02T01:14:09.6Z,1,REGULAR,block,,[],1629651,,,1610612745,7,6,2025-02-02T01:14:11Z,270000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
28,PT09M21.00S,2025-02-02T01:14:11.6Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612751,7,6,2025-02-02T01:14:15Z,280000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
29,PT09M16.00S,2025-02-02T01:14:17.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629651,8.886333771353483,44.11764705882353,1610612751,7,6,2025-02-02T01:14:26Z,290000,False,29.0,31.0,1,left,MISS N. Claxton running Layup - blocked,"[1629651, 203500]",1610612751.0,BKN,running,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,4.27,Missed,,,,,,,,,,,,,,Adams,203500.0,,,
30,PT09M16.00S,2025-02-02T01:14:17.1Z,1,REGULAR,block,,[],203500,,,1610612751,7,6,2025-02-02T01:14:19Z,300000,False,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
31,PT09M11.00S,2025-02-02T01:14:22.1Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,7,6,2025-02-02T01:14:26Z,310000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,
32,PT09M04.00S,2025-02-02T01:14:28.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,93.11760840998686,62.00980392156863,1610612745,7,6,2025-02-02T01:20:28Z,320000,False,60.0,12.0,1,right,MISS D. Brooks 6' driving floating Shot,[1628415],1610612745.0,HOU,driving floating,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,6.12,Missed,,,,,,,,,,,,,,,,,,
33,PT09M04.00S,2025-02-02T01:14:28.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,7,6,2025-02-02T01:20:28Z,330000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,32.0,,,,,,,,,,,,,
34,PT09M04.00S,2025-02-02T01:14:35.5Z,1,REGULAR,foul,personal,[],1629651,,,1610612745,7,6,2025-02-02T01:14:48Z,340000,False,,,0,,N. Claxton loose ball personal FOUL (1 PF),"[1629651, 203500]",1610612751.0,BKN,loose ball,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2003.0,1.0,0.0,Adams,203500.0,,,,,
36,PT08M57.00S,2025-02-02T01:14:56.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203500,92.06636005256242,45.83333333333333,1610612745,9,6,2025-02-02T01:15:01Z,360000,False,-21.0,22.0,1,right,S. Adams cutting DUNK (2 PTS) (F. VanVleet 1 AST),"[203500, 1627832]",1610612745.0,HOU,cutting,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,3.03,Made,2.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,,,,,
38,PT08M41.00S,2025-02-02T01:15:13.4Z,1,REGULAR,foul,personal,[],1628415,,,1610612751,9,6,2025-02-02T01:15:23Z,380000,False,,,0,,D. Brooks personal FOUL (1 PF),"[1628415, 1626156]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2002.0,1.0,0.0,Russell,1626156.0,,,,,
40,PT08M27.00S,2025-02-02T01:15:41.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,4.944152431011826,45.588235294117645,1610612751,9,8,2025-02-02T01:15:45Z,400000,False,22.0,-6.0,1,left,N. Claxton alley-oop DUNK (2 PTS) (K. Johnson 1 AST),"[1629651, 1630553]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.29,Made,2.0,K. Johnson,1630553.0,1.0,,,,,,,,,,,,,,
42,PT08M15.00S,2025-02-02T01:15:52.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,87.46714848883047,43.38235294117647,1610612745,11,8,2025-02-02T02:21:08Z,420000,False,-33.0,65.0,1,right,J. Green 7' driving floating bank Jump Shot (4 PTS),[1630224],1610612745.0,HOU,driving floating bank,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,7.32,Made,4.0,,,,,,,,,,,,,,,,,
43,PT07M51.00S,2025-02-02T01:16:17.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630592,10.463206307490145,63.970588235294116,1610612751,11,10,2025-02-02T01:16:20Z,430000,False,-70.0,46.0,1,left,J. Wilson 8' floating Jump Shot (5 PTS) (N. Claxton 2 AST),"[1630592, 1629651]",1610612751.0,BKN,floating,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),8-16 Left,8.36,Made,5.0,N. Claxton,1629651.0,2.0,,,,,,,,,,,,,,
45,PT07M41.00S,2025-02-02T01:16:27.1Z,1,REGULAR,3pt,Jump Shot,[],1630224,71.56701708278581,89.70588235294117,1610612745,11,10,2025-02-02T01:16:31Z,450000,False,199.0,215.0,1,right,MISS J. Green 29' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,29.25,Missed,,,,,,,,,,,,,,,,,,
46,PT07M38.00S,2025-02-02T01:16:30.1Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,11,10,2025-02-02T01:16:31Z,460000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,
47,PT07M27.00S,2025-02-02T01:16:40.6Z,1,REGULAR,3pt,Jump Shot,[],1626156,33.065045992115635,59.55882352941176,1610612751,11,13,2025-02-02T01:16:46Z,470000,False,-48.0,258.0,1,left,D. Russell 26' 3PT step back (3 PTS),[1626156],1610612751.0,BKN,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,26.27,Made,3.0,,,,,,,,,,,,,,,,,
48,PT07M07.00S,2025-02-02T01:17:00.5Z,1,REGULAR,3pt,Jump Shot,[],1628415,74.58935611038108,89.2156862745098,1610612745,11,13,2025-02-02T01:17:04Z,480000,False,196.0,186.0,1,right,MISS D. Brooks 27' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,27.06,Missed,,,,,,,,,,,,,,,,,,
49,PT07M05.00S,2025-02-02T01:17:02.5Z,1,REGULAR,rebound,defensive,[],1630553,,,1610612751,11,13,2025-02-02T01:17:04Z,490000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,,,
50,PT06M46.00S,2025-02-02T01:17:22.6Z,1,REGULAR,3pt,Jump Shot,[],1630533,23.73521681997372,9.558823529411764,1610612751,11,13,2025-02-02T01:17:27Z,500000,False,202.0,171.0,1,left,MISS Z. Williams 26' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
51,PT06M43.00S,2025-02-02T01:17:25.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,11,13,2025-02-02T01:17:27Z,510000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,50.0,,,,,,,,,,,,,
