actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
84,PT04M39.00S,2025-03-11T00:24:30.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.46057818659659,52.69607843137255,1610612745,10,17,2025-03-11T00:24:34Z,830000,False,13.0,18.0,1,right,A. Sengun Layup (6 PTS) (J. Green 3 AST),"[1630578, 1630224]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,2.28,Made,,,,,,,6.0,J. Green,1630224.0,3.0,,,,
86,PT04M20.00S,2025-03-11T00:24:48.8Z,1,REGULAR,2pt,Jump Shot,[],1631094,7.835085413929041,29.65686274509804,1610612753,10,19,2025-03-11T00:24:52Z,850000,False,102.0,21.0,1,left,P. Banchero 10' turnaround fadeaway Jump Shot (7 PTS),[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,,10.39,Made,,,,,,,7.0,,,,,,,
87,PT04M02.00S,2025-03-11T00:25:07.7Z,1,REGULAR,3pt,Jump Shot,[],1628415,74.58935611038108,85.5392156862745,1610612745,10,19,2025-03-11T00:25:13Z,860000,False,178.0,186.0,1,right,MISS D. Brooks 25' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,25.75,Missed,,,,,,,,,,,,,,
88,PT04M00.00S,2025-03-11T00:25:09.7Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,10,19,2025-03-11T00:25:13Z,870000,False,,,0,,C. Anthony REBOUND (Off:0 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,,,,,,,87.0,3.0,3.0,0.0,,,,,,,,
89,PT03M47.00S,2025-03-11T00:25:22.2Z,1,REGULAR,3pt,Jump Shot,[],1630532,29.6484888304862,71.56862745098039,1610612753,10,19,2025-03-11T00:25:28Z,880000,False,-108.0,226.0,1,left,MISS F. Wagner 25' step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,25.06,Missed,,,,,,,,,,,,,,
90,PT03M46.00S,2025-03-11T00:25:23.2Z,1,REGULAR,rebound,defensive,[],201145,,,1610612745,10,19,2025-03-11T00:25:28Z,890000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,
91,PT03M37.00S,2025-03-11T00:25:32.0Z,1,REGULAR,3pt,Jump Shot,[],1630224,79.188567674113,8.823529411764707,1610612745,13,19,2025-03-11T00:25:35Z,900000,False,-206.0,143.0,1,right,J. Green 25' 3PT pullup (5 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,25.07,Made,,,,,,,5.0,,,,,,,
92,PT03M23.00S,2025-03-11T00:25:46.6Z,1,REGULAR,2pt,Jump Shot,[],1630175,18.2161629434954,27.941176470588236,1610612753,13,19,2025-03-11T00:25:53Z,910000,False,110.0,119.0,1,left,MISS C. Anthony 16' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,,,,,16.2,Missed,,,,,,,,,,,,,,
93,PT03M22.00S,2025-03-11T00:25:47.6Z,1,REGULAR,rebound,defensive,[],201145,,,1610612745,13,19,2025-03-11T00:25:53Z,920000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,92.0,2.0,2.0,0.0,,,,,,,,
94,PT03M02.00S,2025-03-11T00:26:07.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,91.67214191852825,34.55882352941176,1610612745,15,19,2025-03-11T00:26:11Z,930000,False,-77.0,26.0,1,right,A. Sengun 8' turnaround fadeaway Jump Shot (8 PTS),[1630578],1610612745.0,HOU,turnaround fadeaway,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Left,,,,,8.14,Made,,,,,,,8.0,,,,,,,
95,PT03M01.00S,2025-03-11T00:26:13.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,15,19,2025-03-11T00:26:13Z,940000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M01.00S,2025-03-11T00:28:11.0Z,1,REGULAR,substitution,out,[],1631095,,,1610612753,15,19,2025-03-11T00:29:13Z,950000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M01.00S,2025-03-11T00:28:11.0Z,1,REGULAR,substitution,out,[],1630578,,,1610612753,15,19,2025-03-11T00:29:13Z,960000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M01.00S,2025-03-11T00:28:11.0Z,1,REGULAR,substitution,out,[],203484,,,1610612753,15,19,2025-03-11T00:29:13Z,970000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M01.00S,2025-03-11T00:28:11.0Z,1,REGULAR,substitution,out,[],1630532,,,1610612753,15,19,2025-03-11T00:29:13Z,980000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M01.00S,2025-03-11T00:28:11.0Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,15,19,2025-03-11T00:29:13Z,990000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M01.00S,2025-03-11T00:28:11.0Z,1,REGULAR,substitution,out,[],1630175,,,1610612753,15,19,2025-03-11T00:29:13Z,1000000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M01.00S,2025-03-11T00:28:11.0Z,1,REGULAR,substitution,in,[],203500,,,1610612753,15,19,2025-03-11T00:29:13Z,1010000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M01.00S,2025-03-11T00:28:11.0Z,1,REGULAR,substitution,in,[],1631106,,,1610612753,15,19,2025-03-11T00:29:13Z,1020000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M01.00S,2025-03-11T00:28:11.0Z,1,REGULAR,substitution,in,[],1641710,,,1610612753,15,19,2025-03-11T00:29:13Z,1030000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M01.00S,2025-03-11T00:28:11.0Z,1,REGULAR,substitution,in,[],1631216,,,1610612753,15,19,2025-03-11T00:29:13Z,1040000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M01.00S,2025-03-11T00:28:11.0Z,1,REGULAR,substitution,in,[],1629048,,,1610612753,15,19,2025-03-11T00:29:13Z,1050000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M01.00S,2025-03-11T00:28:11.0Z,1,REGULAR,substitution,in,[],203914,,,1610612753,15,19,2025-03-11T00:29:13Z,1060000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M47.00S,2025-03-11T00:29:31.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,18.873193166885677,41.42156862745098,1610612753,15,19,2025-03-11T00:29:41Z,1070000,False,43.0,125.0,1,left,MISS P. Banchero 13' turnaround fadeaway Shot,[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,13.21,Missed,,,,,,,,,,,,,,
110,PT02M46.00S,2025-03-11T00:29:32.2Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,15,19,2025-03-11T00:29:41Z,1080000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,109.0,1.0,0.0,1.0,,,,,,,,
111,PT02M41.00S,2025-03-11T00:29:37.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641710,10.726018396846255,96.56862745098039,1610612753,15,19,2025-03-11T00:29:44Z,1090000,False,-233.0,48.0,1,left,MISS A. Black 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Left Corner 3,24+ Left,,,,,23.78,Missed,,,,,,,,,,,,,,
112,PT02M40.00S,2025-03-11T00:29:38.4Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,15,19,2025-03-11T00:29:44Z,1100000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,,,,111.0,3.0,2.0,1.0,,,,,,,,
113,PT02M30.00S,2025-03-11T00:29:48.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,79.71419185282524,49.50980392156863,1610612745,17,19,2025-03-11T00:29:51Z,1110000,False,-2.0,138.0,1,right,D. Brooks 13' turnaround fadeaway Jump Shot (4 PTS),[1628415],1610612745.0,HOU,turnaround fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,13.82,Made,,,,,,,4.0,,,,,,,
114,PT02M08.00S,2025-03-11T00:30:10.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,14.011169513797633,56.127450980392155,1610612753,17,19,2025-03-11T00:37:14Z,1120000,False,-31.0,79.0,1,left,MISS A. Black 8' fadeaway Shot,[1641710],1610612753.0,ORL,fadeaway,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,,8.49,Missed,,,,,,,,,,,,,,
115,PT02M07.00S,2025-03-11T00:30:11.3Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,17,19,2025-03-11T00:30:16Z,1130000,False,,,0,,T. Eason REBOUND (Off:0 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,114.0,3.0,3.0,0.0,,,,,,,,
116,PT01M56.00S,2025-03-11T00:30:22.1Z,1,REGULAR,3pt,Jump Shot,[],1631106,73.9323258869908,83.08823529411765,1610612745,17,19,2025-03-11T00:30:26Z,1140000,False,165.0,193.0,1,right,MISS T. Eason 25' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,25.38,Missed,,,,,,,,,,,,,,
117,PT01M55.00S,2025-03-11T00:30:23.1Z,1,REGULAR,rebound,offensive,[],203500,,,1610612745,17,19,2025-03-11T00:30:26Z,1150000,False,,,0,,S. Adams REBOUND (Off:1 Def:0),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,116.0,1.0,0.0,1.0,,,,,,,,
118,PT01M54.00S,2025-03-11T00:30:28.2Z,1,REGULAR,foul,personal,[],1629048,,,1610612745,17,19,2025-03-11T00:31:05Z,1160000,False,,,0,,G. Bitadze personal FOUL (1 PF),"[1629048, 203500]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,1627541.0,,,,,,,,,,,,,1.0,0.0,Adams,203500.0
120,PT01M54.00S,2025-03-11T00:30:39.9Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,17,19,2025-03-11T00:30:48Z,1180000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M54.00S,2025-03-11T00:30:39.9Z,1,REGULAR,substitution,out,[],201145,,,1610612745,17,19,2025-03-11T00:30:48Z,1190000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M54.00S,2025-03-11T00:30:39.9Z,1,REGULAR,substitution,out,[],1631094,,,1610612745,17,19,2025-03-11T00:30:48Z,1200000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M54.00S,2025-03-11T00:30:39.9Z,1,REGULAR,substitution,in,[],1630578,,,1610612745,17,19,2025-03-11T00:30:48Z,1210000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M54.00S,2025-03-11T00:30:39.9Z,1,REGULAR,substitution,in,[],1628988,,,1610612745,17,19,2025-03-11T00:30:48Z,1220000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M54.00S,2025-03-11T00:30:39.9Z,1,REGULAR,substitution,in,[],1641783,,,1610612745,17,19,2025-03-11T00:30:48Z,1230000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M47.00S,2025-03-11T00:30:58.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628415,92.85479632063075,47.05882352941176,1610612745,17,19,2025-03-11T00:31:09Z,1240000,False,-15.0,15.0,1,right,MISS D. Brooks driving Layup - blocked,"[1628415, 1629048]",1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,2.08,Missed,Bitadze,1629048.0,,,,,,,,,,,,
127,PT01M47.00S,2025-03-11T00:30:58.8Z,1,REGULAR,block,,[],1629048,,,1610612745,17,19,2025-03-11T00:31:00Z,1250000,False,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
128,PT01M46.00S,2025-03-11T00:30:59.8Z,1,REGULAR,rebound,offensive,[],203500,,,1610612745,17,19,2025-03-11T00:31:09Z,1260000,False,,,0,,S. Adams REBOUND (Off:2 Def:0),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,126.0,2.0,0.0,2.0,,,,,,,,
129,PT01M44.00S,2025-03-11T00:31:03.9Z,1,REGULAR,turnover,out-of-bounds,[],203500,,,1610612745,17,19,2025-03-11T00:31:12Z,1270000,False,,,0,,S. Adams bad pass out-of-bounds TURNOVER (1 TO),[203500],1610612745.0,HOU,bad pass,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,1.0,,,1627541.0,,,,,,,,,,,,,,,,
130,PT01M25.00S,2025-03-11T00:31:30.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641783,16.507884362680684,54.90196078431373,1610612753,17,19,2025-03-11T00:31:36Z,1280000,False,-25.0,103.0,1,left,MISS T. da Silva 10' driving floating Shot,[1641783],1610612753.0,ORL,driving floating,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.56,Missed,,,,,,,,,,,,,,
131,PT01M24.00S,2025-03-11T00:31:31.0Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,17,19,2025-03-11T00:31:36Z,1290000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,130.0,1.0,1.0,0.0,,,,,,,,
132,PT01M12.00S,2025-03-11T00:31:44.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203500,85.23324572930355,42.8921568627451,1610612745,19,19,2025-03-11T00:31:52Z,1300000,False,-36.0,86.0,1,right,S. Adams 9' turnaround Hook (2 PTS),[203500],1610612745.0,HOU,turnaround,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,,,9.33,Made,,,,,,,2.0,,,,,,,
133,PT01M12.00S,2025-03-11T00:31:49.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629048,,,1610612745,19,19,2025-03-11T00:31:58Z,1310000,False,,,0,,G. Bitadze shooting personal FOUL (2 PF) (Adams 1 FT),"[1629048, 203500]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,1627541.0,,,,,,,,,,,,,2.0,0.0,Adams,203500.0
135,PT01M12.00S,2025-03-11T00:32:18.0Z,1,REGULAR,freethrow,1 of 1,[],203500,,,1610612745,19,19,2025-03-11T00:32:23Z,1330000,False,,,0,,MISS S. Adams Free Throw 1 of 1,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
136,PT01M12.00S,2025-03-11T00:32:18.0Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,19,19,2025-03-11T00:32:23Z,1340000,False,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,135.0,2.0,1.0,1.0,,,,,,,,
137,PT01M06.00S,2025-03-11T00:32:21.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,92.85479632063075,55.88235294117647,1610612745,21,19,2025-03-11T00:40:07Z,1350000,False,29.0,15.0,1,right,T. Eason cutting Layup (2 PTS) (A. Sengun 2 AST),"[1631106, 1630578]",1610612745.0,HOU,cutting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,3.29,Made,,,,,,,2.0,A. Sengun,1630578.0,2.0,,,,
139,PT00M47.90S,2025-03-11T00:32:40.0Z,1,REGULAR,3pt,Jump Shot,[],203914,29.25427069645204,85.5392156862745,1610612753,21,19,2025-03-11T00:32:49Z,1370000,False,-178.0,222.0,1,left,MISS G. Harris 28' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,,,,,28.48,Missed,,,,,,,,,,,,,,
140,PT00M47.20S,2025-03-11T00:32:40.7Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,21,19,2025-03-11T00:32:49Z,1380000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,139.0,3.0,2.0,1.0,,,,,,,,
141,PT00M30.30S,2025-03-11T00:32:59.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203500,93.11760840998686,51.225490196078425,1610612745,23,19,2025-03-11T00:40:42Z,1390000,False,6.0,12.0,1,right,S. Adams cutting DUNK (4 PTS) (A. Sengun 3 AST),"[203500, 1630578]",1610612745.0,HOU,cutting,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,1.36,Made,,,,,,,4.0,A. Sengun,1630578.0,3.0,,,,
143,PT00M06.80S,2025-03-11T00:33:26.3Z,1,REGULAR,3pt,Jump Shot,[],1631216,23.209592641261498,11.76470588235294,1610612753,23,19,2025-03-11T00:33:33Z,1410000,False,191.0,166.0,1,left,MISS C. Houstan 25' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,,,,,25.3,Missed,,,,,,,,,,,,,,
144,PT00M04.90S,2025-03-11T00:33:28.2Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,23,19,2025-03-11T00:33:33Z,1420000,False,,,0,,T. Eason REBOUND (Off:0 Def:4),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,,,,143.0,4.0,4.0,0.0,,,,,,,,
145,PT00M00.00S,2025-03-11T00:33:33.4Z,1,REGULAR,3pt,Jump Shot,[],1631106,66.96780551905388,78.18627450980392,1610612745,23,19,2025-03-11T00:33:43Z,1430000,False,141.0,258.0,1,right,MISS T. Eason 29' pullup 3PT,[1631106],1610612745.0,HOU,pullup,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,29.4,Missed,,,,,,,,,,,,,,
146,PT00M00.00S,2025-03-11T00:33:36.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,23,19,2025-03-11T00:33:36Z,1440000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,145.0,,,,,,,,,,,
147,PT00M00.00S,2025-03-11T00:33:37.0Z,1,REGULAR,period,end,[],0,,,1610612745,23,19,2025-03-11T00:33:37Z,1450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2025-03-11T00:35:44.8Z,2,REGULAR,substitution,out,['startperiod'],1628415,,,1610612745,23,19,2025-03-11T00:36:10Z,1460000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2025-03-11T00:35:44.8Z,2,REGULAR,substitution,out,['startperiod'],1631216,,,1610612745,23,19,2025-03-11T00:36:10Z,1470000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2025-03-11T00:35:44.8Z,2,REGULAR,substitution,in,['startperiod'],1631095,,,1610612745,23,19,2025-03-11T00:36:10Z,1480000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2025-03-11T00:35:44.8Z,2,REGULAR,substitution,in,['startperiod'],1630532,,,1610612745,23,19,2025-03-11T00:36:10Z,1490000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2025-03-11T00:36:20.8Z,2,REGULAR,period,start,[],0,,,1610612745,23,19,2025-03-11T00:36:20Z,1500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT11M43.00S,2025-03-11T00:36:37.3Z,2,REGULAR,3pt,Jump Shot,[],1631095,80.50262812089356,7.107843137254902,1610612745,23,19,2025-03-11T00:36:42Z,1510000,False,-214.0,131.0,1,right,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,25.12,Missed,,,,,,,,,,,,,,
154,PT11M41.00S,2025-03-11T00:36:39.3Z,2,REGULAR,rebound,defensive,[],203914,,,1610612753,23,19,2025-03-11T00:36:42Z,1520000,False,,,0,,G. Harris REBOUND (Off:0 Def:1),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,153.0,1.0,1.0,0.0,,,,,,,,
155,PT11M31.00S,2025-03-11T00:36:48.3Z,2,REGULAR,3pt,Jump Shot,[],1629048,23.73521681997372,13.725490196078432,1610612753,23,22,2025-03-11T00:36:57Z,1530000,False,181.0,171.0,1,left,G. Bitadze 24' 3PT  (3 PTS) (G. Harris 1 AST),"[1629048, 203914]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,,,,,24.9,Made,,,,,,,3.0,G. Harris,203914.0,1.0,,,,
157,PT11M13.00S,2025-03-11T00:37:06.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,83.52496714848883,53.431372549019606,1610612745,23,22,2025-03-11T00:37:12Z,1550000,False,17.0,102.0,1,right,MISS A. Sengun 10' turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.38,Missed,,,,,,,,,,,,,,
158,PT11M12.00S,2025-03-11T00:37:08.3Z,2,REGULAR,rebound,offensive,[],203500,,,1610612745,23,22,2025-03-11T00:37:08Z,1560000,False,,,0,,S. Adams REBOUND (Off:3 Def:0),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,157.0,3.0,0.0,3.0,,,,,,,,
159,PT11M11.00S,2025-03-11T00:37:09.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,92.72339027595268,48.03921568627451,1610612745,25,22,2025-03-11T00:37:13Z,1570000,False,-10.0,16.0,1,right,S. Adams putback Layup (6 PTS),[203500],1610612745.0,HOU,putback,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,1.87,Made,,,,,,,6.0,,,,,,,
160,PT10M52.00S,2025-03-11T00:37:27.8Z,2,REGULAR,3pt,Jump Shot,[],1630532,25.969119579500656,19.607843137254903,1610612753,25,22,2025-03-11T00:37:31Z,1580000,False,152.0,192.0,1,left,MISS F. Wagner 24' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,24.46,Missed,,,,,,,,,,,,,,
161,PT10M50.00S,2025-03-11T00:37:29.8Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,25,22,2025-03-11T00:37:31Z,1590000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,160.0,2.0,2.0,0.0,,,,,,,,
162,PT10M33.00S,2025-03-11T00:37:50.0Z,2,REGULAR,foul,personal,['3freethrow'],1641710,,,1610612745,25,22,2025-03-11T00:37:59Z,1600000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Smith Jr. 3 FT),"[1641710, 1631095]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Right Corner 3,24+ Right,,,,1199.0,,,,,,,,,,,,,1.0,0.0,Smith Jr.,1631095.0
