actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-17T23:40:45.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-17T23:40:45Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-03-17T23:40:49.2Z,1,REGULAR,jumpball,recovered,[],1629636,,,1610612739,0,0,2023-03-17T23:40:49Z,40000,False,,,0,,Jump Ball E. Mobley vs. K. Porzingis: Tip to D. Garland,"[1629636, 1630596, 204001]",1610612739.0,CLE,startperiod,D. Garland,1629636.0,Garland,D. Garland,Mobley,1630596.0,Porzingis,204001.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-03-17T23:41:04.5Z,1,REGULAR,2pt,Jump Shot,[],1630205,5.075558475689881,23.284313725490197,1610612739,2,0,2023-03-17T23:41:08Z,70000,False,134.0,-5.0,1,left,L. Stevens 13' Jump Shot (2 PTS) (E. Mobley 1 AST),"[1630205, 1630596]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Mid-Range,8-16 Right,13.37,Made,2.0,E. Mobley,1630596.0,1.0,,,,,,,,,,,,,,
9,PT11M23.00S,2023-03-17T23:41:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204001,93.77463863337714,50.49019607843137,1610612764,2,2,2023-03-17T23:41:28Z,90000,False,2.0,6.0,1,right,K. Porzingis alley-oop Layup (2 PTS) (D. Gafford 1 AST),"[204001, 1629655]",1610612764.0,WAS,alley-oop,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,0.65,Made,2.0,D. Gafford,1629655.0,1.0,,,,,,,,,,,,,,
11,PT11M03.00S,2023-03-17T23:41:43.5Z,1,REGULAR,foul,personal,['3freethrow'],203078,,,1610612739,2,2,2023-03-17T23:41:56Z,110000,False,,,0,,B. Beal shooting personal FOUL (1 PF) (Mitchell 3 FT),"[203078, 1628378]",1610612764.0,WAS,shooting,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,,,,,,,2534.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,
13,PT11M03.00S,2023-03-17T23:42:16.8Z,1,REGULAR,freethrow,1 of 3,[],1628378,,,1610612739,3,2,2023-03-17T23:42:16Z,130000,False,,,0,,D. Mitchell Free Throw 1 of 3 (1 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
14,PT11M03.00S,2023-03-17T23:42:35.3Z,1,REGULAR,freethrow,2 of 3,[],1628378,,,1610612739,4,2,2023-03-17T23:42:35Z,140000,False,,,0,,D. Mitchell Free Throw 2 of 3 (2 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
15,PT11M03.00S,2023-03-17T23:42:59.0Z,1,REGULAR,freethrow,3 of 3,[],1628378,,,1610612739,5,2,2023-03-17T23:42:59Z,150000,False,,,0,,D. Mitchell Free Throw 3 of 3 (3 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
16,PT10M49.00S,2023-03-17T23:43:19.9Z,1,REGULAR,foul,personal,[],1628378,,,1610612764,5,2,2023-03-17T23:43:29Z,160000,False,,,0,,D. Mitchell personal FOUL (1 PF),"[1628378, 203078]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,1201.0,1.0,0.0,Beal,203078.0,,,,,,,,,
18,PT10M48.00S,2023-03-17T23:43:51.0Z,1,REGULAR,violation,kicked ball,[],1628378,,,1610612764,5,2,2023-03-17T23:43:55Z,180000,False,,,0,,D. Mitchell kicked ball VIOLATION,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,202027.0,,,,,,,,,,,,,
19,PT10M38.00S,2023-03-17T23:44:10.6Z,1,REGULAR,3pt,Jump Shot,[],204001,68.9388961892247,19.362745098039216,1610612764,5,2,2023-03-17T23:44:14Z,190000,False,-153.0,239.0,1,right,MISS K. Porzingis 28' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,28.43,Missed,,,,,,,,,,,,,,,,,,
20,PT10M36.00S,2023-03-17T23:44:12.6Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,5,2,2023-03-17T23:44:14Z,200000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,
21,PT10M29.00S,2023-03-17T23:44:19.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628378,7.490144546649148,56.778492647058826,1610612739,5,2,2023-03-17T23:45:00Z,210000,False,-34.0,18.0,1,left,MISS D. Mitchell driving bank Hook,[1628378],1610612739.0,CLE,driving bank,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.83,Missed,,,,,,,,,,,,,,,,,,
22,PT10M27.00S,2023-03-17T23:44:21.5Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,5,2,2023-03-17T23:44:23Z,220000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,
23,PT10M24.00S,2023-03-17T23:44:25.5Z,1,REGULAR,turnover,lost ball,[],1628398,,,1610612764,5,2,2023-03-17T23:44:31Z,230000,False,,,0,,K. Kuzma lost ball TURNOVER (1 TO),"[1628398, 1630171]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Okoro,1630171.0,,
24,PT10M24.00S,2023-03-17T23:44:25.5Z,1,REGULAR,steal,,[],1630171,,,1610612739,5,2,2023-03-17T23:44:29Z,240000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
25,PT10M17.00S,2023-03-17T23:44:32.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628378,7.046649145860711,48.529411764705884,1610612739,7,2,2023-03-17T23:46:10Z,250000,False,7.0,14.0,1,left,D. Mitchell driving DUNK (5 PTS) (D. Garland 1 AST),"[1628378, 1629636]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.56,Made,5.0,D. Garland,1629636.0,1.0,,,,,,,,,,,,,,
27,PT09M57.00S,2023-03-17T23:44:51.4Z,1,REGULAR,3pt,Jump Shot,[],1628420,75.50919842312747,87.99019607843137,1610612764,7,5,2023-03-17T23:44:55Z,270000,False,190.0,178.0,1,right,M. Morris 26' 3PT  (3 PTS) (B. Beal 1 AST),"[1628420, 203078]",1610612764.0,WAS,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,26.01,Made,3.0,B. Beal,203078.0,1.0,,,,,,,,,,,,,,
29,PT09M36.00S,2023-03-17T23:45:12.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,6.521024967148489,49.26470588235294,1610612739,9,5,2023-03-17T23:45:18Z,290000,False,4.0,9.0,1,left,E. Mobley cutting DUNK (2 PTS) (D. Garland 2 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.95,Made,2.0,D. Garland,1629636.0,2.0,,,,,,,,,,,,,,
31,PT09M22.00S,2023-03-17T23:45:26.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,86.81011826544021,64.4607843137255,1610612764,9,5,2023-03-17T23:45:32Z,310000,False,72.0,71.0,1,right,MISS K. Porzingis 10' turnaround bank Shot,[204001],1610612764.0,WAS,turnaround bank,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Right,10.17,Missed,,,,,,,,,,,,,,,,,,
32,PT09M20.00S,2023-03-17T23:45:28.7Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,9,5,2023-03-17T23:45:32Z,320000,False,,,0,,I. Okoro REBOUND (Off:0 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,31.0,2.0,2.0,0.0,,,,,
33,PT09M18.00S,2023-03-17T23:45:33.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1630171,7.440867279894875,50.98039215686274,1610612739,11,5,2023-03-17T23:45:49Z,330000,False,-5.0,17.0,1,left,I. Okoro running Layup (2 PTS),[1630171],1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1.81,Made,2.0,,,,,,,,,,,,,,,,,
34,PT09M18.00S,2023-03-17T23:45:39.5Z,1,REGULAR,violation,defensive goaltending,[],1628398,,,1610612739,11,5,2023-03-17T23:45:49Z,340000,False,,,0,,K. Kuzma defensive goaltending VIOLATION,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,1201.0,,,,,,,,,,,,,
35,PT09M02.00S,2023-03-17T23:46:02.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,93.77463863337714,50.98039215686274,1610612764,11,7,2023-03-17T23:46:07Z,350000,False,5.0,6.0,1,right,B. Beal driving Layup (2 PTS),[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,0.77,Made,2.0,,,,,,,,,,,,,,,,,
36,PT08M49.00S,2023-03-17T23:46:16.4Z,1,REGULAR,3pt,Jump Shot,[],1628378,18.084756898817346,93.87254901960785,1610612739,11,7,2023-03-17T23:46:20Z,360000,False,-219.0,117.0,1,left,MISS D. Mitchell 24' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
37,PT08M46.00S,2023-03-17T23:46:19.4Z,1,REGULAR,rebound,defensive,[],203078,,,1610612764,11,7,2023-03-17T23:46:20Z,370000,False,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,
38,PT08M37.00S,2023-03-17T23:46:28.4Z,1,REGULAR,3pt,Jump Shot,[],1628398,66.70499342969777,38.72549019607843,1610612764,11,7,2023-03-17T23:46:32Z,380000,False,-56.0,260.0,1,right,MISS K. Kuzma 26' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,26.65,Missed,,,,,,,,,,,,,,,,,,
39,PT08M34.00S,2023-03-17T23:46:31.4Z,1,REGULAR,rebound,defensive,[],1630205,,,1610612739,11,7,2023-03-17T23:46:32Z,390000,False,,,0,,L. Stevens REBOUND (Off:0 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,38.0,1.0,1.0,0.0,,,,,
43,PT08M14.00S,2023-03-17T23:48:05.6Z,1,REGULAR,2pt,Jump Shot,[],1630205,6.915243101182654,74.50980392156863,1610612739,13,7,2023-03-17T23:48:10Z,430000,False,-123.0,13.0,1,left,L. Stevens 12' fadeaway Jump Shot (4 PTS) (D. Garland 3 AST),"[1630205, 1629636]",1610612739.0,CLE,fadeaway,,,Stevens,L. Stevens,,,,,Mid-Range,8-16 Left,12.31,Made,4.0,D. Garland,1629636.0,3.0,,,,,,,,,,,,,,
45,PT08M02.00S,2023-03-17T23:48:17.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,93.29829172141919,46.22012867647059,1610612764,13,7,2023-03-17T23:49:30Z,450000,False,-19.0,10.0,1,right,MISS B. Beal driving finger roll Layup - blocked,"[203078, 1630596]",1610612764.0,WAS,driving finger roll,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,2.16,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
49,PT08M02.00S,2023-03-17T23:48:17.1Z,1,REGULAR,block,,[],1630596,,,1610612764,13,7,2023-03-17T23:48:45Z,455000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
46,PT08M01.00S,2023-03-17T23:48:18.1Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612764,13,7,2023-03-17T23:50:18Z,460000,False,,,0,,D. Gafford REBOUND (Off:1 Def:0),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,45.0,1.0,0.0,1.0,,,,,
