actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
42,PT08M34.00S,2023-01-03T00:16:29.1Z,1,REGULAR,3pt,Jump Shot,[],201567,34.510512483574246,56.372549019607845,1610612739,3,9,2023-01-03T00:16:37Z,410000,False,-32.0,272.0,1,left,MISS K. Love 27' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,27.38,Missed,,,,,,,,,,,,,,,,,,
43,PT08M31.00S,2023-01-03T00:16:32.0Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,3,9,2023-01-03T00:16:32Z,420000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,
45,PT08M25.00S,2023-01-03T00:16:52.6Z,1,REGULAR,2pt,Jump Shot,[],201942,90.22667542706965,74.01960784313727,1610612741,3,9,2023-01-03T00:16:57Z,440000,False,120.0,39.0,1,right,MISS D. DeRozan 12' fadeaway Shot,[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,12.64,Missed,,,,,,,,,,,,,,,,,,
46,PT08M22.00S,2023-01-03T00:16:55.6Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,3,9,2023-01-03T00:16:57Z,450000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Mid-Range,8-16 Right,,,,45.0,2.0,2.0,0.0,,,,,,,,,,,,,
47,PT08M11.00S,2023-01-03T00:17:08.8Z,1,REGULAR,foul,personal,['2freethrow'],202696,,,1610612739,3,9,2023-01-03T00:17:18Z,460000,False,,,0,,N. Vucevic shooting personal FOUL (1 PF) (LeVert 2 FT),"[202696, 1627747]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,,,,,,,,1155.0,1.0,0.0,LeVert,1627747.0,,,,,,,,
49,PT08M11.00S,2023-01-03T00:17:37.8Z,1,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,4,9,2023-01-03T00:17:37Z,480000,False,,,0,,C. LeVert Free Throw 1 of 2 (1 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
50,PT08M11.00S,2023-01-03T00:17:52.8Z,1,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,5,9,2023-01-03T00:17:52Z,490000,False,,,0,,C. LeVert Free Throw 2 of 2 (2 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
51,PT07M56.00S,2023-01-03T00:18:08.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,93.51182654402102,49.754901960784316,1610612741,5,11,2023-01-03T00:18:13Z,500000,False,-1.0,8.0,1,right,A. Dosunmu cutting Layup (2 PTS) (Z. LaVine 1 AST),"[1630245, 203897]",1610612741.0,CHI,cutting,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.86,Made,2.0,,,,,,,,,,Z. LaVine,203897.0,1.0,,,,,
53,PT07M43.00S,2023-01-03T00:18:21.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201567,12.171484888304862,53.92156862745098,1610612739,7,11,2023-01-03T00:18:26Z,520000,False,-20.0,62.0,1,left,K. Love 6' driving Hook (2 PTS),[201567],1610612739.0,CLE,driving,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,6.49,Made,2.0,,,,,,,,,,,,,,,,,
54,PT07M30.00S,2023-01-03T00:18:34.8Z,1,REGULAR,3pt,Jump Shot,[],1630172,77.61169513797634,91.66666666666666,1610612741,7,14,2023-01-03T00:18:39Z,530000,False,208.0,158.0,1,right,P. Williams 26' 3PT  (3 PTS) (N. Vucevic 1 AST),"[1630172, 202696]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,26.14,Made,3.0,,,,,,,,,,N. Vucevic,202696.0,1.0,,,,,
56,PT07M08.00S,2023-01-03T00:18:56.4Z,1,REGULAR,turnover,bad pass,[],201567,,,1610612739,7,14,2023-01-03T00:19:02Z,550000,False,,,0,,K. Love bad pass TURNOVER (1 TO),"[201567, 201942]",1610612739.0,CLE,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,DeRozan,201942.0,,
57,PT07M08.00S,2023-01-03T00:18:56.4Z,1,REGULAR,steal,,[],201942,,,1610612741,7,14,2023-01-03T00:18:58Z,560000,False,,,0,,D. DeRozan STEAL (2 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
58,PT07M05.00S,2023-01-03T00:19:04.3Z,1,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612741,7,14,2023-01-03T00:19:15Z,570000,False,,,0,,C. LeVert shooting personal FOUL (1 PF) (LaVine 2 FT),"[1627747, 203897]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,1627529.0,1.0,0.0,LaVine,203897.0,,,,,,,,
60,PT07M05.00S,2023-01-03T00:19:31.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203897,,,1610612741,7,15,2023-01-03T00:19:56Z,590000,False,,,0,,Z. LaVine Free Throw 1 of 2 (3 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
61,PT07M05.00S,2023-01-03T00:19:31.7Z,1,REGULAR,substitution,out,[],1630205,,,1610612741,7,15,2023-01-03T00:19:37Z,600000,False,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M05.00S,2023-01-03T00:19:31.7Z,1,REGULAR,substitution,in,[],1626224,,,1610612741,7,15,2023-01-03T00:19:37Z,610000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M05.00S,2023-01-03T00:19:31.0Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203897,,,1610612741,7,16,2023-01-03T00:19:56Z,620000,False,,,0,,Z. LaVine Free Throw 2 of 2 (4 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
64,PT06M49.00S,2023-01-03T00:20:14.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630172,,,1610612739,7,16,2023-01-03T00:21:56Z,630000,False,,,0,,P. Williams shooting personal FOUL (2 PF) (Allen 2 FT),"[1630172, 1628386]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,1627529.0,2.0,0.0,Allen,1628386.0,,,,,,,,
66,PT06M49.00S,2023-01-03T00:20:27.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,7,16,2023-01-03T00:20:27Z,650000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M49.00S,2023-01-03T00:23:21.6Z,1,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,8,16,2023-01-03T00:23:21Z,660000,False,,,0,,J. Allen Free Throw 1 of 2 (3 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
68,PT06M49.00S,2023-01-03T00:23:34.5Z,1,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,9,16,2023-01-03T00:23:34Z,670000,False,,,0,,J. Allen Free Throw 2 of 2 (4 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
69,PT06M36.00S,2023-01-03T00:23:48.7Z,1,REGULAR,2pt,Jump Shot,[],201942,79.71419185282524,28.921568627450984,1610612741,9,18,2023-01-03T00:23:53Z,680000,False,-105.0,138.0,1,right,D. DeRozan 17' pullup Jump Shot (7 PTS) (A. Dosunmu 2 AST),"[201942, 1630245]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,17.38,Made,7.0,,,,,,,,,,A. Dosunmu,1630245.0,2.0,,,,,
72,PT06M23.00S,2023-01-03T00:24:13.0Z,1,REGULAR,3pt,Jump Shot,[],201567,4.681340341655716,95.83333333333334,1610612739,12,18,2023-01-03T00:24:40Z,710000,False,-229.0,-8.0,1,left,K. Love 3PT  (5 PTS) (C. Osman 1 AST),"[201567, 1626224]",1610612739.0,CLE,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,22.94,Made,5.0,,,,,,,,,,C. Osman,1626224.0,1.0,,,,,
74,PT06M08.00S,2023-01-03T00:24:19.2Z,1,REGULAR,3pt,Jump Shot,[],1630172,91.01511169513797,3.1862745098039214,1610612741,12,21,2023-01-03T00:25:49Z,730000,False,-234.0,32.0,1,right,P. Williams 3PT  (6 PTS) (Z. LaVine 2 AST),"[1630172, 203897]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,23.63,Made,6.0,,,,,,,,,,Z. LaVine,203897.0,2.0,,,,,
76,PT05M46.00S,2023-01-03T00:24:38.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,6.652431011826544,51.9607843137255,1610612739,14,21,2023-01-03T00:24:45Z,750000,False,-10.0,10.0,1,left,J. Allen reverse DUNK (6 PTS) (C. Osman 2 AST),"[1628386, 1626224]",1610612739.0,CLE,reverse,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.4,Made,6.0,,,,,,,,,,C. Osman,1626224.0,2.0,,,,,
78,PT05M28.00S,2023-01-03T00:24:57.4Z,1,REGULAR,turnover,lost ball,[],203897,,,1610612741,14,21,2023-01-03T00:25:04Z,770000,False,,,0,,Z. LaVine lost ball TURNOVER (1 TO),"[203897, 1627747]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,LeVert,1627747.0,,
79,PT05M28.00S,2023-01-03T00:24:57.4Z,1,REGULAR,steal,,[],1627747,,,1610612739,14,21,2023-01-03T00:25:00Z,780000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
80,PT05M22.00S,2023-01-03T00:25:02.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,7.440867279894875,50.49019607843137,1610612739,16,21,2023-01-03T00:25:09Z,790000,False,-2.0,17.0,1,left,C. LeVert running Layup (4 PTS),[1627747],1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.76,Made,4.0,,,,,,,,,,,,,,,,,
81,PT05M06.00S,2023-01-03T00:25:19.7Z,1,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612741,16,21,2023-01-03T00:25:27Z,800000,False,,,0,,C. LeVert shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1627747, 201942]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1155.0,2.0,0.0,DeRozan,201942.0,,,,,,,,
83,PT05M06.00S,2023-01-03T00:25:47.4Z,1,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,16,22,2023-01-03T00:25:47Z,820000,False,,,0,,D. DeRozan Free Throw 1 of 2 (8 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
84,PT05M06.00S,2023-01-03T00:25:48.4Z,1,REGULAR,substitution,out,[],1627747,,,1610612741,16,22,2023-01-03T00:26:02Z,830000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M06.00S,2023-01-03T00:25:48.4Z,1,REGULAR,substitution,out,[],1630245,,,1610612741,16,22,2023-01-03T00:26:02Z,840000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M06.00S,2023-01-03T00:25:48.4Z,1,REGULAR,substitution,out,[],1630172,,,1610612741,16,22,2023-01-03T00:26:02Z,850000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M06.00S,2023-01-03T00:25:48.4Z,1,REGULAR,substitution,in,[],1630171,,,1610612741,16,22,2023-01-03T00:26:02Z,860000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M06.00S,2023-01-03T00:25:48.4Z,1,REGULAR,substitution,in,[],1627884,,,1610612741,16,22,2023-01-03T00:26:02Z,870000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M06.00S,2023-01-03T00:25:48.4Z,1,REGULAR,substitution,in,[],1627936,,,1610612741,16,22,2023-01-03T00:26:02Z,880000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M06.00S,2023-01-03T00:26:11.6Z,1,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,16,23,2023-01-03T00:26:11Z,890000,False,,,0,,D. DeRozan Free Throw 2 of 2 (9 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
98,PT04M54.00S,2023-01-03T00:26:45.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,5.995400788436268,52.20588235294118,1610612739,16,23,2023-01-03T00:27:39Z,925000,False,-11.0,4.0,1,left,MISS J. Allen driving Layup - blocked,"[1628386, 201942]",1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.17,Missed,,,,,,,,,,,,,,,,,DeRozan,201942.0
