actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
18,PT10M12.00S,2022-11-24T00:13:54.1Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,4,2,2022-11-24T00:13:59Z,180000,False,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 203994]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,Nurkic,203994.0,,,,,,
19,PT10M12.00S,2022-11-24T00:13:54.1Z,1,REGULAR,steal,,[],203994,,,1610612757,4,2,2022-11-24T00:15:22Z,190000,False,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
20,PT10M07.00S,2022-11-24T00:14:06.1Z,1,REGULAR,turnover,out-of-bounds,[],1628404,,,1610612757,4,2,2022-11-24T00:14:13Z,200000,False,,,0,,J. Hart bad pass out-of-bounds TURNOVER (1 TO),[1628404],1610612757.0,POR,bad pass,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1627962.0,1.0,,,,,,,,
21,PT09M50.00S,2022-11-24T00:14:22.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629636,92.85479632063075,52.69607843137255,1610612739,4,2,2022-11-24T00:14:29Z,210000,False,13.0,15.0,1,right,MISS D. Garland driving finger roll Layup,[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,,,,,,,,,,,,,,
22,PT09M47.00S,2022-11-24T00:14:24.8Z,1,REGULAR,rebound,defensive,[],1626159,,,1610612757,4,2,2022-11-24T00:14:24Z,220000,False,,,0,,J. Winslow REBOUND (Off:0 Def:1),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT09M43.00S,2022-11-24T00:14:29.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,6.521024967148489,99.75490196078431,1610612757,4,5,2022-11-24T00:16:00Z,230000,False,-249.0,9.0,1,left,A. Simons 24' 3PT running (3 PTS) (J. Grant 1 AST),"[1629014, 203924]",1610612757.0,POR,running,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,24.9,Made,,,,,3.0,J. Grant,203924.0,1.0,,,,,,,,,,
25,PT09M25.00S,2022-11-24T00:14:47.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,83.52496714848883,44.36274509803921,1610612739,6,5,2022-11-24T00:14:53Z,250000,False,-28.0,102.0,1,right,L. Stevens 10' pullup Jump Shot (2 PTS) (D. Garland 3 AST),"[1630205, 1629636]",1610612739.0,CLE,pullup,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Center,10.62,Made,,,,,2.0,D. Garland,1629636.0,3.0,,,,,,,,,,
27,PT08M58.00S,2022-11-24T00:15:17.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612757,6,5,2022-11-24T00:15:28Z,270000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1627964.0,,,,,,,,,
28,PT08M44.00S,2022-11-24T00:15:42.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628386,87.33574244415243,56.86274509803921,1610612739,8,5,2022-11-24T00:15:46Z,280000,False,34.0,67.0,1,right,J. Allen 7' turnaround Hook (4 PTS) (D. Garland 4 AST),"[1628386, 1629636]",1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,7.48,Made,,,,,4.0,D. Garland,1629636.0,4.0,,,,,,,,,,
30,PT08M25.00S,2022-11-24T00:16:01.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626159,7.5722733245729295,50.98039215686274,1610612757,8,5,2022-11-24T00:16:05Z,300000,False,-5.0,19.0,1,left,MISS J. Winslow Layup,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,,
31,PT08M23.00S,2022-11-24T00:16:03.5Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,8,5,2022-11-24T00:16:05Z,310000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT08M18.00S,2022-11-24T00:16:09.2Z,1,REGULAR,3pt,Jump Shot,[],1628378,74.06373193166885,13.970588235294118,1610612739,8,5,2022-11-24T00:16:14Z,320000,False,-180.0,191.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
33,PT08M15.00S,2022-11-24T00:16:12.2Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,8,5,2022-11-24T00:16:14Z,330000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT08M02.00S,2022-11-24T00:16:24.7Z,1,REGULAR,3pt,Jump Shot,[],203924,32.013797634691194,59.80392156862745,1610612757,8,8,2022-11-24T00:17:26Z,340000,False,-49.0,248.0,1,left,J. Grant 25' 3PT pullup (3 PTS) (J. Hart 1 AST),"[203924, 1628404]",1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,25.32,Made,,,,,3.0,J. Hart,1628404.0,1.0,,,,,,,,,,
35,PT07M40.00S,2022-11-24T00:16:47.3Z,1,REGULAR,turnover,bad pass,[],1628386,,,1610612739,8,8,2022-11-24T00:16:53Z,350000,False,,,0,,J. Allen bad pass TURNOVER (1 TO),"[1628386, 1626159]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,1.0,Winslow,1626159.0,,,,,,
36,PT07M40.00S,2022-11-24T00:16:47.3Z,1,REGULAR,steal,,[],1626159,,,1610612757,8,8,2022-11-24T00:16:49Z,360000,False,,,0,,J. Winslow STEAL (1 STL),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
37,PT07M26.00S,2022-11-24T00:17:01.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,32.14520367936925,15.931372549019606,1610612757,8,8,2022-11-24T00:17:09Z,370000,False,170.0,250.0,1,left,MISS A. Simons 30' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,30.22,Missed,,,,,,,,,,,,,,,,,,
38,PT07M21.00S,2022-11-24T00:17:06.2Z,1,REGULAR,rebound,offensive,[],203994,,,1610612757,8,8,2022-11-24T00:17:09Z,380000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,37.0,2.0,1.0,1.0,,,,,,,,,,,,,,
39,PT07M18.00S,2022-11-24T00:17:08.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203924,17.0335085413929,97.54901960784314,1610612757,8,11,2022-11-24T00:17:13Z,390000,False,-238.0,108.0,1,left,J. Grant 26' 3PT  (6 PTS) (A. Simons 1 AST),"[203924, 1629014]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,26.09,Made,,,,,6.0,A. Simons,1629014.0,1.0,,,,,,,,,,
41,PT07M07.00S,2022-11-24T00:17:19.1Z,1,REGULAR,3pt,Jump Shot,[],1629636,70.38436268068331,16.911764705882355,1610612739,8,11,2022-11-24T00:18:44Z,410000,False,-165.0,226.0,1,right,MISS D. Garland 28' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,28.0,Missed,,,,,,,,,,,,,,,,,,
42,PT07M04.00S,2022-11-24T00:17:22.1Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,8,11,2022-11-24T00:17:23Z,420000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,41.0,3.0,2.0,1.0,,,,,,,,,,,,,,
43,PT06M58.00S,2022-11-24T00:17:28.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626159,6.652431011826544,52.69607843137255,1610612757,8,13,2022-11-24T00:18:54Z,430000,False,-13.0,10.0,1,left,J. Winslow running Layup (2 PTS),[1626159],1610612757.0,POR,running,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,1.68,Made,,,,,2.0,,,,,,,,,,,,,
45,PT06M36.00S,2022-11-24T00:17:50.2Z,1,REGULAR,2pt,Jump Shot,[],1628378,81.15965834428384,20.34313725490196,1610612739,10,13,2022-11-24T00:17:54Z,440000,False,-148.0,125.0,1,right,D. Mitchell 19' pullup Jump Shot (2 PTS) (J. Allen 1 AST),"[1628378, 1628386]",1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,19.37,Made,,,,,2.0,J. Allen,1628386.0,1.0,,,,,,,,,,
47,PT06M17.00S,2022-11-24T00:18:09.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,6.652431011826544,46.568627450980394,1610612757,10,15,2022-11-24T00:18:20Z,460000,False,17.0,10.0,1,left,J. Nurkic cutting Layup (2 PTS) (J. Winslow 2 AST),"[203994, 1626159]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,2.0,J. Winslow,1626159.0,2.0,,,,,,,,,,
49,PT06M04.00S,2022-11-24T00:18:21.9Z,1,REGULAR,2pt,Jump Shot,[],1629636,82.7365308804205,67.64705882352942,1610612739,10,15,2022-11-24T00:18:31Z,480000,False,88.0,110.0,1,right,MISS D. Garland 14' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,14.08,Missed,,,,,,,,,,,,,,,,,,
50,PT05M59.00S,2022-11-24T00:18:27.2Z,1,REGULAR,rebound,defensive,[],1626159,,,1610612757,10,15,2022-11-24T00:18:27Z,490000,False,,,0,,J. Winslow REBOUND (Off:0 Def:2),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Mid-Range,8-16 Right,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,,
51,PT05M53.00S,2022-11-24T00:18:33.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629014,15.850854139290407,38.970588235294116,1610612757,10,15,2022-11-24T00:18:50Z,500000,False,55.0,96.0,1,left,MISS A. Simons 11' driving Hook,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,11.11,Missed,,,,,,,,,,,,,,,,,,
52,PT05M51.00S,2022-11-24T00:18:35.3Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,10,15,2022-11-24T00:18:37Z,510000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT05M41.00S,2022-11-24T00:18:51.8Z,1,REGULAR,violation,kicked ball,[],203924,,,1610612739,10,15,2022-11-24T00:18:57Z,520000,False,,,0,,J. Grant kicked ball VIOLATION,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,1627964.0,,,,,,,,,
54,PT05M41.00S,2022-11-24T00:19:00.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,10,15,2022-11-24T00:19:00Z,530000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT05M41.00S,2022-11-24T00:20:22.6Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,10,15,2022-11-24T00:21:40Z,540000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT05M41.00S,2022-11-24T00:20:22.6Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,10,15,2022-11-24T00:21:40Z,550000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT05M41.00S,2022-11-24T00:20:22.6Z,1,REGULAR,substitution,out,[],1626159,,,1610612739,10,15,2022-11-24T00:21:40Z,560000,False,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT05M41.00S,2022-11-24T00:20:22.6Z,1,REGULAR,substitution,in,[],1626224,,,1610612739,10,15,2022-11-24T00:21:40Z,570000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT05M41.00S,2022-11-24T00:20:22.6Z,1,REGULAR,substitution,in,[],201577,,,1610612739,10,15,2022-11-24T00:21:40Z,580000,False,,,0,,SUB in: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT05M41.00S,2022-11-24T00:20:22.6Z,1,REGULAR,substitution,in,[],1631101,,,1610612739,10,15,2022-11-24T00:21:40Z,590000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT05M28.00S,2022-11-24T00:22:01.3Z,1,REGULAR,3pt,Jump Shot,[],1628378,68.27570630749015,66.93474264705883,1610612739,13,15,2022-11-24T00:22:11Z,600000,False,85.0,246.0,1,right,D. Mitchell 25' 3PT  (5 PTS) (C. Osman 1 AST),"[1628378, 1626224]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.99,Made,,,,,5.0,C. Osman,1626224.0,1.0,,,,,,,,,,
63,PT05M28.00S,2022-11-24T00:22:05.8Z,1,REGULAR,foul,personal,['1freethrow'],1628404,,,1610612739,13,15,2022-11-24T00:22:15Z,620000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1628404, 1628378]",1610612757.0,POR,shooting,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,201638.0,,,,1.0,0.0,Mitchell,1628378.0,,
65,PT05M28.00S,2022-11-24T00:22:30.6Z,1,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,14,15,2022-11-24T00:22:30Z,640000,False,,,0,,D. Mitchell Free Throw 1 of 1 (6 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
66,PT05M07.00S,2022-11-24T00:22:53.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203994,10.726018396846255,56.127450980392155,1610612757,14,15,2022-11-24T00:22:58Z,650000,False,-31.0,48.0,1,left,MISS J. Nurkic driving Hook,[203994],1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,5.72,Missed,,,,,,,,,,,,,,,,,,
67,PT05M05.00S,2022-11-24T00:22:55.6Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,14,15,2022-11-24T00:22:58Z,660000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,
68,PT04M59.00S,2022-11-24T00:23:01.7Z,1,REGULAR,3pt,Jump Shot,[],1628378,69.59592641261499,73.52941176470588,1610612739,17,15,2022-11-24T00:23:08Z,670000,False,118.0,233.0,1,right,D. Mitchell 26' 3PT step back (9 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.13,Made,,,,,9.0,,,,,,,,,,,,,
69,PT04M37.00S,2022-11-24T00:23:24.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,6.783837056504599,49.754901960784316,1610612757,17,17,2022-11-24T00:23:32Z,680000,False,1.0,11.0,1,left,J. Hart driving Layup (4 PTS) (J. Grant 2 AST),"[1628404, 203924]",1610612757.0,POR,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.14,Made,,,,,4.0,J. Grant,203924.0,2.0,,,,,,,,,,
71,PT04M19.00S,2022-11-24T00:23:46.0Z,1,REGULAR,foul,personal,['2freethrow'],203994,,,1610612739,17,17,2022-11-24T00:23:54Z,700000,False,,,0,,J. Nurkic shooting personal FOUL (1 PF) (Mobley 2 FT),"[203994, 1630596]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201638.0,,,,1.0,0.0,Mobley,1630596.0,,
73,PT04M19.00S,2022-11-24T00:24:08.3Z,1,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,17,17,2022-11-24T00:24:37Z,720000,False,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
74,PT04M19.00S,2022-11-24T00:24:08.3Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,17,17,2022-11-24T00:24:37Z,730000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,
75,PT04M19.00S,2022-11-24T00:24:09.1Z,1,REGULAR,substitution,out,[],1630205,,,1610612739,17,17,2022-11-24T00:24:21Z,740000,False,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M19.00S,2022-11-24T00:24:09.1Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,17,17,2022-11-24T00:24:21Z,750000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M19.00S,2022-11-24T00:24:09.1Z,1,REGULAR,substitution,out,[],203924,,,1610612739,17,17,2022-11-24T00:24:21Z,760000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M19.00S,2022-11-24T00:24:09.1Z,1,REGULAR,substitution,in,[],1630171,,,1610612739,17,17,2022-11-24T00:24:21Z,770000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M19.00S,2022-11-24T00:24:09.1Z,1,REGULAR,substitution,in,[],1629636,,,1610612739,17,17,2022-11-24T00:24:21Z,780000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M19.00S,2022-11-24T00:24:09.1Z,1,REGULAR,substitution,in,[],1630570,,,1610612739,17,17,2022-11-24T00:24:21Z,790000,False,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M19.00S,2022-11-24T00:24:08.3Z,1,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,17,17,2022-11-24T00:24:37Z,800000,False,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
82,PT04M18.00S,2022-11-24T00:24:09.3Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612757,17,17,2022-11-24T00:24:52Z,810000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,
83,PT04M02.00S,2022-11-24T00:24:53.5Z,1,REGULAR,foul,personal,[],1630596,,,1610612757,17,17,2022-11-24T00:25:01Z,820000,False,,,0,,E. Mobley personal FOUL (1 PF),"[1630596, 203994]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,201638.0,,,,1.0,0.0,Nurkic,203994.0,,
85,PT04M02.00S,2022-11-24T00:25:00.6Z,1,REGULAR,substitution,out,[],1630596,,,1610612757,17,17,2022-11-24T00:25:05Z,840000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M02.00S,2022-11-24T00:25:00.6Z,1,REGULAR,substitution,in,[],1629731,,,1610612757,17,17,2022-11-24T00:25:05Z,850000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT03M56.00S,2022-11-24T00:25:21.8Z,1,REGULAR,foul,offensive,[],203994,,,1610612757,17,17,2022-11-24T00:25:56Z,860000,False,,,0,,J. Nurkic charge offensive FOUL (2 PF),"[203994, 1629731]",1610612757.0,POR,charge,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201638.0,,,,2.0,0.0,Wade,1629731.0,,
