actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
87,PT05M20.00S,2022-11-21T00:25:15.6Z,1,REGULAR,substitution,in,[],1629312,,,1610612739,10,17,2022-11-21T00:25:32Z,870000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M20.00S,2022-11-21T00:25:46.5Z,1,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,11,17,2022-11-21T00:25:46Z,880000,False,,,0,,D. Mitchell Free Throw 2 of 2 (1 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
89,PT05M09.00S,2022-11-21T00:25:59.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,15.325229960578188,45.588235294117645,1610612748,11,17,2022-11-21T00:26:03Z,890000,False,22.0,92.0,1,left,MISS B. Adebayo 9' driving floating Shot,[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,9.42,Missed,,,,,,,,,,,,,,
90,PT05M06.00S,2022-11-21T00:26:02.4Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,11,17,2022-11-21T00:26:02Z,900000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,89.0,,,,,2.0,2.0,0.0,,
91,PT05M01.00S,2022-11-21T00:26:07.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626224,92.59198423127464,56.127450980392155,1610612739,11,17,2022-11-21T00:30:14Z,910000,False,31.0,17.0,1,right,MISS C. Osman running Layup,[1626224],1610612739.0,CLE,running,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,,3.51,Missed,,,,,,,,,,,,,,
92,PT04M58.00S,2022-11-21T00:26:10.1Z,1,REGULAR,rebound,offensive,[],1626224,,,1610612739,11,17,2022-11-21T00:26:10Z,920000,False,,,0,,C. Osman REBOUND (Off:1 Def:0),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,91.0,,,,,1.0,0.0,1.0,,
93,PT04M56.00S,2022-11-21T00:26:12.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,93.11760840998686,2.450980392156863,1610612739,11,17,2022-11-21T00:26:17Z,930000,False,-238.0,12.0,1,right,MISS C. Osman 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Left Corner 3,24+ Left,,,,,23.8,Missed,,,,,,,,,,,,,,
94,PT04M53.00S,2022-11-21T00:26:15.7Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,11,17,2022-11-21T00:26:17Z,940000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,,,,,,,,,,,93.0,,,,,2.0,2.0,0.0,,
95,PT04M48.00S,2022-11-21T00:26:21.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,4.155716162943495,99.26470588235294,1610612748,11,17,2022-11-21T00:30:42Z,950000,False,-246.0,-13.0,1,left,MISS M. Strus 24' running 3PT,[1629622],1610612748.0,MIA,running,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,,,,,24.67,Missed,,,,,,,,,,,,,,
96,PT04M44.00S,2022-11-21T00:26:25.6Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612739,11,17,2022-11-21T00:26:26Z,960000,False,,,0,,C. Osman REBOUND (Off:1 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Left Corner 3,24+ Left,,,,,,,,,,,95.0,,,,,2.0,1.0,1.0,,
97,PT04M39.00S,2022-11-21T00:26:32.9Z,1,REGULAR,violation,kicked ball,[],1628389,,,1610612739,11,17,2022-11-21T00:26:40Z,970000,False,,,0,,B. Adebayo kicked ball VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,1626301.0,,,,,,,,,,,,,,,,
98,PT04M39.00S,2022-11-21T00:26:38.7Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,11,17,2022-11-21T00:26:57Z,980000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M39.00S,2022-11-21T00:26:38.7Z,1,REGULAR,substitution,out,[],1628389,,,1610612739,11,17,2022-11-21T00:26:57Z,990000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M39.00S,2022-11-21T00:26:38.7Z,1,REGULAR,substitution,out,[],1629622,,,1610612739,11,17,2022-11-21T00:26:57Z,1000000,False,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M39.00S,2022-11-21T00:26:38.7Z,1,REGULAR,substitution,in,[],1629636,,,1610612739,11,17,2022-11-21T00:26:57Z,1010000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M39.00S,2022-11-21T00:26:38.7Z,1,REGULAR,substitution,in,[],203473,,,1610612739,11,17,2022-11-21T00:26:57Z,1020000,False,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M39.00S,2022-11-21T00:26:38.7Z,1,REGULAR,substitution,in,[],1629130,,,1610612739,11,17,2022-11-21T00:26:57Z,1030000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M33.00S,2022-11-21T00:27:11.6Z,1,REGULAR,turnover,traveling,[],1629636,,,1610612739,11,17,2022-11-21T00:27:15Z,1040000,False,,,0,,D. Garland traveling TURNOVER (1 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,1.0,,,1626301.0,,,,,,,,,,,,,,,,
105,PT04M23.00S,2022-11-21T00:27:33.5Z,1,REGULAR,turnover,out-of-bounds,[],200768,,,1610612748,11,17,2022-11-21T00:27:39Z,1050000,False,,,0,,K. Lowry bad pass out-of-bounds TURNOVER (3 TO),[200768],1610612748.0,MIA,bad pass,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Right,3.0,,,1626301.0,,,,,,,,,,,,,,,,
106,PT04M16.00S,2022-11-21T00:27:42.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626224,79.31997371879106,3.9215686274509802,1610612739,11,17,2022-11-21T00:27:47Z,1060000,False,-230.0,142.0,1,right,MISS C. Osman 27' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,,,,,27.06,Missed,,,,,,,,,,,,,,
107,PT04M11.00S,2022-11-21T00:27:47.7Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,11,17,2022-11-21T00:27:47Z,1070000,False,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,106.0,,,,,2.0,2.0,0.0,,
108,PT04M02.00S,2022-11-21T00:27:55.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203473,7.30946123521682,64.95098039215686,1610612748,11,19,2022-11-21T00:28:01Z,1080000,False,-75.0,16.0,1,left,D. Dedmon 7' Hook (2 PTS) (N. Jovic 2 AST),"[203473, 1631107]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.65,Made,2.0,N. Jovic,1631107.0,2.0,,,,,,,,,,
110,PT03M56.00S,2022-11-21T00:28:01.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,93.9060446780552,51.71568627450981,1610612739,13,19,2022-11-21T00:28:06Z,1100000,False,9.0,5.0,1,right,I. Okoro driving Layup (2 PTS) (D. Garland 3 AST),"[1630171, 1629636]",1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,0.98,Made,2.0,D. Garland,1629636.0,3.0,,,,,,,,,,
113,PT03M42.00S,2022-11-21T00:28:20.3Z,1,REGULAR,substitution,out,[],1628386,,,1610612748,13,19,2022-11-21T00:28:24Z,1130000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M42.00S,2022-11-21T00:28:20.3Z,1,REGULAR,substitution,in,[],1630596,,,1610612748,13,19,2022-11-21T00:28:24Z,1140000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M42.00S,2022-11-21T00:28:26.7Z,1,REGULAR,substitution,out,[],1631107,,,1610612748,13,19,2022-11-21T00:28:33Z,1150000,False,,,0,,SUB out: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M42.00S,2022-11-21T00:28:26.7Z,1,REGULAR,substitution,in,[],1631288,,,1610612748,13,19,2022-11-21T00:28:33Z,1160000,False,,,0,,SUB in: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M39.00S,2022-11-21T00:28:41.2Z,1,REGULAR,3pt,Jump Shot,[],1629312,8.623521681997373,5.392156862745098,1610612748,13,19,2022-11-21T00:28:46Z,1170000,False,223.0,29.0,1,left,MISS H. Highsmith 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,,,,,22.48,Missed,,,,,,,,,,,,,,
118,PT03M36.00S,2022-11-21T00:28:44.2Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,13,19,2022-11-21T00:28:46Z,1180000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Right Corner 3,24+ Right,,,,,,,,,,,117.0,,,,,1.0,1.0,0.0,,
119,PT03M31.00S,2022-11-21T00:28:49.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629636,92.72339027595268,50.0,1610612739,13,19,2022-11-21T00:33:34Z,1190000,False,0.0,16.0,1,right,MISS D. Garland running Layup - blocked,"[1629636, 203473]",1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,1.59,Missed,,,,,,,,,,,,,Dedmon,203473.0
120,PT03M31.00S,2022-11-21T00:28:49.6Z,1,REGULAR,block,,[],203473,,,1610612739,13,19,2022-11-21T00:28:52Z,1200000,False,,,0,,D. Dedmon BLOCK (1 BLK),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
121,PT03M27.00S,2022-11-21T00:28:53.6Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,13,19,2022-11-21T00:28:56Z,1210000,False,,,0,,D. Dedmon REBOUND (Off:0 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,119.0,,,,,1.0,1.0,0.0,,
122,PT03M22.00S,2022-11-21T00:28:57.8Z,1,REGULAR,3pt,Jump Shot,[],203473,28.597240473061763,17.401960784313726,1610612748,13,19,2022-11-21T00:29:04Z,1220000,False,163.0,216.0,1,left,MISS D. Dedmon 27' 3PT,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Above the Break 3,24+ Right Center,,,,,27.08,Missed,,,,,,,,,,,,,,
123,PT03M19.00S,2022-11-21T00:29:00.8Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,13,19,2022-11-21T00:29:04Z,1230000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,122.0,,,,,1.0,1.0,0.0,,
124,PT03M03.00S,2022-11-21T00:29:17.3Z,1,REGULAR,3pt,Jump Shot,[],1629636,69.72733245729303,75.24509803921569,1610612739,16,19,2022-11-21T00:29:21Z,1240000,False,126.0,232.0,1,right,D. Garland 26' 3PT  (5 PTS) (C. LeVert 1 AST),"[1629636, 1627747]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,,26.42,Made,5.0,C. LeVert,1627747.0,1.0,,,,,,,,,,
126,PT02M53.00S,2022-11-21T00:29:31.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630171,,,1610612748,16,19,2022-11-21T00:32:32Z,1260000,False,,,0,,I. Okoro personal FOUL (1 PF) (Dedmon 2 FT),"[1630171, 203473]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,16-24 Right Center,,,,1162.0,,,,,,,,1.0,0.0,Dedmon,203473.0,,,,,
128,PT02M53.00S,2022-11-21T00:29:40.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,16,19,2022-11-21T00:29:40Z,1280000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M53.00S,2022-11-21T00:32:42.2Z,1,REGULAR,freethrow,1 of 2,[],203473,,,1610612748,16,20,2022-11-21T00:32:42Z,1290000,False,,,0,,D. Dedmon Free Throw 1 of 2 (3 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
130,PT02M53.00S,2022-11-21T00:32:56.8Z,1,REGULAR,freethrow,2 of 2,[],203473,,,1610612748,16,21,2022-11-21T00:32:56Z,1300000,False,,,0,,D. Dedmon Free Throw 2 of 2 (4 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
131,PT02M43.00S,2022-11-21T00:33:11.5Z,1,REGULAR,foul,personal,[],1631288,,,1610612739,16,21,2022-11-21T00:33:21Z,1310000,False,,,0,,J. Cain personal FOUL (1 PF),"[1631288, 1629636]",1610612748.0,MIA,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Right Center,,,,203593.0,,,,,,,,1.0,0.0,Garland,1629636.0,,,,,
133,PT02M35.00S,2022-11-21T00:33:32.8Z,1,REGULAR,3pt,Jump Shot,[],1627747,76.95466491458606,90.19607843137256,1610612739,16,21,2022-11-21T00:33:36Z,1330000,False,201.0,164.0,1,right,MISS C. LeVert 25' pullup 3PT,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,25.95,Missed,,,,,,,,,,,,,,
134,PT02M32.00S,2022-11-21T00:33:35.0Z,1,REGULAR,rebound,offensive,[],1626224,,,1610612739,16,21,2022-11-21T00:33:35Z,1340000,False,,,0,,C. Osman REBOUND (Off:2 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,133.0,,,,,3.0,1.0,2.0,,
135,PT02M28.00S,2022-11-21T00:33:39.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630171,91.80354796320631,2.450980392156863,1610612739,19,21,2022-11-21T00:33:44Z,1350000,False,-238.0,25.0,1,right,I. Okoro 3PT  (5 PTS) (C. Osman 1 AST),"[1630171, 1626224]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,,,23.9,Made,5.0,C. Osman,1626224.0,1.0,,,,,,,,,,
137,PT02M15.00S,2022-11-21T00:33:55.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631288,7.835085413929041,51.71568627450981,1610612748,19,21,2022-11-21T00:36:44Z,1370000,False,-9.0,21.0,1,left,MISS J. Cain cutting Layup - blocked,"[1631288, 1626224]",1610612748.0,MIA,cutting,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,,,,,2.28,Missed,,,,,,,,,,,,,Osman,1626224.0
138,PT02M15.00S,2022-11-21T00:33:55.3Z,1,REGULAR,block,,[],1626224,,,1610612748,19,21,2022-11-21T00:33:58Z,1380000,False,,,0,,C. Osman BLOCK (1 BLK),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
139,PT02M13.00S,2022-11-21T00:33:57.3Z,1,REGULAR,rebound,offensive,[],203473,,,1610612748,19,21,2022-11-21T00:36:44Z,1390000,False,,,0,,D. Dedmon REBOUND (Off:1 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,137.0,,,,,2.0,1.0,1.0,,
140,PT02M12.00S,2022-11-21T00:34:00.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203473,7.5722733245729295,50.245098039215684,1610612748,19,21,2022-11-21T00:37:10Z,1400000,False,-1.0,19.0,1,left,MISS D. Dedmon Layup,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,,,,,1.87,Missed,,,,,,,,,,,,,,
141,PT02M11.00S,2022-11-21T00:34:01.6Z,1,REGULAR,rebound,offensive,[],1631288,,,1610612748,19,21,2022-11-21T00:37:10Z,1410000,False,,,0,,J. Cain REBOUND (Off:1 Def:0),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,,,,,,,,,,,140.0,,,,,1.0,0.0,1.0,,
142,PT02M10.00S,2022-11-21T00:34:05.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631288,5.590000152587891,50.0,1610612748,19,23,2022-11-21T00:37:20Z,1420000,False,0.0,0.0,1,left,J. Cain tip Layup (2 PTS),[1631288],1610612748.0,MIA,tip,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,,,,,0.0,Made,2.0,,,,,,,,,,,,,
143,PT01M57.00S,2022-11-21T00:34:09.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,91.40932982917214,55.14705882352941,1610612739,19,23,2022-11-21T00:37:44Z,1430000,False,26.0,28.0,1,right,MISS E. Mobley driving Hook,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,3.82,Missed,,,,,,,,,,,,,,
144,PT01M57.00S,2022-11-21T00:34:09.3Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,19,23,2022-11-21T00:34:19Z,1440000,False,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,143.0,,,,,2.0,1.0,1.0,,
145,PT01M49.00S,2022-11-21T00:34:18.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,90.3580814717477,95.83333333333334,1610612739,19,23,2022-11-21T00:34:22Z,1450000,False,229.0,38.0,1,right,MISS D. Garland 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Right Corner 3,24+ Right,,,,,23.23,Missed,,,,,,,,,,,,,,
146,PT01M46.00S,2022-11-21T00:34:21.2Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,19,23,2022-11-21T00:34:22Z,1460000,False,,,0,,D. Dedmon REBOUND (Off:1 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Right Corner 3,24+ Right,,,,,,,,,,,145.0,,,,,3.0,2.0,1.0,,
147,PT01M41.00S,2022-11-21T00:34:29.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626224,,,1610612748,19,23,2022-11-21T00:34:38Z,1470000,False,,,0,,C. Osman shooting personal FOUL (1 PF) (Lowry 2 FT),"[1626224, 200768]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Right,,,,1162.0,,,,,,,,1.0,0.0,Lowry,200768.0,,,,,
149,PT01M41.00S,2022-11-21T00:35:00.4Z,1,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,19,24,2022-11-21T00:35:00Z,1490000,False,,,0,,K. Lowry Free Throw 1 of 2 (3 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
150,PT01M41.00S,2022-11-21T00:35:17.9Z,1,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,19,25,2022-11-21T00:35:17Z,1500000,False,,,0,,K. Lowry Free Throw 2 of 2 (4 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
151,PT01M27.00S,2022-11-21T00:35:32.5Z,1,REGULAR,2pt,Jump Shot,[],1630596,80.23981603153744,31.61764705882353,1610612739,21,25,2022-11-21T00:35:36Z,1510000,False,-92.0,133.0,1,right,E. Mobley 16' turnaround Jump Shot (4 PTS) (D. Garland 4 AST),"[1630596, 1629636]",1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left Center,,,,,16.18,Made,4.0,D. Garland,1629636.0,4.0,,,,,,,,,,
153,PT01M21.00S,2022-11-21T00:35:42.1Z,1,REGULAR,turnover,traveling,[],203473,,,1610612748,21,25,2022-11-21T00:35:48Z,1530000,False,,,0,,D. Dedmon traveling TURNOVER (1 TO),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,Mid-Range,16-24 Center,1.0,,,1162.0,,,,,,,,,,,,,,,,
154,PT01M21.00S,2022-11-21T00:35:49.2Z,1,REGULAR,substitution,out,[],200768,,,1610612739,21,25,2022-11-21T00:35:56Z,1540000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M21.00S,2022-11-21T00:35:49.2Z,1,REGULAR,substitution,out,[],1631288,,,1610612739,21,25,2022-11-21T00:35:56Z,1550000,False,,,0,,SUB out: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M21.00S,2022-11-21T00:35:49.2Z,1,REGULAR,substitution,in,[],1628997,,,1610612739,21,25,2022-11-21T00:35:56Z,1560000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M21.00S,2022-11-21T00:35:49.2Z,1,REGULAR,substitution,in,[],1629622,,,1610612739,21,25,2022-11-21T00:35:56Z,1570000,False,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT01M05.00S,2022-11-21T00:36:11.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626224,72.22404730617609,76.22549019607843,1610612739,24,25,2022-11-21T00:36:15Z,1580000,False,131.0,209.0,1,right,C. Osman 24' 3PT  (3 PTS) (I. Okoro 1 AST),"[1626224, 1630171]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,,,,,24.64,Made,3.0,I. Okoro,1630171.0,1.0,,,,,,,,,,
160,PT00M53.00S,2022-11-21T00:36:26.6Z,1,REGULAR,turnover,out-of-bounds,[],1629130,,,1610612748,24,25,2022-11-21T00:36:36Z,1600000,False,,,0,,D. Robinson bad pass out-of-bounds TURNOVER (1 TO),[1629130],1610612748.0,MIA,bad pass,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Right Center,1.0,,,1162.0,,,,,,,,,,,,,,,,
161,PT00M48.10S,2022-11-21T00:36:40.3Z,1,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612739,24,25,2022-11-21T00:36:53Z,1610000,False,,,0,,H. Highsmith shooting personal FOUL (1 PF) (Garland 2 FT),"[1629312, 1629636]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,Mid-Range,16-24 Left Center,,,,203593.0,,,,,,,,1.0,0.0,Garland,1629636.0,,,,,
163,PT00M48.10S,2022-11-21T00:37:03.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629636,,,1610612739,25,25,2022-11-21T00:37:03Z,1630000,False,,,0,,D. Garland Free Throw 1 of 2 (6 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
164,PT00M48.10S,2022-11-21T00:37:05.4Z,1,REGULAR,substitution,out,[],203473,,,1610612739,25,25,2022-11-21T00:37:17Z,1640000,False,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M48.10S,2022-11-21T00:37:05.4Z,1,REGULAR,substitution,in,[],1628389,,,1610612739,25,25,2022-11-21T00:37:17Z,1650000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M48.10S,2022-11-21T00:37:28.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629636,,,1610612739,26,25,2022-11-21T00:37:28Z,1660000,False,,,0,,D. Garland Free Throw 2 of 2 (7 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
167,PT00M33.30S,2022-11-21T00:37:46.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,7.440867279894875,51.470588235294116,1610612748,26,27,2022-11-21T00:37:54Z,1670000,False,-7.0,17.0,1,left,C. Martin reverse Layup (2 PTS) (B. Adebayo 1 AST),"[1628997, 1628389]",1610612748.0,MIA,reverse,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,1.89,Made,2.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,
169,PT00M16.90S,2022-11-21T00:38:04.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,87.33574244415243,51.470588235294116,1610612739,26,27,2022-11-21T00:38:08Z,1690000,False,7.0,67.0,1,right,MISS C. Osman 6' driving floating Shot,[1626224],1610612739.0,CLE,driving floating,,,Osman,C. Osman,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.69,Missed,,,,,,,,,,,,,,
