actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
16,PT11M30.00S,2022-12-22T00:11:39.5Z,1,REGULAR,3pt,Jump Shot,[],1628378,34.11629434954008,41.42156862745098,1610612739,0,4,2022-12-22T00:11:45Z,160000,False,43.0,268.0,1,left,MISS D. Mitchell 27' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,27.16,Missed,,,,,,,,,,,,,,,,,,
17,PT11M25.00S,2022-12-22T00:11:44.5Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,0,4,2022-12-22T00:11:45Z,170000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,16.0,2.0,1.0,1.0,,,,,,,,,,,,,,
18,PT11M18.00S,2022-12-22T00:11:51.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,94.43166885676742,53.18627450980392,1610612749,0,4,2022-12-22T00:11:59Z,180000,False,16.0,0.0,1,right,MISS G. Allen driving reverse Layup,[1628960],1610612749.0,MIL,driving reverse,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
20,PT11M12.00S,2022-12-22T00:11:57.6Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,0,4,2022-12-22T00:11:59Z,200000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT11M10.00S,2022-12-22T00:11:59.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630171,5.075558475689881,97.05882352941177,1610612739,3,4,2022-12-22T00:13:25Z,210000,False,-235.0,-5.0,1,left,I. Okoro 3PT running (3 PTS) (E. Mobley 1 AST),"[1630171, 1630596]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,23.53,Made,,,,,3.0,,,,,,E. Mobley,1630596.0,1.0,,,,,
23,PT10M47.00S,2022-12-22T00:12:22.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,91.5407358738502,51.470588235294116,1610612749,3,4,2022-12-22T00:14:09Z,230000,False,7.0,27.0,1,right,MISS G. Allen finger roll Layup,[1628960],1610612749.0,MIL,finger roll,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,,
24,PT10M45.00S,2022-12-22T00:12:24.0Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,3,4,2022-12-22T00:12:26Z,240000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT10M39.00S,2022-12-22T00:12:30.2Z,1,REGULAR,2pt,Jump Shot,[],1628378,18.74178712220762,18.872549019607842,1610612739,3,4,2022-12-22T00:12:35Z,250000,False,156.0,124.0,1,left,MISS D. Mitchell 19' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,19.88,Missed,,,,,,,,,,,,,,,,,,
26,PT10M36.00S,2022-12-22T00:12:33.2Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,3,4,2022-12-22T00:12:35Z,260000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Right Center,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT10M23.00S,2022-12-22T00:12:47.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628960,93.9060446780552,51.470588235294116,1610612749,3,4,2022-12-22T00:12:53Z,270000,False,7.0,5.0,1,right,MISS G. Allen driving DUNK,[1628960],1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,,,,,,
28,PT10M21.00S,2022-12-22T00:12:49.3Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,3,4,2022-12-22T00:13:12Z,280000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT10M08.00S,2022-12-22T00:13:18.1Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,3,4,2022-12-22T00:13:23Z,300000,False,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 203507]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Antetokounmpo,203507.0,,
31,PT10M08.00S,2022-12-22T00:13:18.1Z,1,REGULAR,steal,,[],203507,,,1610612749,3,4,2022-12-22T00:13:20Z,310000,False,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
32,PT10M05.00S,2022-12-22T00:13:24.0Z,1,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612749,3,4,2022-12-22T00:13:52Z,320000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1628378, 203507]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,202026.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,
34,PT10M05.00S,2022-12-22T00:14:00.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203507,,,1610612749,3,4,2022-12-22T00:14:00Z,340000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
35,PT10M05.00S,2022-12-22T00:14:00.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,3,4,2022-12-22T00:14:00Z,350000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,
36,PT10M05.00S,2022-12-22T00:14:00.0Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",203507,,,1610612749,3,4,2022-12-22T00:14:23Z,360000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
37,PT10M03.00S,2022-12-22T00:14:02.0Z,1,REGULAR,rebound,offensive,[],201950,,,1610612749,3,4,2022-12-22T00:14:23Z,370000,False,,,0,,J. Holiday REBOUND (Off:1 Def:0),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,36.0,1.0,0.0,1.0,,,,,,,,,,,,,,
38,PT09M58.00S,2022-12-22T00:14:30.9Z,1,REGULAR,turnover,traveling,[],201572,,,1610612749,3,4,2022-12-22T00:14:38Z,380000,False,,,0,,B. Lopez traveling TURNOVER (1 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202049.0,,,,,,,,1.0,,,,
39,PT09M52.00S,2022-12-22T00:14:48.1Z,1,REGULAR,foul,personal,[],1630699,,,1610612739,3,4,2022-12-22T00:15:12Z,390000,False,,,0,,M. Beauchamp personal FOUL (1 PF),"[1630699, 1628386]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Center,,,,,,,,203592.0,1.0,0.0,Allen,1628386.0,,,,,,,,
41,PT09M46.00S,2022-12-22T00:15:14.5Z,1,REGULAR,foul,personal,[],201950,,,1610612739,3,4,2022-12-22T00:15:24Z,410000,False,,,0,,J. Holiday personal FOUL (1 PF),"[201950, 1629636]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202049.0,1.0,0.0,Garland,1629636.0,,,,,,,,
43,PT09M41.00S,2022-12-22T00:15:35.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,18.74178712220762,6.127450980392156,1610612739,3,4,2022-12-22T00:15:41Z,430000,False,219.0,124.0,1,left,MISS D. Garland 25' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,25.19,Missed,,,,,,,,,,,,,,,,,,
44,PT09M36.00S,2022-12-22T00:15:40.7Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,3,4,2022-12-22T00:15:41Z,440000,False,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,43.0,2.0,1.0,1.0,,,,,,,,,,,,,,
45,PT09M31.00S,2022-12-22T00:15:45.0Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630699,85.49605781865965,7.8431372549019605,1610612749,3,4,2022-12-22T00:17:44Z,450000,False,-211.0,84.0,1,right,MISS M. Beauchamp 22' step back Shot,[1630699],1610612749.0,MIL,step back,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,16-24 Left,22.68,Missed,,,,,,,,,,,,,,,,,,
46,PT09M28.00S,2022-12-22T00:15:48.0Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,3,4,2022-12-22T00:15:51Z,460000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Left,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,
47,PT09M18.00S,2022-12-22T00:15:57.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,7.046649145860711,49.26470588235294,1610612739,5,4,2022-12-22T00:16:02Z,470000,False,4.0,14.0,1,left,E. Mobley Layup (2 PTS) (I. Okoro 1 AST),"[1630596, 1630171]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.42,Made,,,,,2.0,,,,,,I. Okoro,1630171.0,1.0,,,,,
49,PT09M11.00S,2022-12-22T00:16:10.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,93.9060446780552,49.50980392156863,1610612749,5,6,2022-12-22T00:16:22Z,490000,False,-2.0,5.0,1,right,J. Holiday driving Layup (2 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,2.0,,,,,,,,,,,,,
50,PT09M11.00S,2022-12-22T00:16:16.4Z,1,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612749,5,6,2022-12-22T00:16:28Z,500000,False,,,0,,E. Mobley shooting personal FOUL (2 PF) (Holiday 1 FT),"[1630596, 201950]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,202049.0,2.0,0.0,Holiday,201950.0,,,,,,,,
52,PT09M11.00S,2022-12-22T00:16:36.7Z,1,REGULAR,substitution,out,[],1630596,,,1610612749,5,6,2022-12-22T00:17:27Z,520000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT09M11.00S,2022-12-22T00:16:36.7Z,1,REGULAR,substitution,in,[],201567,,,1610612749,5,6,2022-12-22T00:17:27Z,530000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT09M11.00S,2022-12-22T00:16:57.6Z,1,REGULAR,freethrow,1 of 1,[],201950,,,1610612749,5,7,2022-12-22T00:16:57Z,540000,False,,,0,,J. Holiday Free Throw 1 of 1 (3 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
55,PT08M58.00S,2022-12-22T00:17:11.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,8.09789750328515,36.51960784313725,1610612739,7,7,2022-12-22T00:19:30Z,550000,False,67.0,24.0,1,left,D. Garland 7' driving finger roll Layup (2 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,7.14,Made,,,,,2.0,,,,,,,,,,,,,
56,PT08M46.00S,2022-12-22T00:17:27.9Z,1,REGULAR,foul,offensive,[],1630699,,,1610612749,7,7,2022-12-22T00:17:35Z,560000,False,,,0,,M. Beauchamp offensive FOUL (2 PF),"[1630699, 1628378]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,203592.0,2.0,0.0,Mitchell,1628378.0,,,,,,,,
58,PT08M46.00S,2022-12-22T00:17:27.9Z,1,REGULAR,turnover,offensive foul,[],1630699,,,1610612749,7,7,2022-12-22T00:17:27Z,580000,False,,,0,,M. Beauchamp offensive foul TURNOVER (1 TO),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,203592.0,,,,,,,,1.0,,,,
59,PT08M36.00S,2022-12-22T00:17:53.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628386,7.046649145860711,50.49019607843137,1610612739,9,7,2022-12-22T00:17:59Z,590000,False,-2.0,14.0,1,left,J. Allen alley-oop DUNK (2 PTS) (D. Garland 1 AST),"[1628386, 1629636]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,2.0,,,,,,D. Garland,1629636.0,1.0,,,,,
61,PT08M22.00S,2022-12-22T00:18:10.6Z,1,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612749,9,7,2022-12-22T00:18:21Z,610000,False,,,0,,I. Okoro shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630171, 203507]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,203592.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,
63,PT08M22.00S,2022-12-22T00:18:47.8Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,9,8,2022-12-22T00:18:47Z,630000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (3 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
64,PT08M22.00S,2022-12-22T00:19:09.4Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,9,9,2022-12-22T00:19:09Z,640000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (4 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
65,PT08M14.00S,2022-12-22T00:19:20.2Z,1,REGULAR,3pt,Jump Shot,[],1629636,32.013797634691194,27.941176470588236,1610612739,12,9,2022-12-22T00:19:25Z,650000,False,110.0,248.0,1,left,D. Garland 27' 3PT pullup (5 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,27.18,Made,,,,,5.0,,,,,,,,,,,,,
66,PT08M01.00S,2022-12-22T00:19:42.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629636,,,1610612749,12,9,2022-12-22T00:19:55Z,660000,False,,,0,,D. Garland shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1629636, 203507]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202049.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,
68,PT08M01.00S,2022-12-22T00:20:13.0Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,12,10,2022-12-22T00:20:13Z,680000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
69,PT08M01.00S,2022-12-22T00:20:32.1Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,12,11,2022-12-22T00:20:32Z,690000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (6 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
70,PT07M52.00S,2022-12-22T00:20:43.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,7.440867279894875,51.225490196078425,1610612739,12,11,2022-12-22T00:20:53Z,700000,False,-6.0,17.0,1,left,MISS D. Garland driving finger roll Layup - blocked,"[1629636, 203507]",1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0
71,PT07M52.00S,2022-12-22T00:20:43.7Z,1,REGULAR,block,,[],203507,,,1610612739,12,11,2022-12-22T00:20:47Z,710000,False,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
72,PT07M52.00S,2022-12-22T00:20:43.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,12,11,2022-12-22T00:20:53Z,720000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,70.0,,,,,,,,,,,,,,,,,
74,PT07M40.00S,2022-12-22T00:21:12.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,6.258212877792378,51.9607843137255,1610612739,14,11,2022-12-22T00:21:17Z,740000,False,-10.0,6.0,1,left,J. Allen alley-oop Layup (4 PTS) (K. Love 1 AST),"[1628386, 201567]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,4.0,,,,,,K. Love,201567.0,1.0,,,,,
76,PT07M24.00S,2022-12-22T00:21:27.6Z,1,REGULAR,3pt,Jump Shot,[],1628960,67.49342969776609,25.245098039215684,1610612749,14,14,2022-12-22T00:21:32Z,760000,False,-124.0,253.0,1,right,G. Allen 28' 3PT pullup (3 PTS),[1628960],1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,28.18,Made,,,,,3.0,,,,,,,,,,,,,
77,PT07M06.00S,2022-12-22T00:21:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,6.915243101182654,50.73529411764706,1610612739,16,14,2022-12-22T00:21:50Z,770000,False,-4.0,13.0,1,left,D. Mitchell driving Layup (2 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,2.0,,,,,,,,,,,,,
78,PT06M54.00S,2022-12-22T00:21:57.8Z,1,REGULAR,3pt,Jump Shot,[],201950,69.99014454664915,21.813725490196077,1610612749,16,14,2022-12-22T00:22:58Z,780000,False,-141.0,230.0,1,right,MISS J. Holiday 26' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,26.94,Missed,,,,,,,,,,,,,,,,,,
79,PT06M51.00S,2022-12-22T00:22:00.8Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,16,14,2022-12-22T00:22:03Z,790000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,,,
80,PT06M43.00S,2022-12-22T00:22:09.3Z,1,REGULAR,3pt,Jump Shot,[],1628378,28.86005256241787,22.54901960784314,1610612739,16,14,2022-12-22T00:22:13Z,800000,False,137.0,219.0,1,left,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
81,PT06M40.00S,2022-12-22T00:22:11.6Z,1,REGULAR,rebound,offensive,[],1630171,,,1610612739,16,14,2022-12-22T00:22:11Z,810000,False,,,0,,I. Okoro REBOUND (Off:1 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,80.0,2.0,1.0,1.0,,,,,,,,,,,,,,
82,PT06M34.00S,2022-12-22T00:22:18.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630171,6.652431011826544,50.73529411764706,1610612739,18,14,2022-12-22T00:22:22Z,820000,False,-4.0,10.0,1,left,I. Okoro cutting Layup (5 PTS) (D. Mitchell 1 AST),"[1630171, 1628378]",1610612739.0,CLE,cutting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,5.0,,,,,,D. Mitchell,1628378.0,1.0,,,,,
84,PT06M34.00S,2022-12-22T00:22:27.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,18,14,2022-12-22T00:22:27Z,840000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M34.00S,2022-12-22T00:22:47.5Z,1,REGULAR,substitution,out,[],1628378,,,1610612749,18,14,2022-12-22T00:25:16Z,850000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M34.00S,2022-12-22T00:22:47.5Z,1,REGULAR,substitution,out,[],1630699,,,1610612749,18,14,2022-12-22T00:25:16Z,860000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
