actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
82,PT04M41.00S,2022-12-18T01:24:38.7Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,17,19,2022-12-18T01:24:41Z,810000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Left Corner 3,24+ Left,,,,,,,81.0,2.0,2.0,0.0,,,,,,,,,,
83,PT04M34.00S,2022-12-18T01:24:46.1Z,1,REGULAR,turnover,bad pass,[],201567,,,1610612739,17,19,2022-12-18T01:24:51Z,820000,False,,,0,,K. Love bad pass TURNOVER (1 TO),"[201567, 1626174]",1610612739.0,CLE,,,,Love,K. Love,,,,,Mid-Range,16-24 Left Center,1.0,Wood,1626174.0,,,,,,,,,,,,,,,,,
84,PT04M34.00S,2022-12-18T01:24:46.1Z,1,REGULAR,steal,,[],1626174,,,1610612742,17,19,2022-12-18T01:24:49Z,830000,False,,,0,,C. Wood STEAL (1 STL),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
85,PT04M29.00S,2022-12-18T01:24:51.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202689,6.652431011826544,51.225490196078425,1610612742,17,19,2022-12-18T01:26:09Z,840000,False,-6.0,10.0,1,left,MISS K. Walker running Layup,[202689],1610612742.0,DAL,running,,,Walker,K. Walker,,,,,Restricted Area,0-8 Center,,,,1.17,Missed,,,,,,,,,,,,,,,
86,PT04M26.00S,2022-12-18T01:24:54.2Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,17,19,2022-12-18T01:26:09Z,850000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,,,
87,PT04M17.00S,2022-12-18T01:25:03.0Z,1,REGULAR,3pt,Jump Shot,[],201567,66.44218134034165,37.745098039215684,1610612739,17,19,2022-12-18T01:25:07Z,860000,False,-61.0,263.0,1,right,MISS K. Love 27' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,,,,27.0,Missed,,,,,,,,,,,,,,,
88,PT04M14.00S,2022-12-18T01:25:06.0Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,17,19,2022-12-18T01:25:07Z,870000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,,,,,87.0,2.0,2.0,0.0,,,,,,,,,,
89,PT04M09.00S,2022-12-18T01:25:11.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628373,31.750985545335087,32.59803921568628,1610612742,17,19,2022-12-18T01:26:59Z,880000,False,87.0,246.0,1,left,MISS F. Ntilikina 26' running pullup 3PT,[1628373],1610612742.0,DAL,running pullup,,,Ntilikina,F. Ntilikina,,,,,Above the Break 3,24+ Right Center,,,,26.09,Missed,,,,,,,,,,,,,,,
90,PT04M05.00S,2022-12-18T01:25:15.5Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,17,19,2022-12-18T01:25:22Z,890000,False,,,0,,J. Allen REBOUND (Off:0 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,89.0,3.0,3.0,0.0,,,,,,,,,,
91,PT03M54.00S,2022-12-18T01:25:25.6Z,1,REGULAR,3pt,Jump Shot,[],201567,73.01248357424441,16.42156862745098,1610612739,20,19,2022-12-18T01:25:29Z,900000,False,-168.0,201.0,1,right,K. Love 26' 3PT  (3 PTS) (C. LeVert 1 AST),"[201567, 1627747]",1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,26.21,Made,3.0,,,,,,,,,,C. LeVert,1627747.0,1.0,,
93,PT03M39.00S,2022-12-18T01:25:43.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628373,5.995400788436268,49.50980392156863,1610612742,20,21,2022-12-18T01:25:48Z,920000,False,2.0,4.0,1,left,F. Ntilikina driving Layup (2 PTS) (K. Walker 2 AST),"[1628373, 202689]",1610612742.0,DAL,driving,,,Ntilikina,F. Ntilikina,,,,,Restricted Area,0-8 Center,,,,0.46,Made,2.0,,,,,,,,,,K. Walker,202689.0,2.0,,
95,PT03M39.00S,2022-12-18T01:25:47.0Z,1,REGULAR,foul,personal,['1freethrow'],201567,,,1610612742,20,21,2022-12-18T01:26:21Z,940000,False,,,0,,K. Love shooting personal FOUL (1 PF) (Ntilikina 1 FT),"[201567, 1628373]",1610612739.0,CLE,shooting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201638.0,1.0,0.0,Ntilikina,1628373.0,,,,,
97,PT03M39.00S,2022-12-18T01:25:59.6Z,1,REGULAR,substitution,out,[],1628386,,,1610612742,20,21,2022-12-18T01:26:18Z,960000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M39.00S,2022-12-18T01:25:59.6Z,1,REGULAR,substitution,out,[],1630171,,,1610612742,20,21,2022-12-18T01:26:18Z,970000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M39.00S,2022-12-18T01:25:59.6Z,1,REGULAR,substitution,out,[],1628378,,,1610612742,20,21,2022-12-18T01:26:18Z,980000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M39.00S,2022-12-18T01:25:59.6Z,1,REGULAR,substitution,out,[],203501,,,1610612742,20,21,2022-12-18T01:26:18Z,990000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M39.00S,2022-12-18T01:25:59.6Z,1,REGULAR,substitution,out,[],202689,,,1610612742,20,21,2022-12-18T01:26:18Z,1000000,False,,,0,,SUB out: K. Walker,[202689],1610612742.0,DAL,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M39.00S,2022-12-18T01:25:59.6Z,1,REGULAR,substitution,in,[],1626224,,,1610612742,20,21,2022-12-18T01:26:18Z,1010000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M39.00S,2022-12-18T01:25:59.6Z,1,REGULAR,substitution,in,[],1629636,,,1610612742,20,21,2022-12-18T01:26:18Z,1020000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M39.00S,2022-12-18T01:25:59.6Z,1,REGULAR,substitution,in,[],1630596,,,1610612742,20,21,2022-12-18T01:26:18Z,1030000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M39.00S,2022-12-18T01:25:59.6Z,1,REGULAR,substitution,in,[],1629033,,,1610612742,20,21,2022-12-18T01:26:18Z,1040000,False,,,0,,SUB in: T. Pinson,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M39.00S,2022-12-18T01:25:59.6Z,1,REGULAR,substitution,in,[],1630702,,,1610612742,20,21,2022-12-18T01:26:18Z,1050000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M39.00S,2022-12-18T01:26:27.8Z,1,REGULAR,freethrow,1 of 1,[],1628373,,,1610612742,20,21,2022-12-18T01:26:27Z,1060000,False,,,0,,MISS F. Ntilikina Free Throw 1 of 1,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
108,PT03M34.00S,2022-12-18T01:26:32.8Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,20,21,2022-12-18T01:26:33Z,1070000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,107.0,1.0,1.0,0.0,,,,,,,,,,
109,PT03M26.00S,2022-12-18T01:26:40.8Z,1,REGULAR,turnover,bad pass,[],1627747,,,1610612739,20,21,2022-12-18T01:26:47Z,1080000,False,,,0,,C. LeVert bad pass TURNOVER (1 TO),"[1627747, 1626174]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,1.0,Wood,1626174.0,,,,,,,,,,,,,,,,,
110,PT03M26.00S,2022-12-18T01:26:40.8Z,1,REGULAR,steal,,[],1626174,,,1610612742,20,21,2022-12-18T01:30:53Z,1090000,False,,,0,,C. Wood STEAL (2 STL),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
111,PT03M19.00S,2022-12-18T01:26:51.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626224,,,1610612742,20,21,2022-12-18T01:27:00Z,1100000,False,,,0,,C. Osman shooting personal FOUL (1 PF) (Hardy 2 FT),"[1626224, 1630702]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2003.0,1.0,0.0,Hardy,1630702.0,,,,,
113,PT03M19.00S,2022-12-18T01:27:11.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630702,,,1610612742,20,22,2022-12-18T01:27:11Z,1120000,False,,,0,,J. Hardy Free Throw 1 of 2 (1 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
114,PT03M19.00S,2022-12-18T01:27:24.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630702,,,1610612742,20,23,2022-12-18T01:27:24Z,1130000,False,,,0,,J. Hardy Free Throw 2 of 2 (2 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
115,PT03M00.00S,2022-12-18T01:27:47.5Z,1,REGULAR,2pt,Jump Shot,[],1626224,91.93495400788436,70.58823529411765,1610612739,20,23,2022-12-18T01:27:52Z,1140000,False,103.0,23.0,1,right,MISS C. Osman 10' turnaround Shot - blocked,"[1626224, 1630702]",1610612739.0,CLE,turnaround,,,Osman,C. Osman,,,,,Mid-Range,8-16 Right,,,,10.55,Missed,,,,,,,,,,,,,,Hardy,1630702.0
116,PT03M00.00S,2022-12-18T01:27:47.5Z,1,REGULAR,block,,[],1630702,,,1610612739,20,23,2022-12-18T01:27:50Z,1150000,False,,,0,,J. Hardy BLOCK (1 BLK),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
117,PT02M57.00S,2022-12-18T01:27:50.5Z,1,REGULAR,rebound,defensive,[],1630702,,,1610612742,20,23,2022-12-18T01:27:52Z,1160000,False,,,0,,J. Hardy REBOUND (Off:0 Def:1),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Right,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,
118,PT02M54.00S,2022-12-18T01:27:58.7Z,1,REGULAR,turnover,traveling,[],1629033,,,1610612742,20,23,2022-12-18T01:28:05Z,1170000,False,,,0,,T. Pinson traveling TURNOVER (1 TO),[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,2003.0,,,,,,,,,
119,PT02M54.00S,2022-12-18T01:28:04.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,20,23,2022-12-18T01:28:04Z,1180000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M36.00S,2022-12-18T01:31:19.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627747,91.67214191852825,50.0,1610612739,20,23,2022-12-18T01:31:27Z,1190000,False,0.0,26.0,1,right,MISS C. LeVert driving Layup - blocked,"[1627747, 1626174]",1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,2.58,Missed,,,,,,,,,,,,,,Wood,1626174.0
121,PT02M36.00S,2022-12-18T01:31:19.9Z,1,REGULAR,block,,[],1626174,,,1610612739,20,23,2022-12-18T01:31:22Z,1200000,False,,,0,,C. Wood BLOCK (1 BLK),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
122,PT02M34.00S,2022-12-18T01:31:21.9Z,1,REGULAR,rebound,defensive,[],1629033,,,1610612742,20,23,2022-12-18T01:31:33Z,1210000,False,,,0,,T. Pinson REBOUND (Off:0 Def:1),[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,Restricted Area,0-8 Center,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,,,
123,PT02M15.00S,2022-12-18T01:31:40.2Z,1,REGULAR,2pt,Jump Shot,[],1630702,19.004599211563733,33.33333333333333,1610612742,20,23,2022-12-18T01:31:58Z,1220000,False,83.0,126.0,1,left,MISS J. Hardy 15' fadeaway Shot,[1630702],1610612742.0,DAL,fadeaway,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Right,,,,15.11,Missed,,,,,,,,,,,,,,,
124,PT02M13.00S,2022-12-18T01:31:42.2Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,20,23,2022-12-18T01:31:44Z,1230000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Mid-Range,8-16 Right,,,,,,,123.0,2.0,2.0,0.0,,,,,,,,,,
125,PT02M06.00S,2022-12-18T01:31:49.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201567,68.54467805519053,79.90196078431373,1610612739,23,23,2022-12-18T01:32:23Z,1240000,False,150.0,243.0,1,right,K. Love 28' 3PT running (6 PTS) (D. Garland 2 AST),"[201567, 1629636]",1610612739.0,CLE,running,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,,28.55,Made,6.0,,,,,,,,,,D. Garland,1629636.0,2.0,,
127,PT01M53.00S,2022-12-18T01:32:02.1Z,1,REGULAR,3pt,Jump Shot,[],1626174,20.581471747700395,6.127450980392156,1610612742,23,26,2022-12-18T01:32:07Z,1260000,False,219.0,141.0,1,left,C. Wood 26' 3PT  (7 PTS) (F. Ntilikina 2 AST),"[1626174, 1628373]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,,,,26.08,Made,7.0,,,,,,,,,,F. Ntilikina,1628373.0,2.0,,
129,PT01M40.00S,2022-12-18T01:32:16.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,92.85479632063075,54.65686274509803,1610612739,25,26,2022-12-18T01:32:22Z,1280000,False,23.0,15.0,1,right,C. Osman cutting Layup (2 PTS) (K. Love 1 AST),"[1626224, 201567]",1610612739.0,CLE,cutting,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,2.75,Made,2.0,,,,,,,,,,K. Love,201567.0,1.0,,
131,PT01M16.00S,2022-12-18T01:32:39.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628373,7.440867279894875,47.05882352941176,1610612742,25,26,2022-12-18T01:32:46Z,1300000,False,15.0,17.0,1,left,MISS F. Ntilikina driving Layup,[1628373],1610612742.0,DAL,driving,,,Ntilikina,F. Ntilikina,,,,,Restricted Area,0-8 Center,,,,2.28,Missed,,,,,,,,,,,,,,,
132,PT01M16.00S,2022-12-18T01:32:43.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,25,26,2022-12-18T01:32:43Z,1310000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,131.0,,,,,,,,,,,,,
134,PT01M16.00S,2022-12-18T01:32:46.2Z,1,REGULAR,substitution,out,[],203493,,,1610612742,25,26,2022-12-18T01:32:55Z,1330000,False,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M16.00S,2022-12-18T01:32:46.2Z,1,REGULAR,substitution,out,[],1626174,,,1610612742,25,26,2022-12-18T01:32:55Z,1340000,False,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M16.00S,2022-12-18T01:32:46.2Z,1,REGULAR,substitution,in,[],201580,,,1610612742,25,26,2022-12-18T01:32:55Z,1350000,False,,,0,,SUB in: J. McGee,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M16.00S,2022-12-18T01:32:46.2Z,1,REGULAR,substitution,in,[],1627827,,,1610612742,25,26,2022-12-18T01:32:55Z,1360000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M13.00S,2022-12-18T01:33:03.6Z,1,REGULAR,turnover,lost ball,[],201580,,,1610612742,25,26,2022-12-18T01:36:49Z,1370000,False,,,0,,J. McGee lost ball TURNOVER (1 TO),"[201580, 1629636]",1610612742.0,DAL,,,,McGee,J. McGee,,,,,In The Paint (Non-RA),8-16 Center,1.0,Garland,1629636.0,,,,,,,,,,,,,,,,,
139,PT01M13.00S,2022-12-18T01:33:03.6Z,1,REGULAR,steal,,[],1629636,,,1610612739,25,26,2022-12-18T01:33:07Z,1380000,False,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
140,PT01M04.00S,2022-12-18T01:33:11.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201567,73.9323258869908,86.02941176470588,1610612739,25,26,2022-12-18T01:33:15Z,1390000,False,180.0,193.0,1,right,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,,26.36,Missed,,,,,,,,,,,,,,,
141,PT01M02.00S,2022-12-18T01:33:13.7Z,1,REGULAR,rebound,defensive,[],201580,,,1610612742,25,26,2022-12-18T01:33:15Z,1400000,False,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,Above the Break 3,24+ Right Center,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,
142,PT00M49.80S,2022-12-18T01:33:27.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629033,15.850854139290407,62.254901960784316,1610612742,25,26,2022-12-18T01:33:34Z,1410000,False,-61.0,96.0,1,left,MISS T. Pinson 11' floating Shot,[1629033],1610612742.0,DAL,floating,,,Pinson,T. Pinson,,,,,In The Paint (Non-RA),8-16 Left,,,,11.43,Missed,,,,,,,,,,,,,,,
143,PT00M46.80S,2022-12-18T01:33:30.8Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,25,26,2022-12-18T01:33:30Z,1420000,False,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,142.0,3.0,2.0,1.0,,,,,,,,,,
144,PT00M43.10S,2022-12-18T01:33:37.8Z,1,REGULAR,foul,personal,[],1630702,,,1610612739,25,26,2022-12-18T01:33:45Z,1430000,False,,,0,,J. Hardy personal FOUL (1 PF),"[1630702, 201567]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2003.0,1.0,0.0,Love,201567.0,,,,,
146,PT00M37.60S,2022-12-18T01:34:01.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.77463863337714,50.245098039215684,1610612739,27,26,2022-12-18T01:34:07Z,1450000,False,1.0,6.0,1,right,E. Mobley cutting finger roll Layup (4 PTS) (D. Garland 3 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting finger roll,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,0.61,Made,4.0,,,,,,,,,,D. Garland,1629636.0,3.0,,
148,PT00M22.80S,2022-12-18T01:34:16.9Z,1,REGULAR,3pt,Jump Shot,[],1627827,32.802233902759525,36.76470588235294,1610612742,27,29,2022-12-18T01:34:21Z,1470000,False,66.0,256.0,1,left,D. Finney-Smith 26' 3PT  (6 PTS) (F. Ntilikina 3 AST),"[1627827, 1628373]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,,26.42,Made,6.0,,,,,,,,,,F. Ntilikina,1628373.0,3.0,,
150,PT00M03.70S,2022-12-18T01:34:41.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.9060446780552,52.69607843137255,1610612739,27,29,2022-12-18T01:34:47Z,1490000,False,13.0,5.0,1,right,MISS E. Mobley cutting Layup,[1630596],1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,1.43,Missed,,,,,,,,,,,,,,,
151,PT00M01.80S,2022-12-18T01:34:43.2Z,1,REGULAR,rebound,defensive,[],1630702,,,1610612742,27,29,2022-12-18T01:34:43Z,1500000,False,,,0,,J. Hardy REBOUND (Off:0 Def:2),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,,150.0,2.0,2.0,0.0,,,,,,,,,,
152,PT00M01.00S,2022-12-18T01:34:50.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630702,5.469776609724048,51.71568627450981,1610612742,27,29,2022-12-18T01:35:56Z,1510000,False,-9.0,-1.0,1,left,MISS J. Hardy running Layup - blocked,"[1630702, 1629636]",1610612742.0,DAL,running,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,0.87,Missed,,,,,,,,,,,,,,Garland,1629636.0
155,PT00M01.00S,2022-12-18T01:34:50.9Z,1,REGULAR,block,,[],1629636,,,1610612742,27,29,2022-12-18T01:35:57Z,1515000,False,,,0,,D. Garland BLOCK (1 BLK),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
153,PT00M00.10S,2022-12-18T01:34:51.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,27,29,2022-12-18T01:35:34Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,152.0,,,,,,,,,,,,,
154,PT00M00.00S,2022-12-18T01:35:03.0Z,1,REGULAR,period,end,[],0,,,1610612742,27,29,2022-12-18T01:35:03Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-12-18T01:36:01.6Z,2,REGULAR,substitution,out,['startperiod'],201567,,,1610612742,27,29,2022-12-18T01:37:30Z,1540000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-12-18T01:36:01.6Z,2,REGULAR,substitution,in,['startperiod'],1630171,,,1610612742,27,29,2022-12-18T01:37:30Z,1550000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-12-18T01:37:42.5Z,2,REGULAR,period,start,[],0,,,1610612742,27,29,2022-12-18T01:37:42Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-12-18T01:37:46.4Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612742,27,29,2022-12-18T01:37:59Z,1570000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,,,
160,PT11M47.00S,2022-12-18T01:38:01.4Z,2,REGULAR,foul,personal,[],1627747,,,1610612742,27,29,2022-12-18T01:38:10Z,1580000,False,,,0,,C. LeVert personal FOUL (1 PF),"[1627747, 1630702]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1629183.0,1.0,0.0,Hardy,1630702.0,,,,,
162,PT11M35.00S,2022-12-18T01:38:31.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201580,11.12023653088042,42.8921568627451,1610612742,27,31,2022-12-18T01:38:35Z,1600000,False,36.0,52.0,1,left,J. McGee 6' Hook (2 PTS) (D. Finney-Smith 2 AST),"[201580, 1627827]",1610612742.0,DAL,,,,McGee,J. McGee,,,,,In The Paint (Non-RA),0-8 Center,,,,6.3,Made,2.0,,,,,,,,,,D. Finney-Smith,1627827.0,2.0,,
164,PT11M18.00S,2022-12-18T01:38:48.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,93.38042049934296,51.9607843137255,1610612739,29,31,2022-12-18T01:38:53Z,1620000,False,10.0,10.0,1,right,I. Okoro cutting Layup (4 PTS) (E. Mobley 1 AST),"[1630171, 1630596]",1610612739.0,CLE,cutting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,1.38,Made,4.0,,,,,,,,,,E. Mobley,1630596.0,1.0,,
166,PT11M05.00S,2022-12-18T01:39:00.3Z,2,REGULAR,3pt,Jump Shot,[],1628373,33.196452036793694,60.29411764705882,1610612742,29,31,2022-12-18T01:39:05Z,1640000,False,-51.0,260.0,1,left,MISS F. Ntilikina 26' pullup 3PT,[1628373],1610612742.0,DAL,pullup,,,Ntilikina,F. Ntilikina,,,,,Above the Break 3,24+ Center,,,,26.46,Missed,,,,,,,,,,,,,,,
167,PT11M03.00S,2022-12-18T01:39:02.3Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,29,31,2022-12-18T01:39:05Z,1650000,False,,,0,,I. Okoro REBOUND (Off:0 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Center,,,,,,,166.0,2.0,2.0,0.0,,,,,,,,,,
