actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-01T00:11:04.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-01T00:11:04Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-02-01T00:11:07.1Z,1,REGULAR,jumpball,recovered,[],1630596,,,1610612739,0,0,2023-02-01T00:11:07Z,40000,False,,,0,,Jump Ball J. Allen vs. B. Adebayo: Tip to E. Mobley,"[1630596, 1628386, 1628389]",1610612739.0,CLE,startperiod,E. Mobley,1630596.0,Mobley,E. Mobley,Allen,1628386.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-02-01T00:11:22.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,88.91261498028909,36.51960784313725,1610612739,0,0,2023-02-01T00:11:26Z,70000,False,-67.0,52.0,1,right,MISS E. Mobley 8' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Left,8.49,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2023-02-01T00:11:25.6Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,0,0,2023-02-01T00:11:26Z,80000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M16.00S,2023-02-01T00:11:47.0Z,1,REGULAR,3pt,Jump Shot,[],200768,38.05847568988173,17.647058823529413,1610612748,0,0,2023-02-01T00:11:52Z,90000,False,162.0,305.0,1,left,MISS K. Lowry 34' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,34.54,Missed,,,,,,,,,,,,,,,,,,
10,PT11M12.00S,2023-02-01T00:11:50.9Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,0,0,2023-02-01T00:11:50Z,100000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M07.00S,2023-02-01T00:11:56.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628378,94.1688567674113,50.0,1610612739,2,0,2023-02-01T00:12:02Z,110000,False,0.0,2.0,1,right,D. Mitchell running Layup (2 PTS),[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.23,Made,,,,,2.0,,,,,,,,,,,,,
12,PT10M51.00S,2023-02-01T00:12:13.0Z,1,REGULAR,turnover,lost ball,[],1628997,,,1610612748,2,0,2023-02-01T00:12:19Z,120000,False,,,0,,C. Martin lost ball TURNOVER (1 TO),"[1628997, 1628378]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,Mitchell,1628378.0,,,,,,,,,,
13,PT10M51.00S,2023-02-01T00:12:13.0Z,1,REGULAR,steal,,[],1628378,,,1610612739,2,0,2023-02-01T00:12:15Z,130000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
14,PT10M45.00S,2023-02-01T00:12:18.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,94.30026281208936,50.98039215686274,1610612739,4,0,2023-02-01T00:12:26Z,140000,False,5.0,1.0,1,right,I. Okoro running Layup (2 PTS) (D. Garland 1 AST),"[1630171, 1629636]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,0.5,Made,,,,,2.0,,,,D. Garland,1629636.0,1.0,,,,,,,
16,PT10M26.00S,2023-02-01T00:12:37.0Z,1,REGULAR,3pt,Jump Shot,[],200768,17.427726675427067,98.0392156862745,1610612748,4,0,2023-02-01T00:12:42Z,160000,False,-240.0,111.0,1,left,MISS K. Lowry 26' step back 3PT,[200768],1610612748.0,MIA,step back,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
17,PT10M24.00S,2023-02-01T00:12:39.0Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,4,0,2023-02-01T00:12:42Z,170000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
