actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
71,PT07M25.00S,2022-10-23T23:24:33.0Z,1,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,5,13,2022-10-23T23:24:33Z,670000,,,0,,E. Mobley Free Throw 2 of 2 (2 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
72,PT07M06.00S,2022-10-23T23:24:53.2Z,1,REGULAR,turnover,bad pass,[],203078,,,1610612764,5,13,2022-10-23T23:24:59Z,680000,,,0,,B. Beal bad pass TURNOVER (1 TO),"[203078, 1630596]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1.0,,,,,Mobley,1630596.0
73,PT07M06.00S,2022-10-23T23:24:53.2Z,1,REGULAR,steal,,[],1630596,,,1610612739,5,13,2022-10-23T23:28:33Z,690000,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
74,PT07M00.00S,2022-10-23T23:24:59.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630596,92.85479632063075,50.245098039215684,1610612739,7,13,2022-10-23T23:25:04Z,700000,1.0,15.0,1,right,E. Mobley cutting Layup (4 PTS) (D. Mitchell 1 AST),"[1630596, 1628378]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.47,Made,4.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,,,,
76,PT06M45.00S,2022-10-23T23:25:13.6Z,1,REGULAR,3pt,Jump Shot,[],1629060,6.915243101182654,4.411764705882353,1610612764,7,13,2022-10-23T23:25:17Z,720000,228.0,13.0,1,left,MISS R. Hachimura 3PT,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,22.82,Missed,,,,,,,,,,,,,,,,,,
77,PT06M44.00S,2022-10-23T23:25:14.6Z,1,REGULAR,rebound,offensive,[],1629060,,,1610612764,7,13,2022-10-23T23:25:17Z,730000,,,0,,R. Hachimura REBOUND (Off:1 Def:0),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,,,,,,,76.0,1.0,0.0,1.0,,,,,,,,,,
78,PT06M32.00S,2022-10-23T23:25:27.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629060,7.5722733245729295,98.52941176470588,1610612764,7,16,2022-10-23T23:25:30Z,740000,-243.0,19.0,1,left,R. Hachimura 24' 3PT  (3 PTS) (K. Kuzma 2 AST),"[1629060, 1628398]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,24.33,Made,3.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,,,,,
80,PT06M19.00S,2022-10-23T23:25:40.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628378,92.72339027595268,50.0,1610612739,9,16,2022-10-23T23:25:45Z,760000,0.0,16.0,1,right,D. Mitchell driving DUNK (5 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.59,Made,5.0,,,,,,,,,,,,,,,,,
81,PT06M00.00S,2022-10-23T23:26:00.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,7.703679369250986,49.50980392156863,1610612764,9,18,2022-10-23T23:26:07Z,770000,2.0,20.0,1,left,B. Beal driving Layup (5 PTS) (R. Hachimura 1 AST),"[203078, 1629060]",1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,2.01,Made,5.0,R. Hachimura,1629060.0,1.0,,,,,,,,,,,,,,
82,PT05M45.00S,2022-10-23T23:26:18.0Z,1,REGULAR,foul,personal,['2freethrow'],204001,,,1610612739,9,18,2022-10-23T23:26:27Z,780000,,,0,,K. Porzingis shooting personal FOUL (1 PF) (Mitchell 2 FT),"[204001, 1628378]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2714.0,,1.0,0.0,Mitchell,1628378.0,,
84,PT05M45.00S,2022-10-23T23:26:50.9Z,1,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,10,18,2022-10-23T23:26:50Z,800000,,,0,,D. Mitchell Free Throw 1 of 2 (6 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
86,PT05M45.00S,2022-10-23T23:27:11.7Z,1,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,11,18,2022-10-23T23:27:11Z,810000,,,0,,D. Mitchell Free Throw 2 of 2 (7 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
87,PT05M23.00S,2022-10-23T23:27:35.7Z,1,REGULAR,3pt,Jump Shot,[],1629060,4.5499342969776615,98.0392156862745,1610612764,11,21,2022-10-23T23:27:40Z,820000,-240.0,-10.0,1,left,R. Hachimura 24' 3PT  (6 PTS) (B. Beal 2 AST),"[1629060, 203078]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,24.04,Made,6.0,B. Beal,203078.0,2.0,,,,,,,,,,,,,,
89,PT05M04.00S,2022-10-23T23:27:53.8Z,1,REGULAR,3pt,Jump Shot,[],1626224,78.13731931668858,90.68627450980392,1610612739,14,21,2022-10-23T23:27:57Z,840000,203.0,153.0,1,right,C. Osman 25' 3PT  (3 PTS) (J. Allen 1 AST),"[1626224, 1628386]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,25.45,Made,3.0,J. Allen,1628386.0,1.0,,,,,,,,,,,,,,
91,PT04M52.00S,2022-10-23T23:28:06.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,13.222733245729303,45.09803921568628,1610612764,14,23,2022-10-23T23:28:12Z,860000,25.0,72.0,1,left,K. Porzingis 7' pullup Jump Shot (10 PTS),[204001],1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,7.59,Made,10.0,,,,,,,,,,,,,,,,,
92,PT04M36.00S,2022-10-23T23:28:22.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,92.59198423127464,50.49019607843137,1610612739,16,23,2022-10-23T23:33:13Z,870000,2.0,17.0,1,right,J. Allen alley-oop DUNK (2 PTS) (C. Osman 1 AST),"[1628386, 1626224]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.73,Made,2.0,C. Osman,1626224.0,1.0,,,,,,,,,,,,,,
94,PT04M25.00S,2022-10-23T23:28:36.6Z,1,REGULAR,foul,personal,[],1626224,,,1610612764,16,23,2022-10-23T23:28:43Z,890000,,,0,,C. Osman personal FOUL (1 PF),"[1626224, 203078]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627963.0,,1.0,0.0,Beal,203078.0,,
96,PT04M25.00S,2022-10-23T23:28:43.1Z,1,REGULAR,substitution,out,[],1627747,,,1610612764,16,23,2022-10-23T23:28:58Z,910000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M25.00S,2022-10-23T23:28:43.1Z,1,REGULAR,substitution,out,[],1630596,,,1610612764,16,23,2022-10-23T23:28:58Z,920000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M25.00S,2022-10-23T23:28:43.1Z,1,REGULAR,substitution,out,[],1628420,,,1610612764,16,23,2022-10-23T23:28:58Z,930000,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M25.00S,2022-10-23T23:28:43.1Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,16,23,2022-10-23T23:28:58Z,940000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M25.00S,2022-10-23T23:28:43.1Z,1,REGULAR,substitution,in,[],201567,,,1610612764,16,23,2022-10-23T23:28:58Z,950000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M25.00S,2022-10-23T23:28:43.1Z,1,REGULAR,substitution,in,[],1629731,,,1610612764,16,23,2022-10-23T23:28:58Z,960000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M25.00S,2022-10-23T23:28:43.1Z,1,REGULAR,substitution,in,[],203115,,,1610612764,16,23,2022-10-23T23:28:58Z,970000,,,0,,SUB in: W. Barton,[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M25.00S,2022-10-23T23:28:43.1Z,1,REGULAR,substitution,in,[],1626153,,,1610612764,16,23,2022-10-23T23:28:58Z,980000,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M08.00S,2022-10-23T23:29:20.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,15.456636005256241,46.32352941176471,1610612764,16,23,2022-10-23T23:29:25Z,990000,18.0,93.0,1,left,MISS K. Porzingis 9' Jump Shot - blocked,"[204001, 1628378]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,9.46,Missed,,,,,,,,,Mitchell,1628378.0,,,,,,,,
105,PT04M08.00S,2022-10-23T23:29:20.6Z,1,REGULAR,block,,[],1628378,,,1610612764,16,23,2022-10-23T23:29:23Z,1000000,,,0,,D. Mitchell BLOCK (1 BLK),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
106,PT04M04.00S,2022-10-23T23:29:24.6Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,16,23,2022-10-23T23:29:25Z,1010000,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,104.0,1.0,1.0,0.0,,,,,,,,,,
107,PT04M02.00S,2022-10-23T23:29:25.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626224,94.03745072273325,50.245098039215684,1610612739,18,23,2022-10-23T23:29:35Z,1020000,1.0,4.0,1,right,C. Osman running Layup (5 PTS) (D. Wade 1 AST),"[1626224, 1629731]",1610612739.0,CLE,running,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,0.37,Made,5.0,D. Wade,1629731.0,1.0,,,,,,,,,,,,,,
109,PT03M53.00S,2022-10-23T23:29:35.5Z,1,REGULAR,2pt,Jump Shot,[],1629060,26.49474375821288,27.450980392156865,1610612764,18,25,2022-10-23T23:29:39Z,1040000,113.0,197.0,1,left,R. Hachimura 22' pullup Jump Shot (8 PTS),[1629060],1610612764.0,WAS,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Right Center,22.66,Made,8.0,,,,,,,,,,,,,,,,,
110,PT03M40.00S,2022-10-23T23:29:49.2Z,1,REGULAR,turnover,bad pass,[],1628378,,,1610612739,18,25,2022-10-23T23:29:54Z,1050000,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1628378, 204001]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,2.0,,,,,Porzingis,204001.0
111,PT03M40.00S,2022-10-23T23:29:49.2Z,1,REGULAR,steal,,[],204001,,,1610612764,18,25,2022-10-23T23:29:53Z,1060000,,,0,,K. Porzingis STEAL (1 STL),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
112,PT03M35.00S,2022-10-23T23:29:54.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629060,7.5722733245729295,50.245098039215684,1610612764,18,27,2022-10-23T23:30:00Z,1070000,-1.0,19.0,1,left,R. Hachimura running DUNK (10 PTS) (D. Wright 1 AST),"[1629060, 1626153]",1610612764.0,WAS,running,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,1.87,Made,10.0,D. Wright,1626153.0,1.0,,,,,,,,,,,,,,
114,PT03M18.00S,2022-10-23T23:30:09.5Z,1,REGULAR,3pt,Jump Shot,[],201567,78.9257555847569,91.42156862745098,1610612739,18,27,2022-10-23T23:30:13Z,1090000,207.0,146.0,1,right,MISS K. Love 25' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
115,PT03M16.00S,2022-10-23T23:30:11.5Z,1,REGULAR,rebound,offensive,[],1629731,,,1610612739,18,27,2022-10-23T23:30:13Z,1100000,,,0,,D. Wade REBOUND (Off:1 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,,,,,,,114.0,2.0,1.0,1.0,,,,,,,,,,
116,PT03M14.00S,2022-10-23T23:30:15.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,67.49342969776609,25.98039215686275,1610612739,21,27,2022-10-23T23:30:20Z,1110000,-120.0,253.0,1,right,C. Osman 28' 3PT  (8 PTS) (D. Wade 2 AST),"[1626224, 1629731]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,28.01,Made,8.0,D. Wade,1629731.0,2.0,,,,,,,,,,,,,,
118,PT03M14.00S,2022-10-23T23:30:21.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,21,27,2022-10-23T23:30:21Z,1130000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M14.00S,2022-10-23T23:33:00.4Z,1,REGULAR,substitution,out,[],1628386,,,1610612764,21,27,2022-10-23T23:33:26Z,1140000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M14.00S,2022-10-23T23:33:00.4Z,1,REGULAR,substitution,out,[],204001,,,1610612764,21,27,2022-10-23T23:33:26Z,1150000,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M14.00S,2022-10-23T23:33:00.4Z,1,REGULAR,substitution,in,[],201577,,,1610612764,21,27,2022-10-23T23:33:26Z,1160000,,,0,,SUB in: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M14.00S,2022-10-23T23:33:00.4Z,1,REGULAR,substitution,in,[],1629655,,,1610612764,21,27,2022-10-23T23:33:26Z,1170000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M52.00S,2022-10-23T23:33:45.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,6.783837056504599,51.225490196078425,1610612764,21,29,2022-10-23T23:33:50Z,1180000,-6.0,11.0,1,left,B. Beal driving Layup (7 PTS),[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,1.28,Made,7.0,,,,,,,,,,,,,,,,,
124,PT02M31.00S,2022-10-23T23:34:05.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,80.1084099868594,44.36274509803921,1610612739,21,29,2022-10-23T23:34:08Z,1190000,-28.0,134.0,1,right,MISS D. Mitchell 13' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,13.74,Missed,,,,,,,,,,,,,,,,,,
125,PT02M29.00S,2022-10-23T23:34:07.6Z,1,REGULAR,rebound,offensive,[],201577,,,1610612739,21,29,2022-10-23T23:34:07Z,1200000,,,0,,R. Lopez REBOUND (Off:1 Def:0),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,124.0,1.0,0.0,1.0,,,,,,,,,,
126,PT02M27.00S,2022-10-23T23:34:09.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201567,88.78120893561103,96.81372549019608,1610612739,24,29,2022-10-23T23:35:46Z,1210000,234.0,53.0,1,right,K. Love 24' 3PT pullup (3 PTS) (R. Lopez 1 AST),"[201567, 201577]",1610612739.0,CLE,pullup,,,Love,K. Love,,,,,Right Corner 3,24+ Right,24.0,Made,3.0,R. Lopez,201577.0,1.0,,,,,,,,,,,,,,
128,PT02M16.00S,2022-10-23T23:34:23.4Z,1,REGULAR,foul,offensive,[],1629060,,,1610612764,24,29,2022-10-23T23:34:34Z,1230000,,,0,,R. Hachimura offensive FOUL (1 PF),"[1629060, 1626224]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2714.0,,1.0,0.0,Osman,1626224.0,,
130,PT02M16.00S,2022-10-23T23:34:23.4Z,1,REGULAR,turnover,offensive foul,[],1629060,,,1610612764,24,29,2022-10-23T23:34:23Z,1250000,,,0,,R. Hachimura offensive foul TURNOVER (1 TO),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2714.0,1.0,,,,,,
131,PT02M16.00S,2022-10-23T23:34:39.4Z,1,REGULAR,substitution,out,[],203078,,,1610612739,24,29,2022-10-23T23:34:52Z,1260000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M16.00S,2022-10-23T23:34:39.4Z,1,REGULAR,substitution,in,[],1630264,,,1610612739,24,29,2022-10-23T23:34:52Z,1270000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M59.00S,2022-10-23T23:34:57.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201577,86.5473061760841,46.32352941176471,1610612739,26,29,2022-10-23T23:35:02Z,1280000,-18.0,74.0,1,right,R. Lopez 7' turnaround Hook (2 PTS),[201577],1610612739.0,CLE,turnaround,,,Lopez,R. Lopez,,,,,In The Paint (Non-RA),0-8 Center,7.63,Made,2.0,,,,,,,,,,,,,,,,,
134,PT01M38.00S,2022-10-23T23:35:19.7Z,1,REGULAR,turnover,bad pass,[],203115,,,1610612764,26,29,2022-10-23T23:35:37Z,1290000,,,0,,W. Barton bad pass TURNOVER (1 TO),"[203115, 1628378]",1610612764.0,WAS,,,,Barton,W. Barton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1.0,,,,,Mitchell,1628378.0
135,PT01M38.00S,2022-10-23T23:35:19.7Z,1,REGULAR,steal,,[],1628378,,,1610612739,26,29,2022-10-23T23:35:23Z,1300000,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
136,PT01M32.00S,2022-10-23T23:35:24.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626224,92.72339027595268,51.225490196078425,1610612739,28,29,2022-10-23T23:36:57Z,1310000,6.0,16.0,1,right,C. Osman running Layup (10 PTS) (D. Mitchell 2 AST),"[1626224, 1628378]",1610612739.0,CLE,running,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,1.7,Made,10.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,,,,,
138,PT01M08.00S,2022-10-23T23:35:48.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,7.703679369250986,55.88235294117647,1610612764,28,29,2022-10-23T23:40:31Z,1330000,-29.0,20.0,1,left,MISS R. Hachimura driving Layup,[1629060],1610612764.0,WAS,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,,,,,,,,,,,,,,
139,PT01M05.00S,2022-10-23T23:35:51.8Z,1,REGULAR,rebound,defensive,[],201577,,,1610612739,28,29,2022-10-23T23:35:55Z,1340000,,,0,,R. Lopez REBOUND (Off:1 Def:1),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,138.0,2.0,1.0,1.0,,,,,,,,,,
140,PT01M03.00S,2022-10-23T23:35:54.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629731,94.43166885676742,49.50980392156863,1610612739,30,29,2022-10-23T23:37:32Z,1350000,-2.0,0.0,1,right,D. Wade running alley-oop Layup (2 PTS) (D. Mitchell 3 AST),"[1629731, 1628378]",1610612739.0,CLE,running alley-oop,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,0.25,Made,2.0,D. Mitchell,1628378.0,3.0,,,,,,,,,,,,,,
142,PT00M48.90S,2022-10-23T23:36:08.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629060,19.136005256241788,63.48039215686274,1610612764,30,29,2022-10-23T23:36:20Z,1370000,-67.0,127.0,1,left,MISS R. Hachimura 14' pullup Shot,[1629060],1610612764.0,WAS,pullup,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Center,14.41,Missed,,,,,,,,,,,,,,,,,,
143,PT00M48.00S,2022-10-23T23:36:09.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,30,29,2022-10-23T23:36:20Z,1380000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,142.0,,,,,,,,,,,,,
144,PT00M48.00S,2022-10-23T23:36:19.0Z,1,REGULAR,foul,personal,[],201567,,,1610612764,30,29,2022-10-23T23:36:27Z,1390000,,,0,,K. Love loose ball personal FOUL (1 PF),"[201567, 1629655]",1610612739.0,CLE,loose ball,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,203591.0,,1.0,0.0,Gafford,1629655.0,,
146,PT00M42.60S,2022-10-23T23:36:38.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626153,10.85742444152431,56.127450980392155,1610612764,30,29,2022-10-23T23:36:42Z,1410000,-31.0,50.0,1,left,MISS D. Wright driving floating Shot,[1626153],1610612764.0,WAS,driving floating,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,,
147,PT00M40.60S,2022-10-23T23:36:40.5Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612764,30,29,2022-10-23T23:36:42Z,1420000,,,0,,D. Gafford REBOUND (Off:1 Def:0),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,146.0,1.0,0.0,1.0,,,,,,,,,,
148,PT00M40.50S,2022-10-23T23:36:43.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,12.697109067017081,51.9607843137255,1610612764,30,31,2022-10-23T23:38:19Z,1430000,-10.0,67.0,1,left,D. Gafford 6' putback Layup (2 PTS),[1629655],1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,6.76,Made,2.0,,,,,,,,,,,,,,,,,
149,PT00M31.30S,2022-10-23T23:36:52.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,84.83902759526939,56.61764705882353,1610612739,30,31,2022-10-23T23:36:56Z,1440000,33.0,90.0,1,right,MISS C. Osman 9' pullup Shot,[1626224],1610612739.0,CLE,pullup,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Center,9.59,Missed,,,,,,,,,,,,,,,,,,
150,PT00M28.60S,2022-10-23T23:36:55.3Z,1,REGULAR,rebound,defensive,[],1630264,,,1610612764,30,31,2022-10-23T23:36:56Z,1450000,,,0,,A. Gill REBOUND (Off:0 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,149.0,1.0,1.0,0.0,,,,,,,,,,
151,PT00M16.00S,2022-10-23T23:37:10.8Z,1,REGULAR,foul,offensive,[],1629655,,,1610612764,30,31,2022-10-23T23:37:20Z,1460000,,,0,,D. Gafford offensive FOUL (1 PF),"[1629655, 1628378]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,203591.0,,1.0,0.0,Mitchell,1628378.0,,
153,PT00M16.00S,2022-10-23T23:37:10.8Z,1,REGULAR,turnover,offensive foul,[],1629655,,,1610612764,30,31,2022-10-23T23:37:10Z,1480000,,,0,,D. Gafford offensive foul TURNOVER (1 TO),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,203591.0,1.0,,,,,,
154,PT00M16.00S,2022-10-23T23:37:20.0Z,1,REGULAR,substitution,out,[],201577,,,1610612739,30,31,2022-10-23T23:37:25Z,1490000,,,0,,SUB out: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M16.00S,2022-10-23T23:37:20.0Z,1,REGULAR,substitution,in,[],1627747,,,1610612739,30,31,2022-10-23T23:37:25Z,1500000,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M16.00S,2022-10-23T23:37:32.4Z,1,REGULAR,substitution,out,[],1629655,,,1610612739,30,31,2022-10-23T23:37:41Z,1510000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M16.00S,2022-10-23T23:37:32.4Z,1,REGULAR,substitution,in,[],1628398,,,1610612739,30,31,2022-10-23T23:37:41Z,1520000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
