actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
35,PT09M03.00S,2023-04-03T00:14:12.8Z,1,REGULAR,block,,[],1630543,,,1610612739,8,5,2023-04-03T00:14:15Z,350000,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
36,PT09M00.00S,2023-04-03T00:14:15.8Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612754,8,5,2023-04-03T00:14:18Z,360000,False,,,0,,J. Nwora REBOUND (Off:1 Def:2),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,,,,,34.0,3.0,2.0,1.0,,,,,,,,,,,,
37,PT09M00.00S,2023-04-03T00:14:20.6Z,1,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612754,8,5,2023-04-03T00:14:33Z,370000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1628378, 1631097]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,202049.0,,,,,,,1.0,0.0,Mathurin,1631097.0
39,PT09M00.00S,2023-04-03T00:14:48.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631097,,,1610612754,8,6,2023-04-03T00:14:48Z,390000,False,,,0,,B. Mathurin Free Throw 1 of 2 (4 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
40,PT09M00.00S,2023-04-03T00:15:06.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631097,,,1610612754,8,7,2023-04-03T00:15:06Z,400000,False,,,0,,B. Mathurin Free Throw 2 of 2 (5 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
42,PT08M46.00S,2023-04-03T00:15:38.8Z,1,REGULAR,turnover,lost ball,[],1629636,,,1610612739,8,7,2023-04-03T00:15:42Z,420000,False,,,0,,D. Garland lost ball TURNOVER (1 TO),"[1629636, 1629614]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1.0,Nembhard,1629614.0,,,,,,,
43,PT08M46.00S,2023-04-03T00:15:38.8Z,1,REGULAR,steal,,[],1629614,,,1610612754,8,7,2023-04-03T00:15:40Z,430000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
45,PT08M33.00S,2023-04-03T00:16:12.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630174,29.38567674113009,73.0392156862745,1610612754,8,10,2023-04-03T00:16:17Z,450000,False,-115.0,224.0,1,left,A. Nesmith 25' 3PT  (3 PTS) (A. Nembhard 1 AST),"[1630174, 1629614]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,25.16,Made,,,,,,,3.0,,,,,A. Nembhard,1629614.0,1.0,,,,
47,PT08M16.00S,2023-04-03T00:16:29.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,94.56307490144546,49.754901960784316,1610612739,10,10,2023-04-03T00:16:35Z,470000,False,-1.0,-1.0,1,right,D. Mitchell driving reverse Layup (4 PTS) (E. Mobley 1 AST),"[1628378, 1630596]",1610612739.0,CLE,driving reverse,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,,,4.0,,,,,E. Mobley,1630596.0,1.0,,,,
49,PT08M02.00S,2023-04-03T00:16:43.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,6.783837056504599,51.470588235294116,1610612754,10,12,2023-04-03T00:16:46Z,490000,False,-7.0,11.0,1,left,I. Jackson Layup (2 PTS) (A. Nembhard 2 AST),"[1630543, 1629614]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,,,2.0,,,,,A. Nembhard,1629614.0,2.0,,,,
51,PT07M45.00S,2023-04-03T00:17:00.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,86.94152431011827,43.38235294117647,1610612739,10,12,2023-04-03T00:17:04Z,510000,False,-33.0,70.0,1,right,MISS E. Mobley 7' turnaround Hook,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,7.76,Missed,,,,,,,,,,,,,,,,,,
52,PT07M42.00S,2023-04-03T00:17:03.6Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,10,12,2023-04-03T00:17:04Z,520000,False,,,0,,J. Allen REBOUND (Off:1 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,51.0,1.0,0.0,1.0,,,,,,,,,,,,
53,PT07M41.00S,2023-04-03T00:17:04.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628386,95.22010512483574,48.77450980392157,1610612739,10,12,2023-04-03T00:17:11Z,530000,False,-6.0,-8.0,1,right,MISS J. Allen DUNK,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.97,Missed,,,,,,,,,,,,,,,,,,
54,PT07M39.00S,2023-04-03T00:17:06.6Z,1,REGULAR,rebound,offensive,[],1629731,,,1610612739,10,12,2023-04-03T00:17:06Z,540000,False,,,0,,D. Wade REBOUND (Off:1 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,53.0,2.0,1.0,1.0,,,,,,,,,,,,
55,PT07M36.00S,2023-04-03T00:17:08.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,70.25295663600527,79.16666666666666,1610612739,10,12,2023-04-03T00:17:14Z,550000,False,146.0,227.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.99,Missed,,,,,,,,,,,,,,,,,,
56,PT07M34.00S,2023-04-03T00:17:10.9Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612754,10,12,2023-04-03T00:17:14Z,560000,False,,,0,,J. Nwora REBOUND (Off:1 Def:3),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Right Center,,,,,55.0,4.0,3.0,1.0,,,,,,,,,,,,
57,PT07M26.00S,2023-04-03T00:17:19.0Z,1,REGULAR,2pt,Jump Shot,[],1630174,13.61695137976347,74.01960784313727,1610612754,10,12,2023-04-03T00:18:52Z,570000,False,-120.0,75.0,1,left,MISS A. Nesmith 14' driving floating bank Shot,[1630174],1610612754.0,IND,driving floating bank,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Left,14.19,Missed,,,,,,,,,,,,,,,,,,
58,PT07M24.00S,2023-04-03T00:17:21.0Z,1,REGULAR,rebound,offensive,[],1630174,,,1610612754,10,12,2023-04-03T00:31:34Z,580000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:0),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Left,,,,,57.0,1.0,0.0,1.0,,,,,,,,,,,,
59,PT07M23.00S,2023-04-03T00:17:25.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630174,7.835085413929041,55.392156862745104,1610612754,10,12,2023-04-03T00:31:28Z,590000,False,-27.0,21.0,1,left,MISS A. Nesmith tip Layup,[1630174],1610612754.0,IND,tip,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,,,,,,,
60,PT07M23.00S,2023-04-03T00:17:25.4Z,1,REGULAR,rebound,offensive,[],1631097,,,1610612754,10,12,2023-04-03T00:19:08Z,600000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:0),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,59.0,1.0,0.0,1.0,,,,,,,,,,,,
61,PT07M23.00S,2023-04-03T00:17:54.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631097,5.590000152587891,50.0,1610612754,10,12,2023-04-03T00:31:42Z,610000,False,0.0,0.0,1,left,MISS B. Mathurin putback Layup,[1631097],1610612754.0,IND,putback,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
62,PT07M23.00S,2023-04-03T00:17:54.4Z,1,REGULAR,rebound,offensive,[],1631097,,,1610612754,10,12,2023-04-03T00:18:00Z,620000,False,,,0,,B. Mathurin REBOUND (Off:2 Def:0),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,61.0,2.0,0.0,2.0,,,,,,,,,,,,
63,PT07M23.00S,2023-04-03T00:17:59.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631097,5.590000152587891,50.0,1610612754,10,14,2023-04-03T00:17:59Z,630000,False,0.0,0.0,1,left,B. Mathurin tip Layup (7 PTS),[1631097],1610612754.0,IND,tip,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,7.0,,,,,,,,,,,
64,PT07M23.00S,2023-04-03T00:18:12.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,10,14,2023-04-03T00:18:12Z,640000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M06.00S,2023-04-03T00:20:44.0Z,1,REGULAR,turnover,bad pass,[],1628378,,,1610612739,10,14,2023-04-03T00:20:48Z,650000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1628378, 1629614]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Nembhard,1629614.0,,,,,,,
66,PT07M06.00S,2023-04-03T00:20:44.0Z,1,REGULAR,steal,,[],1629614,,,1610612754,10,14,2023-04-03T00:20:46Z,660000,False,,,0,,A. Nembhard STEAL (2 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
67,PT06M59.00S,2023-04-03T00:20:50.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629614,19.136005256241788,56.61764705882353,1610612754,10,14,2023-04-03T00:20:55Z,670000,False,-33.0,127.0,1,left,MISS A. Nembhard 13' pullup Shot,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,13.16,Missed,,,,,,,,,,,,,,,,,,
68,PT06M56.00S,2023-04-03T00:20:53.4Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,10,14,2023-04-03T00:20:55Z,680000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,
69,PT06M54.00S,2023-04-03T00:20:58.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628378,93.11760840998686,49.754901960784316,1610612739,12,14,2023-04-03T00:21:03Z,690000,False,-1.0,12.0,1,right,D. Mitchell driving Layup (6 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,6.0,,,,,,,,,,,
70,PT06M54.00S,2023-04-03T00:21:01.6Z,1,REGULAR,foul,personal,['1freethrow'],1630174,,,1610612739,12,14,2023-04-03T00:21:23Z,700000,False,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1630174, 1628378]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,202041.0,,,,,,,1.0,0.0,Mitchell,1628378.0
72,PT06M54.00S,2023-04-03T00:21:14.3Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,12,14,2023-04-03T00:21:22Z,720000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M54.00S,2023-04-03T00:21:14.3Z,1,REGULAR,substitution,in,[],1627747,,,1610612739,12,14,2023-04-03T00:21:22Z,730000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M54.00S,2023-04-03T00:21:39.3Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1628378,,,1610612739,13,14,2023-04-03T00:21:39Z,740000,False,,,0,,D. Mitchell Free Throw 1 of 1 (7 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
75,PT06M33.00S,2023-04-03T00:22:03.1Z,1,REGULAR,2pt,Jump Shot,[],1631097,11.908672798948752,19.362745098039216,1610612754,13,14,2023-04-03T00:22:07Z,750000,False,153.0,59.0,1,left,MISS B. Mathurin 16' pullup Shot,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right,16.43,Missed,,,,,,,,,,,,,,,,,,
76,PT06M29.00S,2023-04-03T00:22:07.1Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,13,14,2023-04-03T00:22:07Z,760000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right,,,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,
77,PT06M10.00S,2023-04-03T00:22:26.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,87.20433639947439,54.65686274509803,1610612739,13,14,2023-04-03T00:22:31Z,770000,False,23.0,68.0,1,right,MISS E. Mobley 7' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,7.17,Missed,,,,,,,,,,,,,,,,,,
78,PT06M07.00S,2023-04-03T00:22:29.2Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,13,14,2023-04-03T00:22:31Z,780000,False,,,0,,B. Mathurin REBOUND (Off:2 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,77.0,3.0,1.0,2.0,,,,,,,,,,,,
79,PT06M04.00S,2023-04-03T00:22:32.2Z,1,REGULAR,turnover,bad pass,[],1629614,,,1610612754,13,14,2023-04-03T00:26:00Z,790000,False,,,0,,A. Nembhard bad pass TURNOVER (2 TO),"[1629614, 1628378]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2.0,Mitchell,1628378.0,,,,,,,
