actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT10M44.00S,2022-12-03T00:42:24.7Z,1,REGULAR,foul,personal,[],1629021,,,1610612739,2,2,2022-12-03T00:42:47Z,160000,False,,,0,,M. Wagner personal FOUL (1 PF),"[1629021, 1630596]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627961.0,1.0,0.0,Mobley,1630596.0,,
18,PT10M34.00S,2022-12-03T00:42:49.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630205,72.61826544021025,80.14705882352942,1610612739,5,2,2022-12-03T00:42:53Z,180000,False,151.0,205.0,1,right,L. Stevens 25' 3PT  (3 PTS) (E. Mobley 1 AST),"[1630205, 1630596]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Above the Break 3,24+ Right Center,25.44,Made,,,,,,,,3.0,E. Mobley,1630596.0,1.0,,,,,,,
21,PT10M08.00S,2022-12-03T00:43:14.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,14.799605781865965,35.049019607843135,1610612753,5,4,2022-12-03T00:43:21Z,210000,False,75.0,87.0,1,left,P. Banchero 11' pullup Jump Shot (2 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Right,11.44,Made,,,,,,,,2.0,,,,,,,,,,
22,PT09M55.00S,2022-12-03T00:43:27.6Z,1,REGULAR,3pt,Jump Shot,[],1628378,84.83902759526939,3.431372549019608,1610612739,8,4,2022-12-03T00:43:32Z,220000,False,-233.0,90.0,1,right,D. Mitchell 24' 3PT  (5 PTS) (D. Garland 1 AST),"[1628378, 1629636]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left,24.96,Made,,,,,,,,5.0,D. Garland,1629636.0,1.0,,,,,,,
24,PT09M31.00S,2022-12-03T00:43:51.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,8.886333771353483,37.99019607843137,1610612753,8,6,2022-12-03T00:46:05Z,240000,False,60.0,31.0,1,left,M. Fultz 6' finger roll Layup (4 PTS),[1628365],1610612753.0,ORL,finger roll,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,6.75,Made,,,,,,,,4.0,,,,,,,,,,
25,PT09M18.00S,2022-12-03T00:44:04.5Z,1,REGULAR,3pt,Jump Shot,[],1628378,67.09921156373193,51.71568627450981,1610612739,8,6,2022-12-03T00:44:10Z,250000,False,9.0,257.0,1,right,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.69,Missed,,,,,,,,,,,,,,,,,,
26,PT09M18.00S,2022-12-03T00:44:04.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,8,6,2022-12-03T00:44:10Z,260000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,25.0,,,,,,,,,,,,,,,,,
27,PT08M54.00S,2022-12-03T00:44:40.9Z,1,REGULAR,2pt,Jump Shot,[],1631094,7.835085413929041,15.441176470588236,1610612753,8,8,2022-12-03T00:47:29Z,270000,False,173.0,21.0,1,left,P. Banchero 17' step back Jump Shot (4 PTS),[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right,17.41,Made,,,,,,,,4.0,,,,,,,,,,
28,PT08M54.00S,2022-12-03T00:44:44.0Z,1,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612753,8,8,2022-12-03T00:44:51Z,280000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Banchero 1 FT),"[1630596, 1631094]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Banchero,1631094.0,,
30,PT08M54.00S,2022-12-03T00:45:09.3Z,1,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,8,8,2022-12-03T00:45:12Z,300000,False,,,0,,MISS P. Banchero Free Throw 1 of 1,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
31,PT08M50.00S,2022-12-03T00:45:13.3Z,1,REGULAR,rebound,offensive,[],1629021,,,1610612753,8,8,2022-12-03T00:45:12Z,310000,False,,,0,,M. Wagner REBOUND (Off:1 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,30.0,2.0,1.0,1.0,,,,,,,,,,,,,,
32,PT08M41.00S,2022-12-03T00:45:20.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629021,6.915243101182654,49.50980392156863,1610612753,8,10,2022-12-03T00:45:28Z,320000,False,2.0,13.0,1,left,M. Wagner cutting DUNK (2 PTS) (F. Wagner 1 AST),"[1629021, 1630532]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,,2.0,F. Wagner,1630532.0,1.0,,,,,,,
34,PT08M16.00S,2022-12-03T00:45:44.7Z,1,REGULAR,3pt,Jump Shot,[],1628378,70.12155059132719,74.50980392156863,1610612739,8,10,2022-12-03T00:45:53Z,340000,False,123.0,228.0,1,right,MISS D. Mitchell 25' step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,,
35,PT08M13.00S,2022-12-03T00:45:47.7Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,8,10,2022-12-03T00:45:58Z,350000,False,,,0,,E. Mobley REBOUND (Off:1 Def:0),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,34.0,1.0,0.0,1.0,,,,,,,,,,,,,,
36,PT07M59.00S,2022-12-03T00:46:02.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630205,88.51839684625493,28.186274509803923,1610612739,8,10,2022-12-03T00:46:07Z,360000,False,-109.0,55.0,1,right,MISS L. Stevens 12' fadeaway Shot,[1630205],1610612739.0,CLE,fadeaway,,,Stevens,L. Stevens,,,,,Mid-Range,8-16 Left,12.24,Missed,,,,,,,,,,,,,,,,,,
37,PT07M56.00S,2022-12-03T00:46:05.6Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,8,10,2022-12-03T00:46:07Z,370000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
38,PT07M45.00S,2022-12-03T00:46:16.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,7.703679369250986,53.18627450980392,1610612753,8,10,2022-12-03T00:47:42Z,380000,False,-16.0,20.0,1,left,MISS P. Banchero cutting Layup - blocked,"[1631094, 1630596]",1610612753.0,ORL,cutting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.55,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
39,PT07M45.00S,2022-12-03T00:46:16.2Z,1,REGULAR,block,,[],1630596,,,1610612753,8,10,2022-12-03T00:46:19Z,390000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
40,PT07M42.00S,2022-12-03T00:46:19.2Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,8,10,2022-12-03T00:50:48Z,400000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT07M36.00S,2022-12-03T00:46:25.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.64323258869908,51.9607843137255,1610612739,8,10,2022-12-03T00:46:37Z,410000,False,10.0,7.0,1,right,MISS E. Mobley Layup - blocked,"[1630596, 1629626]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.22,Missed,,,,,,,,,,,,,,,,,Bol,1629626.0
42,PT07M36.00S,2022-12-03T00:46:25.8Z,1,REGULAR,block,,[],1629626,,,1610612739,8,10,2022-12-03T00:46:29Z,420000,False,,,0,,B. Bol BLOCK (1 BLK),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT07M32.00S,2022-12-03T00:46:29.8Z,1,REGULAR,rebound,defensive,[],1629626,,,1610612753,8,10,2022-12-03T00:46:37Z,430000,False,,,0,,B. Bol REBOUND (Off:0 Def:1),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,
44,PT07M24.00S,2022-12-03T00:46:37.7Z,1,REGULAR,turnover,lost ball,[],1629626,,,1610612753,8,10,2022-12-03T00:46:42Z,440000,False,,,0,,B. Bol lost ball TURNOVER (2 TO),"[1629626, 1629731]",1610612753.0,ORL,,,,Bol,B. Bol,,,,,Mid-Range,8-16 Right,,,,,,,2.0,Wade,1629731.0,,,,,,,,,,,
45,PT07M24.00S,2022-12-03T00:46:37.7Z,1,REGULAR,steal,,[],1629731,,,1610612739,8,10,2022-12-03T00:46:40Z,450000,False,,,0,,D. Wade STEAL (1 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
46,PT07M20.00S,2022-12-03T00:46:42.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630205,93.38042049934296,53.18627450980392,1610612739,8,10,2022-12-03T00:48:22Z,460000,False,16.0,10.0,1,right,MISS L. Stevens running DUNK,[1630205],1610612739.0,CLE,running,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
47,PT07M20.00S,2022-12-03T00:46:42.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612753,8,10,2022-12-03T00:48:22Z,470000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,46.0,,,,,,,,,,,,,,,,,
48,PT07M20.00S,2022-12-03T00:46:47.4Z,1,REGULAR,substitution,out,[],1630205,,,1610612753,8,10,2022-12-03T00:47:04Z,480000,False,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M20.00S,2022-12-03T00:46:47.4Z,1,REGULAR,substitution,in,[],201567,,,1610612753,8,10,2022-12-03T00:47:04Z,490000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M03.00S,2022-12-03T00:47:26.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,12.828515111695138,43.872549019607845,1610612753,8,10,2022-12-03T00:52:30Z,500000,False,31.0,68.0,1,left,MISS F. Wagner 7' driving finger roll Layup,[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.47,Missed,,,,,,,,,,,,,,,,,,
51,PT07M00.00S,2022-12-03T00:47:29.6Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,8,10,2022-12-03T00:47:32Z,510000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,,
52,PT06M47.00S,2022-12-03T00:47:42.7Z,1,REGULAR,2pt,Jump Shot,[],1629636,92.72339027595268,88.97058823529412,1610612739,8,10,2022-12-03T00:47:51Z,520000,False,195.0,16.0,1,right,MISS D. Garland 19' step back Shot,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right,19.55,Missed,,,,,,,,,,,,,,,,,,
53,PT06M44.00S,2022-12-03T00:47:45.7Z,1,REGULAR,rebound,defensive,[],1628365,,,1610612753,8,10,2022-12-03T00:47:51Z,530000,False,,,0,,M. Fultz REBOUND (Off:0 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Right,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT06M39.00S,2022-12-03T00:47:51.1Z,1,REGULAR,3pt,Jump Shot,[],1629021,28.597240473061763,21.813725490196077,1610612753,8,13,2022-12-03T00:47:57Z,540000,False,141.0,216.0,1,left,M. Wagner 25' 3PT  (5 PTS) (P. Banchero 2 AST),"[1629021, 1631094]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,25.81,Made,,,,,,,,5.0,P. Banchero,1631094.0,2.0,,,,,,,
56,PT06M38.00S,2022-12-03T00:48:19.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,8,13,2022-12-03T00:48:19Z,560000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M38.00S,2022-12-03T00:48:54.8Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,8,13,2022-12-03T00:50:33Z,570000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M38.00S,2022-12-03T00:48:54.8Z,1,REGULAR,substitution,in,[],1627747,,,1610612739,8,13,2022-12-03T00:50:33Z,580000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M20.00S,2022-12-03T00:51:05.7Z,1,REGULAR,2pt,Jump Shot,[],1628378,86.28449408672799,66.17647058823529,1610612739,10,13,2022-12-03T00:51:10Z,590000,False,81.0,76.0,1,right,D. Mitchell 11' pullup Jump Shot (7 PTS) (E. Mobley 2 AST),"[1628378, 1630596]",1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,11.13,Made,,,,,,,,7.0,E. Mobley,1630596.0,2.0,,,,,,,
61,PT06M05.00S,2022-12-03T00:51:23.6Z,1,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,10,13,2022-12-03T00:51:30Z,610000,False,,,0,,P. Banchero bad pass out-of-bounds TURNOVER (1 TO),[1631094],1610612753.0,ORL,bad pass,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,,,,1.0,,,,,,,202058.0,,,,,,
62,PT05M54.00S,2022-12-03T00:51:41.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628378,92.32917214191852,51.9607843137255,1610612739,12,13,2022-12-03T00:51:49Z,620000,False,10.0,20.0,1,right,D. Mitchell driving finger roll Layup (9 PTS),[1628378],1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,,,,9.0,,,,,,,,,,
63,PT05M54.00S,2022-12-03T00:51:44.8Z,1,REGULAR,foul,personal,['1freethrow'],1630532,,,1610612739,12,13,2022-12-03T00:52:04Z,630000,False,,,0,,F. Wagner shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1630532, 1628378]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627961.0,1.0,0.0,Mitchell,1628378.0,,
65,PT05M54.00S,2022-12-03T00:51:58.4Z,1,REGULAR,substitution,out,[],1630532,,,1610612739,12,13,2022-12-03T00:52:02Z,650000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M54.00S,2022-12-03T00:51:58.4Z,1,REGULAR,substitution,in,[],203082,,,1610612739,12,13,2022-12-03T00:52:02Z,660000,False,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M54.00S,2022-12-03T00:52:16.8Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1628378,,,1610612739,13,13,2022-12-03T00:52:16Z,670000,False,,,0,,D. Mitchell Free Throw 1 of 1 (10 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,,10.0,,,,,,,,,,
68,PT05M37.00S,2022-12-03T00:52:35.4Z,1,REGULAR,turnover,lost ball,[],1628365,,,1610612753,13,13,2022-12-03T00:52:44Z,680000,False,,,0,,M. Fultz lost ball TURNOVER (1 TO),"[1628365, 1628378]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Mitchell,1628378.0,,,,,,,,,,,
69,PT05M37.00S,2022-12-03T00:52:35.4Z,1,REGULAR,steal,,[],1628378,,,1610612739,13,13,2022-12-03T00:52:39Z,690000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
70,PT05M31.00S,2022-12-03T00:52:40.8Z,1,REGULAR,turnover,bad pass,[],1628378,,,1610612739,13,13,2022-12-03T00:52:49Z,700000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1628378, 1629626]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Bol,1629626.0,,,,,,,,,,,
71,PT05M31.00S,2022-12-03T00:52:40.8Z,1,REGULAR,steal,,[],1629626,,,1610612753,13,13,2022-12-03T00:53:37Z,710000,False,,,0,,B. Bol STEAL (1 STL),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
72,PT05M23.00S,2022-12-03T00:52:49.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631094,10.200394218134035,59.55882352941176,1610612753,13,13,2022-12-03T00:56:09Z,720000,False,-48.0,43.0,1,left,MISS P. Banchero 6' turnaround Shot,[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,6.46,Missed,,,,,,,,,,,,,,,,,,
73,PT05M21.00S,2022-12-03T00:52:51.0Z,1,REGULAR,rebound,offensive,[],1631094,,,1610612753,13,13,2022-12-03T00:52:51Z,730000,False,,,0,,P. Banchero REBOUND (Off:1 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,72.0,2.0,1.0,1.0,,,,,,,,,,,,,,
74,PT05M14.00S,2022-12-03T00:52:57.8Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628365,7.835085413929041,24.264705882352942,1610612753,13,13,2022-12-03T00:53:01Z,740000,False,129.0,21.0,1,left,MISS M. Fultz 13' pullup Shot,[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Right,13.04,Missed,,,,,,,,,,,,,,,,,,
75,PT05M14.00S,2022-12-03T00:52:57.8Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,13,13,2022-12-03T00:54:08Z,750000,False,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,74.0,2.0,1.0,1.0,,,,,,,,,,,,,,
76,PT04M56.00S,2022-12-03T00:53:15.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201567,88.78120893561103,62.745098039215684,1610612739,15,13,2022-12-03T00:53:32Z,760000,False,64.0,53.0,1,right,K. Love 8' bank Jump Shot (2 PTS),[201567],1610612739.0,CLE,bank,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Right,8.29,Made,,,,,,,,2.0,,,,,,,,,,
77,PT04M36.00S,2022-12-03T00:53:36.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,11.12023653088042,63.725490196078425,1610612753,15,15,2022-12-03T00:53:41Z,770000,False,-69.0,52.0,1,left,P. Banchero 8' driving floating Jump Shot (6 PTS),[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Left,8.61,Made,,,,,,,,6.0,,,,,,,,,,
78,PT04M22.00S,2022-12-03T00:53:49.9Z,1,REGULAR,3pt,Jump Shot,[],1629731,88.78120893561103,96.07843137254902,1610612739,15,15,2022-12-03T00:53:53Z,780000,False,230.0,53.0,1,right,MISS D. Wade 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,23.64,Missed,,,,,,,,,,,,,,,,,,
79,PT04M19.00S,2022-12-03T00:53:52.9Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,15,15,2022-12-03T00:53:53Z,790000,False,,,0,,E. Mobley REBOUND (Off:2 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,,,78.0,3.0,1.0,2.0,,,,,,,,,,,,,,
80,PT04M09.00S,2022-12-03T00:54:02.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627747,93.11760840998686,50.0,1610612739,17,15,2022-12-03T00:54:12Z,800000,False,0.0,12.0,1,right,C. LeVert driving Layup (2 PTS),[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,,,,2.0,,,,,,,,,,
81,PT03M57.00S,2022-12-03T00:54:14.4Z,1,REGULAR,3pt,Jump Shot,[],1629021,28.203022339027594,77.69607843137256,1610612753,17,15,2022-12-03T00:54:21Z,810000,False,-138.0,213.0,1,left,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,25.37,Missed,,,,,,,,,,,,,,,,,,
