actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
191,PT09M49.00S,2022-11-13T23:41:36.4Z,2,REGULAR,2pt,Jump Shot,[],1630162,16.507884362680684,67.64705882352942,1610612750,26,42,2022-11-13T23:41:40Z,1880000,False,-88.0,103.0,1,left,MISS A. Edwards 13' turnaround fadeaway Shot,[1630162],1610612750.0,MIN,turnaround fadeaway,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,13.54,Missed,,,,,,,,,,,,,,,,,,
192,PT09M46.00S,2022-11-13T23:41:39.4Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,26,42,2022-11-13T23:41:40Z,1890000,False,,,0,,K. Love REBOUND (Off:1 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Mid-Range,8-16 Left,,,,191.0,2.0,1.0,1.0,,,,,,,,,,,,,
193,PT09M36.00S,2022-11-13T23:41:47.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,84.31340341655716,36.029411764705884,1610612739,26,42,2022-11-13T23:47:18Z,1900000,False,-70.0,95.0,1,right,MISS D. Garland 11' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Left,11.79,Missed,,,,,,,,,,,,,,,,,,
194,PT09M32.00S,2022-11-13T23:41:51.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,26,42,2022-11-13T23:54:27Z,1910000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,193.0,,,,,,,,,,,,,,,,
195,PT09M32.00S,2022-11-13T23:42:29.0Z,2,REGULAR,jumpball,recovered,[],1629162,,,1610612750,26,42,2022-11-13T23:54:32Z,1920000,False,,,0,,Jump Ball J. McDaniels vs. I. Okoro: Tip to J. McLaughlin,"[1629162, 1630183, 1630171]",1610612750.0,MIN,heldball,J. McLaughlin,1629162.0,McLaughlin,J. McLaughlin,McDaniels,1630183.0,Okoro,1630171.0,,,,,,,,,,,,,,,,,,,,,,
200,PT09M19.00S,2022-11-13T23:42:38.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,7.835085413929041,51.470588235294116,1610612750,26,44,2022-11-13T23:53:51Z,1970000,False,-7.0,21.0,1,left,T. Prince driving Layup (8 PTS),[1627752],1610612750.0,MIN,driving,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,2.24,Made,8.0,,,,,,,,,,,,,,,,,
201,PT09M03.00S,2022-11-13T23:42:56.8Z,2,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612739,26,44,2022-11-13T23:43:11Z,1980000,False,,,0,,T. Prince shooting personal FOUL (1 PF) (Garland 2 FT),"[1627752, 1629636]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,200833.0,1.0,0.0,Garland,1629636.0,,,,,
203,PT09M03.00S,2022-11-13T23:43:27.5Z,2,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,26,44,2022-11-13T23:43:27Z,2000000,False,,,0,,MISS D. Garland Free Throw 1 of 2,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
204,PT09M03.00S,2022-11-13T23:43:27.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,26,44,2022-11-13T23:43:27Z,2010000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,203.0,,,,,,,,,,,,,,,,
205,PT09M03.00S,2022-11-13T23:43:29.7Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,26,44,2022-11-13T23:43:39Z,2020000,False,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M03.00S,2022-11-13T23:43:29.7Z,2,REGULAR,substitution,out,[],1629162,,,1610612739,26,44,2022-11-13T23:43:39Z,2030000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M03.00S,2022-11-13T23:43:29.7Z,2,REGULAR,substitution,in,[],1627747,,,1610612739,26,44,2022-11-13T23:43:39Z,2040000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M03.00S,2022-11-13T23:43:29.7Z,2,REGULAR,substitution,in,[],1629669,,,1610612739,26,44,2022-11-13T23:43:39Z,2050000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M03.00S,2022-11-13T23:43:48.2Z,2,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,27,44,2022-11-13T23:43:48Z,2060000,False,,,0,,D. Garland Free Throw 2 of 2 (14 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
210,PT08M49.00S,2022-11-13T23:44:05.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,11.383048620236531,51.71568627450981,1610612750,27,44,2022-11-13T23:44:12Z,2070000,False,-9.0,55.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,5.52,Missed,,,,,,,,,,,,,,,,,,
212,PT08M49.00S,2022-11-13T23:44:05.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,27,44,2022-11-13T23:44:33Z,2090000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,210.0,,,,,,,,,,,,,,,,
214,PT08M40.00S,2022-11-13T23:44:37.4Z,2,REGULAR,turnover,traveling,[],1630596,,,1610612739,27,44,2022-11-13T23:44:41Z,2110000,False,,,0,,E. Mobley traveling TURNOVER (1 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202026.0,,,,,1.0,,,,
215,PT08M32.00S,2022-11-13T23:44:57.0Z,2,REGULAR,turnover,traveling,[],203497,,,1610612750,27,44,2022-11-13T23:45:02Z,2120000,False,,,0,,R. Gobert traveling TURNOVER (1 TO),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202026.0,,,,,1.0,,,,
216,PT08M23.00S,2022-11-13T23:45:10.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630171,91.67214191852825,94.6078431372549,1610612739,30,44,2022-11-13T23:45:14Z,2130000,False,223.0,26.0,1,right,I. Okoro 3PT  (3 PTS) (C. LeVert 3 AST),"[1630171, 1627747]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,22.45,Made,3.0,,,,,C. LeVert,1627747.0,3.0,,,,,,,,,,
218,PT08M00.00S,2022-11-13T23:45:33.5Z,2,REGULAR,3pt,Jump Shot,[],1630183,10.068988173455978,4.6568627450980395,1610612750,30,47,2022-11-13T23:45:37Z,2150000,False,227.0,42.0,1,left,J. McDaniels 3PT  (5 PTS) (R. Gobert 1 AST),"[1630183, 203497]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,23.06,Made,5.0,,,,,R. Gobert,203497.0,1.0,,,,,,,,,,
220,PT07M52.00S,2022-11-13T23:45:42.5Z,2,REGULAR,3pt,Jump Shot,[],201567,62.5,29.65686274509804,1610612739,33,47,2022-11-13T23:45:47Z,2170000,False,-102.0,300.0,1,right,K. Love 31' 3PT  (6 PTS) (I. Okoro 1 AST),"[201567, 1630171]",1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,31.68,Made,6.0,,,,,I. Okoro,1630171.0,1.0,,,,,,,,,,
222,PT07M52.00S,2022-11-13T23:45:48.8Z,2,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612739,33,47,2022-11-13T23:48:05Z,2190000,False,,,0,,J. McDaniels flagrant-type-1 personal FOUL (2 PF) (Love 1 FT),"[1630183, 201567]",1610612750.0,MIN,flagrant-type-1,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,200833.0,2.0,0.0,Love,201567.0,,,,,
225,PT07M52.00S,2022-11-13T23:47:44.9Z,2,REGULAR,substitution,out,[],203497,,,1610612739,33,47,2022-11-13T23:47:55Z,2220000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M52.00S,2022-11-13T23:47:44.9Z,2,REGULAR,substitution,in,[],1626157,,,1610612739,33,47,2022-11-13T23:47:55Z,2230000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M52.00S,2022-11-13T23:47:58.6Z,2,REGULAR,freethrow,1 of 1,[],201567,,,1610612739,34,47,2022-11-13T23:49:52Z,2240000,False,,,0,,K. Love flagrant Free Throw 1 of 1 (7 PTS),[201567],1610612739.0,CLE,flagrant,,,Love,K. Love,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
228,PT07M52.00S,2022-11-13T23:48:07.8Z,2,REGULAR,substitution,out,[],1630596,,,1610612750,34,47,2022-11-13T23:48:14Z,2250000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M52.00S,2022-11-13T23:48:07.8Z,2,REGULAR,substitution,in,[],201577,,,1610612750,34,47,2022-11-13T23:48:14Z,2260000,False,,,0,,SUB in: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M32.00S,2022-11-13T23:48:41.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,85.49605781865965,49.01960784313725,1610612739,36,47,2022-11-13T23:48:45Z,2270000,False,-5.0,84.0,1,right,D. Garland 8' driving floating Jump Shot (16 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,8.39,Made,16.0,,,,,,,,,,,,,,,,,
231,PT07M23.00S,2022-11-13T23:48:54.6Z,2,REGULAR,foul,offensive,[],1626157,,,1610612750,36,47,2022-11-13T23:49:02Z,2280000,False,,,0,,K. Towns offensive FOUL (1 PF),"[1626157, 1629636]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627526.0,1.0,0.0,Garland,1629636.0,,,,,
233,PT07M23.00S,2022-11-13T23:48:54.6Z,2,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,36,47,2022-11-13T23:48:54Z,2300000,False,,,0,,K. Towns offensive foul TURNOVER (1 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627526.0,,,,,1.0,,,,
234,PT07M23.00S,2022-11-13T23:49:03.2Z,2,REGULAR,substitution,out,[],1627752,,,1610612739,36,47,2022-11-13T23:49:07Z,2310000,False,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M23.00S,2022-11-13T23:49:03.2Z,2,REGULAR,substitution,in,[],203937,,,1610612739,36,47,2022-11-13T23:49:07Z,2320000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M09.00S,2022-11-13T23:49:25.0Z,2,REGULAR,foul,personal,[],203937,,,1610612739,36,47,2022-11-13T23:49:31Z,2330000,False,,,0,,K. Anderson personal FOUL (1 PF),"[203937, 201567]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202026.0,1.0,0.0,Love,201567.0,,,,,
238,PT06M53.00S,2022-11-13T23:49:58.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627747,91.93495400788436,73.77450980392157,1610612739,36,47,2022-11-14T00:00:11Z,2350000,False,119.0,23.0,1,right,MISS C. LeVert 12' pullup Shot,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,12.12,Missed,,,,,,,,,,,,,,,,,,
239,PT06M50.00S,2022-11-13T23:50:01.9Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,36,47,2022-11-14T00:00:11Z,2360000,False,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Right,,,,238.0,2.0,2.0,0.0,,,,,,,,,,,,,
240,PT06M46.00S,2022-11-13T23:50:06.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629669,7.046649145860711,48.529411764705884,1610612750,36,49,2022-11-14T00:01:27Z,2370000,False,7.0,14.0,1,left,J. Nowell running Layup (2 PTS),[1629669],1610612750.0,MIN,running,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,1.56,Made,2.0,,,,,,,,,,,,,,,,,
241,PT06M39.00S,2022-11-13T23:50:15.7Z,2,REGULAR,foul,personal,[],1629669,,,1610612739,36,49,2022-11-13T23:50:20Z,2380000,False,,,0,,J. Nowell personal FOUL (1 PF),"[1629669, 1627747]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1627526.0,1.0,0.0,LeVert,1627747.0,,,,,
243,PT06M39.00S,2022-11-13T23:50:25.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,36,49,2022-11-14T00:03:11Z,2400000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M39.00S,2022-11-13T23:51:53.2Z,2,REGULAR,substitution,out,[],1629636,,,1610612739,36,49,2022-11-13T23:53:08Z,2410000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M39.00S,2022-11-13T23:51:53.2Z,2,REGULAR,substitution,out,[],1630162,,,1610612739,36,49,2022-11-13T23:53:08Z,2420000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M39.00S,2022-11-13T23:51:53.2Z,2,REGULAR,substitution,in,[],1626224,,,1610612739,36,49,2022-11-13T23:53:08Z,2430000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M39.00S,2022-11-13T23:51:53.2Z,2,REGULAR,substitution,in,[],1626156,,,1610612739,36,49,2022-11-13T23:53:08Z,2440000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M30.00S,2022-11-13T23:53:26.9Z,2,REGULAR,turnover,bad pass,[],1627747,,,1610612739,36,49,2022-11-13T23:53:30Z,2450000,False,,,0,,C. LeVert bad pass TURNOVER (1 TO),"[1627747, 203937]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,Anderson,203937.0
250,PT06M30.00S,2022-11-13T23:53:26.9Z,2,REGULAR,steal,,[],203937,,,1610612750,36,49,2022-11-13T23:53:28Z,2460000,False,,,0,,K. Anderson STEAL (1 STL),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
252,PT06M26.00S,2022-11-13T23:53:36.3Z,2,REGULAR,foul,personal,['2freethrow'],201567,,,1610612750,36,49,2022-11-13T23:53:57Z,2470000,False,,,0,,K. Love shooting personal FOUL (1 PF) (Nowell 2 FT),"[201567, 1629669]",1610612739.0,CLE,shooting,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627526.0,1.0,0.0,Nowell,1629669.0,,,,,
254,PT06M26.00S,2022-11-13T23:53:57.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629669,,,1610612750,36,50,2022-11-13T23:53:57Z,2490000,False,,,0,,J. Nowell Free Throw 1 of 2 (3 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
255,PT06M26.00S,2022-11-13T23:54:10.4Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629669,,,1610612750,36,51,2022-11-13T23:54:10Z,2500000,False,,,0,,J. Nowell Free Throw 2 of 2 (4 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
256,PT06M19.00S,2022-11-13T23:54:22.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629669,,,1610612739,36,51,2022-11-13T23:54:29Z,2510000,False,,,0,,J. Nowell personal FOUL (2 PF) (Osman 2 FT),"[1629669, 1626224]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,16-24 Left Center,,,,,,,,,,,202026.0,2.0,0.0,Osman,1626224.0,,,,,
258,PT06M19.00S,2022-11-13T23:54:50.8Z,2,REGULAR,freethrow,1 of 2,[],1626224,,,1610612739,36,51,2022-11-13T23:54:50Z,2530000,False,,,0,,MISS C. Osman Free Throw 1 of 2,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
259,PT06M19.00S,2022-11-13T23:54:50.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,36,51,2022-11-13T23:54:50Z,2540000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,258.0,,,,,,,,,,,,,,,,
260,PT06M19.00S,2022-11-13T23:54:55.8Z,2,REGULAR,substitution,out,[],201567,,,1610612739,36,51,2022-11-13T23:55:07Z,2550000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M19.00S,2022-11-13T23:54:55.8Z,2,REGULAR,substitution,in,[],1630205,,,1610612739,36,51,2022-11-13T23:55:07Z,2560000,False,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M19.00S,2022-11-13T23:55:18.4Z,2,REGULAR,freethrow,2 of 2,[],1626224,,,1610612739,37,51,2022-11-13T23:55:18Z,2570000,False,,,0,,C. Osman Free Throw 2 of 2 (1 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
263,PT06M03.00S,2022-11-13T23:55:35.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,10.5946123521682,46.568627450980394,1610612750,37,53,2022-11-13T23:55:40Z,2580000,False,17.0,47.0,1,left,K. Towns driving Layup (5 PTS) (D. Russell 5 AST),"[1626157, 1626156]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,5.01,Made,5.0,,,,,D. Russell,1626156.0,5.0,,,,,,,,,,
264,PT05M47.00S,2022-11-13T23:55:51.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,93.51182654402102,49.754901960784316,1610612739,39,53,2022-11-13T23:55:55Z,2590000,False,-1.0,8.0,1,right,L. Stevens driving Layup (4 PTS) (C. Osman 2 AST),"[1630205, 1626224]",1610612739.0,CLE,driving,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,0.86,Made,4.0,,,,,C. Osman,1626224.0,2.0,,,,,,,,,,
266,PT05M36.00S,2022-11-13T23:56:02.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,7.178055190538765,48.03921568627451,1610612750,39,55,2022-11-13T23:56:07Z,2610000,False,10.0,15.0,1,left,K. Towns driving Layup (7 PTS) (D. Russell 6 AST),"[1626157, 1626156]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.79,Made,7.0,,,,,D. Russell,1626156.0,6.0,,,,,,,,,,
267,PT05M15.00S,2022-11-13T23:56:23.1Z,2,REGULAR,3pt,Jump Shot,[],1630171,81.553876478318,93.87254901960785,1610612739,39,55,2022-11-13T23:56:27Z,2620000,False,219.0,121.0,1,right,MISS I. Okoro 25' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,25.05,Missed,,,,,,,,,,,,,,,,,,
268,PT05M13.00S,2022-11-13T23:56:25.1Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,39,55,2022-11-13T23:56:27Z,2630000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,267.0,3.0,3.0,0.0,,,,,,,,,,,,,
269,PT05M07.00S,2022-11-13T23:56:31.1Z,2,REGULAR,turnover,lost ball,[],1626157,,,1610612750,39,55,2022-11-13T23:56:37Z,2640000,False,,,0,,K. Towns lost ball TURNOVER (2 TO),"[1626157, 1630171]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,2.0,,,Okoro,1630171.0
270,PT05M07.00S,2022-11-13T23:56:31.1Z,2,REGULAR,steal,,[],1630171,,,1610612739,39,55,2022-11-13T23:56:34Z,2650000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
271,PT05M02.00S,2022-11-13T23:56:36.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630205,93.11760840998686,51.225490196078425,1610612739,41,55,2022-11-13T23:56:41Z,2660000,False,6.0,12.0,1,right,L. Stevens running Layup (6 PTS),[1630205],1610612739.0,CLE,running,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,1.36,Made,6.0,,,,,,,,,,,,,,,,,
272,PT04M43.00S,2022-11-13T23:56:55.7Z,2,REGULAR,2pt,Jump Shot,[],1629669,17.559132720105126,32.59803921568628,1610612750,41,57,2022-11-13T23:56:59Z,2670000,False,87.0,113.0,1,left,J. Nowell 14' pullup Jump Shot (6 PTS),[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Right,14.23,Made,6.0,,,,,,,,,,,,,,,,,
273,PT04M31.00S,2022-11-13T23:57:08.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,87.59855453350855,60.049019607843135,1610612739,41,57,2022-11-13T23:57:14Z,2680000,False,50.0,64.0,1,right,MISS L. Stevens 8' fadeaway Shot,[1630205],1610612739.0,CLE,fadeaway,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Right,8.14,Missed,,,,,,,,,,,,,,,,,,
274,PT04M28.00S,2022-11-13T23:57:11.0Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612750,41,57,2022-11-13T23:57:14Z,2690000,False,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Right,,,,273.0,2.0,2.0,0.0,,,,,,,,,,,,,
275,PT04M19.00S,2022-11-13T23:57:25.2Z,2,REGULAR,foul,personal,[],1630171,,,1610612750,41,57,2022-11-13T23:57:32Z,2700000,False,,,0,,I. Okoro personal FOUL (1 PF),"[1630171, 1626156]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202026.0,1.0,0.0,Russell,1626156.0,,,,,
277,PT04M19.00S,2022-11-13T23:57:34.1Z,2,REGULAR,substitution,out,[],1626224,,,1610612750,41,57,2022-11-13T23:57:46Z,2720000,False,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M19.00S,2022-11-13T23:57:34.1Z,2,REGULAR,substitution,out,[],201577,,,1610612750,41,57,2022-11-13T23:57:46Z,2730000,False,,,0,,SUB out: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M19.00S,2022-11-13T23:57:34.1Z,2,REGULAR,substitution,in,[],1630596,,,1610612750,41,57,2022-11-13T23:57:46Z,2740000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M19.00S,2022-11-13T23:57:34.1Z,2,REGULAR,substitution,in,[],1629636,,,1610612750,41,57,2022-11-13T23:57:46Z,2750000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M06.00S,2022-11-13T23:58:00.1Z,2,REGULAR,2pt,Jump Shot,[],203937,11.645860709592641,77.20588235294117,1610612750,41,57,2022-11-14T00:06:55Z,2760000,False,-136.0,57.0,1,left,MISS K. Anderson 14' pullup Shot,[203937],1610612750.0,MIN,pullup,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Left,14.75,Missed,,,,,,,,,,,,,,,,,,
282,PT04M02.00S,2022-11-13T23:58:04.1Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,41,57,2022-11-13T23:58:06Z,2770000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,281.0,1.0,0.0,1.0,,,,,,,,,,,,,
283,PT03M57.00S,2022-11-13T23:58:08.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,8.623521681997373,53.431372549019606,1610612750,41,57,2022-11-13T23:58:14Z,2780000,False,-17.0,29.0,1,left,MISS J. McDaniels driving Layup - blocked,"[1630183, 1627747]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,LeVert,1627747.0,,
