actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
82,PT06M22.00S,2023-02-03T00:58:09.9Z,1,REGULAR,foul,personal,[],1629636,,,1610612763,11,10,2023-02-03T00:58:13Z,820000,False,,,0,,D. Garland personal FOUL (1 PF),"[1629636, 1629630]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1627964.0,,,,,,1.0,0.0,Morant,1629630.0
84,PT06M14.00S,2023-02-03T00:58:33.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,94.43166885676742,51.225490196078425,1610612763,11,10,2023-02-03T00:58:43Z,840000,False,6.0,0.0,1,right,MISS J. Morant driving reverse Layup,[1629630],1610612763.0,MEM,driving reverse,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,,,,,,,,
85,PT06M09.00S,2023-02-03T00:58:38.4Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,11,10,2023-02-03T00:58:38Z,850000,False,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,84.0,1.0,0.0,1.0,,,,,,,,,,
86,PT06M09.00S,2023-02-03T00:58:38.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629634,94.40999984741211,50.0,1610612763,11,12,2023-02-03T01:10:51Z,860000,False,0.0,0.0,1,right,B. Clarke tip Layup (2 PTS),[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
87,PT06M01.00S,2023-02-03T00:58:46.1Z,1,REGULAR,3pt,Jump Shot,[],1628378,24.78646517739816,86.02941176470588,1610612739,14,12,2023-02-03T00:58:53Z,870000,False,-180.0,180.0,1,left,D. Mitchell 25' 3PT  (3 PTS) (D. Garland 3 AST),"[1628378, 1629636]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.5,Made,3.0,D. Garland,1629636.0,3.0,,,,,,,,,,,,,,
89,PT05M52.00S,2023-02-03T00:58:55.1Z,1,REGULAR,3pt,Jump Shot,[],1628415,77.7431011826544,90.93137254901961,1610612763,14,12,2023-02-03T01:11:21Z,890000,False,205.0,157.0,1,right,MISS D. Brooks 25' pullup 3PT,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.78,Missed,,,,,,,,,,,,,,,,,,
90,PT05M49.00S,2023-02-03T00:58:58.1Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,14,12,2023-02-03T01:11:21Z,900000,False,,,0,,E. Mobley REBOUND (Off:2 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,89.0,5.0,3.0,2.0,,,,,,,,,,
91,PT05M49.00S,2023-02-03T00:59:02.8Z,1,REGULAR,foul,personal,[],1628415,,,1610612739,14,12,2023-02-03T00:59:16Z,910000,False,,,0,,D. Brooks personal FOUL (1 PF),"[1628415, 1628378]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1627964.0,,,,,,1.0,0.0,Mitchell,1628378.0
93,PT05M49.00S,2023-02-03T00:59:08.5Z,1,REGULAR,substitution,out,[],1630171,,,1610612739,14,12,2023-02-03T00:59:22Z,930000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M49.00S,2023-02-03T00:59:08.5Z,1,REGULAR,substitution,out,[],1630583,,,1610612739,14,12,2023-02-03T00:59:22Z,940000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M49.00S,2023-02-03T00:59:08.5Z,1,REGULAR,substitution,in,[],1629731,,,1610612739,14,12,2023-02-03T00:59:22Z,950000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M49.00S,2023-02-03T00:59:08.5Z,1,REGULAR,substitution,in,[],1631223,,,1610612739,14,12,2023-02-03T00:59:22Z,960000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M34.00S,2023-02-03T00:59:42.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,9.937582128777924,36.029411764705884,1610612739,14,12,2023-02-03T01:12:39Z,970000,False,70.0,41.0,1,left,MISS D. Mitchell 8' driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,8.1,Missed,,,,,,,,,,,,,,,,,,
98,PT05M32.00S,2023-02-03T00:59:44.8Z,1,REGULAR,rebound,defensive,[],1631223,,,1610612763,14,12,2023-02-03T01:12:39Z,980000,False,,,0,,D. Roddy REBOUND (Off:0 Def:1),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,,
99,PT05M29.00S,2023-02-03T00:59:51.2Z,1,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612763,14,12,2023-02-03T01:24:08Z,990000,False,,,0,,D. Wade shooting personal FOUL (1 PF) (Morant 2 FT),"[1629731, 1629630]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,101283.0,,,,,,1.0,0.0,Morant,1629630.0
101,PT05M29.00S,2023-02-03T01:00:15.6Z,1,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,14,13,2023-02-03T01:00:15Z,1010000,False,,,0,,J. Morant Free Throw 1 of 2 (3 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
102,PT05M29.00S,2023-02-03T01:00:29.2Z,1,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,14,14,2023-02-03T01:00:29Z,1020000,False,,,0,,J. Morant Free Throw 2 of 2 (4 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
103,PT05M12.00S,2023-02-03T01:00:48.5Z,1,REGULAR,3pt,Jump Shot,[],1630596,31.225361366622867,32.84313725490196,1610612739,14,14,2023-02-03T01:01:00Z,1030000,False,86.0,241.0,1,left,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
104,PT05M09.00S,2023-02-03T01:00:51.4Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,14,14,2023-02-03T01:00:51Z,1040000,False,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,,,,103.0,2.0,2.0,0.0,,,,,,,,,,
105,PT05M06.00S,2023-02-03T01:00:54.5Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629634,92.72339027595268,52.450980392156865,1610612763,14,16,2023-02-03T01:14:52Z,1050000,False,12.0,16.0,1,right,B. Clarke cutting DUNK (4 PTS) (J. Morant 2 AST),"[1629634, 1629630]",1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,2.01,Made,4.0,J. Morant,1629630.0,2.0,,,,,,,,,,,,,,
107,PT04M46.00S,2023-02-03T01:01:15.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,11.12023653088042,47.549019607843135,1610612739,14,16,2023-02-03T01:01:23Z,1070000,False,12.0,52.0,1,left,MISS E. Mobley driving floating Shot,[1630596],1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,5.34,Missed,,,,,,,,,,,,,,,,,,
108,PT04M41.00S,2023-02-03T01:01:20.0Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,14,16,2023-02-03T01:01:20Z,1080000,False,,,0,,E. Mobley REBOUND (Off:3 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,107.0,6.0,3.0,3.0,,,,,,,,,,
109,PT04M41.00S,2023-02-03T01:01:20.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630596,5.590000152587891,50.0,1610612739,16,16,2023-02-03T01:16:44Z,1090000,False,0.0,0.0,1,left,E. Mobley tip Layup (4 PTS),[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
110,PT04M37.00S,2023-02-03T01:01:24.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629630,92.59198423127464,51.470588235294116,1610612763,16,18,2023-02-03T01:01:34Z,1100000,False,7.0,17.0,1,right,J. Morant driving DUNK (6 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.86,Made,6.0,,,,,,,,,,,,,,,,,
111,PT04M24.00S,2023-02-03T01:01:38.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,6.783837056504599,50.49019607843137,1610612739,18,18,2023-02-03T01:17:09Z,1110000,False,-2.0,11.0,1,left,D. Garland driving floating Jump Shot (7 PTS) (J. Allen 2 AST),"[1629636, 1628386]",1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,1.16,Made,7.0,J. Allen,1628386.0,2.0,,,,,,,,,,,,,,
113,PT04M24.00S,2023-02-03T01:01:42.0Z,1,REGULAR,foul,personal,['1freethrow'],1629634,,,1610612739,18,18,2023-02-03T01:02:07Z,1130000,False,,,0,,B. Clarke shooting personal FOUL (1 PF) (Garland 1 FT),"[1629634, 1629636]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101283.0,,,,,,1.0,0.0,Garland,1629636.0
115,PT04M24.00S,2023-02-03T01:01:54.3Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,18,18,2023-02-03T01:02:30Z,1150000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M24.00S,2023-02-03T01:01:54.3Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,18,18,2023-02-03T01:02:30Z,1160000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M24.00S,2023-02-03T01:01:54.3Z,1,REGULAR,substitution,in,[],1626224,,,1610612739,18,18,2023-02-03T01:02:30Z,1170000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M24.00S,2023-02-03T01:01:54.3Z,1,REGULAR,substitution,in,[],201937,,,1610612739,18,18,2023-02-03T01:02:30Z,1180000,False,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M24.00S,2023-02-03T01:02:12.4Z,1,REGULAR,freethrow,1 of 1,[],1629636,,,1610612739,19,18,2023-02-03T01:02:12Z,1190000,False,,,0,,D. Garland Free Throw 1 of 1 (8 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
120,PT04M08.00S,2023-02-03T01:02:29.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631223,87.07293035479631,45.09803921568628,1610612763,19,18,2023-02-03T01:03:41Z,1200000,False,-25.0,69.0,1,right,MISS D. Roddy 7' turnaround Hook,[1631223],1610612763.0,MEM,turnaround,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,7.32,Missed,,,,,,,,,,,,,,,,,,
121,PT04M07.00S,2023-02-03T01:02:30.9Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,19,18,2023-02-03T01:02:30Z,1210000,False,,,0,,B. Clarke REBOUND (Off:2 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,120.0,2.0,0.0,2.0,,,,,,,,,,
122,PT04M02.00S,2023-02-03T01:02:35.1Z,1,REGULAR,turnover,lost ball,[],1629634,,,1610612763,19,18,2023-02-03T01:02:43Z,1220000,False,,,0,,B. Clarke lost ball TURNOVER (1 TO),"[1629634, 201937]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,Rubio,201937.0,,,,,,
123,PT04M02.00S,2023-02-03T01:02:35.1Z,1,REGULAR,steal,,[],201937,,,1610612739,19,18,2023-02-03T01:02:37Z,1230000,False,,,0,,R. Rubio STEAL (1 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
125,PT03M47.00S,2023-02-03T01:03:12.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631223,,,1610612739,19,18,2023-02-03T01:03:22Z,1250000,False,,,0,,D. Roddy shooting personal FOUL (1 PF) (Garland 2 FT),"[1631223, 1629636]",1610612763.0,MEM,shooting,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1627964.0,,,,,,1.0,0.0,Garland,1629636.0
127,PT03M47.00S,2023-02-03T01:03:36.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629636,,,1610612739,20,18,2023-02-03T01:03:36Z,1270000,False,,,0,,D. Garland Free Throw 1 of 2 (9 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
128,PT03M47.00S,2023-02-03T01:03:50.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629636,,,1610612739,21,18,2023-02-03T01:03:50Z,1280000,False,,,0,,D. Garland Free Throw 2 of 2 (10 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
129,PT03M38.00S,2023-02-03T01:04:10.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628386,,,1610612763,21,18,2023-02-03T01:04:21Z,1290000,False,,,0,,J. Allen shooting personal FOUL (1 PF) (Morant 2 FT),"[1628386, 1629630]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101283.0,,,,,,1.0,0.0,Morant,1629630.0
131,PT03M38.00S,2023-02-03T01:04:31.0Z,1,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,21,19,2023-02-03T01:04:31Z,1310000,False,,,0,,J. Morant Free Throw 1 of 2 (7 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
132,PT03M38.00S,2023-02-03T01:04:45.2Z,1,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,21,20,2023-02-03T01:04:45Z,1320000,False,,,0,,J. Morant Free Throw 2 of 2 (8 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
133,PT03M25.00S,2023-02-03T01:05:01.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,11.645860709592641,35.78431372549019,1610612739,23,20,2023-02-03T01:05:07Z,1330000,False,71.0,57.0,1,left,D. Garland 9' driving floating bank Jump Shot (12 PTS) (R. Rubio 1 AST),"[1629636, 201937]",1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Right,9.11,Made,12.0,R. Rubio,201937.0,1.0,,,,,,,,,,,,,,
135,PT03M21.00S,2023-02-03T01:05:09.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,23,20,2023-02-03T01:05:09Z,1350000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT03M21.00S,2023-02-03T01:06:16.1Z,1,REGULAR,substitution,out,[],1628415,,,1610612763,23,20,2023-02-03T01:08:22Z,1360000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT03M21.00S,2023-02-03T01:06:16.1Z,1,REGULAR,substitution,in,[],1626145,,,1610612763,23,20,2023-02-03T01:08:22Z,1370000,False,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT03M06.00S,2023-02-03T01:07:36.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,88.78120893561103,47.549019607843135,1610612763,23,20,2023-02-03T01:24:53Z,1380000,False,-12.0,53.0,1,right,MISS J. Morant driving Layup - blocked,"[1629630, 201937]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,5.44,Missed,,,,,,,,,,,,,Rubio,201937.0,,,,
224,PT03M06.00S,2023-02-03T01:07:36.5Z,1,REGULAR,block,,[],201937,,,1610612763,23,20,2023-02-03T01:24:53Z,1385000,False,,,0,,R. Rubio BLOCK (1 BLK),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
225,PT03M06.00S,2023-02-03T01:07:36.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,23,20,2023-02-03T01:24:53Z,1387500,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,223.0,,,,,,,,,,,,,
140,PT02M57.00S,2023-02-03T01:09:13.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629634,84.83902759526939,41.17647058823529,1610612763,23,22,2023-02-03T01:24:53Z,1400000,False,-44.0,90.0,1,right,B. Clarke 10' floating Jump Shot (6 PTS) (J. Konchar 1 AST),"[1629634, 1629723]",1610612763.0,MEM,floating,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,10.02,Made,6.0,J. Konchar,1629723.0,1.0,,,,,,,,,,,,,,
142,PT02M40.00S,2023-02-03T01:09:30.3Z,1,REGULAR,turnover,lost ball,[],1628386,,,1610612739,23,22,2023-02-03T01:09:37Z,1420000,False,,,0,,J. Allen lost ball TURNOVER (2 TO),"[1628386, 1631223]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2.0,Roddy,1631223.0,,,,,,
143,PT02M40.00S,2023-02-03T01:09:30.3Z,1,REGULAR,steal,,[],1631223,,,1610612763,23,22,2023-02-03T01:09:32Z,1430000,False,,,0,,D. Roddy STEAL (1 STL),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
144,PT02M37.00S,2023-02-03T01:09:34.5Z,1,REGULAR,turnover,lost ball,[],1631223,,,1610612763,23,22,2023-02-03T01:09:41Z,1440000,False,,,0,,D. Roddy lost ball TURNOVER (1 TO),"[1631223, 1626224]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,Osman,1626224.0,,,,,,
145,PT02M37.00S,2023-02-03T01:09:34.5Z,1,REGULAR,steal,,[],1626224,,,1610612739,23,22,2023-02-03T01:09:36Z,1450000,False,,,0,,C. Osman STEAL (1 STL),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
146,PT02M31.00S,2023-02-03T01:09:39.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629636,7.30946123521682,51.470588235294116,1610612739,25,22,2023-02-03T01:09:54Z,1460000,False,-7.0,16.0,1,left,D. Garland running Layup (14 PTS) (C. Osman 1 AST),"[1629636, 1626224]",1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,1.78,Made,14.0,C. Osman,1626224.0,1.0,,,,,,,,,,,,,,
147,PT02M14.00S,2023-02-03T01:09:56.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,91.80354796320631,47.794117647058826,1610612763,25,24,2023-02-03T01:10:04Z,1470000,False,-11.0,25.0,1,right,D. Roddy driving Layup (2 PTS) (T. Jones 1 AST),"[1631223, 1626145]",1610612763.0,MEM,driving,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,2.69,Made,2.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,
273,PT01M58.00S,2023-02-03T01:10:06.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201937,18.610381077529567,50.245098039215684,1610612739,25,24,2023-02-03T01:31:27Z,1485000,False,-1.0,122.0,1,left,MISS R. Rubio 12' driving floating Shot - blocked,"[201937, 1626145]",1610612739.0,CLE,driving floating,,,Rubio,R. Rubio,,,,,In The Paint (Non-RA),8-16 Center,12.24,Missed,,,,,,,,,,,,,Jones,1626145.0,,,,
274,PT01M58.00S,2023-02-03T01:10:06.2Z,1,REGULAR,block,,[],1626145,,,1610612739,25,24,2023-02-03T01:31:27Z,1487500,False,,,0,,T. Jones BLOCK (1 BLK),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
275,PT01M58.00S,2023-02-03T01:10:06.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,25,24,2023-02-03T01:31:27Z,1488750,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,273.0,,,,,,,,,,,,,
150,PT01M58.00S,2023-02-03T01:10:18.5Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,25,24,2023-02-03T01:10:35Z,1500000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M58.00S,2023-02-03T01:10:18.5Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,25,24,2023-02-03T01:10:35Z,1510000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M58.00S,2023-02-03T01:10:18.5Z,1,REGULAR,substitution,out,[],1629630,,,1610612739,25,24,2023-02-03T01:10:35Z,1520000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M58.00S,2023-02-03T01:10:18.5Z,1,REGULAR,substitution,in,[],1630596,,,1610612739,25,24,2023-02-03T01:10:35Z,1530000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M58.00S,2023-02-03T01:10:18.5Z,1,REGULAR,substitution,in,[],1628378,,,1610612739,25,24,2023-02-03T01:10:35Z,1540000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M58.00S,2023-02-03T01:10:18.5Z,1,REGULAR,substitution,in,[],1630217,,,1610612739,25,24,2023-02-03T01:10:35Z,1550000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M46.00S,2023-02-03T01:10:52.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,35.8245729303548,13.970588235294118,1610612739,25,24,2023-02-03T01:31:27Z,1560000,False,180.0,284.0,1,left,MISS C. Osman 33' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,33.65,Missed,,,,,,,,,,,,,,,,,,
157,PT01M44.00S,2023-02-03T01:10:54.4Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,25,24,2023-02-03T01:10:54Z,1570000,False,,,0,,E. Mobley REBOUND (Off:4 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,156.0,7.0,3.0,4.0,,,,,,,,,,
158,PT01M41.00S,2023-02-03T01:10:56.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,7.178055190538765,51.470588235294116,1610612739,27,24,2023-02-03T01:11:03Z,1580000,False,-7.0,15.0,1,left,E. Mobley putback Layup (6 PTS),[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.67,Made,6.0,,,,,,,,,,,,,,,,,
159,PT01M29.00S,2023-02-03T01:11:12.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201937,,,1610612763,27,24,2023-02-03T01:11:28Z,1590000,False,,,0,,R. Rubio shooting personal FOUL (1 PF) (Jones 2 FT),"[201937, 1626145]",1610612739.0,CLE,shooting,,,Rubio,R. Rubio,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1146.0,,,,,,1.0,0.0,Jones,1626145.0
161,PT01M29.00S,2023-02-03T01:11:37.0Z,1,REGULAR,freethrow,1 of 2,[],1626145,,,1610612763,27,25,2023-02-03T01:11:37Z,1610000,False,,,0,,T. Jones Free Throw 1 of 2 (1 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
162,PT01M29.00S,2023-02-03T01:11:39.5Z,1,REGULAR,substitution,out,[],1631223,,,1610612763,27,25,2023-02-03T01:11:43Z,1620000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT01M29.00S,2023-02-03T01:11:39.5Z,1,REGULAR,substitution,in,[],1630583,,,1610612763,27,25,2023-02-03T01:11:43Z,1630000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
