actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-03-31T23:41:21.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-31T23:41:21Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-03-31T23:41:24.3Z,1,REGULAR,jumpball,recovered,[],1630167,,,1610612752,0,0,2023-03-31T23:41:24Z,40000,False,,,0,,Jump Ball M. Robinson vs. E. Mobley: Tip to O. Toppin,"[1630167, 1629011, 1630596]",1610612752.0,NYK,startperiod,O. Toppin,1630167.0,Toppin,O. Toppin,Robinson,1629011.0,Mobley,1630596.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-03-31T23:41:38.6Z,1,REGULAR,3pt,Jump Shot,[],1630167,22.28975032851511,7.598039215686274,1610612752,0,3,2023-03-31T23:41:42Z,70000,False,212.0,157.0,1,left,O. Toppin 26' 3PT  (3 PTS) (J. Brunson 1 AST),"[1630167, 1628973]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,26.38,Made,3.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,
9,PT11M19.00S,2023-03-31T23:42:01.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.51182654402102,51.225490196078425,1610612739,2,3,2023-03-31T23:42:06Z,90000,False,6.0,8.0,1,right,D. Mitchell driving Layup (2 PTS) (L. Stevens 1 AST),"[1628378, 1630205]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.05,Made,2.0,L. Stevens,1630205.0,1.0,,,,,,,,,,,,,,
11,PT11M01.00S,2023-03-31T23:42:19.1Z,1,REGULAR,2pt,Jump Shot,[],1628973,4.681340341655716,31.127450980392158,1610612752,2,5,2023-03-31T23:42:23Z,110000,False,94.0,-8.0,1,left,J. Brunson 9' fadeaway Jump Shot (2 PTS),[1628973],1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,9.48,Made,2.0,,,,,,,,,,,,,,,,,
12,PT10M48.00S,2023-03-31T23:42:31.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,93.9060446780552,50.98039215686274,1610612739,2,5,2023-03-31T23:42:36Z,120000,False,5.0,5.0,1,right,MISS D. Garland driving finger roll Layup,[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,0.69,Missed,,,,,,,,,,,,,,,,,,
13,PT10M45.00S,2023-03-31T23:42:35.1Z,1,REGULAR,rebound,offensive,[],1630205,,,1610612739,2,5,2023-03-31T23:42:35Z,130000,False,,,0,,L. Stevens REBOUND (Off:1 Def:0),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,,,,12.0,1.0,0.0,1.0,,,,,,,,,,
14,PT10M40.00S,2023-03-31T23:42:40.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627747,93.24901445466492,47.549019607843135,1610612739,2,5,2023-03-31T23:42:45Z,140000,False,-12.0,11.0,1,right,MISS C. LeVert driving floating bank Shot,[1627747],1610612739.0,CLE,driving floating bank,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.65,Missed,,,,,,,,,,,,,,,,,,
15,PT10M37.00S,2023-03-31T23:42:43.0Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,2,5,2023-03-31T23:42:45Z,150000,False,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M29.00S,2023-03-31T23:42:51.5Z,1,REGULAR,3pt,Jump Shot,[],1629656,5.732588699080158,98.52941176470588,1610612752,2,5,2023-03-31T23:42:56Z,160000,False,-243.0,1.0,1,left,MISS Q. Grimes 24' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,24.26,Missed,,,,,,,,,,,,,,,,,,
