actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
30,PT10M00.00S,2022-12-17T00:47:49.8Z,1,REGULAR,rebound,offensive,[],1629636,,,1610612739,6,5,2022-12-17T00:47:49Z,300000,False,,,0,,D. Garland REBOUND (Off:1 Def:0),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,29.0,1.0,0.0,1.0,,,,,,,,
31,PT09M55.00S,2022-12-17T00:47:54.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,75.90341655716163,88.72549019607843,1610612739,6,5,2022-12-17T00:47:59Z,310000,False,194.0,174.0,1,right,MISS D. Garland 26' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.03,,,,,,,,,,,,
32,PT09M51.00S,2022-12-17T00:47:58.2Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,6,5,2022-12-17T00:47:58Z,320000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,
33,PT09M41.00S,2022-12-17T00:48:08.8Z,1,REGULAR,turnover,bad pass,[],1630169,,,1610612754,6,5,2022-12-17T00:48:14Z,330000,False,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 1628378]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0,,
34,PT09M41.00S,2022-12-17T00:48:08.8Z,1,REGULAR,steal,,[],1628378,,,1610612739,6,5,2022-12-17T01:22:16Z,340000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
35,PT09M31.00S,2022-12-17T00:48:17.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628386,93.77463863337714,50.73529411764706,1610612739,8,5,2022-12-17T00:48:21Z,350000,False,4.0,6.0,1,right,J. Allen Layup (4 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.7,,,,,,,,,,,,
36,PT09M16.00S,2022-12-17T00:48:33.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,16.770696452036795,55.392156862745104,1610612754,8,5,2022-12-17T00:48:38Z,360000,False,-27.0,105.0,1,left,MISS M. Turner 10' Jump Shot,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,10.85,,,,,,,,,,,,
37,PT09M14.00S,2022-12-17T00:48:35.7Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,8,5,2022-12-17T00:48:38Z,370000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,36.0,2.0,2.0,0.0,,,,,,,,
38,PT09M05.00S,2022-12-17T00:48:45.4Z,1,REGULAR,3pt,Jump Shot,[],1630205,91.93495400788436,2.696078431372549,1610612739,8,5,2022-12-17T00:48:49Z,380000,False,-237.0,23.0,1,right,MISS L. Stevens 3PT,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.76,,,,,,,,,,,,
39,PT09M02.00S,2022-12-17T00:48:48.4Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,8,5,2022-12-17T00:48:49Z,390000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,
40,PT08M54.00S,2022-12-17T00:48:56.2Z,1,REGULAR,3pt,Jump Shot,[],1630169,22.158344283837057,9.068627450980392,1610612754,8,5,2022-12-17T00:49:01Z,400000,False,205.0,156.0,1,left,MISS T. Haliburton 25' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.72,,,,,,,,,,,,
41,PT08M49.00S,2022-12-17T00:49:01.2Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,8,5,2022-12-17T00:49:01Z,410000,False,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,40.0,3.0,3.0,0.0,,,,,,,,
42,PT08M41.00S,2022-12-17T00:49:08.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,88.51839684625493,51.71568627450981,1610612739,10,5,2022-12-17T00:49:12Z,420000,False,9.0,55.0,1,right,E. Mobley driving Hook (6 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,6.0,5.61,,,,,,,,,,,,
43,PT08M27.00S,2022-12-17T00:49:22.2Z,1,REGULAR,3pt,Jump Shot,[],1630169,31.488173455978973,25.0,1610612754,10,5,2022-12-17T00:52:02Z,430000,False,125.0,243.0,1,left,MISS T. Haliburton 27' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.37,,,,,,,,,,,,
44,PT08M25.00S,2022-12-17T00:49:24.2Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,10,5,2022-12-17T00:49:26Z,440000,False,,,0,,D. Garland REBOUND (Off:1 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,,,,,,43.0,2.0,1.0,1.0,,,,,,,,
45,PT08M17.00S,2022-12-17T00:49:32.7Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,10,5,2022-12-17T00:49:40Z,450000,False,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 1630169]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Haliburton,1630169.0,,
46,PT08M17.00S,2022-12-17T00:49:32.7Z,1,REGULAR,steal,,[],1630169,,,1610612754,10,5,2022-12-17T00:49:40Z,460000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
47,PT08M08.00S,2022-12-17T00:49:41.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627741,8.492115637319317,50.0,1610612754,10,7,2022-12-17T00:49:47Z,470000,False,0.0,27.0,1,left,B. Hield running Layup (2 PTS),[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.73,,,,,,,,,,,,
48,PT07M47.00S,2022-12-17T00:50:03.3Z,1,REGULAR,2pt,Jump Shot,[],1628378,88.78120893561103,9.558823529411764,1610612739,10,7,2022-12-17T00:50:08Z,480000,False,-202.0,53.0,1,right,MISS D. Mitchell 20' step back Shot,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left,,,,,,Missed,,20.9,,,,,,,,,,,,
49,PT07M43.00S,2022-12-17T00:50:06.7Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,10,7,2022-12-17T00:50:06Z,490000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Left,,,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,
50,PT07M39.00S,2022-12-17T00:50:12.5Z,1,REGULAR,turnover,out-of-bounds,[],1630188,,,1610612754,10,7,2022-12-17T00:50:19Z,500000,False,,,0,,J. Smith bad pass out-of-bounds TURNOVER (1 TO),[1630188],1610612754.0,IND,bad pass,,,Smith,J. Smith,,,,,Mid-Range,8-16 Right,202053.0,,,,,,,,,,,,,,,1.0,,,,
51,PT07M27.00S,2022-12-17T00:50:29.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628378,93.38042049934296,52.450980392156865,1610612739,12,7,2022-12-17T00:50:34Z,510000,False,12.0,10.0,1,right,D. Mitchell driving Layup (2 PTS) (D. Garland 1 AST),"[1628378, 1629636]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.57,,,,,D. Garland,1629636.0,1.0,,,,,
53,PT07M08.00S,2022-12-17T00:50:48.1Z,1,REGULAR,3pt,Jump Shot,[],1627741,33.196452036793694,52.94117647058824,1610612754,12,10,2022-12-17T00:50:52Z,530000,False,-15.0,260.0,1,left,B. Hield 25' 3PT  (5 PTS) (A. Nembhard 1 AST),"[1627741, 1629614]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,Made,5.0,25.99,,,,,A. Nembhard,1629614.0,1.0,,,,,
55,PT07M01.00S,2022-12-17T00:50:59.3Z,1,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612739,12,10,2022-12-17T00:51:13Z,550000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Garland 2 FT),"[1627741, 1629636]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,Mid-Range,16-24 Right Center,1628954.0,1.0,0.0,Garland,1629636.0,,,,,,,,,,,,,,,
57,PT07M01.00S,2022-12-17T00:51:21.5Z,1,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,13,10,2022-12-17T00:51:21Z,570000,False,,,0,,D. Garland Free Throw 1 of 2 (1 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
58,PT07M01.00S,2022-12-17T00:51:35.1Z,1,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,14,10,2022-12-17T00:51:35Z,580000,False,,,0,,D. Garland Free Throw 2 of 2 (2 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
59,PT06M48.00S,2022-12-17T00:51:55.4Z,1,REGULAR,foul,personal,[],1630205,,,1610612754,14,10,2022-12-17T00:52:02Z,590000,False,,,0,,L. Stevens personal FOUL (1 PF),"[1630205, 1626167]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Mid-Range,8-16 Right,202053.0,1.0,0.0,Turner,1626167.0,,,,,,,,,,,,,,,
61,PT06M41.00S,2022-12-17T00:52:18.9Z,1,REGULAR,3pt,Jump Shot,[],1627741,33.327858081471746,53.67647058823529,1610612754,14,13,2022-12-17T00:52:22Z,610000,False,-18.0,261.0,1,left,B. Hield 26' 3PT  (8 PTS) (T. Haliburton 2 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,Made,8.0,26.14,,,,,T. Haliburton,1630169.0,2.0,,,,,
63,PT06M30.00S,2022-12-17T00:52:32.2Z,1,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,14,13,2022-12-17T00:52:37Z,630000,False,,,0,,D. Garland bad pass out-of-bounds TURNOVER (2 TO),[1629636],1610612739.0,CLE,bad pass,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,2715.0,,,,,,,,,,,,,,,2.0,,,,
64,PT06M30.00S,2022-12-17T00:52:39.5Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,14,13,2022-12-17T00:52:43Z,640000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612739.0,CLE,,,,,,,,,,,,202053.0,,,,,,,,,,,,,,,,,,,
65,PT06M07.00S,2022-12-17T00:53:07.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630188,25.969119579500656,13.725490196078432,1610612754,14,13,2022-12-17T00:53:14Z,650000,False,181.0,192.0,1,left,MISS J. Smith 26' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.38,,,,,,,,,,,,
66,PT06M03.00S,2022-12-17T00:53:11.8Z,1,REGULAR,rebound,defensive,[],1630205,,,1610612739,14,13,2022-12-17T00:53:14Z,660000,False,,,0,,L. Stevens REBOUND (Off:0 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Above the Break 3,24+ Right Center,,,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,
67,PT05M52.00S,2022-12-17T00:53:22.5Z,1,REGULAR,3pt,Jump Shot,[],1628378,81.42247043363994,3.9215686274509802,1610612739,17,13,2022-12-17T00:53:26Z,670000,False,-230.0,122.0,1,right,D. Mitchell 26' 3PT  (5 PTS) (D. Garland 2 AST),"[1628378, 1629636]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,Made,5.0,26.08,,,,,D. Garland,1629636.0,2.0,,,,,
69,PT05M36.00S,2022-12-17T00:53:41.7Z,1,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612754,17,13,2022-12-17T00:53:50Z,690000,False,,,0,,J. Allen shooting personal FOUL (1 PF) (Haliburton 2 FT),"[1628386, 1630169]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,2715.0,1.0,0.0,Haliburton,1630169.0,,,,,,,,,,,,,,,
71,PT05M36.00S,2022-12-17T00:54:03.0Z,1,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,17,14,2022-12-17T00:54:03Z,710000,False,,,0,,T. Haliburton Free Throw 1 of 2 (1 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
72,PT05M36.00S,2022-12-17T00:54:04.9Z,1,REGULAR,substitution,out,[],1630596,,,1610612754,17,14,2022-12-17T00:54:10Z,720000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M36.00S,2022-12-17T00:54:04.9Z,1,REGULAR,substitution,in,[],201567,,,1610612754,17,14,2022-12-17T00:54:10Z,730000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M36.00S,2022-12-17T00:54:24.1Z,1,REGULAR,substitution,out,[],1630188,,,1610612754,17,14,2022-12-17T00:54:34Z,740000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M36.00S,2022-12-17T00:54:24.1Z,1,REGULAR,substitution,in,[],1630174,,,1610612754,17,14,2022-12-17T00:54:34Z,750000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M36.00S,2022-12-17T00:54:44.7Z,1,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,17,15,2022-12-17T00:54:44Z,760000,False,,,0,,T. Haliburton Free Throw 2 of 2 (2 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
77,PT05M25.00S,2022-12-17T00:54:58.2Z,1,REGULAR,2pt,Jump Shot,[],1628378,78.9257555847569,23.774509803921568,1610612739,19,15,2022-12-17T00:56:05Z,770000,False,-131.0,146.0,1,right,D. Mitchell 19' pullup Jump Shot (7 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,,,Made,7.0,19.59,,,,,,,,,,,,
78,PT04M57.00S,2022-12-17T00:55:26.4Z,1,REGULAR,3pt,Jump Shot,[],1626167,32.53942181340342,42.8921568627451,1610612754,19,18,2022-12-17T00:56:47Z,780000,False,36.0,253.0,1,left,M. Turner 25' 3PT pullup (3 PTS) (B. Hield 1 AST),"[1626167, 1627741]",1610612754.0,IND,pullup,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,Made,3.0,25.59,,,,,B. Hield,1627741.0,1.0,,,,,
80,PT04M45.00S,2022-12-17T00:55:38.9Z,1,REGULAR,2pt,Jump Shot,[],1628378,84.31340341655716,23.774509803921568,1610612739,19,18,2022-12-17T00:55:43Z,800000,False,-131.0,95.0,1,right,MISS D. Mitchell 16' step back Shot,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left,,,,,,Missed,,16.19,,,,,,,,,,,,
81,PT04M42.00S,2022-12-17T00:55:41.9Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,19,18,2022-12-17T00:55:43Z,810000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left,,,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,
82,PT04M30.00S,2022-12-17T00:55:53.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,7.30946123521682,51.225490196078425,1610612754,19,20,2022-12-17T00:56:01Z,820000,False,-6.0,16.0,1,left,A. Nembhard driving reverse Layup (5 PTS) (B. Hield 2 AST),"[1629614, 1627741]",1610612754.0,IND,driving reverse,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,1.73,,,,,B. Hield,1627741.0,2.0,,,,,
83,PT04M30.00S,2022-12-17T00:55:58.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,19,20,2022-12-17T00:55:58Z,830000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M30.00S,2022-12-17T00:58:03.4Z,1,REGULAR,substitution,out,[],1630205,,,1610612739,19,20,2022-12-17T00:58:39Z,840000,False,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
