actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-03-26T22:11:34.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-26T22:11:34Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-03-26T22:11:37.3Z,1,REGULAR,jumpball,recovered,[],1628378,,,1610612739,0,0,2023-03-26T22:11:37Z,40000,False,,,0,,Jump Ball J. Allen vs. J. Smith Jr.: Tip to D. Mitchell,"[1628378, 1628386, 1631095]",1610612739.0,CLE,startperiod,D. Mitchell,1628378.0,Mitchell,D. Mitchell,Allen,1628386.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-03-26T22:11:49.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,93.24901445466492,50.0,1610612739,2,0,2023-03-26T22:11:54Z,70000,False,0.0,11.0,1,right,J. Allen cutting DUNK (2 PTS) (E. Mobley 1 AST),"[1628386, 1630596]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.1,Made,2.0,E. Mobley,1630596.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2023-03-26T22:12:11.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,12.565703022339028,37.745098039215684,1610612745,2,0,2023-03-26T22:12:27Z,90000,False,61.0,66.0,1,left,MISS K. Porter Jr. 8' driving floating bank Shot,[1629645],1610612745.0,HOU,driving floating bank,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Right,8.98,Missed,,,,,,,,,,,,,,,,,,
10,PT11M21.00S,2023-03-26T22:12:12.5Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,2,0,2023-03-26T22:12:27Z,100000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M13.00S,2023-03-26T22:12:20.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630596,94.30026281208936,50.73529411764706,1610612739,4,0,2023-03-26T22:12:33Z,110000,False,4.0,1.0,1,right,E. Mobley running Layup (2 PTS),[1630596],1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.39,Made,2.0,,,,,,,,,,,,,,,,,
12,PT10M51.00S,2023-03-26T22:12:41.8Z,1,REGULAR,2pt,Jump Shot,[],1630224,16.113666228646515,27.205882352941174,1610612745,4,2,2023-03-26T22:12:48Z,120000,False,114.0,99.0,1,left,J. Green 15' turnaround fadeaway Jump Shot (2 PTS),[1630224],1610612745.0,HOU,turnaround fadeaway,,,Green,J. Green,,,,,Mid-Range,8-16 Right,15.1,Made,2.0,,,,,,,,,,,,,,,,,
13,PT10M29.00S,2023-03-26T22:13:05.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,83.26215505913272,38.23529411764706,1610612739,6,2,2023-03-26T22:13:10Z,130000,False,-59.0,105.0,1,right,D. Garland 12' floating Jump Shot (2 PTS),[1629636],1610612739.0,CLE,floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,12.02,Made,2.0,,,,,,,,,,,,,,,,,
14,PT10M17.00S,2023-03-26T22:13:16.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,8.623521681997373,48.77450980392157,1610612745,6,2,2023-03-26T22:13:22Z,140000,False,6.0,29.0,1,left,MISS A. Sengun cutting Layup - blocked,"[1630578, 1630596]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,Mobley,1630596.0,,,,,,,,
15,PT10M17.00S,2023-03-26T22:13:16.1Z,1,REGULAR,block,,[],1630596,,,1610612745,6,2,2023-03-26T22:13:19Z,150000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
