actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
42,PT08M39.00S,2023-10-27T23:15:19.1Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,4,4,2023-10-27T23:15:21Z,420000,False,,,0,,G. Hayward REBOUND (Off:0 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Right,,,,,41.0,2.0,2.0,0.0,,,,,,,,,,,,
43,PT08M39.00S,2023-10-27T23:15:23.1Z,1,REGULAR,foul,personal,[],1630165,,,1610612766,4,4,2023-10-27T23:15:30Z,430000,False,,,0,,K. Hayes personal FOUL (1 PF),"[1630165, 1630163]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1628954.0,1.0,0.0,Ball,1630163.0
45,PT08M19.00S,2023-10-27T23:15:55.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,12.171484888304862,65.19607843137256,1610612766,4,4,2023-10-27T23:23:23Z,450000,False,-76.0,62.0,1,left,MISS P. Washington 9' pullup Shot,[1629023],1610612766.0,CHA,pullup,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Left,9.8,Missed,,,,,,,,,,,,,,,,,,
46,PT08M17.00S,2023-10-27T23:15:57.3Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,4,4,2023-10-27T23:15:59Z,460000,False,,,0,,J. Duren REBOUND (Off:0 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Left,,,,,45.0,3.0,3.0,0.0,,,,,,,,,,,,
47,PT08M07.00S,2023-10-27T23:16:08.0Z,1,REGULAR,3pt,Jump Shot,[],1630595,67.23061760840999,37.99019607843137,1610612765,4,7,2023-10-27T23:16:13Z,470000,False,-60.0,256.0,1,right,C. Cunningham 26' 3PT  (3 PTS) (I. Stewart 1 AST),"[1630595, 1630191]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,26.25,Made,,,,,,,,,,3.0,I. Stewart,1630191.0,1.0,,,,,
49,PT07M49.00S,2023-10-27T23:16:28.6Z,1,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612766,4,7,2023-10-27T23:16:40Z,490000,False,,,0,,K. Hayes shooting personal FOUL (2 PF) (Hayward 2 FT),"[1630165, 202330]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1179.0,2.0,0.0,Hayward,202330.0
51,PT07M49.00S,2023-10-27T23:16:56.0Z,1,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,5,7,2023-10-27T23:16:56Z,510000,False,,,0,,G. Hayward Free Throw 1 of 2 (3 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
52,PT07M49.00S,2023-10-27T23:16:59.8Z,1,REGULAR,substitution,out,[],1630165,,,1610612766,5,7,2023-10-27T23:17:07Z,520000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M49.00S,2023-10-27T23:16:59.8Z,1,REGULAR,substitution,in,[],202692,,,1610612766,5,7,2023-10-27T23:17:07Z,530000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M49.00S,2023-10-27T23:17:22.0Z,1,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,6,7,2023-10-27T23:17:22Z,540000,False,,,0,,G. Hayward Free Throw 2 of 2 (4 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
55,PT07M38.00S,2023-10-27T23:17:33.1Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,6,7,2023-10-27T23:24:56Z,550000,False,,,0,,C. Cunningham bad pass TURNOVER (1 TO),"[1630595, 202330]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1.0,Hayward,202330.0,,,,,,,,,
56,PT07M38.00S,2023-10-27T23:17:33.1Z,1,REGULAR,steal,,[],202330,,,1610612766,6,7,2023-10-27T23:17:35Z,560000,False,,,0,,G. Hayward STEAL (2 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
60,PT07M28.00S,2023-10-27T23:17:43.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629023,28.991458607095925,74.75490196078431,1610612766,9,7,2023-10-27T23:25:40Z,600000,False,-124.0,220.0,1,left,P. Washington 25' 3PT  (3 PTS) (G. Hayward 2 AST),"[1629023, 202330]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.24,Made,,,,,,,,,,3.0,G. Hayward,202330.0,2.0,,,,,
62,PT07M14.00S,2023-10-27T23:17:58.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,79.84559789750328,55.392156862745104,1610612765,9,7,2023-10-27T23:26:06Z,620000,False,27.0,137.0,1,right,MISS C. Cunningham 13' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,13.96,Missed,,,,,,,,,,,,,,,,,,
63,PT07M12.00S,2023-10-27T23:17:59.8Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,9,7,2023-10-27T23:17:59Z,630000,False,,,0,,J. Duren REBOUND (Off:1 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,62.0,4.0,3.0,1.0,,,,,,,,,,,,
64,PT07M11.00S,2023-10-27T23:18:01.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641709,91.67214191852825,51.225490196078425,1610612765,9,7,2023-10-27T23:27:29Z,640000,False,6.0,26.0,1,right,MISS A. Thompson cutting Layup - blocked,"[1641709, 1630163]",1610612765.0,DET,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.65,Missed,Ball,1630163.0,,,,,,,,,,,,,,,,
65,PT07M11.00S,2023-10-27T23:18:01.2Z,1,REGULAR,block,,[],1630163,,,1610612765,9,7,2023-10-27T23:18:03Z,650000,False,,,0,,L. Ball BLOCK (1 BLK),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
66,PT07M11.00S,2023-10-27T23:18:01.2Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,9,7,2023-10-27T23:18:08Z,660000,False,,,0,,J. Duren REBOUND (Off:2 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,64.0,5.0,3.0,2.0,,,,,,,,,,,,
67,PT07M06.00S,2023-10-27T23:18:05.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631105,91.93495400788436,51.71568627450981,1610612765,9,9,2023-10-27T23:18:11Z,670000,False,9.0,23.0,1,right,J. Duren DUNK (4 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.48,Made,,,,,,,,,,4.0,,,,,,,,
68,PT06M51.00S,2023-10-27T23:18:21.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,9.411957950065702,50.49019607843137,1610612766,9,9,2023-10-27T23:18:31Z,680000,False,-2.0,36.0,1,left,MISS L. Ball floating Shot,[1630163],1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,,
69,PT06M45.00S,2023-10-27T23:18:27.2Z,1,REGULAR,rebound,offensive,[],1630163,,,1610612766,9,9,2023-10-27T23:18:31Z,690000,False,,,0,,L. Ball REBOUND (Off:1 Def:0),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,68.0,1.0,0.0,1.0,,,,,,,,,,,,
70,PT06M45.00S,2023-10-27T23:18:27.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630163,5.590000152587891,50.0,1610612766,9,9,2023-10-27T23:18:27Z,700000,False,0.0,0.0,1,left,MISS L. Ball tip Layup,[1630163],1610612766.0,CHA,tip,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
71,PT06M43.00S,2023-10-27T23:18:29.0Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,9,9,2023-10-27T23:18:29Z,710000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,70.0,3.0,3.0,0.0,,,,,,,,,,,,
72,PT06M36.00S,2023-10-27T23:18:35.4Z,1,REGULAR,3pt,Jump Shot,[],202692,93.82391590013141,4.67984068627451,1610612765,9,12,2023-10-27T23:19:43Z,720000,False,-227.0,6.0,1,right,A. Burks 3PT  (3 PTS) (J. Duren 1 AST),"[202692, 1631105]",1610612765.0,DET,,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,22.67,Made,,,,,,,,,,3.0,J. Duren,1631105.0,1.0,,,,,
74,PT06M23.00S,2023-10-27T23:18:48.4Z,1,REGULAR,3pt,Jump Shot,[],1629023,29.38567674113009,28.921568627450984,1610612766,9,12,2023-10-27T23:29:02Z,740000,False,105.0,224.0,1,left,MISS P. Washington 24' pullup 3PT,[1629023],1610612766.0,CHA,pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,24.73,Missed,,,,,,,,,,,,,,,,,,
75,PT06M21.00S,2023-10-27T23:18:50.4Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,9,12,2023-10-27T23:18:52Z,750000,False,,,0,,A. Thompson REBOUND (Off:0 Def:4),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,74.0,4.0,4.0,0.0,,,,,,,,,,,,
76,PT06M15.00S,2023-10-27T23:19:04.0Z,1,REGULAR,turnover,lost ball,[],1641709,,,1610612765,9,12,2023-10-27T23:19:09Z,760000,False,,,0,,A. Thompson lost ball TURNOVER (3 TO),"[1641709, 1626179]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Center,,,,,,,,,3.0,Rozier,1626179.0,,,,,,,,,
77,PT06M15.00S,2023-10-27T23:19:04.0Z,1,REGULAR,steal,,[],1626179,,,1610612766,9,12,2023-10-27T23:19:05Z,770000,False,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
78,PT06M15.00S,2023-10-27T23:19:08.2Z,1,REGULAR,foul,personal,[],1641709,,,1610612766,9,12,2023-10-27T23:19:12Z,780000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641709, 1631109]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Williams,1631109.0
80,PT06M15.00S,2023-10-27T23:19:28.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,9,12,2023-10-27T23:19:28Z,800000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M15.00S,2023-10-27T23:20:21.0Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,9,12,2023-10-27T23:21:38Z,810000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M15.00S,2023-10-27T23:20:21.0Z,1,REGULAR,substitution,in,[],1641706,,,1610612766,9,12,2023-10-27T23:21:38Z,820000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M02.00S,2023-10-27T23:22:06.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626179,5.995400788436268,54.65686274509803,1610612766,9,12,2023-10-27T23:30:40Z,830000,False,-23.0,4.0,1,left,MISS T. Rozier driving finger roll Layup,[1626179],1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
84,PT06M00.00S,2023-10-27T23:22:08.6Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,9,12,2023-10-27T23:22:14Z,840000,False,,,0,,A. Thompson REBOUND (Off:0 Def:5),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,83.0,5.0,5.0,0.0,,,,,,,,,,,,
85,PT05M49.00S,2023-10-27T23:22:20.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,92.72339027595268,45.83333333333333,1610612765,9,12,2023-10-27T23:31:16Z,850000,False,-21.0,16.0,1,right,MISS C. Cunningham driving reverse Layup,[1630595],1610612765.0,DET,driving reverse,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
86,PT05M43.00S,2023-10-27T23:22:26.2Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,9,12,2023-10-27T23:22:26Z,860000,False,,,0,,J. Duren REBOUND (Off:3 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,85.0,6.0,3.0,3.0,,,,,,,,,,,,
87,PT05M43.00S,2023-10-27T23:22:25.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631105,94.40999984741211,50.0,1610612765,9,14,2023-10-27T23:31:44Z,870000,False,0.0,0.0,1,right,J. Duren tip Layup (6 PTS),[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,6.0,,,,,,,,
88,PT05M23.00S,2023-10-27T23:22:45.6Z,1,REGULAR,turnover,bad pass,[],1641706,,,1610612766,9,14,2023-10-27T23:22:49Z,880000,False,,,0,,B. Miller bad pass TURNOVER (1 TO),"[1641706, 202692]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,Burks,202692.0,,,,,,,,,
