actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
28,PT09M45.00S,2024-02-15T00:12:43.0Z,1,REGULAR,3pt,Jump Shot,[],1627749,29.77989487516426,72.79411764705883,1610612737,4,4,2024-02-15T00:12:46Z,280000,False,-114.0,227.0,1,left,MISS D. Murray 25' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
29,PT09M43.00S,2024-02-15T00:12:45.5Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612766,4,4,2024-02-15T00:12:45Z,290000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,
30,PT09M34.00S,2024-02-15T00:12:54.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,86.94152431011827,49.26470588235294,1610612766,4,4,2024-02-15T00:12:59Z,300000,False,-4.0,70.0,1,right,MISS T. Mann 7' driving floating Shot,[1630544],1610612766.0,CHA,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,7.03,Missed,,,,,,,,,,,,,,,,,,
31,PT09M32.00S,2024-02-15T00:12:56.5Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,4,4,2024-02-15T00:12:56Z,310000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT09M11.00S,2024-02-15T00:13:33.7Z,1,REGULAR,3pt,Jump Shot,[],1627749,12.959921156373195,96.81372549019608,1610612737,4,4,2024-02-15T00:13:37Z,330000,False,-234.0,69.0,1,left,MISS D. Murray 24' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,24.41,Missed,,,,,,,,,,,,,,,,,,
35,PT09M10.00S,2024-02-15T00:13:35.8Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612737,4,4,2024-02-15T00:13:35Z,340000,False,,,0,,S. Bey REBOUND (Off:1 Def:0),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,,,34.0,1.0,0.0,1.0,,,,,,,,,,,,,,
36,PT09M06.00S,2024-02-15T00:13:38.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,5.863994743758213,47.549019607843135,1610612737,4,4,2024-02-15T00:13:42Z,350000,False,12.0,3.0,1,left,MISS S. Bey Layup,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,1.26,Missed,,,,,,,,,,,,,,,,,,
37,PT09M05.00S,2024-02-15T00:13:39.9Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612737,4,4,2024-02-15T00:13:42Z,360000,False,,,0,,S. Bey REBOUND (Off:2 Def:0),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,36.0,2.0,0.0,2.0,,,,,,,,,,,,,,
38,PT09M05.00S,2024-02-15T00:13:42.0Z,1,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612737,4,4,2024-02-15T00:13:57Z,370000,False,,,0,,N. Richards shooting personal FOUL (1 PF) (Bey 2 FT),"[1630208, 1630180]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204059.0,1.0,0.0,Bey,1630180.0,,,
40,PT09M05.00S,2024-02-15T00:14:04.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630180,,,1610612737,4,5,2024-02-15T00:14:04Z,390000,False,,,0,,S. Bey Free Throw 1 of 2 (1 PTS),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
41,PT09M05.00S,2024-02-15T00:14:17.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630180,,,1610612737,4,6,2024-02-15T00:14:17Z,400000,False,,,0,,S. Bey Free Throw 2 of 2 (2 PTS),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
42,PT08M50.00S,2024-02-15T00:14:34.0Z,1,REGULAR,2pt,Jump Shot,[],1641706,92.06636005256242,75.73529411764706,1610612766,4,6,2024-02-15T00:14:38Z,410000,False,129.0,22.0,1,right,MISS B. Miller 13' pullup Shot,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,13.06,Missed,,,,,,,,,,,,,,,,,,
43,PT08M49.00S,2024-02-15T00:14:35.0Z,1,REGULAR,rebound,offensive,[],1630208,,,1610612766,4,6,2024-02-15T00:14:38Z,420000,False,,,0,,N. Richards REBOUND (Off:1 Def:0),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,,,42.0,1.0,0.0,1.0,,,,,,,,,,,,,,
44,PT08M49.00S,2024-02-15T00:14:38.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,92.72339027595268,50.73529411764706,1610612766,6,6,2024-02-15T00:14:45Z,430000,False,4.0,16.0,1,right,N. Richards putback Layup (2 PTS),[1630208],1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.63,Made,,,,,2.0,,,,,,,,,,,,,
45,PT08M49.00S,2024-02-15T00:14:45.2Z,1,REGULAR,foul,personal,['1freethrow'],1628981,,,1610612766,6,6,2024-02-15T00:15:02Z,440000,False,,,0,,B. Fernando shooting personal FOUL (1 PF) (Richards 1 FT),"[1628981, 1630208]",1610612737.0,ATL,shooting,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204059.0,1.0,0.0,Richards,1630208.0,,,
47,PT08M49.00S,2024-02-15T00:15:04.0Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630208,,,1610612766,7,6,2024-02-15T00:15:04Z,460000,False,,,0,,N. Richards Free Throw 1 of 1 (3 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
48,PT08M34.00S,2024-02-15T00:15:19.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630552,5.995400788436268,50.0,1610612737,7,8,2024-02-15T00:15:26Z,470000,False,0.0,4.0,1,left,J. Johnson cutting DUNK (4 PTS) (T. Young 3 AST),"[1630552, 1629027]",1610612737.0,ATL,cutting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.39,Made,,,,,4.0,,,T. Young,1629027.0,3.0,,,,,,,,
50,PT08M27.00S,2024-02-15T00:15:26.9Z,1,REGULAR,3pt,Jump Shot,[],1630544,88.64980289093299,3.9215686274509802,1610612766,10,8,2024-02-15T00:15:35Z,490000,False,-230.0,54.0,1,right,T. Mann 3PT  (3 PTS) (B. Miller 1 AST),"[1630544, 1641706]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,23.67,Made,,,,,3.0,,,B. Miller,1641706.0,1.0,,,,,,,,
52,PT08M10.00S,2024-02-15T00:15:44.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,7.046649145860711,47.05882352941176,1610612737,10,8,2024-02-15T01:08:17Z,510000,False,15.0,14.0,1,left,MISS S. Bey driving Layup,[1630180],1610612737.0,ATL,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,,,,,,,,
54,PT08M09.00S,2024-02-15T00:15:45.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,10,8,2024-02-15T01:08:17Z,530000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,52.0,,,,,,,,,,,,,,,,,
56,PT07M50.00S,2024-02-15T00:16:13.5Z,1,REGULAR,2pt,Jump Shot,[],1628998,77.61169513797634,29.65686274509804,1610612766,10,8,2024-02-15T00:21:22Z,550000,False,-102.0,158.0,1,right,MISS C. Martin 18' pullup Shot - blocked,"[1628998, 1627749]",1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left Center,18.79,Missed,,,,,,Murray,1627749.0,,,,,,,,,,,
57,PT07M50.00S,2024-02-15T00:16:13.5Z,1,REGULAR,block,,[],1627749,,,1610612766,10,8,2024-02-15T00:16:16Z,560000,False,,,0,,D. Murray BLOCK (1 BLK),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
58,PT07M49.00S,2024-02-15T00:16:14.5Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,10,8,2024-02-15T00:21:22Z,570000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left Center,,,56.0,2.0,2.0,0.0,,,,,,,,,,,,,,
59,PT07M38.00S,2024-02-15T00:16:23.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,5.338370565045992,52.69607843137255,1610612737,10,10,2024-02-15T00:16:27Z,580000,False,-13.0,-2.0,1,left,J. Johnson driving Layup (6 PTS) (D. Murray 1 AST),"[1630552, 1627749]",1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,6.0,,,D. Murray,1627749.0,1.0,,,,,,,,
61,PT07M16.00S,2024-02-15T00:16:45.7Z,1,REGULAR,3pt,Jump Shot,[],1641706,89.70105124835742,97.54901960784314,1610612766,13,10,2024-02-15T00:16:49Z,600000,False,238.0,44.0,1,right,B. Miller 24' 3PT  (3 PTS) (C. Martin 1 AST),"[1641706, 1628998]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Right Corner 3,24+ Right,24.18,Made,,,,,3.0,,,C. Martin,1628998.0,1.0,,,,,,,,
63,PT07M08.00S,2024-02-15T00:16:53.7Z,1,REGULAR,3pt,Jump Shot,[],1630180,17.427726675427067,95.83333333333334,1610612737,13,10,2024-02-15T00:16:57Z,620000,False,-229.0,111.0,1,left,MISS S. Bey 25' 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
64,PT07M05.00S,2024-02-15T00:16:56.7Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,13,10,2024-02-15T00:16:57Z,630000,False,,,0,,N. Richards REBOUND (Off:1 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,63.0,2.0,1.0,1.0,,,,,,,,,,,,,,
65,PT06M55.00S,2024-02-15T00:17:06.2Z,1,REGULAR,3pt,Jump Shot,[],1630544,66.83639947437582,82.1078431372549,1610612766,16,10,2024-02-15T00:17:11Z,640000,False,161.0,259.0,1,right,T. Mann 30' 3PT  (6 PTS) (M. Bridges 1 AST),"[1630544, 1628970]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,30.49,Made,,,,,6.0,,,M. Bridges,1628970.0,1.0,,,,,,,,
67,PT06M40.00S,2024-02-15T00:17:20.7Z,1,REGULAR,3pt,Jump Shot,[],1629027,32.802233902759525,50.0,1610612737,16,10,2024-02-15T00:17:25Z,660000,False,0.0,256.0,1,left,MISS T. Young 25' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
68,PT06M37.00S,2024-02-15T00:17:24.8Z,1,REGULAR,rebound,offensive,[],1630552,,,1610612737,16,10,2024-02-15T00:17:24Z,670000,False,,,0,,J. Johnson REBOUND (Off:1 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,67.0,2.0,1.0,1.0,,,,,,,,,,,,,,
69,PT06M28.00S,2024-02-15T00:17:33.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628981,6.783837056504599,50.98039215686274,1610612737,16,12,2024-02-15T00:17:37Z,680000,False,-5.0,11.0,1,left,B. Fernando Layup (2 PTS) (S. Bey 1 AST),"[1628981, 1630180]",1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,2.0,,,S. Bey,1630180.0,1.0,,,,,,,,
71,PT06M19.00S,2024-02-15T00:17:43.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,92.85479632063075,51.470588235294116,1610612766,18,12,2024-02-15T00:17:48Z,700000,False,7.0,15.0,1,right,N. Richards alley-oop DUNK (5 PTS) (T. Mann 2 AST),"[1630208, 1630544]",1610612766.0,CHA,alley-oop,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.65,Made,,,,,5.0,,,T. Mann,1630544.0,2.0,,,,,,,,
73,PT06M19.00S,2024-02-15T00:17:50.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,18,12,2024-02-15T00:17:50Z,720000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M19.00S,2024-02-15T00:17:51.2Z,1,REGULAR,substitution,out,[],1630552,,,1610612737,18,12,2024-02-15T00:20:49Z,730000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M19.00S,2024-02-15T00:17:51.2Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,18,12,2024-02-15T00:20:49Z,740000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M19.00S,2024-02-15T00:17:51.2Z,1,REGULAR,substitution,in,[],1629631,,,1610612737,18,12,2024-02-15T00:20:49Z,750000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M19.00S,2024-02-15T00:17:51.2Z,1,REGULAR,substitution,in,[],203992,,,1610612737,18,12,2024-02-15T00:20:49Z,760000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M11.00S,2024-02-15T00:20:53.1Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612737,18,12,2024-02-15T00:20:59Z,770000,False,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1630544]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Mann,1630544.0
79,PT06M11.00S,2024-02-15T00:20:53.1Z,1,REGULAR,steal,,[],1630544,,,1610612766,18,12,2024-02-15T00:20:56Z,780000,False,,,0,,T. Mann STEAL (1 STL),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
80,PT06M06.00S,2024-02-15T00:20:57.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630544,92.59198423127464,51.225490196078425,1610612766,20,12,2024-02-15T00:21:04Z,790000,False,6.0,17.0,1,right,T. Mann running DUNK (8 PTS),[1630544],1610612766.0,CHA,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,8.0,,,,,,,,,,,,,
81,PT05M53.00S,2024-02-15T00:21:10.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628981,7.703679369250986,55.63725490196079,1610612737,20,12,2024-02-15T00:23:44Z,800000,False,-28.0,20.0,1,left,MISS B. Fernando driving Layup,[1628981],1610612737.0,ATL,driving,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,3.45,Missed,,,,,,,,,,,,,,,,,,
82,PT05M51.00S,2024-02-15T00:21:12.4Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612766,20,12,2024-02-15T00:21:17Z,810000,False,,,0,,T. Mann REBOUND (Off:0 Def:3),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,81.0,3.0,3.0,0.0,,,,,,,,,,,,,,
83,PT05M46.00S,2024-02-15T00:21:18.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641706,69.46452036793693,89.2156862745098,1610612766,23,12,2024-02-15T00:21:24Z,820000,False,196.0,235.0,1,right,B. Miller 30' 3PT running (6 PTS) (T. Mann 3 AST),"[1641706, 1630544]",1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,30.57,Made,,,,,6.0,,,T. Mann,1630544.0,3.0,,,,,,,,
85,PT05M31.00S,2024-02-15T00:21:32.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628981,7.046649145860711,45.83333333333333,1610612737,23,14,2024-02-15T00:25:07Z,840000,False,21.0,14.0,1,left,B. Fernando cutting Layup (4 PTS) (D. Hunter 1 AST),"[1628981, 1629631]",1610612737.0,ATL,cutting,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,2.49,Made,,,,,4.0,,,D. Hunter,1629631.0,1.0,,,,,,,,
87,PT05M12.00S,2024-02-15T00:21:52.7Z,1,REGULAR,3pt,Jump Shot,[],1628998,71.30420499342969,20.098039215686274,1610612766,23,14,2024-02-15T00:21:56Z,860000,False,-150.0,217.0,1,right,MISS C. Martin 26' 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,26.37,Missed,,,,,,,,,,,,,,,,,,
