actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-11-23T00:10:33.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-23T00:10:33Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-11-23T00:10:35.4Z,1,REGULAR,jumpball,recovered,[],1630163,,,1610612766,0,0,2023-11-23T00:10:35Z,40000,False,,,0,,Jump Ball M. Williams vs. D. Gafford: Tip to L. Ball,"[1630163, 1631109, 1629655]",1610612766.0,CHA,startperiod,L. Ball,1630163.0,Ball,L. Ball,Williams,1631109.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2023-11-23T00:10:49.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,6.1268068331143235,50.73529411764706,1610612766,0,0,2023-11-23T00:10:58Z,70000,False,-4.0,5.0,1,left,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.63,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2023-11-23T00:10:51.8Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,0,0,2023-11-23T00:10:58Z,80000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M23.00S,2023-11-23T00:11:10.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,85.89027595269383,48.28431372549019,1610612764,0,2,2023-11-23T00:11:19Z,90000,False,-9.0,80.0,1,right,T. Jones 8' floating Jump Shot (2 PTS) (K. Kuzma 1 AST),"[1626145, 1628398]",1610612764.0,WAS,floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,8.06,Made,,,,,2.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,
11,PT11M07.00S,2023-11-23T00:11:25.5Z,1,REGULAR,3pt,Jump Shot,[],1628970,23.209592641261498,87.99019607843137,1610612766,0,2,2023-11-23T00:11:29Z,110000,False,-190.0,166.0,1,left,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.21,Missed,,,,,,,,,,,,,,,,,,
12,PT11M04.00S,2023-11-23T00:11:28.5Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,0,2,2023-11-23T00:11:29Z,120000,False,,,0,,D. Gafford REBOUND (Off:0 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,11.0,2.0,2.0,0.0,,,,,,,,,,,,,,
13,PT10M48.00S,2023-11-23T00:11:45.2Z,1,REGULAR,3pt,Jump Shot,[],1630166,91.93495400788436,5.147058823529411,1610612764,0,5,2023-11-23T00:11:49Z,130000,False,-224.0,23.0,1,right,D. Avdija 3PT  (3 PTS) (T. Jones 1 AST),"[1630166, 1626145]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,22.55,Made,,,,,3.0,T. Jones,1626145.0,1.0,,,,,,,,,,
15,PT10M40.00S,2023-11-23T00:11:55.4Z,1,REGULAR,foul,personal,[],1626145,,,1610612766,0,5,2023-11-23T00:12:07Z,150000,False,,,0,,T. Jones personal FOUL (1 PF),"[1626145, 1630163]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1626302.0,1.0,0.0,Ball,1630163.0,,,,,
17,PT10M25.00S,2023-11-23T00:12:27.9Z,1,REGULAR,violation,kicked ball,[],1629655,,,1610612766,0,5,2023-11-23T00:12:43Z,170000,False,,,0,,D. Gafford kicked ball VIOLATION,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,1626302.0,,,,,,,,,
