actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-15T23:10:36.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-15T23:10:36Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-03-15T23:10:40.5Z,1,REGULAR,jumpball,recovered,[],1626164,,,1610612756,0,0,2024-03-15T23:10:40Z,40000,False,,,0,,Jump Ball J. Nurkic vs. N. Richards: Tip to D. Booker,"[1626164, 203994, 1630208]",1610612756.0,PHX,startperiod,D. Booker,1626164.0,Booker,D. Booker,Nurkic,203994.0,Richards,1630208.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2024-03-15T23:10:51.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,5.469776609724048,49.01960784313725,1610612756,0,2,2024-03-15T23:25:32Z,70000,False,5.0,-1.0,1,left,B. Beal cutting Layup (2 PTS) (J. Nurkic 1 AST),"[203078, 203994]",1610612756.0,PHX,cutting,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,0.5,Made,2.0,J. Nurkic,203994.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2024-03-15T23:11:09.7Z,1,REGULAR,3pt,Jump Shot,[],1628970,68.41327201051249,26.47058823529412,1610612766,0,2,2024-03-15T23:11:14Z,90000,False,-118.0,244.0,1,right,MISS M. Bridges 27' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,27.12,Missed,,,,,,,,,,,,,,,,,,
10,PT11M22.00S,2024-03-15T23:11:13.7Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,0,2,2024-03-15T23:11:14Z,100000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M07.00S,2024-03-15T23:11:28.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203994,7.5722733245729295,51.470588235294116,1610612756,0,2,2024-03-15T23:12:43Z,110000,False,-7.0,19.0,1,left,MISS J. Nurkic finger roll Layup,[203994],1610612756.0,PHX,finger roll,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,,,,,,,,
12,PT11M05.00S,2024-03-15T23:11:30.2Z,1,REGULAR,rebound,offensive,[],203078,,,1610612756,0,2,2024-03-15T23:11:35Z,120000,False,,,0,,B. Beal REBOUND (Off:1 Def:0),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,11.0,1.0,0.0,1.0,,,,,,,,,,
13,PT11M02.00S,2024-03-15T23:11:34.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,31.61957950065703,27.696078431372552,1610612756,0,2,2024-03-15T23:11:38Z,130000,False,112.0,245.0,1,left,MISS G. Allen 26' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,26.89,Missed,,,,,,,,,,,,,,,,,,
14,PT11M00.00S,2024-03-15T23:11:36.4Z,1,REGULAR,rebound,offensive,[],203994,,,1610612756,0,2,2024-03-15T23:11:38Z,140000,False,,,0,,J. Nurkic REBOUND (Off:1 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,,,13.0,2.0,1.0,1.0,,,,,,,,,,
15,PT10M57.00S,2024-03-15T23:11:38.3Z,1,REGULAR,turnover,lost ball,[],203994,,,1610612756,0,2,2024-03-15T23:11:42Z,150000,False,,,0,,J. Nurkic lost ball TURNOVER (1 TO),"[203994, 1641706]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Miller,1641706.0,,,,,,,
