actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
89,PT05M28.00S,2023-10-25T23:23:27.5Z,1,REGULAR,substitution,out,[],1629023,,,1610612766,17,14,2023-10-25T23:23:33Z,890000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M28.00S,2023-10-25T23:23:27.5Z,1,REGULAR,substitution,in,[],1630550,,,1610612766,17,14,2023-10-25T23:23:33Z,900000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M12.00S,2023-10-25T23:23:52.7Z,1,REGULAR,3pt,Jump Shot,[],1630550,89.56964520367937,98.0392156862745,1610612766,17,14,2023-10-25T23:23:57Z,910000,False,240.0,46.0,1,right,MISS J. Thor 24' 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Right Corner 3,24+ Right,24.45,Missed,,,,,,,,,,,,,,,,,,
92,PT05M10.00S,2023-10-25T23:23:54.7Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,17,14,2023-10-25T23:23:57Z,920000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Right Corner 3,24+ Right,,,91.0,2.0,2.0,0.0,,,,,,,,,,,,,,
93,PT04M55.00S,2023-10-25T23:24:14.0Z,1,REGULAR,foul,personal,['2freethrow'],1641706,,,1610612737,17,14,2023-10-25T23:24:27Z,930000,False,,,0,,B. Miller shooting personal FOUL (1 PF) (Capela 2 FT),"[1641706, 203991]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626302.0,,,,,,,1.0,0.0,Capela,203991.0,,
95,PT04M55.00S,2023-10-25T23:24:36.4Z,1,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,17,15,2023-10-25T23:24:36Z,950000,False,,,0,,C. Capela Free Throw 1 of 2 (1 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
96,PT04M55.00S,2023-10-25T23:24:37.9Z,1,REGULAR,substitution,out,[],1629631,,,1610612737,17,15,2023-10-25T23:24:51Z,960000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M55.00S,2023-10-25T23:24:37.9Z,1,REGULAR,substitution,in,[],1631100,,,1610612737,17,15,2023-10-25T23:24:51Z,970000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M55.00S,2023-10-25T23:24:56.5Z,1,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,17,16,2023-10-25T23:24:56Z,980000,False,,,0,,C. Capela Free Throw 2 of 2 (2 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
99,PT04M40.00S,2023-10-25T23:25:12.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,80.23981603153744,50.0,1610612766,17,16,2023-10-25T23:25:17Z,990000,False,0.0,133.0,1,right,MISS G. Hayward 13' turnaround bank Shot,[202330],1610612766.0,CHA,turnaround bank,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,13.32,Missed,,,,,,,,,,,,,,,,,,
100,PT04M38.00S,2023-10-25T23:25:14.4Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,17,16,2023-10-25T23:25:17Z,1000000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,,
101,PT04M25.00S,2023-10-25T23:25:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,5.863994743758213,43.872549019607845,1610612737,17,16,2023-10-25T23:25:33Z,1010000,False,31.0,3.0,1,left,MISS J. Johnson driving Layup,[1630552],1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
102,PT04M21.00S,2023-10-25T23:25:32.3Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,17,16,2023-10-25T23:25:33Z,1020000,False,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,101.0,3.0,2.0,1.0,,,,,,,,,,,,,,
103,PT04M21.00S,2023-10-25T23:25:31.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,5.590000152587891,50.0,1610612737,17,18,2023-10-25T23:25:31Z,1030000,False,0.0,0.0,1,left,C. Capela putback Layup (4 PTS),[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
104,PT04M02.00S,2023-10-25T23:25:50.5Z,1,REGULAR,3pt,Jump Shot,[],1626179,87.46714848883047,4.901960784313726,1610612766,17,18,2023-10-25T23:25:56Z,1040000,False,-225.0,65.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.48,Missed,,,,,,,,,,,,,,,,,,
105,PT03M57.00S,2023-10-25T23:25:55.1Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,17,18,2023-10-25T23:25:55Z,1050000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,,,104.0,2.0,2.0,0.0,,,,,,,,,,,,,,
107,PT03M54.00S,2023-10-25T23:26:04.8Z,1,REGULAR,substitution,out,[],1631109,,,1610612737,17,18,2023-10-25T23:26:13Z,1070000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M54.00S,2023-10-25T23:26:04.8Z,1,REGULAR,substitution,out,[],202330,,,1610612737,17,18,2023-10-25T23:26:13Z,1080000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M54.00S,2023-10-25T23:26:04.8Z,1,REGULAR,substitution,in,[],1630208,,,1610612737,17,18,2023-10-25T23:26:13Z,1090000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M54.00S,2023-10-25T23:26:04.8Z,1,REGULAR,substitution,in,[],1630177,,,1610612737,17,18,2023-10-25T23:26:13Z,1100000,False,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M54.00S,2023-10-25T23:26:17.2Z,1,REGULAR,substitution,out,[],203991,,,1610612737,17,18,2023-10-25T23:26:21Z,1110000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M54.00S,2023-10-25T23:26:17.2Z,1,REGULAR,substitution,in,[],1630168,,,1610612737,17,18,2023-10-25T23:26:21Z,1120000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M49.00S,2023-10-25T23:26:31.0Z,1,REGULAR,2pt,Jump Shot,[],203992,11.777266754270697,18.627450980392158,1610612737,17,18,2023-10-25T23:26:35Z,1130000,False,157.0,58.0,1,left,MISS B. Bogdanovic 16' Jump Shot,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Right,16.73,Missed,,,,,,,,,,,,,,,,,,
114,PT03M46.00S,2023-10-25T23:26:34.9Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,17,18,2023-10-25T23:26:34Z,1140000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Right,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
115,PT03M33.00S,2023-10-25T23:26:47.8Z,1,REGULAR,3pt,Jump Shot,[],1641706,69.59592641261499,12.5,1610612766,20,18,2023-10-25T23:26:53Z,1150000,False,-188.0,233.0,1,right,B. Miller 29' 3PT  (3 PTS) (T. Rozier 2 AST),"[1641706, 1626179]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,29.93,Made,,,,,3.0,,,T. Rozier,1626179.0,2.0,,,,,,,,
117,PT03M10.00S,2023-10-25T23:27:11.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631100,5.732588699080158,43.38235294117647,1610612737,20,20,2023-10-25T23:27:42Z,1170000,False,33.0,1.0,1,left,A. Griffin driving floating Jump Shot (2 PTS),[1631100],1610612737.0,ATL,driving floating,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,3.31,Made,,,,,2.0,,,,,,,,,,,,,
118,PT02M59.00S,2023-10-25T23:27:21.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,91.80354796320631,46.32352941176471,1610612766,20,20,2023-10-25T23:27:25Z,1180000,False,-18.0,25.0,1,right,MISS T. Rozier driving Layup,[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
119,PT02M57.00S,2023-10-25T23:27:23.4Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,20,20,2023-10-25T23:27:23Z,1190000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT02M53.00S,2023-10-25T23:27:28.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630552,6.1268068331143235,51.71568627450981,1610612737,20,22,2023-10-25T23:28:32Z,1200000,False,-9.0,5.0,1,left,J. Johnson running alley-oop DUNK (2 PTS) (B. Bogdanovic 1 AST),"[1630552, 203992]",1610612737.0,ATL,running alley-oop,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,2.0,,,B. Bogdanovic,203992.0,1.0,,,,,,,,
122,PT02M53.00S,2023-10-25T23:27:34.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,20,22,2023-10-25T23:27:34Z,1220000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M53.00S,2023-10-25T23:27:35.4Z,1,REGULAR,substitution,out,[],1626179,,,1610612766,20,22,2023-10-25T23:30:15Z,1230000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M53.00S,2023-10-25T23:27:35.4Z,1,REGULAR,substitution,out,[],1627749,,,1610612766,20,22,2023-10-25T23:30:15Z,1240000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M53.00S,2023-10-25T23:27:35.4Z,1,REGULAR,substitution,in,[],1630163,,,1610612766,20,22,2023-10-25T23:30:15Z,1250000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M53.00S,2023-10-25T23:27:35.4Z,1,REGULAR,substitution,in,[],1629027,,,1610612766,20,22,2023-10-25T23:30:15Z,1260000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M39.00S,2023-10-25T23:30:37.6Z,1,REGULAR,2pt,Jump Shot,[],1630163,92.32917214191852,71.07843137254902,1610612766,20,22,2023-10-25T23:30:43Z,1270000,False,105.0,20.0,1,right,MISS L. Ball 10' turnaround Shot,[1630163],1610612766.0,CHA,turnaround,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,10.72,Missed,,,,,,,,,,,,,,,,,,
128,PT02M35.00S,2023-10-25T23:30:40.1Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,20,22,2023-10-25T23:30:40Z,1280000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,127.0,3.0,3.0,0.0,,,,,,,,,,,,,,
129,PT02M31.00S,2023-10-25T23:30:51.6Z,1,REGULAR,foul,personal,[],1630177,,,1610612737,20,22,2023-10-25T23:31:28Z,1290000,False,,,0,,T. Maledon personal FOUL (1 PF),"[1630177, 1629027]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Mid-Range,8-16 Right,,,,,,,,203177.0,,,,,,,1.0,0.0,Young,1629027.0,,
131,PT02M24.00S,2023-10-25T23:31:07.3Z,1,REGULAR,3pt,Jump Shot,[],203992,32.933639947437584,55.63725490196079,1610612737,20,22,2023-10-25T23:31:11Z,1310000,False,-28.0,257.0,1,left,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,25.86,Missed,,,,,,,,,,,,,,,,,,
132,PT02M21.00S,2023-10-25T23:31:10.3Z,1,REGULAR,rebound,defensive,[],1630177,,,1610612766,20,22,2023-10-25T23:31:11Z,1320000,False,,,0,,T. Maledon REBOUND (Off:0 Def:1),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Center,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT02M17.00S,2023-10-25T23:31:17.6Z,1,REGULAR,foul,personal,['2freethrow'],1631100,,,1610612766,20,22,2023-10-25T23:31:30Z,1330000,False,,,0,,A. Griffin shooting personal FOUL (1 PF) (Ball 2 FT),"[1631100, 1630163]",1610612737.0,ATL,shooting,,,Griffin,A. Griffin,,,,,Mid-Range,8-16 Right,,,,,,,,203177.0,,,,,,,1.0,0.0,Ball,1630163.0,,
135,PT02M17.00S,2023-10-25T23:31:42.3Z,1,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,20,22,2023-10-25T23:31:42Z,1350000,False,,,0,,MISS L. Ball Free Throw 1 of 2,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
136,PT02M17.00S,2023-10-25T23:31:42.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,20,22,2023-10-25T23:31:42Z,1360000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,135.0,,,,,,,,,,,,,,,,,
137,PT02M17.00S,2023-10-25T23:31:44.0Z,1,REGULAR,substitution,out,[],1630550,,,1610612766,20,22,2023-10-25T23:31:48Z,1370000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M17.00S,2023-10-25T23:31:44.0Z,1,REGULAR,substitution,in,[],1629023,,,1610612766,20,22,2023-10-25T23:31:48Z,1380000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M17.00S,2023-10-25T23:32:01.8Z,1,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,21,22,2023-10-25T23:32:01Z,1390000,False,,,0,,L. Ball Free Throw 2 of 2 (1 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
140,PT02M04.00S,2023-10-25T23:32:16.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.915243101182654,55.14705882352941,1610612737,21,22,2023-10-25T23:32:22Z,1400000,False,-26.0,13.0,1,left,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
141,PT02M02.00S,2023-10-25T23:32:18.1Z,1,REGULAR,rebound,defensive,[],1630177,,,1610612766,21,22,2023-10-25T23:32:22Z,1410000,False,,,0,,T. Maledon REBOUND (Off:0 Def:2),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,,,140.0,2.0,2.0,0.0,,,,,,,,,,,,,,
142,PT01M58.00S,2023-10-25T23:32:20.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630208,91.93495400788436,49.754901960784316,1610612766,23,22,2023-10-25T23:33:15Z,1420000,False,-1.0,23.0,1,right,N. Richards running alley-oop DUNK (2 PTS) (B. Miller 1 AST),"[1630208, 1641706]",1610612766.0,CHA,running alley-oop,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,2.0,,,B. Miller,1641706.0,1.0,,,,,,,,
191,PT01M44.00S,2023-10-25T23:32:43.3Z,1,REGULAR,turnover,lost ball,[],1631100,,,1610612737,23,22,2023-10-25T23:45:25Z,1455000,False,,,0,,A. Griffin lost ball TURNOVER (1 TO),"[1631100, 1630163]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,,,,Ball,1630163.0,,,,,,
192,PT01M44.00S,2023-10-25T23:32:43.3Z,1,REGULAR,steal,,[],1630163,,,1610612766,23,22,2023-10-25T23:45:25Z,1457500,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
146,PT01M29.00S,2023-10-25T23:32:50.9Z,1,REGULAR,turnover,bad pass,[],1630177,,,1610612766,23,22,2023-10-25T23:32:57Z,1460000,False,,,0,,T. Maledon bad pass TURNOVER (1 TO),"[1630177, 203992]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,,,,Bogdanovic,203992.0,,,,,,
147,PT01M29.00S,2023-10-25T23:32:50.9Z,1,REGULAR,steal,,[],203992,,,1610612737,23,22,2023-10-25T23:32:53Z,1470000,False,,,0,,B. Bogdanovic STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
148,PT01M22.00S,2023-10-25T23:32:57.0Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203992,5.863994743758213,50.245098039215684,1610612737,23,24,2023-10-25T23:34:38Z,1480000,False,-1.0,3.0,1,left,B. Bogdanovic running DUNK (2 PTS) (T. Young 2 AST),"[203992, 1629027]",1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,2.0,,,T. Young,1629027.0,2.0,,,,,,,,
150,PT01M11.00S,2023-10-25T23:33:07.8Z,1,REGULAR,turnover,bad pass,[],1629023,,,1610612766,23,24,2023-10-25T23:33:15Z,1500000,False,,,0,,P. Washington bad pass TURNOVER (1 TO),"[1629023, 203992]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Center,,,,,,,,,1.0,,,,Bogdanovic,203992.0,,,,,,
151,PT01M11.00S,2023-10-25T23:33:07.8Z,1,REGULAR,steal,,[],203992,,,1610612737,23,24,2023-10-25T23:33:10Z,1510000,False,,,0,,B. Bogdanovic STEAL (2 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
152,PT01M06.00S,2023-10-25T23:33:13.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,5.601182654402102,50.73529411764706,1610612737,23,26,2023-10-25T23:33:21Z,1520000,False,-4.0,0.0,1,left,J. Johnson running DUNK (4 PTS) (B. Bogdanovic 2 AST),"[1630552, 203992]",1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,4.0,,,B. Bogdanovic,203992.0,2.0,,,,,,,,
154,PT00M53.50S,2023-10-25T23:33:27.0Z,1,REGULAR,turnover,bad pass,[],1630163,,,1610612766,23,26,2023-10-25T23:33:34Z,1540000,False,,,0,,L. Ball bad pass TURNOVER (2 TO),"[1630163, 1630552]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2.0,,,,Johnson,1630552.0,,,,,,
155,PT00M53.50S,2023-10-25T23:33:27.0Z,1,REGULAR,steal,,[],1630552,,,1610612737,23,26,2023-10-25T23:33:28Z,1550000,False,,,0,,J. Johnson STEAL (1 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
156,PT00M48.70S,2023-10-25T23:33:32.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630552,6.915243101182654,51.71568627450981,1610612737,23,28,2023-10-25T23:44:17Z,1560000,False,-9.0,13.0,1,left,J. Johnson running DUNK (6 PTS),[1630552],1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,6.0,,,,,,,,,,,,,
157,PT00M31.60S,2023-10-25T23:33:52.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,91.01511169513797,51.71568627450981,1610612766,23,28,2023-10-25T23:33:58Z,1570000,False,9.0,32.0,1,right,MISS L. Ball driving finger roll Layup,[1630163],1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
158,PT00M29.40S,2023-10-25T23:33:54.6Z,1,REGULAR,rebound,defensive,[],1631100,,,1610612737,23,28,2023-10-25T23:33:54Z,1580000,False,,,0,,A. Griffin REBOUND (Off:0 Def:1),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,,,157.0,1.0,1.0,0.0,,,,,,,,,,,,,,
159,PT00M26.70S,2023-10-25T23:34:02.3Z,1,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612737,23,28,2023-10-25T23:34:38Z,1590000,False,,,0,,P. Washington shooting personal FOUL (1 PF) (Johnson 2 FT),"[1629023, 1630552]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,203177.0,,,,,,,1.0,0.0,Johnson,1630552.0,,
161,PT00M26.70S,2023-10-25T23:34:39.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630552,,,1610612737,23,29,2023-10-25T23:34:58Z,1610000,False,,,0,,J. Johnson Free Throw 1 of 2 (7 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
163,PT00M26.70S,2023-10-25T23:34:39.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630552,,,1610612737,23,29,2023-10-25T23:34:58Z,1620000,False,,,0,,MISS J. Johnson Free Throw 2 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
164,PT00M24.70S,2023-10-25T23:34:41.6Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,23,29,2023-10-25T23:34:58Z,1630000,False,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,163.0,3.0,3.0,0.0,,,,,,,,,,,,,,
165,PT00M04.90S,2023-10-25T23:35:18.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,84.31340341655716,52.450980392156865,1610612766,25,29,2023-10-25T23:35:23Z,1640000,False,12.0,95.0,1,right,P. Washington 9' floating Jump Shot (6 PTS) (L. Ball 4 AST),"[1629023, 1630163]",1610612766.0,CHA,floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,9.58,Made,,,,,6.0,,,L. Ball,1630163.0,4.0,,,,,,,,
167,PT00M00.00S,2023-10-25T23:35:29.7Z,1,REGULAR,period,end,[],0,,,1610612737,25,29,2023-10-25T23:35:29Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2023-10-25T23:35:34.3Z,2,REGULAR,substitution,out,['startperiod'],1631100,,,1610612737,25,29,2023-10-25T23:38:20Z,1670000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2023-10-25T23:35:34.3Z,2,REGULAR,substitution,in,['startperiod'],1630180,,,1610612737,25,29,2023-10-25T23:38:20Z,1680000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2023-10-25T23:38:13.7Z,2,REGULAR,period,start,[],0,,,1610612737,25,29,2023-10-25T23:38:20Z,1690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M42.00S,2023-10-25T23:38:30.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,5.732588699080158,52.94117647058824,1610612737,25,31,2023-10-25T23:38:36Z,1700000,False,-15.0,1.0,1,left,O. Okongwu alley-oop DUNK (2 PTS) (B. Bogdanovic 3 AST),"[1630168, 203992]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.48,Made,,,,,2.0,,,B. Bogdanovic,203992.0,3.0,,,,,,,,
173,PT11M22.00S,2023-10-25T23:38:50.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,91.14651773981603,47.05882352941176,1610612766,25,31,2023-10-25T23:38:58Z,1720000,False,-15.0,31.0,1,right,MISS L. Ball driving finger roll Layup,[1630163],1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,,,,,,
