actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-10-30T23:11:15.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-10-30T23:11:15Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-10-30T23:11:18.3Z,1,REGULAR,jumpball,recovered,[],1630163,,,1610612766,0,0,2023-10-30T23:11:18Z,40000,False,,,0,,Jump Ball M. Williams vs. B. Simmons: Tip to L. Ball,"[1630163, 1631109, 1627732]",1610612766.0,CHA,startperiod,L. Ball,1630163.0,Ball,L. Ball,Williams,1631109.0,Simmons,1627732.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-10-30T23:11:29.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,13.091327201051248,50.245098039215684,1610612766,0,0,2023-10-30T23:11:33Z,70000,False,-1.0,71.0,1,left,MISS P. Washington 7' driving floating Shot,[1629023],1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,7.06,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2023-10-30T23:11:32.6Z,1,REGULAR,rebound,defensive,[],203915,,,1610612751,0,0,2023-10-30T23:11:33Z,80000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M37.00S,2023-10-30T23:11:37.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627732,91.93495400788436,52.450980392156865,1610612751,0,2,2023-10-30T23:11:46Z,90000,False,12.0,23.0,1,right,B. Simmons running finger roll Layup (2 PTS),[1627732],1610612751.0,BKN,running finger roll,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M25.00S,2023-10-30T23:11:49.5Z,1,REGULAR,3pt,Jump Shot,[],1630163,36.35019710906702,71.07843137254902,1610612766,0,2,2023-10-30T23:11:54Z,100000,False,-105.0,289.0,1,left,MISS L. Ball 30' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,30.78,Missed,,,,,,,,,,,,,,,,,,
11,PT11M22.00S,2023-10-30T23:11:52.5Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612751,0,2,2023-10-30T23:11:54Z,110000,False,,,0,,B. Simmons REBOUND (Off:0 Def:1),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Left Center,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M20.00S,2023-10-30T23:11:55.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203915,92.85479632063075,52.69607843137255,1610612751,0,4,2023-10-30T23:12:00Z,120000,False,13.0,15.0,1,right,S. Dinwiddie running Layup (2 PTS) (B. Simmons 1 AST),"[203915, 1627732]",1610612751.0,BKN,running,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,2.0,B. Simmons,1627732.0,1.0,,,,,,,,,,
14,PT11M03.00S,2023-10-30T23:12:11.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,7.966491458607096,47.549019607843135,1610612766,2,4,2023-10-30T23:12:15Z,140000,False,12.0,22.0,1,left,M. Williams Layup (2 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,2.0,,,,,,,,,,,,,
15,PT10M43.00S,2023-10-30T23:12:33.7Z,1,REGULAR,foul,personal,[],1629023,,,1610612751,2,4,2023-10-30T23:12:53Z,150000,False,,,0,,P. Washington personal FOUL (1 PF),"[1629023, 1627732]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204058.0,1.0,0.0,Simmons,1627732.0,,,,,
