actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
18,PT10M41.00S,2024-01-21T00:11:27.9Z,1,REGULAR,block,,[],203954,,,1610612766,0,0,2024-01-21T00:11:31Z,180000,False,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M39.00S,2024-01-21T00:11:29.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,0,0,2024-01-21T00:12:16Z,190000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,17.0,,,,,,,,,,,,,,,,,
21,PT10M36.00S,2024-01-21T00:11:51.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,75.77201051248358,11.27450980392157,1610612766,0,0,2024-01-21T00:11:56Z,210000,False,-194.0,175.0,1,right,MISS M. Bridges 26' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.11,Missed,,,,,,,,,,,,,,,,,,
22,PT10M33.00S,2024-01-21T00:11:54.9Z,1,REGULAR,rebound,defensive,[],201587,,,1610612755,0,0,2024-01-21T00:11:56Z,220000,False,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,21.0,2.0,1.0,1.0,,,,,,,,,,,,,,
23,PT10M20.00S,2024-01-21T00:12:08.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,5.206964520367937,53.431372549019606,1610612755,0,2,2024-01-21T00:12:21Z,230000,False,-17.0,-4.0,1,left,J. Embiid Layup (2 PTS) (N. Batum 1 AST),"[203954, 201587]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,,,2.0,N. Batum,201587.0,1.0,,,,,,,,
25,PT10M13.00S,2024-01-21T00:12:16.4Z,1,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612766,0,2,2024-01-21T00:12:28Z,250000,False,,,0,,T. Rozier bad pass out-of-bounds TURNOVER (1 TO),[1626179],1610612766.0,CHA,bad pass,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1146.0,1.0,,,,,,
26,PT10M05.00S,2024-01-21T00:12:28.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202699,32.40801576872536,64.2156862745098,1610612755,0,5,2024-01-21T00:12:34Z,260000,False,-71.0,252.0,1,left,T. Harris 26' 3PT  (3 PTS) (T. Maxey 1 AST),"[202699, 1630178]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,26.19,Made,,,,,,,3.0,T. Maxey,1630178.0,1.0,,,,,,,,
28,PT09M51.00S,2024-01-21T00:12:43.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,93.51182654402102,50.245098039215684,1610612766,2,5,2024-01-21T00:12:52Z,280000,False,1.0,8.0,1,right,M. Bridges driving reverse Layup (2 PTS),[1628970],1610612766.0,CHA,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,2.0,,,,,,,,,,,
29,PT09M35.00S,2024-01-21T00:12:58.9Z,1,REGULAR,3pt,Jump Shot,[],1630178,29.911300919842315,75.49019607843137,1610612755,2,5,2024-01-21T00:13:05Z,290000,False,-127.0,229.0,1,left,MISS T. Maxey 26' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
30,PT09M31.00S,2024-01-21T00:13:02.9Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,2,5,2024-01-21T00:13:05Z,300000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT09M14.00S,2024-01-21T00:13:20.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,93.51182654402102,51.9607843137255,1610612766,4,5,2024-01-21T00:14:26Z,310000,False,10.0,8.0,1,right,T. Rozier driving Layup (2 PTS) (M. Bridges 1 AST),"[1626179, 1628970]",1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,,,2.0,M. Bridges,1628970.0,1.0,,,,,,,,
33,PT09M02.00S,2024-01-21T00:13:34.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203954,5.732588699080158,51.470588235294116,1610612755,4,7,2024-01-21T00:13:41Z,330000,False,-7.0,1.0,1,left,J. Embiid Hook (4 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,,,4.0,,,,,,,,,,,
34,PT09M02.00S,2024-01-21T00:13:38.6Z,1,REGULAR,foul,personal,['1freethrow'],1629023,,,1610612755,4,7,2024-01-21T00:13:47Z,340000,False,,,0,,P. Washington shooting personal FOUL (1 PF) (Embiid 1 FT),"[1629023, 203954]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1146.0,,1.0,0.0,Embiid,203954.0,,
36,PT09M02.00S,2024-01-21T00:14:02.1Z,1,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,4,8,2024-01-21T00:14:02Z,360000,False,,,0,,J. Embiid Free Throw 1 of 1 (5 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
37,PT08M49.00S,2024-01-21T00:14:16.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,93.9060446780552,49.50980392156863,1610612766,6,8,2024-01-21T00:14:32Z,370000,False,-2.0,5.0,1,right,T. Rozier driving reverse Layup (4 PTS) (M. Bridges 2 AST),"[1626179, 1628970]",1610612766.0,CHA,driving reverse,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,4.0,M. Bridges,1628970.0,2.0,,,,,,,,
39,PT08M41.00S,2024-01-21T00:14:27.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.5722733245729295,51.71568627450981,1610612755,6,8,2024-01-21T00:16:51Z,390000,False,-9.0,19.0,1,left,MISS T. Maxey driving Layup - blocked,"[1630178, 1641706]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,Miller,1641706.0,,,,,,,,,,,,
40,PT08M41.00S,2024-01-21T00:14:27.2Z,1,REGULAR,block,,[],1641706,,,1610612755,6,8,2024-01-21T00:16:52Z,400000,False,,,0,,B. Miller BLOCK (1 BLK),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M40.00S,2024-01-21T00:14:28.2Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,6,8,2024-01-21T00:16:51Z,410000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
42,PT08M33.00S,2024-01-21T00:14:33.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629023,92.9862023653088,54.65686274509803,1610612766,6,8,2024-01-21T00:17:46Z,420000,False,23.0,13.0,1,right,MISS P. Washington running DUNK - blocked,"[1629023, 203954]",1610612766.0,CHA,running,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,Embiid,203954.0,,,,,,,,,,,,
61,PT08M33.00S,2024-01-21T00:14:33.6Z,1,REGULAR,block,,[],203954,,,1610612766,6,8,2024-01-21T00:17:48Z,425000,False,,,0,,J. Embiid BLOCK (2 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT08M31.00S,2024-01-21T00:14:35.6Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,6,8,2024-01-21T00:14:42Z,430000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,
44,PT08M20.00S,2024-01-21T00:14:46.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,5.338370565045992,47.794117647058826,1610612755,6,8,2024-01-21T00:18:58Z,440000,False,11.0,-2.0,1,left,MISS J. Embiid driving Layup,[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.12,Missed,,,,,,,,,,,,,,,,,,
45,PT08M18.00S,2024-01-21T00:14:48.4Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,6,8,2024-01-21T00:14:50Z,450000,False,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,44.0,3.0,3.0,0.0,,,,,,,,,,,,,,
46,PT08M14.00S,2024-01-21T00:14:52.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641706,93.64323258869908,53.18627450980392,1610612766,8,8,2024-01-21T00:15:05Z,460000,False,16.0,7.0,1,right,B. Miller running Layup (2 PTS),[1641706],1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,,,2.0,,,,,,,,,,,
47,PT08M02.00S,2024-01-21T00:15:04.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,5.075558475689881,48.77450980392157,1610612755,8,10,2024-01-21T00:20:37Z,470000,False,6.0,-5.0,1,left,J. Embiid driving Layup (7 PTS) (T. Harris 1 AST),"[203954, 202699]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,,,7.0,T. Harris,202699.0,1.0,,,,,,,,
49,PT07M45.00S,2024-01-21T00:15:21.6Z,1,REGULAR,3pt,Jump Shot,[],1628970,75.50919842312747,13.725490196078432,1610612766,8,10,2024-01-21T00:15:25Z,490000,False,-181.0,178.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,,
50,PT07M42.00S,2024-01-21T00:15:24.6Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,8,10,2024-01-21T00:15:25Z,500000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,,
51,PT07M35.00S,2024-01-21T00:15:30.6Z,1,REGULAR,3pt,Jump Shot,[],1626162,32.14520367936925,50.245098039215684,1610612755,8,10,2024-01-21T00:15:34Z,510000,False,-1.0,250.0,1,left,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,24.97,Missed,,,,,,,,,,,,,,,,,,
52,PT07M33.00S,2024-01-21T00:15:32.6Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,8,10,2024-01-21T00:15:34Z,520000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT07M27.00S,2024-01-21T00:15:39.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,93.51182654402102,50.98039215686274,1610612766,10,10,2024-01-21T00:15:43Z,530000,False,5.0,8.0,1,right,T. Rozier cutting Layup (6 PTS) (C. Martin 1 AST),"[1626179, 1628998]",1610612766.0,CHA,cutting,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,6.0,C. Martin,1628998.0,1.0,,,,,,,,
91,PT07M01.00S,2024-01-21T00:16:08.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,5.650459921156373,45.611213235294116,1610612755,10,10,2024-01-21T00:25:01Z,565000,False,22.0,1.0,1,left,MISS J. Embiid driving Layup - blocked,"[203954, 1628998]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,2.19,Missed,,,,,Martin,1628998.0,,,,,,,,,,,,
92,PT07M01.00S,2024-01-21T00:16:08.0Z,1,REGULAR,block,,[],1628998,,,1610612755,10,10,2024-01-21T00:23:00Z,567500,False,,,0,,C. Martin BLOCK (1 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
93,PT07M01.00S,2024-01-21T00:16:08.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,10,10,2024-01-21T00:23:00Z,568750,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,91.0,,,,,,,,,,,,,,,,,
57,PT07M01.00S,2024-01-21T00:16:26.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,10,10,2024-01-21T00:23:00Z,570000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M01.00S,2024-01-21T00:18:42.4Z,1,REGULAR,substitution,out,[],1641706,,,1610612766,10,10,2024-01-21T00:23:00Z,610000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M01.00S,2024-01-21T00:18:42.4Z,1,REGULAR,substitution,in,[],202397,,,1610612766,10,10,2024-01-21T00:23:00Z,620000,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M48.00S,2024-01-21T00:19:30.2Z,1,REGULAR,3pt,Jump Shot,[],1628970,68.41327201051249,67.40196078431373,1610612766,10,10,2024-01-21T00:25:41Z,630000,False,87.0,244.0,1,right,MISS M. Bridges 25' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
65,PT06M44.00S,2024-01-21T00:19:34.2Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,10,10,2024-01-21T00:19:36Z,640000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,,
66,PT06M29.00S,2024-01-21T00:19:48.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201587,5.732588699080158,51.225490196078425,1610612755,10,12,2024-01-21T00:26:11Z,650000,False,-6.0,1.0,1,left,N. Batum cutting Layup (2 PTS) (T. Harris 2 AST),"[201587, 202699]",1610612755.0,PHI,cutting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,2.0,T. Harris,202699.0,2.0,,,,,,,,
68,PT06M17.00S,2024-01-21T00:20:01.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,92.72339027595268,50.49019607843137,1610612766,10,12,2024-01-21T00:26:33Z,670000,False,2.0,16.0,1,right,MISS T. Rozier driving finger roll Layup,[1626179],1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,1.61,Missed,,,,,,,,,,,,,,,,,,
69,PT06M17.00S,2024-01-21T00:20:01.2Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,10,12,2024-01-21T00:20:05Z,680000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,68.0,1.0,1.0,0.0,,,,,,,,,,,,,,
70,PT06M13.00S,2024-01-21T00:20:08.7Z,1,REGULAR,turnover,out-of-bounds,[],202699,,,1610612755,10,12,2024-01-21T00:20:26Z,690000,False,,,0,,T. Harris step out-of-bounds TURNOVER (1 TO),[202699],1610612755.0,PHI,step,,,Harris,T. Harris,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1146.0,1.0,,,,,,
71,PT05M53.00S,2024-01-21T00:20:39.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628970,87.99277266754271,49.754901960784316,1610612766,10,12,2024-01-21T00:27:04Z,700000,False,-1.0,60.0,1,right,MISS M. Bridges 6' floating Shot,[1628970],1610612766.0,CHA,floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,,,,,,,,,,,,,,,,,
72,PT05M52.00S,2024-01-21T00:20:40.6Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,10,12,2024-01-21T00:20:46Z,710000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,71.0,2.0,2.0,0.0,,,,,,,,,,,,,,
73,PT05M38.00S,2024-01-21T00:20:54.5Z,1,REGULAR,turnover,lost ball,[],202699,,,1610612755,10,12,2024-01-21T00:20:59Z,720000,False,,,0,,T. Harris lost ball TURNOVER (2 TO),"[202699, 1628998]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,2.0,,,,,Martin,1628998.0
74,PT05M38.00S,2024-01-21T00:20:54.5Z,1,REGULAR,steal,,[],1628998,,,1610612766,10,12,2024-01-21T00:20:56Z,730000,False,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
75,PT05M35.00S,2024-01-21T00:20:57.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629023,93.9060446780552,53.67647058823529,1610612766,12,12,2024-01-21T00:21:17Z,740000,False,18.0,5.0,1,right,P. Washington running DUNK (2 PTS) (I. Smith 1 AST),"[1629023, 202397]",1610612766.0,CHA,running,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.9,Made,,,,,,,2.0,I. Smith,202397.0,1.0,,,,,,,,
77,PT05M15.00S,2024-01-21T00:21:20.3Z,1,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612755,12,12,2024-01-21T00:21:29Z,760000,False,,,0,,P. Washington shooting personal FOUL (2 PF) (Embiid 2 FT),"[1629023, 203954]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628953.0,,2.0,0.0,Embiid,203954.0,,
79,PT05M15.00S,2024-01-21T00:21:51.7Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,12,13,2024-01-21T00:21:51Z,780000,False,,,0,,J. Embiid Free Throw 1 of 2 (8 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
80,PT05M15.00S,2024-01-21T00:21:54.3Z,1,REGULAR,substitution,out,[],1626179,,,1610612755,12,13,2024-01-21T00:22:09Z,790000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M15.00S,2024-01-21T00:21:54.3Z,1,REGULAR,substitution,out,[],1629023,,,1610612755,12,13,2024-01-21T00:22:09Z,800000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M15.00S,2024-01-21T00:21:54.3Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,12,13,2024-01-21T00:22:09Z,810000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M15.00S,2024-01-21T00:21:54.3Z,1,REGULAR,substitution,out,[],202699,,,1610612755,12,13,2024-01-21T00:22:09Z,820000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M15.00S,2024-01-21T00:21:54.3Z,1,REGULAR,substitution,in,[],1641706,,,1610612755,12,13,2024-01-21T00:22:09Z,830000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
