actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-11-15T00:10:27.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-15T00:10:27Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-11-15T00:10:31.0Z,1,REGULAR,jumpball,recovered,[],200768,,,1610612748,0,0,2023-11-15T00:10:31Z,40000,False,,,0,,Jump Ball B. Adebayo vs. M. Williams: Tip to K. Lowry,"[200768, 1628389, 1631109]",1610612748.0,MIA,startperiod,K. Lowry,200768.0,Lowry,K. Lowry,Adebayo,1628389.0,Williams,1631109.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-11-15T00:10:42.2Z,1,REGULAR,2pt,Jump Shot,[],1628389,5.124835742444152,25.241268382352942,1610612748,0,2,2023-11-15T00:10:50Z,70000,False,124.0,-4.0,1,left,B. Adebayo 12' Jump Shot (2 PTS) (D. Robinson 1 AST),"[1628389, 1629130]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,12.39,Made,2.0,D. Robinson,1629130.0,1.0,,,,,,,,,,,,,,
9,PT11M31.00S,2023-11-15T00:10:56.1Z,1,REGULAR,2pt,Layup,[],1630163,92.85479632063075,69.85294117647058,1610612766,0,2,2023-11-15T00:11:02Z,90000,False,99.0,15.0,1,right,MISS L. Ball 10' Layup,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,10.04,Missed,,,,,,,,,,,,,,,,,,
10,PT11M27.00S,2023-11-15T00:11:00.1Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,0,2,2023-11-15T00:19:58Z,100000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
56,PT11M27.00S,2023-11-15T00:11:02.2Z,1,REGULAR,turnover,lost ball,[],1628389,,,1610612748,0,2,2023-11-15T00:20:38Z,105000,False,,,0,,B. Adebayo lost ball TURNOVER (1 TO),"[1628389, 1630163]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Ball,1630163.0,,,,,,,
57,PT11M27.00S,2023-11-15T00:11:02.2Z,1,REGULAR,steal,,[],1630163,,,1610612766,0,2,2023-11-15T00:20:27Z,107500,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M23.00S,2023-11-15T00:11:08.4Z,1,REGULAR,foul,personal,[],200768,,,1610612766,0,2,2023-11-15T00:20:27Z,110000,False,,,0,,K. Lowry personal FOUL (1 PF),"[200768, 1630163]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,2534.0,1.0,0.0,Ball,1630163.0,,
13,PT11M11.00S,2023-11-15T00:11:41.5Z,1,REGULAR,foul,personal,['2freethrow'],200768,,,1610612766,0,2,2023-11-15T00:12:15Z,130000,False,,,0,,K. Lowry shooting personal FOUL (2 PF) (Maledon 2 FT),"[200768, 1630177]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627526.0,2.0,0.0,Maledon,1630177.0,,
15,PT11M11.00S,2023-11-15T00:12:20.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630177,,,1610612766,1,2,2023-11-15T00:20:27Z,150000,False,,,0,,T. Maledon Free Throw 1 of 2 (1 PTS),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
