actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-27T23:10:33.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-27T23:10:33Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-03-27T23:10:36.9Z,1,REGULAR,jumpball,recovered,[],1629636,,,1610612739,0,0,2024-03-27T23:10:37Z,40000,False,,,0,,Jump Ball J. Allen vs. N. Richards: Tip to D. Garland,"[1629636, 1628386, 1630208]",1610612739.0,CLE,startperiod,D. Garland,1629636.0,Garland,D. Garland,Allen,1628386.0,Richards,1630208.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2024-03-27T23:10:44.9Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,0,0,2024-03-27T23:10:51Z,70000,False,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 203995]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left Center,1.0,Micic,203995.0,,,,,,,,,,,,,,,,,
8,PT11M47.00S,2024-03-27T23:10:44.9Z,1,REGULAR,steal,,[],203995,,,1610612766,0,0,2024-03-27T23:10:48Z,80000,False,,,0,,V. Micic STEAL (1 STL),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
9,PT11M32.00S,2024-03-27T23:11:00.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630208,91.67214191852825,55.63725490196079,1610612766,2,0,2024-03-27T23:11:06Z,90000,False,28.0,26.0,1,right,N. Richards Hook (2 PTS) (V. Micic 1 AST),"[1630208, 203995]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,3.82,Made,2.0,V. Micic,203995.0,1.0,,,,,,,,,,,
11,PT11M15.00S,2024-03-27T23:11:16.4Z,1,REGULAR,3pt,Jump Shot,[],1629622,5.995400788436268,5.147058823529411,1610612739,2,3,2024-03-27T23:11:22Z,110000,False,224.0,4.0,1,left,M. Strus 3PT  (3 PTS) (J. Allen 1 AST),"[1629622, 1628386]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,,,,22.43,Made,3.0,J. Allen,1628386.0,1.0,,,,,,,,,,,
13,PT10M55.00S,2024-03-27T23:11:36.9Z,1,REGULAR,3pt,Jump Shot,[],1641706,91.93495400788436,3.1862745098039214,1610612766,2,3,2024-03-27T23:11:41Z,130000,False,-234.0,23.0,1,right,MISS B. Miller 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,,,,23.53,Missed,,,,,,,,,,,,,,,
14,PT10M53.00S,2024-03-27T23:11:38.9Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,2,3,2024-03-27T23:11:41Z,140000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Left Corner 3,24+ Left,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,
15,PT10M42.00S,2024-03-27T23:11:50.0Z,1,REGULAR,3pt,Jump Shot,[],1630596,8.09789750328515,5.392156862745098,1610612739,2,6,2024-03-27T23:12:54Z,150000,False,223.0,24.0,1,left,E. Mobley 3PT pullup (3 PTS) (J. Allen 2 AST),"[1630596, 1628386]",1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,,,,22.42,Made,3.0,J. Allen,1628386.0,2.0,,,,,,,,,,,
17,PT10M34.00S,2024-03-27T23:11:58.2Z,1,REGULAR,2pt,Jump Shot,[],203995,91.14651773981603,78.92156862745098,1610612766,2,6,2024-03-27T23:13:23Z,170000,False,145.0,31.0,1,right,MISS V. Micic 14' pullup bank Shot,[203995],1610612766.0,CHA,pullup bank,,,Micic,V. Micic,,,,,Mid-Range,8-16 Right,,,,14.78,Missed,,,,,,,,,,,,,,,
