actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
85,PT05M08.00S,2024-02-06T00:23:28.8Z,1,REGULAR,3pt,Jump Shot,[],1628970,73.01248357424441,84.31372549019608,1610612766,20,22,2024-02-06T00:27:23Z,830000,False,172.0,201.0,1,right,M. Bridges 26' 3PT pullup (7 PTS),[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.44,Made,7.0,,,,,,,,,,,,,,,,,
87,PT04M52.00S,2024-02-06T00:24:04.1Z,1,REGULAR,substitution,out,[],1630208,,,1610612747,20,22,2024-02-06T00:24:07Z,850000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M52.00S,2024-02-06T00:24:04.1Z,1,REGULAR,substitution,in,[],1631121,,,1610612747,20,22,2024-02-06T00:24:07Z,860000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M48.00S,2024-02-06T00:24:15.5Z,1,REGULAR,3pt,Jump Shot,[],1627752,6.258212877792378,4.6568627450980395,1610612747,20,25,2024-02-06T00:24:19Z,870000,False,227.0,6.0,1,left,T. Prince 3PT  (3 PTS) (A. Reaves 3 AST),"[1627752, 1630559]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,22.68,Made,3.0,,,,,,,,,,,,,A. Reaves,1630559.0,3.0,,
91,PT04M33.00S,2024-02-06T00:24:31.0Z,1,REGULAR,3pt,Jump Shot,[],1641733,74.19513797634691,85.5392156862745,1610612766,20,25,2024-02-06T00:24:34Z,890000,False,178.0,190.0,1,right,MISS N. Smith Jr. 26' 3PT,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
92,PT04M30.00S,2024-02-06T00:24:34.0Z,1,REGULAR,rebound,defensive,[],1630559,,,1610612747,20,25,2024-02-06T00:24:34Z,900000,False,,,0,,A. Reaves REBOUND (Off:0 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,91.0,2.0,2.0,0.0,,,,,,,,,,,,,
93,PT04M25.00S,2024-02-06T00:24:38.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203076,5.863994743758213,53.67647058823529,1610612747,20,27,2024-02-06T00:28:40Z,910000,False,-18.0,3.0,1,left,A. Davis running Layup (8 PTS) (A. Reaves 4 AST),"[203076, 1630559]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.86,Made,8.0,,,,,,,,,,,,,A. Reaves,1630559.0,4.0,,
95,PT04M04.00S,2024-02-06T00:24:59.4Z,1,REGULAR,2pt,Jump Shot,[],202397,77.34888304862024,70.09803921568627,1610612766,20,27,2024-02-06T00:25:04Z,930000,False,100.0,160.0,1,right,MISS I. Smith 18' pullup Shot,[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,Mid-Range,16-24 Right Center,18.93,Missed,,,,,,,,,,,,,,,,,,
96,PT04M01.00S,2024-02-06T00:25:02.4Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612747,20,27,2024-02-06T00:25:04Z,940000,False,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Right Center,,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,
97,PT03M52.00S,2024-02-06T00:25:15.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631121,,,1610612747,20,27,2024-02-06T00:25:39Z,950000,False,,,0,,B. McGowens shooting personal FOUL (1 PF) (Wood 2 FT),"[1631121, 1626174]",1610612766.0,CHA,shooting,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1629178.0,1.0,0.0,Wood,1626174.0,,,,,
99,PT03M52.00S,2024-02-06T00:25:53.8Z,1,REGULAR,freethrow,1 of 2,[],1626174,,,1610612747,20,28,2024-02-06T00:25:53Z,970000,False,,,0,,C. Wood Free Throw 1 of 2 (1 PTS),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
100,PT03M52.00S,2024-02-06T00:25:55.4Z,1,REGULAR,substitution,out,[],202397,,,1610612747,20,28,2024-02-06T00:26:02Z,980000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M52.00S,2024-02-06T00:25:55.4Z,1,REGULAR,substitution,out,[],2544,,,1610612747,20,28,2024-02-06T00:26:02Z,990000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M52.00S,2024-02-06T00:25:55.4Z,1,REGULAR,substitution,in,[],1641706,,,1610612747,20,28,2024-02-06T00:26:02Z,1000000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M52.00S,2024-02-06T00:25:55.4Z,1,REGULAR,substitution,in,[],1631108,,,1610612747,20,28,2024-02-06T00:26:02Z,1010000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M52.00S,2024-02-06T00:26:23.3Z,1,REGULAR,freethrow,2 of 2,[],1626174,,,1610612747,20,29,2024-02-06T00:26:23Z,1020000,False,,,0,,C. Wood Free Throw 2 of 2 (2 PTS),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
106,PT03M34.00S,2024-02-06T00:26:41.5Z,1,REGULAR,3pt,Jump Shot,[],1628970,67.7562417871222,26.47058823529412,1610612766,23,29,2024-02-06T00:26:45Z,1030000,False,-118.0,251.0,1,right,M. Bridges 27' 3PT  (10 PTS) (P. Washington 1 AST),"[1628970, 1629023]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,27.68,Made,10.0,,,,,,,,,,,,,P. Washington,1629023.0,1.0,,
108,PT03M15.00S,2024-02-06T00:27:00.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,6.521024967148489,50.98039215686274,1610612747,23,29,2024-02-06T00:27:20Z,1050000,False,-5.0,9.0,1,left,MISS A. Davis driving DUNK,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,,
109,PT03M12.00S,2024-02-06T00:27:03.8Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,23,29,2024-02-06T00:27:20Z,1060000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,
110,PT03M10.00S,2024-02-06T00:27:11.3Z,1,REGULAR,foul,offensive,['inpenalty'],1641733,,,1610612766,23,29,2024-02-06T00:27:39Z,1070000,False,,,0,,N. Smith Jr. offensive FOUL (1 PF),"[1641733, 1630559]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1146.0,1.0,0.0,Reaves,1630559.0,,,,,
112,PT03M10.00S,2024-02-06T00:27:11.3Z,1,REGULAR,turnover,offensive foul,[],1641733,,,1610612766,23,29,2024-02-06T00:27:11Z,1090000,False,,,0,,N. Smith Jr. offensive foul TURNOVER (1 TO),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,,,1146.0,,,,,,,,,
113,PT03M10.00S,2024-02-06T00:27:18.7Z,1,REGULAR,substitution,out,[],1630559,,,1610612747,23,29,2024-02-06T00:27:22Z,1100000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M10.00S,2024-02-06T00:27:18.7Z,1,REGULAR,substitution,in,[],1626156,,,1610612747,23,29,2024-02-06T00:27:22Z,1110000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M55.00S,2024-02-06T00:27:44.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627752,4.812746386333772,19.852941176470587,1610612747,23,31,2024-02-06T00:27:50Z,1120000,False,151.0,-7.0,1,left,T. Prince 15' fadeaway Jump Shot (5 PTS) (A. Davis 3 AST),"[1627752, 203076]",1610612747.0,LAL,fadeaway,,,Prince,T. Prince,,,,,Mid-Range,8-16 Right,15.09,Made,5.0,,,,,,,,,,,,,A. Davis,203076.0,3.0,,
117,PT02M41.00S,2024-02-06T00:27:59.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,85.62746386333771,38.970588235294116,1610612766,23,31,2024-02-06T00:30:48Z,1140000,False,-55.0,83.0,1,right,MISS N. Smith Jr. 9' driving floating Shot,[1641733],1610612766.0,CHA,driving floating,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Left,9.93,Missed,,,,,,,,,,,,,,,,,,
118,PT02M37.00S,2024-02-06T00:28:01.7Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,23,31,2024-02-06T00:28:01Z,1150000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Left,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,,
119,PT02M31.00S,2024-02-06T00:28:11.4Z,1,REGULAR,foul,offensive,[],1626156,,,1610612747,23,31,2024-02-06T00:28:23Z,1160000,False,,,0,,D. Russell offensive FOUL (1 PF),"[1626156, 1641733]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1146.0,1.0,0.0,Smith Jr.,1641733.0,,,,,
121,PT02M31.00S,2024-02-06T00:28:11.4Z,1,REGULAR,turnover,offensive foul,[],1626156,,,1610612747,23,31,2024-02-06T00:28:11Z,1180000,False,,,0,,D. Russell offensive foul TURNOVER (1 TO),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,1146.0,,,,,,,,,
122,PT02M31.00S,2024-02-06T00:28:30.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,23,31,2024-02-06T00:28:30Z,1190000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M16.00S,2024-02-06T00:31:25.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628970,91.80354796320631,95.58823529411765,1610612766,23,31,2024-02-06T00:31:32Z,1200000,False,228.0,25.0,1,right,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
124,PT02M13.00S,2024-02-06T00:31:28.4Z,1,REGULAR,rebound,offensive,[],1629023,,,1610612766,23,31,2024-02-06T00:31:32Z,1210000,False,,,0,,P. Washington REBOUND (Off:1 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,,,,123.0,2.0,1.0,1.0,,,,,,,,,,,,,
125,PT02M10.00S,2024-02-06T00:31:31.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629023,89.43823915900131,51.470588235294116,1610612766,25,31,2024-02-06T00:31:56Z,1220000,False,7.0,47.0,1,right,P. Washington turnaround Jump Shot (2 PTS),[1629023],1610612766.0,CHA,turnaround,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,4.74,Made,2.0,,,,,,,,,,,,,,,,,
126,PT01M55.00S,2024-02-06T00:31:47.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,5.338370565045992,47.549019607843135,1610612747,25,33,2024-02-06T00:31:52Z,1230000,False,12.0,-2.0,1,left,M. Christie driving Layup (2 PTS) (D. Russell 2 AST),"[1631108, 1626156]",1610612747.0,LAL,driving,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,1.25,Made,2.0,,,,,,,,,,,,,D. Russell,1626156.0,2.0,,
128,PT01M45.00S,2024-02-06T00:31:57.5Z,1,REGULAR,turnover,bad pass,[],1641706,,,1610612766,25,33,2024-02-06T00:32:02Z,1250000,False,,,0,,B. Miller bad pass TURNOVER (2 TO),"[1641706, 1626156]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,Russell,1626156.0,,,,,,,,,,
129,PT01M45.00S,2024-02-06T00:31:57.5Z,1,REGULAR,steal,,[],1626156,,,1610612747,25,33,2024-02-06T00:31:59Z,1260000,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
130,PT01M40.00S,2024-02-06T00:32:01.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626156,29.25427069645204,74.75490196078431,1610612747,25,33,2024-02-06T00:32:34Z,1270000,False,-124.0,222.0,1,left,MISS D. Russell 25' running pullup 3PT,[1626156],1610612747.0,LAL,running pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.46,Missed,,,,,,,,,,,,,,,,,,
131,PT01M37.00S,2024-02-06T00:32:04.9Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,25,33,2024-02-06T00:32:34Z,1280000,False,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,130.0,3.0,2.0,1.0,,,,,,,,,,,,,
132,PT01M32.00S,2024-02-06T00:32:09.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641706,72.7496714848883,16.176470588235293,1610612766,28,33,2024-02-06T00:33:22Z,1290000,False,-169.0,204.0,1,right,B. Miller 26' 3PT running (8 PTS) (N. Smith Jr. 1 AST),"[1641706, 1641733]",1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,26.47,Made,8.0,,,,,,,,,,,,,N. Smith Jr.,1641733.0,1.0,,
134,PT01M15.00S,2024-02-06T00:32:26.5Z,1,REGULAR,turnover,bad pass,[],1627752,,,1610612747,28,33,2024-02-06T00:32:33Z,1310000,False,,,0,,T. Prince bad pass TURNOVER (1 TO),"[1627752, 1631121]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1.0,McGowens,1631121.0,,,,,,,,,,
135,PT01M15.00S,2024-02-06T00:32:26.5Z,1,REGULAR,steal,,[],1631121,,,1610612766,28,33,2024-02-06T00:33:24Z,1320000,False,,,0,,B. McGowens STEAL (1 STL),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
136,PT01M10.00S,2024-02-06T00:32:32.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631121,92.72339027595268,45.83333333333333,1610612766,28,33,2024-02-06T00:34:39Z,1330000,False,-21.0,16.0,1,right,MISS B. McGowens running Layup,[1631121],1610612766.0,CHA,running,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
137,PT01M10.00S,2024-02-06T00:32:35.8Z,1,REGULAR,rebound,offensive,[],1631121,,,1610612766,28,33,2024-02-06T00:32:35Z,1340000,False,,,0,,B. McGowens REBOUND (Off:1 Def:0),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,136.0,1.0,0.0,1.0,,,,,,,,,,,,,
138,PT01M10.00S,2024-02-06T00:32:36.7Z,1,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612766,28,33,2024-02-06T00:32:56Z,1350000,False,,,0,,C. Wood shooting personal FOUL (1 PF) (McGowens 2 FT),"[1626174, 1631121]",1610612747.0,LAL,shooting,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1629178.0,1.0,0.0,McGowens,1631121.0,,,,,
140,PT01M10.00S,2024-02-06T00:33:00.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance', 'fastbreak']",1631121,,,1610612766,29,33,2024-02-06T00:33:25Z,1370000,False,,,0,,B. McGowens Free Throw 1 of 2 (1 PTS),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
141,PT01M10.00S,2024-02-06T00:33:00.0Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover', '2ndchance']",1631121,,,1610612766,29,33,2024-02-06T00:33:25Z,1380000,False,,,0,,MISS B. McGowens Free Throw 2 of 2,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
142,PT01M07.00S,2024-02-06T00:33:03.0Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612747,29,33,2024-02-06T00:33:25Z,1390000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,
143,PT01M01.00S,2024-02-06T00:33:23.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628970,,,1610612747,29,33,2024-02-06T00:33:36Z,1400000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Wood 2 FT),"[1628970, 1626174]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1629178.0,1.0,0.0,Wood,1626174.0,,,,,
145,PT01M01.00S,2024-02-06T00:33:43.8Z,1,REGULAR,freethrow,1 of 2,[],1626174,,,1610612747,29,34,2024-02-06T00:33:43Z,1420000,False,,,0,,C. Wood Free Throw 1 of 2 (3 PTS),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
146,PT01M01.00S,2024-02-06T00:33:59.2Z,1,REGULAR,freethrow,2 of 2,[],1626174,,,1610612747,29,35,2024-02-06T00:33:59Z,1430000,False,,,0,,C. Wood Free Throw 2 of 2 (4 PTS),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
147,PT00M42.10S,2024-02-06T00:34:19.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,86.5473061760841,50.49019607843137,1610612766,29,35,2024-02-06T00:35:29Z,1440000,False,2.0,74.0,1,right,MISS N. Smith Jr. 7' pullup Shot,[1641733],1610612766.0,CHA,pullup,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.4,Missed,,,,,,,,,,,,,,,,,,
148,PT00M40.00S,2024-02-06T00:34:21.5Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612747,29,35,2024-02-06T00:34:24Z,1450000,False,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,147.0,2.0,2.0,0.0,,,,,,,,,,,,,
149,PT00M29.80S,2024-02-06T00:34:32.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,17.296320630749015,38.970588235294116,1610612747,29,37,2024-02-06T00:34:37Z,1460000,False,55.0,110.0,1,left,D. Russell 12' step back Jump Shot (9 PTS),[1626156],1610612747.0,LAL,step back,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,12.31,Made,9.0,,,,,,,,,,,,,,,,,
150,PT00M09.00S,2024-02-06T00:34:54.7Z,1,REGULAR,3pt,Jump Shot,[],1629023,67.36202365308804,52.450980392156865,1610612766,29,37,2024-02-06T00:34:59Z,1470000,False,12.0,254.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,25.46,Missed,,,,,,,,,,,,,,,,,,
151,PT00M05.90S,2024-02-06T00:34:57.8Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612747,29,37,2024-02-06T00:34:57Z,1480000,False,,,0,,C. Wood REBOUND (Off:0 Def:3),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Center,,,,150.0,3.0,3.0,0.0,,,,,,,,,,,,,
152,PT00M00.00S,2024-02-06T00:35:04.0Z,1,REGULAR,3pt,Jump Shot,[],203076,33.85348226018397,24.264705882352942,1610612747,29,37,2024-02-06T00:36:04Z,1490000,False,129.0,266.0,1,left,MISS A. Davis 29' step back 3PT,[203076],1610612747.0,LAL,step back,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,29.52,Missed,,,,,,,,,,,,,,,,,,
153,PT00M00.00S,2024-02-06T00:35:04.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,29,37,2024-02-06T00:35:09Z,1500000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,152.0,,,,,,,,,,,,,,,,
154,PT00M00.00S,2024-02-06T00:35:10.8Z,1,REGULAR,period,end,[],0,,,1610612747,29,37,2024-02-06T00:35:10Z,1510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-02-06T00:35:22.0Z,2,REGULAR,substitution,out,['startperiod'],1628970,,,1610612747,29,37,2024-02-06T00:37:43Z,1520000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-02-06T00:35:22.0Z,2,REGULAR,substitution,out,['startperiod'],203076,,,1610612747,29,37,2024-02-06T00:37:43Z,1530000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-02-06T00:35:22.0Z,2,REGULAR,substitution,out,['startperiod'],1626174,,,1610612747,29,37,2024-02-06T00:37:43Z,1540000,False,,,0,,SUB out: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-02-06T00:35:22.0Z,2,REGULAR,substitution,in,['startperiod'],1630208,,,1610612747,29,37,2024-02-06T00:37:43Z,1550000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2024-02-06T00:35:22.0Z,2,REGULAR,substitution,in,['startperiod'],1629637,,,1610612747,29,37,2024-02-06T00:37:43Z,1560000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2024-02-06T00:35:22.0Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,29,37,2024-02-06T00:37:43Z,1570000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-02-06T00:37:53.9Z,2,REGULAR,period,start,[],0,,,1610612766,29,37,2024-02-06T00:37:53Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M42.00S,2024-02-06T00:38:11.2Z,2,REGULAR,turnover,bad pass,[],1631121,,,1610612766,29,37,2024-02-06T00:38:19Z,1590000,False,,,0,,B. McGowens bad pass TURNOVER (1 TO),"[1631121, 1629637]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Hayes,1629637.0,,,,,,,,,,
163,PT11M42.00S,2024-02-06T00:38:11.2Z,2,REGULAR,steal,,[],1629637,,,1610612747,29,37,2024-02-06T00:38:17Z,1600000,False,,,0,,J. Hayes STEAL (1 STL),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
164,PT11M33.00S,2024-02-06T00:38:20.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631108,4.418528252299605,95.09803921568627,1610612747,29,37,2024-02-06T00:38:27Z,1610000,False,-225.0,-11.0,1,left,MISS M. Christie 3PT,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,22.58,Missed,,,,,,,,,,,,,,,,,,
165,PT11M31.00S,2024-02-06T00:38:22.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,29,37,2024-02-06T00:38:27Z,1620000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Left Corner 3,24+ Left,,,,164.0,,,,,,,,,,,,,,,,
167,PT11M17.00S,2024-02-06T00:38:43.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630208,80.50262812089356,55.63725490196079,1610612766,29,37,2024-02-06T00:38:47Z,1640000,False,28.0,131.0,1,right,MISS N. Richards 13' Jump Shot,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,13.38,Missed,,,,,,,,,,,,,,,,,,
168,PT11M14.00S,2024-02-06T00:38:46.0Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612747,29,37,2024-02-06T00:38:47Z,1650000,False,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,,,,167.0,2.0,2.0,0.0,,,,,,,,,,,,,
169,PT11M02.00S,2024-02-06T00:38:57.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,12.302890932982917,54.41176470588235,1610612747,29,39,2024-02-06T00:39:47Z,1660000,False,-22.0,63.0,1,left,L. James 6' fadeaway Jump Shot (8 PTS),[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,6.69,Made,8.0,,,,,,,,,,,,,,,,,
