actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-04-03T23:10:19.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-03T23:10:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-04-03T23:10:21.3Z,1,REGULAR,jumpball,recovered,[],1631133,,,1610612757,0,0,2024-04-03T23:10:21Z,40000,False,,,0,,Jump Ball D. Ayton vs. G. Williams: Tip to J. Walker,"[1631133, 1629028, 1629684]",1610612757.0,POR,startperiod,J. Walker,1631133.0,Walker,J. Walker,Ayton,1629028.0,Williams,1629684.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2024-04-03T23:10:33.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,7.30946123521682,50.49019607843137,1610612757,0,0,2024-04-03T23:11:16Z,70000,False,-2.0,16.0,1,left,MISS S. Henderson driving Layup,[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2024-04-03T23:10:36.4Z,1,REGULAR,rebound,defensive,[],202722,,,1610612766,0,0,2024-04-03T23:10:37Z,80000,False,,,0,,D. Bertans REBOUND (Off:0 Def:1),[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M34.00S,2024-04-03T23:10:43.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,92.46057818659659,51.9607843137255,1610612766,0,0,2024-04-03T23:11:37Z,90000,False,10.0,18.0,1,right,MISS T. Mann driving floating Shot,[1630544],1610612766.0,CHA,driving floating,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
10,PT11M32.00S,2024-04-03T23:10:45.9Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,0,0,2024-04-03T23:10:48Z,100000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M24.00S,2024-04-03T23:10:54.4Z,1,REGULAR,turnover,bad pass,[],1630703,,,1610612757,0,0,2024-04-03T23:10:59Z,110000,False,,,0,,S. Henderson bad pass TURNOVER (1 TO),"[1630703, 202722]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Right,,,,,,,1.0,Bertans,202722.0,,,,,,,,,,,
12,PT11M24.00S,2024-04-03T23:10:54.4Z,1,REGULAR,steal,,[],202722,,,1610612766,0,0,2024-04-03T23:10:56Z,120000,False,,,0,,D. Bertans STEAL (1 STL),[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
13,PT11M20.00S,2024-04-03T23:10:58.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641706,92.9862023653088,50.0,1610612766,2,0,2024-04-03T23:11:06Z,130000,False,0.0,13.0,1,right,B. Miller running alley-oop Layup (2 PTS) (D. Bertans 1 AST),"[1641706, 202722]",1610612766.0,CHA,running alley-oop,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,,,,2.0,D. Bertans,202722.0,1.0,,,,,,,
15,PT11M05.00S,2024-04-03T23:11:13.7Z,1,REGULAR,3pt,Jump Shot,[],1629028,29.77989487516426,28.676470588235293,1610612757,2,0,2024-04-03T23:11:16Z,150000,False,107.0,227.0,1,left,MISS D. Ayton 25' 3PT,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
16,PT11M02.00S,2024-04-03T23:11:15.7Z,1,REGULAR,rebound,defensive,[],1630550,,,1610612766,2,0,2024-04-03T23:11:15Z,160000,False,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Right Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M48.00S,2024-04-03T23:11:29.9Z,1,REGULAR,3pt,Jump Shot,[],1629684,69.33311432325887,76.22549019607843,1610612766,2,0,2024-04-03T23:12:19Z,170000,False,131.0,236.0,1,right,MISS G. Williams 26' pullup 3PT,[1629684],1610612766.0,CHA,pullup,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,26.98,Missed,,,,,,,,,,,,,,,,,,
18,PT10M46.00S,2024-04-03T23:11:31.9Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,2,0,2024-04-03T23:11:33Z,180000,False,,,0,,J. Walker REBOUND (Off:0 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,17.0,2.0,2.0,0.0,,,,,,,,,,,,,,
19,PT10M42.00S,2024-04-03T23:11:36.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629028,6.652431011826544,51.71568627450981,1610612757,2,2,2024-04-03T23:11:43Z,190000,False,-9.0,10.0,1,left,D. Ayton running alley-oop DUNK (2 PTS) (R. Rupert 1 AST),"[1629028, 1641712]",1610612757.0,POR,running alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,,,,2.0,R. Rupert,1641712.0,1.0,,,,,,,
21,PT10M16.00S,2024-04-03T23:12:02.7Z,1,REGULAR,3pt,Jump Shot,[],202722,70.64717477003943,76.7156862745098,1610612766,2,2,2024-04-03T23:12:48Z,210000,False,134.0,223.0,1,right,MISS D. Bertans 26' pullup 3PT,[202722],1610612766.0,CHA,pullup,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Right Center,26.03,Missed,,,,,,,,,,,,,,,,,,
22,PT10M13.00S,2024-04-03T23:12:05.7Z,1,REGULAR,rebound,defensive,[],1630703,,,1610612757,2,2,2024-04-03T23:12:06Z,220000,False,,,0,,S. Henderson REBOUND (Off:0 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT10M04.00S,2024-04-03T23:12:13.9Z,1,REGULAR,3pt,Jump Shot,[],1641712,18.347568988173457,93.62745098039215,1610612757,2,2,2024-04-03T23:12:17Z,230000,False,-218.0,120.0,1,left,MISS R. Rupert 24' 3PT,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
24,PT10M01.00S,2024-04-03T23:12:16.9Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612757,2,2,2024-04-03T23:12:17Z,240000,False,,,0,,D. Ayton REBOUND (Off:1 Def:0),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,23.0,1.0,0.0,1.0,,,,,,,,,,,,,,
25,PT09M59.00S,2024-04-03T23:12:18.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629028,13.87976346911958,43.13725490196079,1610612757,2,4,2024-04-03T23:12:23Z,250000,False,34.0,78.0,1,left,D. Ayton 8' Jump Shot (4 PTS),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,8.52,Made,,,,,,,,4.0,,,,,,,,,,
26,PT09M47.00S,2024-04-03T23:12:31.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630550,94.03745072273325,51.9607843137255,1610612766,4,4,2024-04-03T23:12:36Z,260000,False,10.0,4.0,1,right,J. Thor cutting DUNK (2 PTS) (G. Williams 1 AST),"[1630550, 1629684]",1610612766.0,CHA,cutting,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,,,,2.0,G. Williams,1629684.0,1.0,,,,,,,
28,PT09M29.00S,2024-04-03T23:12:49.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,15.982260183968464,51.470588235294116,1610612757,4,4,2024-04-03T23:13:30Z,280000,False,-7.0,98.0,1,left,MISS D. Ayton 9' pullup Shot,[1629028],1610612757.0,POR,pullup,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,9.8,Missed,,,,,,,,,,,,,,,,,,
29,PT09M26.00S,2024-04-03T23:12:52.5Z,1,REGULAR,rebound,defensive,[],1630550,,,1610612766,4,4,2024-04-03T23:12:53Z,290000,False,,,0,,J. Thor REBOUND (Off:0 Def:2),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,In The Paint (Non-RA),8-16 Center,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,
30,PT09M17.00S,2024-04-03T23:13:00.6Z,1,REGULAR,3pt,Jump Shot,[],1629684,68.41327201051249,29.901960784313726,1610612766,7,4,2024-04-03T23:13:05Z,300000,False,-100.0,244.0,1,right,G. Williams 26' 3PT  (3 PTS) (T. Mann 1 AST),"[1629684, 1630544]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,26.43,Made,,,,,,,,3.0,T. Mann,1630544.0,1.0,,,,,,,
32,PT09M01.00S,2024-04-03T23:13:16.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,5.732588699080158,55.392156862745104,1610612757,7,4,2024-04-03T23:14:08Z,320000,False,-27.0,1.0,1,left,MISS K. Murray driving reverse Layup,[1631200],1610612757.0,POR,driving reverse,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
33,PT09M00.00S,2024-04-03T23:13:17.4Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612766,7,4,2024-04-03T23:13:21Z,330000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT08M56.00S,2024-04-03T23:13:22.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641706,66.04796320630749,30.14705882352941,1610612766,7,4,2024-04-03T23:13:35Z,340000,False,-99.0,267.0,1,right,MISS B. Miller 28' running 3PT,[1641706],1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,28.45,Missed,,,,,,,,,,,,,,,,,,
35,PT08M53.00S,2024-04-03T23:13:25.2Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,7,4,2024-04-03T23:13:29Z,350000,False,,,0,,D. Ayton REBOUND (Off:1 Def:1),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,34.0,2.0,1.0,1.0,,,,,,,,,,,,,,
36,PT08M49.00S,2024-04-03T23:13:31.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631133,8.09789750328515,49.754901960784316,1610612757,7,6,2024-04-03T23:13:42Z,360000,False,1.0,24.0,1,left,J. Walker running Layup (2 PTS) (D. Ayton 1 AST),"[1631133, 1629028]",1610612757.0,POR,running,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,,2.0,D. Ayton,1629028.0,1.0,,,,,,,
40,PT08M49.00S,2024-04-03T23:14:03.6Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1631133,,,1610612757,7,7,2024-04-03T23:14:52Z,375000,False,,,0,,J. Walker Free Throw 1 of 1 (3 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
38,PT08M49.00S,2024-04-03T23:14:15.1Z,1,REGULAR,foul,personal,['1freethrow'],1630550,,,1610612757,7,7,2024-04-03T23:17:38Z,380000,False,,,0,,J. Thor shooting personal FOUL (1 PF) (Walker 1 FT),"[1630550, 1631133]",1610612766.0,CHA,shooting,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627962.0,1.0,0.0,Walker,1631133.0,,
42,PT08M25.00S,2024-04-03T23:14:49.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630550,81.553876478318,40.68627450980392,1610612766,9,7,2024-04-03T23:14:53Z,420000,False,-47.0,121.0,1,right,J. Thor 12' Jump Shot (4 PTS) (D. Bertans 2 AST),"[1630550, 202722]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,In The Paint (Non-RA),8-16 Center,12.96,Made,,,,,,,,4.0,D. Bertans,202722.0,2.0,,,,,,,
44,PT07M55.00S,2024-04-03T23:15:22.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,5.338370565045992,45.09803921568628,1610612757,9,7,2024-04-03T23:18:14Z,440000,False,25.0,-2.0,1,left,MISS J. Walker cutting Layup,[1631133],1610612757.0,POR,cutting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.46,Missed,,,,,,,,,,,,,,,,,,
45,PT07M49.00S,2024-04-03T23:15:28.7Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612766,9,7,2024-04-03T23:18:14Z,450000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT07M44.00S,2024-04-03T23:15:31.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,91.27792378449409,53.92156862745098,1610612766,11,7,2024-04-03T23:15:34Z,460000,False,20.0,29.0,1,right,T. Mann driving Layup (2 PTS),[1630544],1610612766.0,CHA,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,3.54,Made,,,,,,,,2.0,,,,,,,,,,
47,PT07M19.00S,2024-04-03T23:15:55.3Z,1,REGULAR,3pt,Jump Shot,[],1630703,31.488173455978973,36.51960784313725,1610612757,11,10,2024-04-03T23:15:59Z,470000,False,67.0,243.0,1,left,S. Henderson 25' 3PT  (3 PTS) (J. Walker 1 AST),"[1630703, 1631133]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,25.27,Made,,,,,,,,3.0,J. Walker,1631133.0,1.0,,,,,,,
49,PT07M05.00S,2024-04-03T23:16:08.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202722,92.32917214191852,51.71568627450981,1610612766,13,10,2024-04-03T23:16:20Z,490000,False,9.0,20.0,1,right,D. Bertans driving reverse Layup (2 PTS) (G. Williams 2 AST),"[202722, 1629684]",1610612766.0,CHA,driving reverse,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,,,,2.0,G. Williams,1629684.0,2.0,,,,,,,
