actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-01-02T00:11:11.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-02T00:11:11Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-01-02T00:11:13.6Z,1,REGULAR,jumpball,recovered,[],1642267,,,1610612764,0,0,2025-01-02T00:11:13Z,40000,False,,,0,,Jump Ball A. Sarr vs. N. Vučević: Tip to C. Carrington,"[1642267, 1642259, 202696]",1610612764.0,WAS,startperiod,C. Carrington,1642267.0,Carrington,C. Carrington,Sarr,1642259.0,Vučević,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2025-01-02T00:11:29.4Z,1,REGULAR,3pt,Jump Shot,[],1642267,20.844283837056505,10.784313725490197,1610612764,3,0,2025-01-02T00:11:33Z,70000,False,196.0,143.0,1,left,C. Carrington 24' 3PT pullup (3 PTS) (B. Coulibaly 1 AST),"[1642267, 1641731]",1610612764.0,WAS,pullup,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Right Center,24.29,Made,3.0,B. Coulibaly,1641731.0,1.0,,,,,,,,,,,,,,
9,PT11M19.00S,2025-01-02T00:11:53.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,94.95729303547962,52.20588235294118,1610612741,3,2,2025-01-02T00:12:13Z,90000,False,11.0,-5.0,1,right,Z. LaVine driving reverse Layup (2 PTS) (C. White 1 AST),"[203897, 1629632]",1610612741.0,CHI,driving reverse,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.21,Made,2.0,C. White,1629632.0,1.0,,,,,,,,,,,,,,
11,PT11M08.00S,2025-01-02T00:12:04.2Z,1,REGULAR,foul,personal,[],203897,,,1610612764,3,2,2025-01-02T00:12:16Z,110000,False,,,0,,Z. LaVine personal FOUL (1 PF),"[203897, 1629673]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,,,,,,,1628159.0,1.0,0.0,Poole,1629673.0,,,,,,,,,
13,PT10M57.00S,2025-01-02T00:12:32.9Z,1,REGULAR,3pt,Jump Shot,[],1630551,19.136005256241788,6.127450980392156,1610612764,6,2,2025-01-02T00:12:37Z,130000,False,219.0,127.0,1,left,J. Champagnie 25' 3PT  (3 PTS) (B. Coulibaly 2 AST),"[1630551, 1641731]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,25.37,Made,3.0,B. Coulibaly,1641731.0,2.0,,,,,,,,,,,,,,
15,PT10M42.00S,2025-01-02T00:12:48.5Z,1,REGULAR,3pt,Jump Shot,[],1629632,81.553876478318,94.6078431372549,1610612741,6,5,2025-01-02T00:13:16Z,150000,False,223.0,121.0,1,right,C. White 25' 3PT  (3 PTS) (N. Vučević 1 AST),"[1629632, 202696]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,25.37,Made,3.0,N. Vučević,202696.0,1.0,,,,,,,,,,,,,,
17,PT10M33.00S,2025-01-02T00:12:59.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,7.30946123521682,56.372549019607845,1610612764,6,5,2025-01-02T00:13:38Z,170000,False,-32.0,16.0,1,left,MISS A. Sarr cutting Layup,[1642259],1610612764.0,WAS,cutting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,3.58,Missed,,,,,,,,,,,,,,,,,,
18,PT10M32.00S,2025-01-02T00:13:00.8Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,6,5,2025-01-02T00:13:38Z,180000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,
19,PT10M23.00S,2025-01-02T00:13:08.2Z,1,REGULAR,3pt,Jump Shot,[],1629632,67.49342969776609,38.23529411764706,1610612741,6,5,2025-01-02T00:13:53Z,190000,False,-59.0,253.0,1,right,MISS C. White 25' step back 3PT,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Center,25.98,Missed,,,,,,,,,,,,,,,,,,
20,PT10M21.00S,2025-01-02T00:13:10.2Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,6,5,2025-01-02T00:13:53Z,200000,False,,,0,,A. Sarr REBOUND (Off:0 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,
21,PT10M13.00S,2025-01-02T00:13:17.4Z,1,REGULAR,3pt,Jump Shot,[],1629673,34.37910643889619,68.62745098039215,1610612764,9,5,2025-01-02T00:13:22Z,210000,False,-93.0,271.0,1,left,J. Poole 28' 3PT step back (3 PTS),[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,28.63,Made,3.0,,,,,,,,,,,,,,,,,
22,PT10M06.00S,2025-01-02T00:13:25.2Z,1,REGULAR,violation,kicked ball,[],1630551,,,1610612741,9,5,2025-01-02T00:14:43Z,220000,False,,,0,,J. Champagnie kicked ball VIOLATION,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,1628159.0,,,,,,,,,,,,,
23,PT09M57.00S,2025-01-02T00:13:45.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,81.60315374507228,55.95511642156863,1610612741,9,7,2025-01-02T00:15:51Z,230000,False,30.0,120.0,1,right,P. Williams 12' pullup Jump Shot (2 PTS),[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Center,12.4,Made,2.0,,,,,,,,,,,,,,,,,
24,PT09M48.00S,2025-01-02T00:13:55.7Z,1,REGULAR,3pt,Jump Shot,[],1629673,39.27192838370564,55.79810049019608,1610612764,9,7,2025-01-02T00:15:32Z,240000,False,-29.0,317.0,1,left,MISS J. Poole 31' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,31.8,Missed,,,,,,,,,,,,,,,,,,
25,PT09M45.00S,2025-01-02T00:13:58.7Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,9,7,2025-01-02T00:15:32Z,250000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,
26,PT09M39.00S,2025-01-02T00:14:05.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202696,67.36202365308804,41.911764705882355,1610612741,9,10,2025-01-02T00:16:21Z,260000,False,-40.0,254.0,1,right,N. Vučević 25' 3PT running (3 PTS) (J. Giddey 1 AST),"[202696, 1630581]",1610612741.0,CHI,running,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,25.75,Made,3.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,,,
28,PT09M22.00S,2025-01-02T00:14:22.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,8.804204993429693,43.87637867647059,1610612764,9,10,2025-01-02T00:16:44Z,280000,False,31.0,30.0,1,left,MISS A. Sarr cutting Layup,[1642259],1610612764.0,WAS,cutting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,4.31,Missed,,,,,,,,,,,,,,,,,,
29,PT09M20.00S,2025-01-02T00:14:24.8Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,9,10,2025-01-02T00:16:44Z,290000,False,,,0,,N. Vučević REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,28.0,2.0,2.0,0.0,,,,,
30,PT09M16.00S,2025-01-02T00:14:28.1Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612741,9,10,2025-01-02T00:17:09Z,300000,False,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1630551]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Champagnie,1630551.0,,
31,PT09M16.00S,2025-01-02T00:14:28.1Z,1,REGULAR,steal,,[],1630551,,,1610612764,9,10,2025-01-02T00:14:30Z,310000,False,,,0,,J. Champagnie STEAL (1 STL),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
