actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-02-25T00:10:44.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-02-25T00:10:44Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-02-25T00:10:46.0Z,1,REGULAR,jumpball,recovered,[],1642273,,,1610612764,0,0,2025-02-25T00:10:46Z,40000,False,,,0,,Jump Ball R. Holmes vs. N. Claxton: Tip to K. George,"[1642273, 1626158, 1629651]",1610612764.0,WAS,startperiod,K. George,1642273.0,George,K. George,Holmes,1626158.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2025-02-25T00:11:01.3Z,1,REGULAR,3pt,Jump Shot,[],1629673,95.74572930354796,3.1862745098039214,1610612764,3,0,2025-02-25T00:11:06Z,80000,False,-234.0,-13.0,1,right,J. Poole 3PT  (3 PTS) (K. George 1 AST),"[1629673, 1642273]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,23.44,Made,3.0,K. George,1642273.0,1.0,,,,,,,,,,,,,,
10,PT11M16.00S,2025-02-25T00:11:28.2Z,1,REGULAR,3pt,Jump Shot,[],1630165,34.641918528252305,26.96078431372549,1610612751,3,0,2025-02-25T00:11:33Z,100000,False,115.0,273.0,1,left,MISS K. Hayes 29' step back 3PT,[1630165],1610612751.0,BKN,step back,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,29.64,Missed,,,,,,,,,,,,,,,,,,
11,PT11M12.00S,2025-02-25T00:11:32.2Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,3,0,2025-02-25T00:11:33Z,110000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT11M09.00S,2025-02-25T00:11:36.9Z,1,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612764,3,0,2025-02-25T00:11:44Z,120000,False,,,0,,Z. Williams shooting personal FOUL (1 PF) (Coulibaly 2 FT),"[1630533, 1641731]",1610612751.0,BKN,shooting,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1204.0,1.0,0.0,Coulibaly,1641731.0,,,,,
14,PT11M09.00S,2025-02-25T00:12:04.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641731,,,1610612764,4,0,2025-02-25T00:13:17Z,140000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (1 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
15,PT11M09.00S,2025-02-25T00:12:04.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641731,,,1610612764,5,0,2025-02-25T00:13:17Z,150000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (2 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
16,PT10M49.00S,2025-02-25T00:12:43.3Z,1,REGULAR,2pt,Jump Shot,[],1629651,21.23850197109067,61.51960784313726,1610612751,5,2,2025-02-25T00:12:47Z,160000,False,-58.0,147.0,1,left,N. Claxton 15' floating Jump Shot (2 PTS) (K. Hayes 1 AST),"[1629651, 1630165]",1610612751.0,BKN,floating,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Center,15.8,Made,2.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,,,,
18,PT10M30.00S,2025-02-25T00:13:02.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641731,80.89684625492772,60.29411764705882,1610612764,5,2,2025-02-25T00:14:11Z,180000,False,51.0,127.0,1,right,MISS B. Coulibaly 13' driving floating Shot,[1641731],1610612764.0,WAS,driving floating,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,13.71,Missed,,,,,,,,,,,,,,,,,,
