actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
22,PT10M19.00S,2024-12-08T00:12:45.6Z,1,REGULAR,2pt,Jump Shot,[],202685,77.92378449408673,70.68014705882354,1610612764,2,2,2024-12-08T00:14:02Z,220000,False,103.0,155.0,1,right,J. Valančiūnas 18' Jump Shot (2 PTS) (C. Carrington 1 AST),"[202685, 1642267]",1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Right Center,18.63,Made,,,,,,,,,2.0,C. Carrington,1642267.0,1.0,,,,,,
24,PT10M03.00S,2024-12-08T00:13:01.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631128,6.258212877792378,53.18627450980392,1610612743,2,4,2024-12-08T00:13:05Z,240000,False,-16.0,6.0,1,left,C. Braun cutting DUNK (2 PTS) (N. Jokić 1 AST),"[1631128, 203999]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,,,,,2.0,N. Jokić,203999.0,1.0,,,,,,
26,PT09M55.00S,2024-12-08T00:13:11.0Z,1,REGULAR,foul,personal,[],201566,,,1610612764,2,4,2024-12-08T00:13:17Z,260000,False,,,0,,R. Westbrook personal FOUL (1 PF),"[201566, 202685]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1162.0,,,,,,,,1.0,0.0,Valančiūnas,202685.0,,
28,PT09M46.00S,2024-12-08T00:13:43.4Z,1,REGULAR,3pt,Jump Shot,[],1630551,74.32654402102497,10.049019607843137,1610612764,5,4,2024-12-08T00:13:47Z,280000,False,-200.0,189.0,1,right,J. Champagnie 27' 3PT  (3 PTS) (C. Carrington 2 AST),"[1630551, 1642267]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,27.49,Made,,,,,,,,,3.0,C. Carrington,1642267.0,2.0,,,,,,
30,PT09M31.00S,2024-12-08T00:14:00.3Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,5,4,2024-12-08T00:15:01Z,300000,False,,,0,,N. Jokić bad pass TURNOVER (3 TO),"[203999, 1641731]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,,,3.0,,,,,,,,,,,Coulibaly,1641731.0
31,PT09M31.00S,2024-12-08T00:14:00.3Z,1,REGULAR,steal,,[],1641731,,,1610612764,5,4,2024-12-08T00:14:02Z,310000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
32,PT09M26.00S,2024-12-08T00:14:05.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630551,94.95729303547962,54.41176470588235,1610612764,7,4,2024-12-08T00:14:10Z,320000,False,22.0,-5.0,1,right,J. Champagnie running Layup (5 PTS) (C. Carrington 3 AST),"[1630551, 1642267]",1610612764.0,WAS,running,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,2.27,Made,,,,,,,,,5.0,C. Carrington,1642267.0,3.0,,,,,,
34,PT09M26.00S,2024-12-08T00:14:08.7Z,1,REGULAR,foul,personal,['1freethrow'],1631212,,,1610612764,7,4,2024-12-08T00:14:16Z,340000,False,,,0,,P. Watson shooting personal FOUL (1 PF) (Champagnie 1 FT),"[1631212, 1630551]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,,,,,,,1.0,0.0,Champagnie,1630551.0,,
36,PT09M26.00S,2024-12-08T00:14:32.0Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630551,,,1610612764,8,4,2024-12-08T00:14:32Z,360000,False,,,0,,J. Champagnie Free Throw 1 of 1 (6 PTS),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
37,PT09M16.00S,2024-12-08T00:14:43.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201566,7.046649145860711,45.34313725490196,1610612743,8,6,2024-12-08T00:14:50Z,370000,False,23.0,14.0,1,left,R. Westbrook cutting DUNK (2 PTS) (P. Watson 1 AST),"[201566, 1631212]",1610612743.0,DEN,cutting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.7,Made,,,,,,,,,2.0,P. Watson,1631212.0,1.0,,,,,,
39,PT09M02.00S,2024-12-08T00:14:59.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,86.67871222076215,37.5,1610612764,8,6,2024-12-08T00:17:29Z,390000,False,-62.0,73.0,1,right,MISS J. Poole 9' driving floating bank Shot - blocked,"[1629673, 201566]",1610612764.0,WAS,driving floating bank,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Left,9.59,Missed,,,,,,,Westbrook,201566.0,,,,,,,,,,
63,PT09M02.00S,2024-12-08T00:14:59.4Z,1,REGULAR,block,,[],201566,,,1610612764,8,6,2024-12-08T00:19:13Z,395000,False,,,0,,R. Westbrook BLOCK (1 BLK),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
40,PT09M00.00S,2024-12-08T00:15:01.4Z,1,REGULAR,rebound,offensive,[],202685,,,1610612764,8,6,2024-12-08T00:17:39Z,400000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:0),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Left,,,39.0,1.0,0.0,1.0,,,,,,,,,,,,,,
41,PT08M58.00S,2024-12-08T00:15:03.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,95.74572930354796,95.83333333333334,1610612764,8,6,2024-12-08T00:18:30Z,410000,False,229.0,-13.0,1,right,MISS J. Poole 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,22.95,Missed,,,,,,,,,,,,,,,,,,
42,PT08M56.00S,2024-12-08T00:15:05.8Z,1,REGULAR,rebound,defensive,[],201566,,,1610612743,8,6,2024-12-08T00:18:30Z,420000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,
43,PT08M48.00S,2024-12-08T00:15:11.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203999,5.732588699080158,51.71568627450981,1610612743,8,8,2024-12-08T00:18:53Z,430000,False,-9.0,1.0,1,left,N. Jokić running Layup (2 PTS) (M. Porter Jr. 2 AST),"[203999, 1629008]",1610612743.0,DEN,running,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,,,,,2.0,M. Porter Jr.,1629008.0,2.0,,,,,,
45,PT08M39.00S,2024-12-08T00:15:22.4Z,1,REGULAR,3pt,Jump Shot,[],1630551,66.44218134034165,62.00980392156863,1610612764,8,8,2024-12-08T00:19:08Z,450000,False,60.0,263.0,1,right,MISS J. Champagnie 26' 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,26.97,Missed,,,,,,,,,,,,,,,,,,
46,PT08M35.00S,2024-12-08T00:15:26.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,8,8,2024-12-08T00:19:08Z,460000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,45.0,,,,,,,,,,,,,,,,,
48,PT08M25.00S,2024-12-08T00:15:50.0Z,1,REGULAR,3pt,Jump Shot,[],1629008,32.276609724047304,45.34313725490196,1610612743,8,8,2024-12-08T00:19:30Z,480000,False,23.0,251.0,1,left,MISS M. Porter Jr. 25' step back 3PT,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,25.2,Missed,,,,,,,,,,,,,,,,,,
49,PT08M23.00S,2024-12-08T00:15:52.0Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,8,8,2024-12-08T00:19:30Z,490000,False,,,0,,C. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Center,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,
50,PT08M10.00S,2024-12-08T00:16:01.4Z,1,REGULAR,3pt,Jump Shot,[],1642267,72.22404730617609,18.38235294117647,1610612764,11,8,2024-12-08T00:16:06Z,500000,False,-158.0,209.0,1,right,C. Carrington 26' 3PT  (3 PTS) (J. Poole 1 AST),"[1642267, 1629673]",1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Left Center,26.17,Made,,,,,,,,,3.0,J. Poole,1629673.0,1.0,,,,,,
52,PT07M55.00S,2024-12-08T00:16:17.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,10.381077529566369,50.4672181372549,1610612743,11,10,2024-12-08T00:20:29Z,520000,False,-2.0,45.0,1,left,M. Porter Jr. cutting Layup (2 PTS) (N. Jokić 2 AST),"[1629008, 203999]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.52,Made,,,,,,,,,2.0,N. Jokić,203999.0,2.0,,,,,,
54,PT07M41.00S,2024-12-08T00:16:32.9Z,1,REGULAR,foul,personal,[],1629008,,,1610612764,11,10,2024-12-08T00:16:37Z,540000,False,,,0,,M. Porter Jr. personal FOUL (1 PF),"[1629008, 1641731]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,1199.0,,,,,,,,1.0,0.0,Coulibaly,1641731.0,,
56,PT07M33.00S,2024-12-08T00:16:55.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630551,93.9060446780552,50.98039215686274,1610612764,13,10,2024-12-08T00:20:52Z,560000,False,5.0,5.0,1,right,J. Champagnie cutting DUNK (8 PTS) (J. Poole 2 AST),"[1630551, 1629673]",1610612764.0,WAS,cutting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,0.69,Made,,,,,,,,,8.0,J. Poole,1629673.0,2.0,,,,,,
58,PT07M19.00S,2024-12-08T00:17:11.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,11.251642575558476,50.245098039215684,1610612743,13,10,2024-12-08T00:21:15Z,580000,False,-1.0,53.0,1,left,MISS N. Jokić cutting Layup - blocked,"[203999, 202685]",1610612743.0,DEN,cutting,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,5.33,Missed,,,,,,,Valančiūnas,202685.0,,,,,,,,,,
59,PT07M19.00S,2024-12-08T00:17:11.1Z,1,REGULAR,block,,[],202685,,,1610612743,13,10,2024-12-08T00:17:14Z,590000,False,,,0,,J. Valančiūnas BLOCK (1 BLK),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
60,PT07M18.00S,2024-12-08T00:17:12.1Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612764,13,10,2024-12-08T00:21:15Z,600000,False,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,,,
61,PT07M13.00S,2024-12-08T00:17:16.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641731,93.11760840998686,53.67647058823529,1610612764,15,10,2024-12-08T00:17:31Z,610000,False,18.0,12.0,1,right,B. Coulibaly running DUNK (2 PTS) (J. Poole 3 AST),"[1641731, 1629673]",1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,,,2.0,J. Poole,1629673.0,3.0,,,,,,
62,PT07M13.00S,2024-12-08T00:17:23.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,15,10,2024-12-08T00:17:23Z,620000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M00.00S,2024-12-08T00:20:26.0Z,1,REGULAR,turnover,traveling,[],201566,,,1610612743,15,10,2024-12-08T00:20:33Z,630000,False,,,0,,R. Westbrook traveling TURNOVER (1 TO),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,,,,,,,1162.0,1.0,,,,,,,,,,,,
66,PT06M44.00S,2024-12-08T00:20:57.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,74.98357424441524,89.95098039215686,1610612764,18,10,2024-12-08T00:21:02Z,640000,False,200.0,183.0,1,right,J. Poole 27' 3PT  (3 PTS) (C. Carrington 4 AST),"[1629673, 1642267]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,27.07,Made,,,,,,,,,3.0,C. Carrington,1642267.0,4.0,,,,,,
68,PT06M26.00S,2024-12-08T00:21:17.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,12.434296977660972,34.80392156862745,1610612743,18,10,2024-12-08T00:22:49Z,660000,False,76.0,64.0,1,left,MISS C. Braun 9' driving Layup,[1631128],1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Right,9.96,Missed,,,,,,,,,,,,,,,,,,
69,PT06M24.00S,2024-12-08T00:21:19.4Z,1,REGULAR,rebound,defensive,[],202685,,,1610612764,18,10,2024-12-08T00:22:49Z,670000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:1),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Right,,,68.0,2.0,1.0,1.0,,,,,,,,,,,,,,
70,PT06M10.00S,2024-12-08T00:21:31.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,92.06636005256242,46.568627450980394,1610612764,20,10,2024-12-08T00:21:38Z,680000,False,-17.0,22.0,1,right,J. Champagnie reverse Layup (10 PTS) (B. Coulibaly 1 AST),"[1630551, 1641731]",1610612764.0,WAS,reverse,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,2.8,Made,,,,,,,,,10.0,B. Coulibaly,1641731.0,1.0,,,,,,
72,PT05M59.00S,2024-12-08T00:21:41.4Z,1,REGULAR,2pt,Jump Shot,[],1629008,16.63929040735874,13.970588235294118,1610612743,20,12,2024-12-08T00:22:20Z,700000,False,180.0,104.0,1,left,M. Porter Jr. 20' Jump Shot (4 PTS) (R. Westbrook 1 AST),"[1629008, 201566]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right,20.79,Made,,,,,,,,,4.0,R. Westbrook,201566.0,1.0,,,,,,
74,PT05M44.00S,2024-12-08T00:21:59.3Z,1,REGULAR,foul,personal,[],1631128,,,1610612764,20,12,2024-12-08T00:22:13Z,720000,False,,,0,,C. Braun personal FOUL (1 PF),"[1631128, 1629673]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,,,,,1199.0,,,,,,,,1.0,0.0,Poole,1629673.0,,
76,PT05M44.00S,2024-12-08T00:22:12.2Z,1,REGULAR,substitution,out,[],1631128,,,1610612764,20,12,2024-12-08T00:22:18Z,740000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M44.00S,2024-12-08T00:22:12.2Z,1,REGULAR,substitution,in,[],1631124,,,1610612764,20,12,2024-12-08T00:22:18Z,750000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M37.00S,2024-12-08T00:22:28.0Z,1,REGULAR,3pt,Jump Shot,[],1629673,68.15045992115637,78.18627450980392,1610612764,20,12,2024-12-08T00:23:52Z,760000,False,141.0,247.0,1,right,MISS J. Poole 28' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,28.43,Missed,,,,,,,,,,,,,,,,,,
79,PT05M35.00S,2024-12-08T00:22:30.0Z,1,REGULAR,rebound,offensive,[],1630551,,,1610612764,20,12,2024-12-08T00:23:52Z,770000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,78.0,2.0,1.0,1.0,,,,,,,,,,,,,,
80,PT05M31.00S,2024-12-08T00:22:33.2Z,1,REGULAR,turnover,out-of-bounds,[],1630551,,,1610612764,20,12,2024-12-08T00:22:38Z,780000,False,,,0,,J. Champagnie bad pass out-of-bounds TURNOVER (1 TO),[1630551],1610612764.0,WAS,bad pass,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Right,,,,,,,1199.0,1.0,,,,,,,,,,,,
82,PT05M28.00S,2024-12-08T00:22:58.5Z,1,REGULAR,foul,personal,[],202685,,,1610612743,20,12,2024-12-08T00:23:12Z,800000,False,,,0,,J. Valančiūnas personal FOUL (1 PF),"[202685, 203999]",1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1162.0,,,,,,,,1.0,0.0,Jokić,203999.0,,
84,PT05M22.00S,2024-12-08T00:23:40.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203999,8.623521681997373,37.00980392156863,1610612743,20,14,2024-12-08T00:23:46Z,820000,False,65.0,29.0,1,left,N. Jokić 7' driving Layup (4 PTS) (M. Porter Jr. 3 AST),"[203999, 1629008]",1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,7.1,Made,,,,,,,,,4.0,M. Porter Jr.,1629008.0,3.0,,,,,,
85,PT05M22.00S,2024-12-08T00:23:43.7Z,1,REGULAR,foul,personal,['1freethrow'],202685,,,1610612743,20,14,2024-12-08T00:23:49Z,830000,False,,,0,,J. Valančiūnas shooting personal FOUL (2 PF) (Jokić 1 FT),"[202685, 203999]",1610612764.0,WAS,shooting,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1199.0,,,,,,,,2.0,0.0,Jokić,203999.0,,
88,PT05M22.00S,2024-12-08T00:24:11.7Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203999,,,1610612743,20,15,2024-12-08T00:24:11Z,850000,False,,,0,,N. Jokić Free Throw 1 of 1 (5 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
89,PT05M06.00S,2024-12-08T00:24:29.5Z,1,REGULAR,3pt,Jump Shot,[],1642267,73.14388961892247,14.705882352941178,1610612764,23,15,2024-12-08T00:24:34Z,860000,False,-176.0,200.0,1,right,C. Carrington 26' 3PT  (6 PTS) (J. Poole 4 AST),"[1642267, 1629673]",1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Left Center,26.67,Made,,,,,,,,,6.0,J. Poole,1629673.0,4.0,,,,,,
