actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-01-17T00:11:58.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-17T00:11:58Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-01-17T00:12:00.6Z,1,REGULAR,jumpball,recovered,[],1642346,,,1610612756,0,0,2025-01-17T00:12:00Z,40000,False,,,0,,Jump Ball M. Plumlee vs. A. Sarr: Tip to R. Dunn,"[1642346, 203486, 1642259]",1610612756.0,PHX,startperiod,R. Dunn,1642346.0,Dunn,R. Dunn,Plumlee,203486.0,Sarr,1642259.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2025-01-17T00:12:09.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,94.95729303547962,51.470588235294116,1610612756,0,2,2025-01-17T00:12:15Z,70000,False,7.0,-5.0,1,right,D. Booker cutting Layup (2 PTS) (M. Plumlee 1 AST),"[1626164, 203486]",1610612756.0,PHX,cutting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,0.9,Made,2.0,M. Plumlee,203486.0,1.0,,,,,,,,,,,,,,
9,PT11M29.00S,2025-01-17T00:12:27.4Z,1,REGULAR,3pt,Jump Shot,[],1629673,31.882391590013142,31.862745098039213,1610612764,0,2,2025-01-17T00:12:32Z,90000,False,91.0,247.0,1,left,MISS J. Poole 26' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,26.33,Missed,,,,,,,,,,,,,,,,,,
10,PT11M26.00S,2025-01-17T00:12:30.4Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,0,2,2025-01-17T00:12:32Z,100000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M08.00S,2025-01-17T00:12:49.3Z,1,REGULAR,3pt,Jump Shot,[],1626164,72.88107752956637,82.84313725490196,1610612756,0,5,2025-01-17T00:12:54Z,110000,False,164.0,202.0,1,right,D. Booker 26' 3PT  (5 PTS) (M. Plumlee 2 AST),"[1626164, 203486]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,26.06,Made,5.0,M. Plumlee,203486.0,2.0,,,,,,,,,,,,,,
13,PT10M50.00S,2025-01-17T00:13:06.6Z,1,REGULAR,3pt,Jump Shot,[],1642259,33.065045992115635,25.735294117647058,1610612764,0,5,2025-01-17T00:13:11Z,130000,False,121.0,258.0,1,left,MISS A. Sarr 28' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,28.54,Missed,,,,,,,,,,,,,,,,,,
14,PT10M47.00S,2025-01-17T00:13:09.6Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,0,5,2025-01-17T00:13:11Z,140000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,,,,,13.0,2.0,2.0,0.0,,,,,,,,,,
15,PT10M38.00S,2025-01-17T00:13:18.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203486,93.24901445466492,54.90196078431373,1610612756,0,7,2025-01-17T00:13:22Z,150000,False,25.0,11.0,1,right,M. Plumlee cutting Layup (2 PTS) (D. Booker 1 AST),"[203486, 1626164]",1610612756.0,PHX,cutting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,2.69,Made,2.0,D. Booker,1626164.0,1.0,,,,,,,,,,,,,,
17,PT10M38.00S,2025-01-17T00:13:25.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,0,7,2025-01-17T00:13:25Z,170000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
