actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-27T23:10:53.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-27T23:10:53Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-03-27T23:10:56.0Z,1,REGULAR,jumpball,recovered,[],1627783,,,1610612754,0,0,2025-03-27T23:10:56Z,40000,False,,,0,,Jump Ball M. Turner vs. A. Sarr: Tip to P. Siakam,"[1627783, 1626167, 1642259]",1610612754.0,IND,startperiod,P. Siakam,1627783.0,Siakam,P. Siakam,Turner,1626167.0,Sarr,1642259.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2025-03-27T23:11:06.7Z,1,REGULAR,3pt,Jump Shot,[],1630169,68.67608409986859,73.2843137254902,1610612754,0,3,2025-03-27T23:11:11Z,70000,False,116.0,242.0,1,right,T. Haliburton 26' 3PT  (3 PTS) (A. Nembhard 1 AST),"[1630169, 1629614]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,26.84,Made,3.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,,,,,
9,PT11M30.00S,2025-03-27T23:11:22.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,6.521024967148489,47.549019607843135,1610612764,2,3,2025-03-27T23:11:29Z,90000,False,12.0,9.0,1,left,J. Poole driving finger roll Layup (2 PTS),[1629673],1610612764.0,WAS,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.51,Made,2.0,,,,,,,,,,,,,,,,,
10,PT11M17.00S,2025-03-27T23:11:34.9Z,1,REGULAR,3pt,Jump Shot,[],1629614,66.70499342969777,32.84313725490196,1610612754,2,6,2025-03-27T23:12:08Z,100000,False,-86.0,260.0,1,right,A. Nembhard 27' 3PT pullup (3 PTS) (M. Turner 1 AST),"[1629614, 1626167]",1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,27.43,Made,3.0,M. Turner,1626167.0,1.0,,,,,,,,,,,,,,
11,PT11M10.00S,2025-03-27T23:11:42.2Z,1,REGULAR,3pt,Jump Shot,[],203114,20.71287779237845,91.42156862745098,1610612764,2,6,2025-03-27T23:11:46Z,110000,False,-207.0,142.0,1,left,MISS K. Middleton 25' 3PT,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,25.12,Missed,,,,,,,,,,,,,,,,,,
12,PT11M07.00S,2025-03-27T23:11:45.2Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,2,6,2025-03-27T23:11:46Z,120000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M58.00S,2025-03-27T23:11:54.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,80.23981603153744,61.274509803921575,1610612754,2,8,2025-03-27T23:11:59Z,130000,False,56.0,133.0,1,right,M. Turner 14' pullup Jump Shot (2 PTS) (A. Nembhard 2 AST),"[1626167, 1629614]",1610612754.0,IND,pullup,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,14.46,Made,2.0,A. Nembhard,1629614.0,2.0,,,,,,,,,,,,,,
15,PT10M41.00S,2025-03-27T23:12:11.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,8.886333771353483,65.19607843137256,1610612764,4,8,2025-03-27T23:12:22Z,150000,False,-76.0,31.0,1,left,A. Sarr 8' driving floating bank Jump Shot (2 PTS),[1642259],1610612764.0,WAS,driving floating bank,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Left,8.21,Made,2.0,,,,,,,,,,,,,,,,,
16,PT10M32.00S,2025-03-27T23:12:20.7Z,1,REGULAR,3pt,Jump Shot,[],1626167,65.52233902759527,28.186274509803923,1610612754,4,8,2025-03-27T23:12:27Z,160000,False,-109.0,272.0,1,right,MISS M. Turner 29' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,29.27,Missed,,,,,,,,,,,,,,,,,,
