actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-02-27T00:10:40.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-02-27T00:10:40Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-02-27T00:10:43.4Z,1,REGULAR,jumpball,recovered,[],1642273,,,1610612764,0,0,2025-02-27T00:10:43Z,40000,False,,,0,,Jump Ball R. Holmes vs. D. Clingan: Tip to K. George,"[1642273, 1626158, 1642270]",1610612764.0,WAS,startperiod,K. George,1642273.0,George,K. George,Holmes,1626158.0,Clingan,1642270.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2025-02-27T00:10:55.8Z,1,REGULAR,2pt,Jump Shot,[],203114,21.76412614980289,47.05882352941176,1610612764,0,0,2025-02-27T00:11:01Z,70000,False,15.0,152.0,1,left,MISS K. Middleton 15' pullup Shot,[203114],1610612764.0,WAS,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Center,15.28,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2025-02-27T00:10:58.8Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,0,0,2025-02-27T00:11:01Z,80000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M24.00S,2025-02-27T00:11:16.3Z,1,REGULAR,3pt,Jump Shot,[],1641739,80.76544021024968,95.34313725490196,1610612757,0,0,2025-02-27T00:11:23Z,90000,False,227.0,128.0,1,right,MISS T. Camara 26' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
10,PT11M18.00S,2025-02-27T00:11:22.3Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,0,0,2025-02-27T00:11:23Z,100000,False,,,0,,T. Camara REBOUND (Off:1 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,9.0,1.0,0.0,1.0,,,,,,,,,,,,,,
11,PT11M15.00S,2025-02-27T00:11:28.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,93.64323258869908,54.41176470588235,1610612757,0,2,2025-02-27T00:11:36Z,110000,False,22.0,7.0,1,right,D. Avdija driving Layup (2 PTS) (T. Camara 1 AST),"[1630166, 1641739]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,2.0,T. Camara,1641739.0,1.0,,,,,,,,,,
13,PT11M15.00S,2025-02-27T00:11:33.1Z,1,REGULAR,foul,personal,['1freethrow'],1642273,,,1610612757,0,2,2025-02-27T00:11:44Z,130000,False,,,0,,K. George shooting personal FOUL (1 PF) (Avdija 1 FT),"[1642273, 1630166]",1610612764.0,WAS,shooting,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202027.0,1.0,0.0,Avdija,1630166.0,,,,,
15,PT11M15.00S,2025-02-27T00:11:54.4Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630166,,,1610612757,0,2,2025-02-27T00:11:57Z,150000,False,,,0,,MISS D. Avdija Free Throw 1 of 1,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
16,PT11M12.00S,2025-02-27T00:11:57.4Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,0,2,2025-02-27T00:11:57Z,160000,False,,,0,,T. Camara REBOUND (Off:2 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,15.0,2.0,0.0,2.0,,,,,,,,,,,,,,
17,PT11M11.00S,2025-02-27T00:11:59.5Z,1,REGULAR,foul,personal,[],203114,,,1610612757,0,2,2025-02-27T00:12:09Z,170000,False,,,0,,K. Middleton personal FOUL (1 PF),"[203114, 1630166]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1193.0,1.0,0.0,Avdija,1630166.0,,,,,
