actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
39,PT08M31.00S,2024-11-28T00:18:56.9Z,1,REGULAR,3pt,Jump Shot,[],1642259,33.327858081471746,47.549019607843135,1610612764,7,10,2024-11-28T00:19:01Z,380000,False,12.0,261.0,1,left,MISS A. Sarr 26' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,26.11,Missed,,,,,,,,,,,,,,,,,,
40,PT08M28.00S,2024-11-28T00:18:59.9Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,7,10,2024-11-28T00:19:01Z,390000,False,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,39.0,3.0,3.0,0.0,,,,,
41,PT08M24.00S,2024-11-28T00:19:07.0Z,1,REGULAR,foul,personal,[],1627763,,,1610612746,7,10,2024-11-28T00:19:17Z,400000,False,,,0,,M. Brogdon personal FOUL (1 PF),"[1627763, 1629599]",1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Right,,,,,,,202035.0,1.0,0.0,Coffey,1629599.0,,,,,,,,,
43,PT08M19.00S,2024-11-28T00:19:35.0Z,1,REGULAR,3pt,Jump Shot,[],201935,68.28186596583443,66.66666666666666,1610612746,7,13,2024-11-28T00:21:31Z,420000,False,83.0,246.0,1,right,J. Harden 25' 3PT pullup (7 PTS) (A. Coffey 1 AST),"[201935, 1629599]",1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.94,Made,7.0,A. Coffey,1629599.0,1.0,,,,,,,,,,,,,,
44,PT08M10.00S,2024-11-28T00:19:44.4Z,1,REGULAR,turnover,lost ball,[],1629673,,,1610612764,7,13,2024-11-28T00:19:47Z,430000,False,,,0,,J. Poole lost ball TURNOVER (1 TO),"[1629673, 1629599]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Coffey,1629599.0
45,PT08M10.00S,2024-11-28T00:19:44.4Z,1,REGULAR,steal,,[],1629599,,,1610612746,7,13,2024-11-28T00:19:46Z,440000,False,,,0,,A. Coffey STEAL (1 STL),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
46,PT08M06.00S,2024-11-28T00:19:48.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629599,92.9862023653088,42.15686274509804,1610612746,7,15,2024-11-28T00:19:53Z,450000,False,-39.0,13.0,1,right,A. Coffey running Layup (2 PTS),[1629599],1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,4.14,Made,2.0,,,,,,,,,,,,,,,,,
47,PT07M51.00S,2024-11-28T00:20:03.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,15.456636005256241,42.64705882352941,1610612764,9,15,2024-11-28T00:23:10Z,460000,False,37.0,93.0,1,left,M. Brogdon 9' driving floating Jump Shot (5 PTS),[1627763],1610612764.0,WAS,driving floating,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,9.98,Made,5.0,,,,,,,,,,,,,,,,,
48,PT07M35.00S,2024-11-28T00:20:19.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,94.43166885676742,54.41176470588235,1610612746,9,17,2024-11-28T00:20:22Z,470000,False,22.0,0.0,1,right,D. Jones Jr. driving Layup (4 PTS) (K. Dunn 1 AST),"[1627884, 1627739]",1610612746.0,LAC,driving,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,2.21,Made,4.0,K. Dunn,1627739.0,1.0,,,,,,,,,,,,,,
50,PT07M20.00S,2024-11-28T00:20:34.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.258212877792378,53.431372549019606,1610612764,11,17,2024-11-28T00:20:38Z,490000,False,-17.0,6.0,1,left,M. Brogdon driving Layup (7 PTS) (J. Poole 1 AST),"[1627763, 1629673]",1610612764.0,WAS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,1.83,Made,7.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,,,
52,PT07M07.00S,2024-11-28T00:20:47.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,94.30026281208936,47.05882352941176,1610612746,11,19,2024-11-28T00:20:51Z,510000,False,-15.0,1.0,1,right,J. Harden driving Layup (9 PTS),[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,1.47,Made,9.0,,,,,,,,,,,,,,,,,
53,PT06M47.00S,2024-11-28T00:21:08.7Z,1,REGULAR,3pt,Jump Shot,[],1642259,4.02431011826544,97.54901960784314,1610612764,11,19,2024-11-28T00:25:01Z,520000,False,-238.0,-15.0,1,left,MISS A. Sarr 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Left Corner 3,24+ Left,23.82,Missed,,,,,,,,,,,,,,,,,,
54,PT06M44.00S,2024-11-28T00:21:11.7Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,11,19,2024-11-28T00:25:01Z,530000,False,,,0,,I. Zubac REBOUND (Off:0 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,53.0,4.0,4.0,0.0,,,,,
55,PT06M34.00S,2024-11-28T00:21:21.0Z,1,REGULAR,3pt,Jump Shot,[],201935,67.62483574244416,65.19607843137256,1610612746,11,19,2024-11-28T00:21:25Z,540000,False,76.0,252.0,1,right,MISS J. Harden 26' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
56,PT06M31.00S,2024-11-28T00:21:24.0Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,11,19,2024-11-28T00:21:25Z,550000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,55.0,1.0,1.0,0.0,,,,,
57,PT06M24.00S,2024-11-28T00:21:32.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,12.565703022339028,57.84313725490197,1610612764,11,19,2024-11-28T00:25:31Z,560000,False,-39.0,66.0,1,left,MISS A. Sarr 7' fadeaway bank Shot,[1642259],1610612764.0,WAS,fadeaway bank,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,7.64,Missed,,,,,,,,,,,,,,,,,,
58,PT06M22.00S,2024-11-28T00:21:34.6Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,11,19,2024-11-28T00:25:31Z,570000,False,,,0,,I. Zubac REBOUND (Off:0 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,57.0,5.0,5.0,0.0,,,,,
59,PT06M10.00S,2024-11-28T00:21:44.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,94.03745072273325,46.07843137254902,1610612746,11,21,2024-11-28T00:21:49Z,580000,False,-20.0,4.0,1,right,I. Zubac alley-oop DUNK (6 PTS) (K. Dunn 2 AST),"[1627826, 1627739]",1610612746.0,LAC,alley-oop,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.99,Made,6.0,K. Dunn,1627739.0,2.0,,,,,,,,,,,,,,
61,PT05M56.00S,2024-11-28T00:21:59.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,4.681340341655716,44.85294117647059,1610612764,13,21,2024-11-28T00:22:02Z,600000,False,26.0,-8.0,1,left,M. Brogdon driving Layup (9 PTS) (J. Poole 2 AST),"[1627763, 1629673]",1610612764.0,WAS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,2.71,Made,9.0,J. Poole,1629673.0,2.0,,,,,,,,,,,,,,
63,PT05M29.00S,2024-11-28T00:22:24.9Z,1,REGULAR,3pt,Jump Shot,[],201935,70.64717477003943,24.509803921568626,1610612746,13,24,2024-11-28T00:22:32Z,620000,False,-127.0,223.0,1,right,J. Harden 25' 3PT step back (12 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,25.72,Made,12.0,,,,,,,,,,,,,,,,,
67,PT05M15.00S,2024-11-28T00:22:51.7Z,1,REGULAR,substitution,out,[],1627763,,,1610612764,13,24,2024-11-28T00:22:59Z,660000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M15.00S,2024-11-28T00:22:51.7Z,1,REGULAR,substitution,out,[],1642259,,,1610612764,13,24,2024-11-28T00:22:59Z,670000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M15.00S,2024-11-28T00:22:51.7Z,1,REGULAR,substitution,in,[],202685,,,1610612764,13,24,2024-11-28T00:22:59Z,680000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M15.00S,2024-11-28T00:22:51.7Z,1,REGULAR,substitution,in,[],1642267,,,1610612764,13,24,2024-11-28T00:22:59Z,690000,False,,,0,,SUB in: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M15.00S,2024-11-28T00:23:13.5Z,1,REGULAR,jumpball,recovered,[],1629673,,,1610612764,13,24,2024-11-28T00:30:09Z,700000,False,,,0,,Jump Ball K. Kuzma vs. I. Zubac: Tip to J. Poole,"[1629673, 1628398, 1627826]",1610612764.0,WAS,heldball,J. Poole,1629673.0,Poole,J. Poole,Kuzma,1628398.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
75,PT05M04.00S,2024-11-28T00:23:39.5Z,1,REGULAR,3pt,Jump Shot,[],1641731,3.1044678055190538,94.85294117647058,1610612764,13,24,2024-11-28T00:32:50Z,740000,False,-224.0,-23.0,1,left,MISS B. Coulibaly 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
76,PT05M01.00S,2024-11-28T00:23:42.5Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612746,13,24,2024-11-28T00:23:44Z,750000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,75.0,1.0,1.0,0.0,,,,,
77,PT04M53.00S,2024-11-28T00:23:50.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,93.51182654402102,39.46078431372549,1610612746,13,26,2024-11-28T00:30:14Z,760000,False,-53.0,8.0,1,right,J. Harden driving Layup (14 PTS),[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,5.34,Made,14.0,,,,,,,,,,,,,,,,,
78,PT04M40.00S,2024-11-28T00:24:05.9Z,1,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612764,13,26,2024-11-28T00:24:11Z,770000,False,,,0,,K. Dunn shooting personal FOUL (2 PF) (Poole 2 FT),"[1627739, 1629673]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Left,,,,,,,202007.0,2.0,0.0,Poole,1629673.0,,,,,,,,,
80,PT04M40.00S,2024-11-28T00:24:29.4Z,1,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,14,26,2024-11-28T00:24:29Z,790000,False,,,0,,J. Poole Free Throw 1 of 2 (1 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
81,PT04M40.00S,2024-11-28T00:24:29.9Z,1,REGULAR,substitution,out,[],1627739,,,1610612764,14,26,2024-11-28T00:24:35Z,800000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M40.00S,2024-11-28T00:24:29.9Z,1,REGULAR,substitution,in,[],1629645,,,1610612764,14,26,2024-11-28T00:24:35Z,810000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M40.00S,2024-11-28T00:24:56.1Z,1,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,15,26,2024-11-28T00:24:56Z,820000,False,,,0,,J. Poole Free Throw 2 of 2 (2 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
84,PT04M31.00S,2024-11-28T00:25:07.6Z,1,REGULAR,violation,kicked ball,[],202685,,,1610612746,15,26,2024-11-28T00:25:15Z,830000,False,,,0,,J. Valančiūnas kicked ball VIOLATION,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,202027.0,,,,,,,,,,,,,
85,PT04M31.00S,2024-11-28T00:25:11.5Z,1,REGULAR,substitution,out,[],1629673,,,1610612746,15,26,2024-11-28T00:25:15Z,840000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M31.00S,2024-11-28T00:25:11.5Z,1,REGULAR,substitution,in,[],1630557,,,1610612746,15,26,2024-11-28T00:25:15Z,850000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M23.00S,2024-11-28T00:25:34.9Z,1,REGULAR,3pt,Jump Shot,[],1629599,94.82588699080158,98.0392156862745,1610612746,15,26,2024-11-28T00:25:38Z,860000,False,240.0,-4.0,1,right,MISS A. Coffey 24' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Right Corner 3,24+ Right,24.02,Missed,,,,,,,,,,,,,,,,,,
88,PT04M21.00S,2024-11-28T00:25:36.9Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,15,26,2024-11-28T00:25:38Z,870000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,87.0,2.0,2.0,0.0,,,,,
