actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
15,PT10M33.00S,2025-02-08T00:15:11.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,9.674770039421814,49.01960784313725,1610612764,4,0,2025-02-08T00:15:16Z,150000,False,5.0,38.0,1,left,R. Holmes Layup (2 PTS) (J. Poole 1 AST),"[1626158, 1629673]",1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,3.87,Made,,,,,,,2.0,J. Poole,1629673.0,1.0,,,,,,,,
17,PT10M33.00S,2025-02-08T00:15:13.8Z,1,REGULAR,foul,personal,['1freethrow'],1628378,,,1610612764,4,0,2025-02-08T01:14:28Z,170000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Holmes 1 FT),"[1628378, 1626158]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,202901.0,,,,,,1.0,0.0,Holmes,1626158.0,,,,
19,PT10M33.00S,2025-02-08T00:15:40.6Z,1,REGULAR,freethrow,1 of 1,[],1626158,,,1610612764,4,0,2025-02-08T00:16:01Z,190000,False,,,0,,MISS R. Holmes Free Throw 1 of 1,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
20,PT10M30.00S,2025-02-08T00:15:43.6Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,4,0,2025-02-08T00:16:01Z,200000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M20.00S,2025-02-08T00:15:52.0Z,1,REGULAR,2pt,Jump Shot,[],1629636,78.26872536136662,58.57843137254902,1610612739,4,0,2025-02-08T00:16:04Z,210000,False,43.0,152.0,1,right,MISS D. Garland 15' Jump Shot,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Center,15.77,Missed,,,,,,,,,,,,,,,,,,
22,PT10M18.00S,2025-02-08T00:15:53.7Z,1,REGULAR,rebound,offensive,[],1629636,,,1610612739,4,0,2025-02-08T00:15:53Z,220000,False,,,0,,D. Garland REBOUND (Off:1 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Center,,,21.0,2.0,1.0,1.0,,,,,,,,,,,,,,
23,PT10M10.00S,2025-02-08T00:16:02.2Z,1,REGULAR,turnover,lost ball,[],1630596,,,1610612739,4,0,2025-02-08T00:16:15Z,230000,False,,,0,,E. Mobley lost ball TURNOVER (1 TO),"[1630596, 1641731]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,,,,,Coulibaly,1641731.0,,
24,PT10M10.00S,2025-02-08T00:16:02.2Z,1,REGULAR,steal,,[],1641731,,,1610612764,4,0,2025-02-08T00:16:05Z,240000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
25,PT10M05.00S,2025-02-08T00:16:07.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641731,6.1268068331143235,47.549019607843135,1610612764,6,0,2025-02-08T00:16:13Z,250000,False,12.0,5.0,1,left,B. Coulibaly running reverse Layup (4 PTS) (J. Poole 2 AST),"[1641731, 1629673]",1610612764.0,WAS,running reverse,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.33,Made,,,,,,,4.0,J. Poole,1629673.0,2.0,,,,,,,,
27,PT09M52.00S,2025-02-08T00:16:19.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,92.46057818659659,46.568627450980394,1610612739,6,2,2025-02-08T00:22:25Z,270000,False,-17.0,18.0,1,right,J. Allen cutting DUNK (2 PTS) (D. Mitchell 1 AST),"[1628386, 1628378]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,,,2.0,D. Mitchell,1628378.0,1.0,,,,,,,,
29,PT09M38.00S,2025-02-08T00:16:32.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,8.360709592641262,61.51960784313726,1610612764,6,2,2025-02-08T00:16:49Z,290000,False,-58.0,26.0,1,left,MISS J. Poole 6' Layup - blocked,"[1629673, 1628386]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,6.32,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0
30,PT09M38.00S,2025-02-08T00:16:32.8Z,1,REGULAR,block,,[],1628386,,,1610612764,6,2,2025-02-08T00:16:35Z,300000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
31,PT09M38.00S,2025-02-08T00:16:32.8Z,1,REGULAR,rebound,offensive,[],1626158,,,1610612764,6,2,2025-02-08T00:16:52Z,310000,False,,,0,,R. Holmes REBOUND (Off:1 Def:1),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,,,29.0,2.0,1.0,1.0,,,,,,,,,,,,,,
32,PT09M33.00S,2025-02-08T00:16:39.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,5.863994743758213,3.431372549019608,1610612764,6,2,2025-02-08T00:16:54Z,320000,False,233.0,3.0,1,left,MISS J. Poole 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
33,PT09M30.00S,2025-02-08T00:16:42.2Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,6,2,2025-02-08T00:16:54Z,330000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Right Corner 3,24+ Right,,,32.0,2.0,2.0,0.0,,,,,,,,,,,,,,
34,PT09M27.00S,2025-02-08T00:16:51.1Z,1,REGULAR,turnover,traveling,[],1630596,,,1610612739,6,2,2025-02-08T00:17:06Z,340000,False,,,0,,E. Mobley traveling TURNOVER (2 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left Center,,,,,,,,2.0,,,,,,,,,,,,
35,PT09M06.00S,2025-02-08T00:17:19.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642267,26.363337713534822,82.59803921568627,1610612764,6,2,2025-02-08T00:17:23Z,350000,False,-163.0,195.0,1,left,MISS B. Carrington 25' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
36,PT09M04.00S,2025-02-08T00:17:22.2Z,1,REGULAR,rebound,offensive,[],1626158,,,1610612764,6,2,2025-02-08T00:17:22Z,360000,False,,,0,,R. Holmes REBOUND (Off:2 Def:1),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Above the Break 3,24+ Left Center,,,35.0,3.0,1.0,2.0,,,,,,,,,,,,,,
37,PT09M03.00S,2025-02-08T00:17:22.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641731,30.305519053876477,28.186274509803923,1610612764,9,2,2025-02-08T00:23:32Z,370000,False,109.0,232.0,1,left,B. Coulibaly 25' 3PT pullup (7 PTS) (R. Holmes 1 AST),"[1641731, 1626158]",1610612764.0,WAS,pullup,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,25.67,Made,,,,,,,7.0,R. Holmes,1626158.0,1.0,,,,,,,,
39,PT08M46.00S,2025-02-08T00:17:39.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,88.78120893561103,52.94117647058824,1610612739,9,2,2025-02-08T00:17:43Z,390000,False,15.0,53.0,1,right,MISS D. Garland driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,5.5,Missed,,,,,,,,,,,,,,,,,,
40,PT08M45.00S,2025-02-08T00:17:40.4Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,9,2,2025-02-08T00:17:40Z,400000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,39.0,3.0,2.0,1.0,,,,,,,,,,,,,,
42,PT08M45.00S,2025-02-08T00:17:41.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628386,89.96386333771353,47.794117647058826,1610612739,9,4,2025-02-08T00:17:47Z,420000,False,-11.0,42.0,1,right,J. Allen floating Jump Shot (4 PTS),[1628386],1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,4.32,Made,,,,,,,4.0,,,,,,,,,,,
43,PT08M31.00S,2025-02-08T00:17:55.2Z,1,REGULAR,3pt,Jump Shot,[],1642273,3.235873850197109,98.52941176470588,1610612764,12,4,2025-02-08T00:17:59Z,430000,False,-243.0,-22.0,1,left,K. George 24' 3PT  (3 PTS) (R. Holmes 2 AST),"[1642273, 1626158]",1610612764.0,WAS,,,,George,K. George,,,,,Left Corner 3,24+ Left,24.36,Made,,,,,,,3.0,R. Holmes,1626158.0,2.0,,,,,,,,
45,PT08M20.00S,2025-02-08T00:18:06.7Z,1,REGULAR,3pt,Jump Shot,[],1628378,70.38436268068331,18.137254901960784,1610612739,12,4,2025-02-08T00:24:10Z,450000,False,-159.0,226.0,1,right,MISS D. Mitchell 27' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,27.64,Missed,,,,,,,,,,,,,,,,,,
46,PT08M16.00S,2025-02-08T00:18:10.3Z,1,REGULAR,rebound,offensive,[],1629622,,,1610612739,12,4,2025-02-08T00:18:10Z,460000,False,,,0,,M. Strus REBOUND (Off:1 Def:0),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,45.0,1.0,0.0,1.0,,,,,,,,,,,,,,
47,PT08M13.00S,2025-02-08T00:18:12.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,66.04796320630749,45.83333333333333,1610612739,12,7,2025-02-08T00:24:45Z,470000,False,-21.0,267.0,1,right,D. Garland 26' 3PT pullup (3 PTS) (M. Strus 1 AST),"[1629636, 1629622]",1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,26.74,Made,,,,,,,3.0,M. Strus,1629622.0,1.0,,,,,,,,
49,PT08M06.00S,2025-02-08T00:18:19.9Z,1,REGULAR,3pt,Jump Shot,[],1642267,19.398817345597898,3.431372549019608,1610612764,15,7,2025-02-08T00:25:06Z,490000,False,233.0,130.0,1,left,B. Carrington 26' 3PT  (3 PTS) (J. Poole 3 AST),"[1642267, 1629673]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,26.65,Made,,,,,,,3.0,J. Poole,1629673.0,3.0,,,,,,,,
51,PT07M44.00S,2025-02-08T00:18:41.7Z,1,REGULAR,3pt,Jump Shot,[],1629622,95.22010512483574,1.2254901960784315,1610612739,15,7,2025-02-08T00:18:46Z,510000,False,-244.0,-8.0,1,right,MISS M. Strus 24' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,24.4,Missed,,,,,,,,,,,,,,,,,,
52,PT07M42.00S,2025-02-08T00:18:43.7Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612764,15,7,2025-02-08T00:18:46Z,520000,False,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT07M39.00S,2025-02-08T00:18:47.1Z,1,REGULAR,turnover,bad pass,[],1629673,,,1610612764,15,7,2025-02-08T00:18:51Z,540000,False,,,0,,J. Poole bad pass TURNOVER (1 TO),"[1629673, 1628378]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,,,,,,,,,Mitchell,1628378.0,,
55,PT07M39.00S,2025-02-08T00:18:47.1Z,1,REGULAR,steal,,[],1628378,,,1610612739,15,7,2025-02-08T00:18:50Z,550000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
56,PT07M35.00S,2025-02-08T00:18:50.7Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628378,75.3777923784494,85.7843137254902,1610612739,15,10,2025-02-08T00:26:13Z,560000,False,179.0,179.0,1,right,D. Mitchell 25' 3PT running pullup (3 PTS),[1628378],1610612739.0,CLE,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.3,Made,,,,,,,3.0,,,,,,,,,,,
57,PT07M18.00S,2025-02-08T00:19:10.8Z,1,REGULAR,turnover,traveling,[],1642267,,,1610612764,15,10,2025-02-08T00:19:17Z,570000,False,,,0,,B. Carrington traveling TURNOVER (1 TO),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202058.0,1.0,,,,,,,,,,,,
58,PT07M05.00S,2025-02-08T00:19:33.7Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,15,10,2025-02-08T00:19:39Z,580000,False,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 1642273]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,,,,,,,,,George,1642273.0,,
59,PT07M05.00S,2025-02-08T00:19:33.7Z,1,REGULAR,steal,,[],1642273,,,1610612764,15,10,2025-02-08T00:29:09Z,590000,False,,,0,,K. George STEAL (1 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
60,PT07M00.00S,2025-02-08T00:19:39.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642273,5.075558475689881,54.166666666666664,1610612764,15,10,2025-02-08T00:27:43Z,600000,False,-21.0,-5.0,1,left,MISS K. George running alley-oop DUNK,[1642273],1610612764.0,WAS,running alley-oop,,,George,K. George,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,,,,,,,,,,,,,,
61,PT06M57.00S,2025-02-08T00:19:41.2Z,1,REGULAR,rebound,offensive,[],1642273,,,1610612764,15,10,2025-02-08T00:19:41Z,610000,False,,,0,,K. George REBOUND (Off:1 Def:0),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,60.0,1.0,0.0,1.0,,,,,,,,,,,,,,
62,PT06M54.00S,2025-02-08T00:19:44.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629673,33.327858081471746,44.85294117647059,1610612764,15,10,2025-02-08T00:28:03Z,620000,False,26.0,261.0,1,left,MISS J. Poole 26' pullup 3PT,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,26.21,Missed,,,,,,,,,,,,,,,,,,
63,PT06M50.00S,2025-02-08T00:19:48.4Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,15,10,2025-02-08T00:19:49Z,630000,False,,,0,,D. Garland REBOUND (Off:1 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,62.0,3.0,2.0,1.0,,,,,,,,,,,,,,
64,PT06M49.00S,2025-02-08T00:19:49.7Z,1,REGULAR,turnover,lost ball,[],1629636,,,1610612739,15,10,2025-02-08T00:19:56Z,640000,False,,,0,,D. Garland lost ball TURNOVER (2 TO),"[1629636, 1642273]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,,,,,,,,,George,1642273.0,,
65,PT06M49.00S,2025-02-08T00:19:49.7Z,1,REGULAR,steal,,[],1642273,,,1610612764,15,10,2025-02-08T00:20:35Z,650000,False,,,0,,K. George STEAL (2 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
66,PT06M44.00S,2025-02-08T00:19:54.8Z,1,REGULAR,turnover,bad pass,[],1629673,,,1610612764,15,10,2025-02-08T00:28:45Z,660000,False,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 1628378]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,,,,,,,,,Mitchell,1628378.0,,
67,PT06M44.00S,2025-02-08T00:19:54.8Z,1,REGULAR,steal,,[],1628378,,,1610612739,15,10,2025-02-08T00:19:57Z,670000,False,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
68,PT06M41.00S,2025-02-08T00:19:58.5Z,1,REGULAR,turnover,lost ball,[],1628378,,,1610612739,15,10,2025-02-08T00:20:02Z,680000,False,,,0,,D. Mitchell lost ball TURNOVER (2 TO),"[1628378, 1641731]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,,,,,,,,,Coulibaly,1641731.0,,
69,PT06M41.00S,2025-02-08T00:19:58.5Z,1,REGULAR,steal,,[],1641731,,,1610612764,15,10,2025-02-08T00:20:00Z,690000,False,,,0,,B. Coulibaly STEAL (2 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
70,PT06M40.00S,2025-02-08T00:20:02.3Z,1,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612764,15,10,2025-02-08T00:20:17Z,700000,False,,,0,,J. Allen shooting personal FOUL (1 PF) (Coulibaly 2 FT),"[1628386, 1641731]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202058.0,,,,,,1.0,0.0,Coulibaly,1641731.0,,,,
72,PT06M40.00S,2025-02-08T00:20:22.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,15,10,2025-02-08T00:20:22Z,720000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M40.00S,2025-02-08T00:21:17.5Z,1,REGULAR,substitution,out,[],1628378,,,1610612764,15,10,2025-02-08T00:23:08Z,730000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M40.00S,2025-02-08T00:21:17.5Z,1,REGULAR,substitution,out,[],1630596,,,1610612764,15,10,2025-02-08T00:23:08Z,740000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M40.00S,2025-02-08T00:21:17.5Z,1,REGULAR,substitution,in,[],1642281,,,1610612764,15,10,2025-02-08T00:23:08Z,750000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M40.00S,2025-02-08T00:21:17.5Z,1,REGULAR,substitution,in,[],1629660,,,1610612764,15,10,2025-02-08T00:23:08Z,760000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M40.00S,2025-02-08T00:23:23.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1641731,,,1610612764,15,10,2025-02-08T00:23:45Z,770000,False,,,0,,MISS B. Coulibaly Free Throw 1 of 2,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
78,PT06M40.00S,2025-02-08T00:23:23.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,15,10,2025-02-08T00:23:45Z,780000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,
79,PT06M40.00S,2025-02-08T00:23:23.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1641731,,,1610612764,15,10,2025-02-08T00:23:45Z,790000,False,,,0,,MISS B. Coulibaly Free Throw 2 of 2,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
80,PT06M38.00S,2025-02-08T00:23:25.2Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,15,10,2025-02-08T00:23:45Z,800000,False,,,0,,J. Allen REBOUND (Off:1 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,79.0,4.0,3.0,1.0,,,,,,,,,,,,,,
81,PT06M23.00S,2025-02-08T00:24:00.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,83.39356110381078,35.294117647058826,1610612739,15,12,2025-02-08T00:24:06Z,810000,False,-74.0,104.0,1,right,T. Jerome 12' driving floating Jump Shot (2 PTS) (D. Garland 1 AST),"[1629660, 1629636]",1610612739.0,CLE,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Left,12.7,Made,,,,,,,2.0,D. Garland,1629636.0,1.0,,,,,,,,
