actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
83,PT05M56.00S,2024-10-24T23:28:27.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,71.04139290407359,19.362745098039216,1610612764,19,12,2024-10-24T23:30:30Z,830000,False,-153.0,220.0,1,right,J. Poole 26' 3PT running (14 PTS),[1629673],1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,26.78,Made,,,,,,,14.0,,,,,,,,,,,
84,PT05M33.00S,2024-10-24T23:28:49.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.492115637319317,57.84313725490197,1610612738,19,14,2024-10-24T23:33:09Z,840000,False,-39.0,27.0,1,left,J. Tatum driving Layup (6 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,4.78,Made,,,,,,,6.0,,,,,,,,,,,
85,PT05M24.00S,2024-10-24T23:29:00.6Z,1,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612764,19,14,2024-10-24T23:29:05Z,850000,False,,,0,,J. Poole bad pass out-of-bounds TURNOVER (1 TO),[1629673],1610612764.0,WAS,bad pass,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,1628168.0,1.0,,,,,,,,,,,,
86,PT05M24.00S,2024-10-24T23:29:03.2Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,19,14,2024-10-24T23:29:07Z,860000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M24.00S,2024-10-24T23:29:03.2Z,1,REGULAR,substitution,in,[],1630214,,,1610612738,19,14,2024-10-24T23:29:07Z,870000,False,,,0,,SUB in: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M12.00S,2024-10-24T23:29:24.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,4.5499342969776615,42.8921568627451,1610612738,19,14,2024-10-24T23:29:30Z,880000,False,36.0,-10.0,1,left,MISS J. Tatum driving Layup - blocked,"[1628369, 1628398]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,,,,,,Kuzma,1628398.0,,,,
89,PT05M12.00S,2024-10-24T23:29:24.5Z,1,REGULAR,block,,[],1628398,,,1610612738,19,14,2024-10-24T23:29:26Z,890000,False,,,0,,K. Kuzma BLOCK (1 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
90,PT05M09.00S,2024-10-24T23:29:27.5Z,1,REGULAR,rebound,defensive,[],202685,,,1610612764,19,14,2024-10-24T23:29:30Z,900000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:1),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,,
91,PT05M05.00S,2024-10-24T23:29:31.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,95.3515111695138,2.450980392156863,1610612764,22,14,2024-10-24T23:34:34Z,910000,False,-238.0,-9.0,1,right,J. Poole 3PT pullup (17 PTS) (C. Kispert 1 AST),"[1629673, 1630557]",1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,23.79,Made,,,,,,,17.0,C. Kispert,1630557.0,1.0,,,,,,,,
93,PT04M54.00S,2024-10-24T23:29:42.2Z,1,REGULAR,3pt,Jump Shot,[],1628401,25.18068331143233,15.196078431372548,1610612738,22,14,2024-10-24T23:35:15Z,930000,False,174.0,184.0,1,left,MISS D. White 25' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.34,Missed,,,,,,,,,,,,,,,,,,
94,PT04M51.00S,2024-10-24T23:29:45.7Z,1,REGULAR,rebound,offensive,[],1628369,,,1610612738,22,14,2024-10-24T23:29:45Z,940000,False,,,0,,J. Tatum REBOUND (Off:1 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,93.0,2.0,1.0,1.0,,,,,,,,,,,,,,
95,PT04M49.00S,2024-10-24T23:29:48.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630214,4.28712220762155,2.941176470588235,1610612738,22,17,2024-10-24T23:29:52Z,950000,False,235.0,-12.0,1,left,X. Tillman 3PT  (3 PTS) (D. White 2 AST),"[1630214, 1628401]",1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,Right Corner 3,24+ Right,23.56,Made,,,,,,,3.0,D. White,1628401.0,2.0,,,,,,,,
97,PT04M21.00S,2024-10-24T23:30:15.4Z,1,REGULAR,3pt,Jump Shot,[],1630557,70.64717477003943,11.27450980392157,1610612764,22,17,2024-10-24T23:30:20Z,970000,False,-194.0,223.0,1,right,MISS C. Kispert 29' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,29.56,Missed,,,,,,,,,,,,,,,,,,
98,PT04M20.00S,2024-10-24T23:30:16.4Z,1,REGULAR,rebound,offensive,[],202685,,,1610612764,22,17,2024-10-24T23:30:20Z,980000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:1),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Left Center,,,97.0,2.0,1.0,1.0,,,,,,,,,,,,,,
99,PT04M20.00S,2024-10-24T23:30:20.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,92.72339027595268,54.166666666666664,1610612764,22,17,2024-10-24T23:30:35Z,990000,False,21.0,16.0,1,right,MISS J. Valančiūnas putback Layup,[202685],1610612764.0,WAS,putback,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
100,PT04M20.00S,2024-10-24T23:30:20.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,22,17,2024-10-24T23:30:35Z,1000000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,99.0,,,,,,,,,,,,,,,,,
101,PT04M20.00S,2024-10-24T23:30:27.2Z,1,REGULAR,foul,personal,[],1628436,,,1610612764,22,17,2024-10-24T23:30:33Z,1010000,False,,,0,,L. Kornet loose ball personal FOUL (1 PF),"[1628436, 202685]",1610612738.0,BOS,loose ball,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,1148.0,,,,,,,,,,1.0,0.0,Valančiūnas,202685.0
103,PT04M10.00S,2024-10-24T23:30:51.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628398,88.38699080157687,53.18627450980392,1610612764,24,17,2024-10-24T23:30:58Z,1030000,False,16.0,57.0,1,right,K. Kuzma driving Hook (2 PTS) (C. Kispert 2 AST),"[1628398, 1630557]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,5.89,Made,,,,,,,2.0,C. Kispert,1630557.0,2.0,,,,,,,,
105,PT03M54.00S,2024-10-24T23:31:07.2Z,1,REGULAR,3pt,Jump Shot,[],1630202,29.25427069645204,74.75490196078431,1610612738,24,20,2024-10-24T23:31:11Z,1050000,False,-124.0,222.0,1,left,P. Pritchard 25' 3PT pullup (3 PTS) (X. Tillman 1 AST),"[1630202, 1630214]",1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,25.46,Made,,,,,,,3.0,X. Tillman,1630214.0,1.0,,,,,,,,
107,PT03M53.00S,2024-10-24T23:31:13.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,24,20,2024-10-24T23:31:13Z,1070000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M53.00S,2024-10-24T23:31:16.3Z,1,REGULAR,substitution,out,[],1629673,,,1610612764,24,20,2024-10-24T23:33:53Z,1080000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M53.00S,2024-10-24T23:31:16.3Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,24,20,2024-10-24T23:33:53Z,1090000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M53.00S,2024-10-24T23:31:16.3Z,1,REGULAR,substitution,in,[],1642267,,,1610612764,24,20,2024-10-24T23:33:53Z,1100000,False,,,0,,SUB in: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M53.00S,2024-10-24T23:31:16.3Z,1,REGULAR,substitution,in,[],1642273,,,1610612764,24,20,2024-10-24T23:33:53Z,1110000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M30.00S,2024-10-24T23:34:31.0Z,1,REGULAR,2pt,Jump Shot,[],202685,87.46714848883047,22.54901960784314,1610612764,24,20,2024-10-24T23:48:47Z,1120000,False,-137.0,65.0,1,right,MISS J. Valančiūnas 15' Jump Shot,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,15.2,Missed,,,,,,,,,,,,,,,,,,
113,PT03M28.00S,2024-10-24T23:34:33.0Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612738,24,20,2024-10-24T23:34:35Z,1130000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,,,
114,PT03M23.00S,2024-10-24T23:34:37.9Z,1,REGULAR,3pt,Jump Shot,[],1628369,31.225361366622867,47.794117647058826,1610612738,24,20,2024-10-24T23:34:44Z,1140000,False,11.0,241.0,1,left,MISS J. Tatum 24' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,24.13,Missed,,,,,,,,,,,,,,,,,,
115,PT03M19.00S,2024-10-24T23:34:41.9Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,24,20,2024-10-24T23:34:44Z,1150000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:3),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,114.0,4.0,3.0,1.0,,,,,,,,,,,,,,
116,PT03M16.00S,2024-10-24T23:34:45.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202685,92.85479632063075,49.01960784313725,1610612764,26,20,2024-10-24T23:34:52Z,1160000,False,-5.0,15.0,1,right,J. Valančiūnas DUNK (2 PTS) (B. Coulibaly 2 AST),"[202685, 1641731]",1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,,,2.0,B. Coulibaly,1641731.0,2.0,,,,,,,,
118,PT02M59.00S,2024-10-24T23:35:01.4Z,1,REGULAR,3pt,Jump Shot,[],1628401,27.808804204993432,76.7156862745098,1610612738,26,23,2024-10-24T23:35:05Z,1180000,False,-134.0,209.0,1,left,D. White 24' 3PT  (8 PTS) (L. Kornet 1 AST),"[1628401, 1628436]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,24.8,Made,,,,,,,8.0,L. Kornet,1628436.0,1.0,,,,,,,,
120,PT02M39.00S,2024-10-24T23:35:21.6Z,1,REGULAR,turnover,bad pass,[],1642267,,,1610612764,26,23,2024-10-24T23:35:28Z,1200000,False,,,0,,C. Carrington bad pass TURNOVER (1 TO),"[1642267, 1628369]",1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,Tatum,1628369.0,,,,,,
121,PT02M39.00S,2024-10-24T23:35:21.6Z,1,REGULAR,steal,,[],1628369,,,1610612738,26,23,2024-10-24T23:35:23Z,1210000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
122,PT02M35.00S,2024-10-24T23:35:26.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630202,5.995400788436268,51.71568627450981,1610612738,26,23,2024-10-24T23:35:32Z,1220000,False,-9.0,4.0,1,left,MISS P. Pritchard running Layup - blocked,"[1630202, 1642267]",1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,0.94,Missed,,,,,,,,,,,,,Carrington,1642267.0,,,,
123,PT02M35.00S,2024-10-24T23:35:26.3Z,1,REGULAR,block,,[],1642267,,,1610612738,26,23,2024-10-24T23:35:28Z,1230000,False,,,0,,C. Carrington BLOCK (2 BLK),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
124,PT02M31.00S,2024-10-24T23:35:30.3Z,1,REGULAR,rebound,offensive,[],1628369,,,1610612738,26,23,2024-10-24T23:35:32Z,1240000,False,,,0,,J. Tatum REBOUND (Off:2 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,122.0,3.0,1.0,2.0,,,,,,,,,,,,,,
125,PT02M31.00S,2024-10-24T23:35:30.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628369,8.623521681997373,50.0,1610612738,26,25,2024-10-24T23:35:36Z,1250000,False,0.0,29.0,1,left,J. Tatum Layup (8 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,,,8.0,,,,,,,,,,,
126,PT02M13.00S,2024-10-24T23:35:47.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,91.67214191852825,40.931372549019606,1610612764,28,25,2024-10-24T23:35:52Z,1260000,False,-45.0,26.0,1,right,J. Valančiūnas Jump Shot (4 PTS) (B. Coulibaly 3 AST),"[202685, 1641731]",1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,5.21,Made,,,,,,,4.0,B. Coulibaly,1641731.0,3.0,,,,,,,,
128,PT01M54.00S,2024-10-24T23:36:06.2Z,1,REGULAR,2pt,Jump Shot,[],1628369,13.748357424441524,17.647058823529413,1610612738,28,27,2024-10-24T23:48:18Z,1280000,False,162.0,77.0,1,left,J. Tatum 17' Jump Shot (10 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right,17.91,Made,,,,,,,10.0,,,,,,,,,,,
129,PT01M40.00S,2024-10-24T23:36:21.4Z,1,REGULAR,3pt,Jump Shot,[],1642273,73.66951379763469,86.27450980392157,1610612764,28,27,2024-10-24T23:36:26Z,1290000,False,181.0,195.0,1,right,MISS K. George 26' 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,26.63,Missed,,,,,,,,,,,,,,,,,,
130,PT01M37.00S,2024-10-24T23:36:24.4Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,28,27,2024-10-24T23:36:26Z,1300000,False,,,0,,J. Tatum REBOUND (Off:2 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,129.0,4.0,2.0,2.0,,,,,,,,,,,,,,
131,PT01M29.00S,2024-10-24T23:36:33.3Z,1,REGULAR,foul,personal,['2freethrow'],1630557,,,1610612738,28,27,2024-10-24T23:36:40Z,1310000,False,,,0,,C. Kispert shooting personal FOUL (1 PF) (White 2 FT),"[1630557, 1628401]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,1148.0,,,,,,,,,,1.0,0.0,White,1628401.0
133,PT01M29.00S,2024-10-24T23:36:58.4Z,1,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,28,28,2024-10-24T23:36:58Z,1330000,False,,,0,,D. White Free Throw 1 of 2 (9 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
134,PT01M29.00S,2024-10-24T23:36:58.9Z,1,REGULAR,substitution,out,[],1641731,,,1610612738,28,28,2024-10-24T23:37:07Z,1340000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M29.00S,2024-10-24T23:36:58.9Z,1,REGULAR,substitution,out,[],1630214,,,1610612738,28,28,2024-10-24T23:37:07Z,1350000,False,,,0,,SUB out: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M29.00S,2024-10-24T23:36:58.9Z,1,REGULAR,substitution,in,[],1628398,,,1610612738,28,28,2024-10-24T23:37:07Z,1360000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M29.00S,2024-10-24T23:36:58.9Z,1,REGULAR,substitution,in,[],1627759,,,1610612738,28,28,2024-10-24T23:37:07Z,1370000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M29.00S,2024-10-24T23:37:26.7Z,1,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,28,29,2024-10-24T23:37:26Z,1380000,False,,,0,,D. White Free Throw 2 of 2 (10 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
139,PT01M09.00S,2024-10-24T23:37:49.0Z,1,REGULAR,turnover,lost ball,[],1642267,,,1610612764,28,29,2024-10-24T23:37:56Z,1390000,False,,,0,,C. Carrington lost ball TURNOVER (2 TO),"[1642267, 1628401]",1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,,,,,White,1628401.0,,,,,,
140,PT01M09.00S,2024-10-24T23:37:49.0Z,1,REGULAR,steal,,[],1628401,,,1610612738,28,29,2024-10-24T23:37:51Z,1400000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
142,PT01M06.00S,2024-10-24T23:37:54.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630557,,,1610612738,28,29,2024-10-24T23:38:19Z,1420000,False,,,0,,C. Kispert shooting personal FOUL (2 PF) (Tatum 2 FT),"[1630557, 1628369]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201245.0,,,,,,,,,,2.0,0.0,Tatum,1628369.0
144,PT01M06.00S,2024-10-24T23:38:19.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628369,,,1610612738,28,29,2024-10-24T23:38:19Z,1440000,False,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
145,PT01M06.00S,2024-10-24T23:38:19.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,28,29,2024-10-24T23:38:19Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,144.0,,,,,,,,,,,,,,,,,
146,PT01M06.00S,2024-10-24T23:38:20.5Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,28,29,2024-10-24T23:38:25Z,1460000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M06.00S,2024-10-24T23:38:20.5Z,1,REGULAR,substitution,in,[],201950,,,1610612738,28,29,2024-10-24T23:38:25Z,1470000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M06.00S,2024-10-24T23:38:34.1Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628369,,,1610612738,28,30,2024-10-24T23:38:34Z,1480000,False,,,0,,J. Tatum Free Throw 2 of 2 (11 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
149,PT00M56.70S,2024-10-24T23:38:48.1Z,1,REGULAR,2pt,Jump Shot,[],1642267,77.08607095926413,48.03921568627451,1610612764,30,30,2024-10-24T23:38:52Z,1490000,False,-10.0,163.0,1,right,C. Carrington 16' pullup Jump Shot (2 PTS) (K. George 1 AST),"[1642267, 1642273]",1610612764.0,WAS,pullup,,,Carrington,C. Carrington,,,,,Mid-Range,16-24 Center,16.32,Made,,,,,,,2.0,K. George,1642273.0,1.0,,,,,,,,
151,PT00M43.70S,2024-10-24T23:39:05.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642267,,,1610612738,30,30,2024-10-24T23:39:14Z,1510000,False,,,0,,C. Carrington shooting personal FOUL (2 PF) (Tatum 2 FT),"[1642267, 1628369]",1610612764.0,WAS,shooting,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628168.0,,,,,,,,,,2.0,0.0,Tatum,1628369.0
153,PT00M43.70S,2024-10-24T23:39:27.0Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,30,31,2024-10-24T23:39:27Z,1530000,False,,,0,,J. Tatum Free Throw 1 of 2 (12 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
154,PT00M43.70S,2024-10-24T23:39:27.7Z,1,REGULAR,substitution,out,[],1642267,,,1610612738,30,31,2024-10-24T23:39:33Z,1540000,False,,,0,,SUB out: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M43.70S,2024-10-24T23:39:27.7Z,1,REGULAR,substitution,in,[],1630215,,,1610612738,30,31,2024-10-24T23:39:33Z,1550000,False,,,0,,SUB in: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M43.70S,2024-10-24T23:39:46.6Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,30,32,2024-10-24T23:39:46Z,1560000,False,,,0,,J. Tatum Free Throw 2 of 2 (13 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
157,PT00M32.00S,2024-10-24T23:40:00.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202685,88.78120893561103,48.28431372549019,1610612764,32,32,2024-10-24T23:40:05Z,1570000,False,-9.0,53.0,1,right,J. Valančiūnas cutting Layup (6 PTS) (J. Butler 1 AST),"[202685, 1630215]",1610612764.0,WAS,cutting,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,5.37,Made,,,,,,,6.0,J. Butler,1630215.0,1.0,,,,,,,,
159,PT00M17.10S,2024-10-24T23:40:18.5Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1642273,,,1610612738,32,32,2024-10-24T23:44:41Z,1695000,False,,,0,,K. George shooting personal FOUL (1 PF) (Tatum 3 FT),"[1642273, 1628369]",1610612764.0,WAS,shooting,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,1628168.0,,,,,,,,,,1.0,0.0,Tatum,1628369.0
161,PT00M17.10S,2024-10-24T23:40:56.8Z,1,REGULAR,freethrow,1 of 3,[],1628369,,,1610612738,32,32,2024-10-24T23:44:56Z,1698750,False,,,0,,MISS J. Tatum Free Throw 1 of 3,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
162,PT00M17.10S,2024-10-24T23:40:56.8Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,32,32,2024-10-24T23:44:56Z,1699375,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,161.0,,,,,,,,,,,,,,,,,
163,PT00M17.10S,2024-10-24T23:40:56.8Z,1,REGULAR,freethrow,2 of 3,[],1628369,,,1610612738,32,32,2024-10-24T23:44:56Z,1699687,False,,,0,,MISS J. Tatum Free Throw 2 of 3,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
164,PT00M17.10S,2024-10-24T23:40:56.8Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,32,32,2024-10-24T23:44:56Z,1699843,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,163.0,,,,,,,,,,,,,,,,,
169,PT00M17.10S,2024-10-24T23:40:56.8Z,1,REGULAR,freethrow,3 of 3,[],1628369,,,1610612738,32,33,2024-10-24T23:44:56Z,1699921,False,,,0,,J. Tatum Free Throw 3 of 3 (14 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
165,PT00M17.10S,2024-10-24T23:41:12.2Z,1,REGULAR,substitution,out,[],202685,,,1610612764,32,33,2024-10-24T23:45:20Z,1699960,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M17.10S,2024-10-24T23:41:12.2Z,1,REGULAR,substitution,out,[],1628436,,,1610612764,32,33,2024-10-24T23:45:20Z,1699980,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M17.10S,2024-10-24T23:41:12.2Z,1,REGULAR,substitution,in,[],1629673,,,1610612764,32,33,2024-10-24T23:45:20Z,1699990,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
