actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-04-03T23:10:46.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-04-03T23:10:46Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-04-03T23:10:49.1Z,1,REGULAR,jumpball,recovered,[],1642267,,,1610612764,0,0,2025-04-03T23:10:49Z,40000,False,,,0,,Jump Ball A. Sarr vs. W. Carter Jr.: Tip to B. Carrington,"[1642267, 1642259, 1628976]",1610612764.0,WAS,startperiod,B. Carrington,1642267.0,Carrington,B. Carrington,Sarr,1642259.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2025-04-03T23:11:01.1Z,1,REGULAR,3pt,Jump Shot,[],1642267,66.96780551905388,37.99019607843137,1610612764,3,0,2025-04-03T23:11:05Z,70000,False,-60.0,258.0,1,right,B. Carrington 26' 3PT  (3 PTS) (A. Sarr 1 AST),"[1642267, 1642259]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,26.49,Made,3.0,A. Sarr,1642259.0,1.0,,,,,,,,,,,,,,
9,PT11M21.00S,2025-04-03T23:11:23.7Z,1,REGULAR,2pt,Jump Shot,[],203484,22.026938239159,57.59803921568627,1610612753,3,2,2025-04-03T23:11:28Z,90000,False,-38.0,155.0,1,left,K. Caldwell-Pope 15' pullup Jump Shot (2 PTS) (P. Banchero 1 AST),"[203484, 1631094]",1610612753.0,ORL,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Center,15.92,Made,2.0,P. Banchero,1631094.0,1.0,,,,,,,,,,,,,,
11,PT11M04.00S,2025-04-03T23:11:40.7Z,1,REGULAR,3pt,Jump Shot,[],1642259,69.59592641261499,26.225490196078432,1610612764,3,2,2025-04-03T23:11:45Z,110000,False,-119.0,233.0,1,right,MISS A. Sarr 26' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
12,PT11M01.00S,2025-04-03T23:11:43.7Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,3,2,2025-04-03T23:11:45Z,120000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M43.00S,2025-04-03T23:12:02.0Z,1,REGULAR,3pt,Jump Shot,[],1628976,29.77989487516426,70.58823529411765,1610612753,3,2,2025-04-03T23:12:06Z,130000,False,-103.0,227.0,1,left,MISS W. Carter Jr. 24' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
14,PT10M40.00S,2025-04-03T23:12:05.0Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,3,2,2025-04-03T23:12:06Z,140000,False,,,0,,B. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M28.00S,2025-04-03T23:12:18.0Z,1,REGULAR,3pt,Jump Shot,[],1642259,91.27792378449409,4.411764705882353,1610612764,3,2,2025-04-03T23:12:21Z,150000,False,-228.0,29.0,1,right,MISS A. Sarr 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Left Corner 3,24+ Left,22.98,Missed,,,,,,,,,,,,,,,,,,
16,PT10M24.00S,2025-04-03T23:12:22.0Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,3,2,2025-04-03T23:12:21Z,160000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
