actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
22,PT10M15.00S,2025-01-05T23:13:01.2Z,1,REGULAR,3pt,Jump Shot,[],1642259,32.933639947437584,49.26470588235294,1610612764,3,5,2025-01-05T23:13:06Z,220000,False,4.0,257.0,1,left,A. Sarr 25' 3PT  (3 PTS) (J. Champagnie 1 AST),"[1642259, 1630551]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,25.71,Made,,,,,,,,,3.0,J. Champagnie,1630551.0,1.0,,,,,,
24,PT10M00.00S,2025-01-05T23:13:16.5Z,1,REGULAR,3pt,Jump Shot,[],203468,95.22010512483574,97.30392156862744,1610612740,3,5,2025-01-05T23:13:21Z,240000,False,237.0,-8.0,1,right,MISS C. McCollum 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,23.66,Missed,,,,,,,,,,,,,,,,,,
25,PT09M56.00S,2025-01-05T23:13:20.5Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,3,5,2025-01-05T23:13:21Z,250000,False,,,0,,C. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Right Corner 3,24+ Right,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,
26,PT09M41.00S,2025-01-05T23:13:37.2Z,1,REGULAR,foul,personal,[],1627749,,,1610612764,3,5,2025-01-05T23:13:44Z,260000,False,,,0,,D. Murray personal FOUL (1 PF),"[1627749, 1628398]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,1627524.0,,,,,,1.0,0.0,Kuzma,1628398.0,,
28,PT09M28.00S,2025-01-05T23:14:15.0Z,1,REGULAR,3pt,Jump Shot,[],1628398,13.87976346911958,3.1862745098039214,1610612764,3,5,2025-01-05T23:17:03Z,280000,False,234.0,78.0,1,left,MISS K. Kuzma 24' pullup 3PT,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,24.68,Missed,,,,,,,,,,,,,,,,,,
29,PT09M26.00S,2025-01-05T23:14:17.0Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,3,5,2025-01-05T23:14:20Z,290000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,,,,,28.0,2.0,1.0,1.0,,,,,,,,,,,,
30,PT09M19.00S,2025-01-05T23:14:24.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,92.19776609724047,63.23529411764706,1610612740,3,7,2025-01-05T23:20:31Z,300000,False,66.0,21.0,1,right,Y. Missi 6' cutting Layup (2 PTS) (T. Murphy III 1 AST),"[1642274, 1630530]",1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,6.94,Made,,,,,,,,,2.0,T. Murphy III,1630530.0,1.0,,,,,,
32,PT09M00.00S,2025-01-05T23:14:42.9Z,1,REGULAR,turnover,lost ball,[],1642259,,,1610612764,3,7,2025-01-05T23:14:50Z,320000,False,,,0,,A. Sarr lost ball TURNOVER (1 TO),"[1642259, 1642274]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1.0,,,,,,,,,Missi,1642274.0
33,PT09M00.00S,2025-01-05T23:14:42.9Z,1,REGULAR,steal,,[],1642274,,,1610612740,3,7,2025-01-05T23:14:46Z,330000,False,,,0,,Y. Missi STEAL (1 STL),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT08M56.00S,2025-01-05T23:14:47.7Z,1,REGULAR,turnover,bad pass,[],1642274,,,1610612740,3,7,2025-01-05T23:14:52Z,340000,False,,,0,,Y. Missi bad pass TURNOVER (1 TO),"[1642274, 1642267]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1.0,,,,,,,,,Carrington,1642267.0
35,PT08M56.00S,2025-01-05T23:14:47.7Z,1,REGULAR,steal,,[],1642267,,,1610612764,3,7,2025-01-05T23:14:50Z,350000,False,,,0,,C. Carrington STEAL (1 STL),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
36,PT08M52.00S,2025-01-05T23:14:51.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627763,24.917871222076215,3.9215686274509802,1610612764,3,7,2025-01-05T23:14:55Z,360000,False,230.0,182.0,1,left,MISS M. Brogdon 29' 3PT,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,29.34,Missed,,,,,,,,,,,,,,,,,,
37,PT08M50.00S,2025-01-05T23:14:53.7Z,1,REGULAR,rebound,offensive,[],1642259,,,1610612764,3,7,2025-01-05T23:14:53Z,370000,False,,,0,,A. Sarr REBOUND (Off:1 Def:0),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,,,,,36.0,1.0,0.0,1.0,,,,,,,,,,,,
38,PT08M48.00S,2025-01-05T23:14:57.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance', 'defensivegoaltending']",1628398,5.863994743758213,47.549019607843135,1610612764,5,7,2025-01-05T23:23:39Z,380000,False,12.0,3.0,1,left,K. Kuzma driving Layup (2 PTS) (A. Sarr 1 AST),"[1628398, 1642259]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,,,2.0,A. Sarr,1642259.0,1.0,,,,,,
39,PT08M48.00S,2025-01-05T23:15:02.0Z,1,REGULAR,violation,defensive goaltending,[],1642274,,,1610612764,5,7,2025-01-05T23:15:12Z,390000,False,,,0,,Y. Missi defensive goaltending VIOLATION,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,202058.0,,,,,,,,,,,
41,PT08M29.00S,2025-01-05T23:15:25.7Z,1,REGULAR,3pt,Jump Shot,[],1630529,94.30026281208936,98.77450980392157,1610612740,5,7,2025-01-05T23:15:31Z,400000,False,244.0,1.0,1,right,MISS H. Jones 24' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,24.39,Missed,,,,,,,,,,,,,,,,,,
42,PT08M26.00S,2025-01-05T23:15:28.7Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,5,7,2025-01-05T23:15:31Z,410000,False,,,0,,A. Sarr REBOUND (Off:1 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Right Corner 3,24+ Right,,,,,41.0,2.0,1.0,1.0,,,,,,,,,,,,
43,PT08M18.00S,2025-01-05T23:15:36.8Z,1,REGULAR,3pt,Jump Shot,[],1630551,29.122864651773984,80.88235294117648,1610612764,8,7,2025-01-05T23:15:45Z,420000,False,-154.0,221.0,1,left,J. Champagnie 26' 3PT  (3 PTS) (M. Brogdon 1 AST),"[1630551, 1627763]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.98,Made,,,,,,,,,3.0,M. Brogdon,1627763.0,1.0,,,,,,
45,PT08M03.00S,2025-01-05T23:15:50.9Z,1,REGULAR,3pt,Jump Shot,[],203468,65.78515111695138,20.34313725490196,1610612740,8,10,2025-01-05T23:15:55Z,440000,False,-148.0,269.0,1,right,C. McCollum 30' 3PT  (6 PTS) (D. Murray 1 AST),"[203468, 1627749]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,30.73,Made,,,,,,,,,6.0,D. Murray,1627749.0,1.0,,,,,,
47,PT07M51.00S,2025-01-05T23:16:02.7Z,1,REGULAR,3pt,Jump Shot,[],1642259,32.53942181340342,62.99019607843137,1610612764,11,10,2025-01-05T23:16:07Z,460000,False,-65.0,253.0,1,left,A. Sarr 26' 3PT  (6 PTS) (M. Brogdon 2 AST),"[1642259, 1627763]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,26.16,Made,,,,,,,,,6.0,M. Brogdon,1627763.0,2.0,,,,,,
49,PT07M32.00S,2025-01-05T23:16:22.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,94.43166885676742,58.08823529411765,1610612740,11,10,2025-01-05T23:16:28Z,480000,False,40.0,0.0,1,right,MISS Y. Missi cutting Layup,[1642274],1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,4.04,Missed,,,,,,,,,,,,,,,,,,
50,PT07M30.00S,2025-01-05T23:16:24.6Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,11,10,2025-01-05T23:16:28Z,490000,False,,,0,,A. Sarr REBOUND (Off:1 Def:2),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,49.0,3.0,2.0,1.0,,,,,,,,,,,,
51,PT07M26.00S,2025-01-05T23:16:28.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628398,30.436925098554536,76.47058823529412,1610612764,11,10,2025-01-05T23:25:41Z,500000,False,-132.0,234.0,1,left,MISS K. Kuzma 26' step back 3PT,[1628398],1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,26.85,Missed,,,,,,,,,,,,,,,,,,
52,PT07M23.00S,2025-01-05T23:16:31.4Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612740,11,10,2025-01-05T23:16:34Z,510000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,
53,PT07M15.00S,2025-01-05T23:16:39.3Z,1,REGULAR,2pt,Jump Shot,[],1627749,76.82325886990802,50.73529411764706,1610612740,11,12,2025-01-05T23:16:43Z,520000,False,4.0,165.0,1,right,D. Murray 16' pullup Jump Shot (2 PTS),[1627749],1610612740.0,NOP,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,16.54,Made,,,,,,,,,2.0,,,,,,,,,
54,PT07M02.00S,2025-01-05T23:16:52.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.1268068331143235,47.549019607843135,1610612764,13,12,2025-01-05T23:16:57Z,530000,False,12.0,5.0,1,left,M. Brogdon driving Layup (2 PTS),[1627763],1610612764.0,WAS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,1.33,Made,,,,,,,,,2.0,,,,,,,,,
55,PT06M49.00S,2025-01-05T23:17:05.3Z,1,REGULAR,3pt,Jump Shot,[],1627749,84.97043363994744,2.450980392156863,1610612740,13,12,2025-01-05T23:17:09Z,540000,False,-238.0,89.0,1,right,MISS D. Murray 25' 3PT,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,25.37,Missed,,,,,,,,,,,,,,,,,,
56,PT06M46.00S,2025-01-05T23:17:08.3Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,13,12,2025-01-05T23:17:09Z,550000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,
57,PT06M41.00S,2025-01-05T23:17:13.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628398,5.995400788436268,48.03921568627451,1610612764,15,12,2025-01-05T23:26:55Z,560000,False,10.0,4.0,1,left,K. Kuzma running Layup (4 PTS),[1628398],1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,,,4.0,,,,,,,,,
58,PT06M29.00S,2025-01-05T23:17:25.3Z,1,REGULAR,3pt,Jump Shot,[],1630529,92.59198423127464,4.901960784313726,1610612740,15,12,2025-01-05T23:17:30Z,570000,False,-225.0,17.0,1,right,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,22.61,Missed,,,,,,,,,,,,,,,,,,
59,PT06M26.00S,2025-01-05T23:17:28.3Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612764,15,12,2025-01-05T23:17:30Z,580000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,Left Corner 3,24+ Left,,,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,
60,PT06M20.00S,2025-01-05T23:17:33.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627763,6.258212877792378,51.470588235294116,1610612764,15,12,2025-01-05T23:27:51Z,590000,False,-7.0,6.0,1,left,MISS M. Brogdon running Layup,[1627763],1610612764.0,WAS,running,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,0.97,Missed,,,,,,,,,,,,,,,,,,
61,PT06M18.00S,2025-01-05T23:17:35.9Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,15,12,2025-01-05T23:17:38Z,600000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,60.0,3.0,2.0,1.0,,,,,,,,,,,,
62,PT06M15.00S,2025-01-05T23:17:39.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630530,93.11760840998686,50.245098039215684,1610612740,15,12,2025-01-05T23:42:51Z,610000,False,1.0,12.0,1,right,MISS T. Murphy III running Layup,[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,,,,,,,,,,,,,,
64,PT06M12.00S,2025-01-05T23:17:42.2Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,15,12,2025-01-05T23:17:47Z,630000,False,,,0,,A. Sarr REBOUND (Off:1 Def:3),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,62.0,4.0,3.0,1.0,,,,,,,,,,,,
65,PT06M11.00S,2025-01-05T23:17:43.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627763,7.046649145860711,47.549019607843135,1610612764,17,12,2025-01-05T23:17:53Z,640000,False,12.0,14.0,1,left,M. Brogdon running Layup (4 PTS) (A. Sarr 2 AST),"[1627763, 1642259]",1610612764.0,WAS,running,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,,4.0,A. Sarr,1642259.0,2.0,,,,,,
67,PT06M11.00S,2025-01-05T23:17:49.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,17,12,2025-01-05T23:17:49Z,660000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M11.00S,2025-01-05T23:20:01.4Z,1,REGULAR,substitution,out,[],1627763,,,1610612740,17,12,2025-01-05T23:20:25Z,670000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M11.00S,2025-01-05T23:20:01.4Z,1,REGULAR,substitution,out,[],1630551,,,1610612740,17,12,2025-01-05T23:20:25Z,680000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M11.00S,2025-01-05T23:20:01.4Z,1,REGULAR,substitution,out,[],1642259,,,1610612740,17,12,2025-01-05T23:20:25Z,690000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M11.00S,2025-01-05T23:20:01.4Z,1,REGULAR,substitution,in,[],1630557,,,1610612740,17,12,2025-01-05T23:20:25Z,700000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M11.00S,2025-01-05T23:20:01.4Z,1,REGULAR,substitution,in,[],202685,,,1610612740,17,12,2025-01-05T23:20:25Z,710000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M11.00S,2025-01-05T23:20:01.4Z,1,REGULAR,substitution,in,[],1642273,,,1610612740,17,12,2025-01-05T23:20:25Z,720000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M50.00S,2025-01-05T23:21:13.7Z,1,REGULAR,3pt,Jump Shot,[],1630530,73.27529566360053,87.5,1610612740,17,15,2025-01-05T23:21:19Z,730000,False,188.0,199.0,1,right,T. Murphy III 27' 3PT  (5 PTS) (C. McCollum 1 AST),"[1630530, 203468]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,27.32,Made,,,,,,,,,5.0,C. McCollum,203468.0,1.0,,,,,,
77,PT05M33.00S,2025-01-05T23:21:32.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,6.258212877792378,46.07843137254902,1610612764,19,15,2025-01-05T23:22:09Z,750000,False,20.0,6.0,1,left,K. Kuzma reverse Layup (6 PTS) (J. Valančiūnas 1 AST),"[1628398, 202685]",1610612764.0,WAS,reverse,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.06,Made,,,,,,,,,6.0,J. Valančiūnas,202685.0,1.0,,,,,,
79,PT05M20.00S,2025-01-05T23:21:46.7Z,1,REGULAR,foul,personal,['2freethrow'],202685,,,1610612740,19,15,2025-01-05T23:21:59Z,770000,False,,,0,,J. Valančiūnas shooting personal FOUL (1 PF) (Missi 2 FT),"[202685, 1642274]",1610612764.0,WAS,shooting,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,,1627524.0,,,,,,1.0,0.0,Missi,1642274.0,,
81,PT05M20.00S,2025-01-05T23:22:21.0Z,1,REGULAR,freethrow,1 of 2,[],1642274,,,1610612740,19,16,2025-01-05T23:22:21Z,790000,False,,,0,,Y. Missi Free Throw 1 of 2 (3 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,,,,,,,,,3.0,,,,,,,,,
82,PT05M20.00S,2025-01-05T23:22:36.6Z,1,REGULAR,freethrow,2 of 2,[],1642274,,,1610612740,19,17,2025-01-05T23:22:36Z,800000,False,,,0,,Y. Missi Free Throw 2 of 2 (4 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
83,PT04M56.00S,2025-01-05T23:23:02.6Z,1,REGULAR,2pt,Jump Shot,[],202685,27.808804204993432,39.21568627450981,1610612764,19,17,2025-01-05T23:23:08Z,810000,False,54.0,209.0,1,left,MISS J. Valančiūnas 21' Jump Shot,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Center,21.57,Missed,,,,,,,,,,,,,,,,,,
84,PT04M52.00S,2025-01-05T23:23:06.6Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,19,17,2025-01-05T23:23:08Z,820000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Center,,,,,83.0,4.0,3.0,1.0,,,,,,,,,,,,
85,PT04M46.00S,2025-01-05T23:23:11.4Z,1,REGULAR,3pt,Jump Shot,[],1630530,60.13469119579501,50.49019607843137,1610612740,19,17,2025-01-05T23:23:17Z,830000,False,2.0,322.0,1,right,MISS T. Murphy III 32' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,32.22,Missed,,,,,,,,,,,,,,,,,,
