actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M35.00S,2024-12-15T23:14:15.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642259,88.64980289093299,57.84313725490197,1610612764,7,2,2024-12-15T23:14:20Z,170000,False,39.0,54.0,1,right,A. Sarr 6' Hook (2 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,6.69,Made,2.0,,,,,,,,,,,,,,,,,
18,PT10M22.00S,2024-12-15T23:14:30.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1628369,6.521024967148489,53.92156862745098,1610612738,7,4,2024-12-15T23:14:42Z,180000,False,-20.0,9.0,1,left,J. Tatum driving Layup (2 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.15,Made,2.0,,,,,,,,,,,,,,,,,
19,PT10M22.00S,2024-12-15T23:14:32.6Z,1,REGULAR,violation,defensive goaltending,[],1642259,,,1610612738,7,4,2024-12-15T23:14:42Z,190000,False,,,0,,A. Sarr defensive goaltending VIOLATION,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,203591.0,,,,,,,,,
20,PT10M05.00S,2024-12-15T23:14:54.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,92.06636005256242,50.245098039215684,1610612764,9,4,2024-12-15T23:15:00Z,200000,False,1.0,22.0,1,right,B. Coulibaly cutting finger roll Layup (5 PTS) (J. Poole 2 AST),"[1641731, 1629673]",1610612764.0,WAS,cutting finger roll,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,2.21,Made,5.0,J. Poole,1629673.0,2.0,,,,,,,,,,,,,,
22,PT09M56.00S,2024-12-15T23:15:03.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201950,9.017739816031538,58.333333333333336,1610612738,9,6,2024-12-15T23:15:07Z,220000,False,-42.0,32.0,1,left,J. Holiday Hook (2 PTS) (J. Tatum 1 AST),"[201950, 1628369]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,5.27,Made,2.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,,,,
24,PT09M49.00S,2024-12-15T23:15:10.7Z,1,REGULAR,3pt,Jump Shot,[],1641731,70.51576872536137,20.34313725490196,1610612764,12,6,2024-12-15T23:15:14Z,240000,False,-148.0,225.0,1,right,B. Coulibaly 26' 3PT  (8 PTS) (J. Poole 3 AST),"[1641731, 1629673]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,26.92,Made,8.0,J. Poole,1629673.0,3.0,,,,,,,,,,,,,,
26,PT09M40.00S,2024-12-15T23:15:20.3Z,1,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612738,12,6,2024-12-15T23:15:26Z,260000,False,,,0,,J. Poole shooting personal FOUL (1 PF) (Holiday 2 FT),"[1629673, 201950]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,,1.0,0.0,Holiday,201950.0,,,,
28,PT09M40.00S,2024-12-15T23:15:42.6Z,1,REGULAR,freethrow,1 of 2,[],201950,,,1610612738,12,6,2024-12-15T23:15:42Z,280000,False,,,0,,MISS J. Holiday Free Throw 1 of 2,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
29,PT09M40.00S,2024-12-15T23:15:42.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,12,6,2024-12-15T23:15:42Z,290000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,
30,PT09M40.00S,2024-12-15T23:15:58.6Z,1,REGULAR,freethrow,2 of 2,[],201950,,,1610612738,12,7,2024-12-15T23:15:58Z,300000,False,,,0,,J. Holiday Free Throw 2 of 2 (3 PTS),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
31,PT09M31.00S,2024-12-15T23:16:08.7Z,1,REGULAR,3pt,Jump Shot,[],1641731,64.73390275952694,41.911764705882355,1610612764,15,7,2024-12-15T23:16:14Z,310000,False,-40.0,279.0,1,right,B. Coulibaly 28' 3PT step back (11 PTS),[1641731],1610612764.0,WAS,step back,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,28.19,Made,11.0,,,,,,,,,,,,,,,,,
32,PT09M20.00S,2024-12-15T23:16:19.6Z,1,REGULAR,3pt,Jump Shot,[],204001,27.94021024967148,86.76470588235294,1610612738,15,10,2024-12-15T23:16:24Z,320000,False,-184.0,210.0,1,left,K. Porziņģis 27' 3PT  (5 PTS) (J. Brown 2 AST),"[204001, 1627759]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Left Center,27.91,Made,5.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,,,
34,PT09M07.00S,2024-12-15T23:16:32.4Z,1,REGULAR,turnover,bad pass,[],1641731,,,1610612764,15,10,2024-12-15T23:16:36Z,340000,False,,,0,,B. Coulibaly bad pass TURNOVER (1 TO),"[1641731, 201950]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,,,,,Holiday,201950.0,,
35,PT09M07.00S,2024-12-15T23:16:32.4Z,1,REGULAR,steal,,[],201950,,,1610612738,15,10,2024-12-15T23:16:34Z,350000,False,,,0,,J. Holiday STEAL (1 STL),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
36,PT09M01.00S,2024-12-15T23:16:38.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628369,4.5499342969776615,97.54901960784314,1610612738,15,10,2024-12-15T23:17:09Z,360000,False,-238.0,-10.0,1,left,MISS J. Tatum running 3PT,[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,23.79,Missed,,,,,,,,,,,,,,,,,,
37,PT08M58.00S,2024-12-15T23:16:44.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,15,10,2024-12-15T23:16:44Z,370000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,36.0,,,,,,,,,,,,,
39,PT08M45.00S,2024-12-15T23:17:11.8Z,1,REGULAR,turnover,bad pass,[],1641731,,,1610612764,15,10,2024-12-15T23:17:16Z,390000,False,,,0,,B. Coulibaly bad pass TURNOVER (2 TO),"[1641731, 1627759]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,2.0,,,,,Brown,1627759.0,,
40,PT08M45.00S,2024-12-15T23:17:11.8Z,1,REGULAR,steal,,[],1627759,,,1610612738,15,10,2024-12-15T23:17:13Z,400000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
41,PT08M37.00S,2024-12-15T23:17:20.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,6.1268068331143235,45.588235294117645,1610612738,15,10,2024-12-15T23:19:56Z,410000,False,22.0,5.0,1,left,MISS J. Tatum reverse Layup,[1628369],1610612738.0,BOS,reverse,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.27,Missed,,,,,,,,,,,,,,,,,,
42,PT08M36.00S,2024-12-15T23:17:21.9Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,15,10,2024-12-15T23:19:56Z,420000,False,,,0,,C. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,
43,PT08M35.00S,2024-12-15T23:17:26.3Z,1,REGULAR,foul,personal,['1freethrow'],1628369,,,1610612764,15,10,2024-12-15T23:20:23Z,422500,False,,,0,,J. Tatum transition take personal FOUL (1 PF) (Carrington 1 FT),"[1628369, 1642267]",1610612738.0,BOS,transition take,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1628172.0,,1.0,0.0,Carrington,1642267.0,,,,
45,PT08M35.00S,2024-12-15T23:17:26.6Z,1,REGULAR,freethrow,1 of 1,[],1629673,,,1610612764,16,10,2024-12-15T23:20:32Z,425000,False,,,0,,J. Poole transition take Free Throw 1 of 1 (3 PTS),[1629673],1610612764.0,WAS,transition take,,,Poole,J. Poole,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
46,PT08M23.00S,2024-12-15T23:18:27.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,84.83902759526939,35.78431372549019,1610612764,16,10,2024-12-15T23:21:06Z,450000,False,-71.0,90.0,1,right,MISS A. Sarr 11' pullup Shot,[1642259],1610612764.0,WAS,pullup,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Left,11.47,Missed,,,,,,,,,,,,,,,,,,
47,PT08M20.00S,2024-12-15T23:18:30.3Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,16,10,2024-12-15T23:18:30Z,460000,False,,,0,,J. Tatum REBOUND (Off:1 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,46.0,2.0,1.0,1.0,,,,,,,,,,
48,PT08M14.00S,2024-12-15T23:18:36.4Z,1,REGULAR,2pt,Jump Shot,[],1628401,7.966491458607096,66.42156862745098,1610612738,16,12,2024-12-15T23:18:46Z,470000,False,-82.0,22.0,1,left,D. White 8' pullup bank Jump Shot (2 PTS),[1628401],1610612738.0,BOS,pullup bank,,,White,D. White,,,,,Mid-Range,8-16 Left,8.51,Made,2.0,,,,,,,,,,,,,,,,,
49,PT08M04.00S,2024-12-15T23:18:48.4Z,1,REGULAR,foul,offensive,[],1642259,,,1610612764,16,12,2024-12-15T23:18:56Z,480000,False,,,0,,A. Sarr offensive FOUL (1 PF),"[1642259, 1628401]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202058.0,,1.0,0.0,White,1628401.0,,,,
51,PT08M04.00S,2024-12-15T23:18:48.4Z,1,REGULAR,turnover,offensive foul,[],1642259,,,1610612764,16,12,2024-12-15T23:18:48Z,500000,False,,,0,,A. Sarr offensive foul TURNOVER (1 TO),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202058.0,1.0,,,,,,,,
52,PT07M49.00S,2024-12-15T23:19:14.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628369,7.178055190538765,46.568627450980394,1610612738,16,14,2024-12-15T23:19:19Z,510000,False,17.0,15.0,1,left,J. Tatum driving DUNK (4 PTS) (K. Porziņģis 1 AST),"[1628369, 204001]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.28,Made,4.0,K. Porziņģis,204001.0,1.0,,,,,,,,,,,,,,
55,PT07M31.00S,2024-12-15T23:19:35.2Z,1,REGULAR,foul,personal,[],1628401,,,1610612764,16,14,2024-12-15T23:19:48Z,530000,False,,,0,,D. White personal FOUL (1 PF),"[1628401, 1642259]",1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202058.0,,1.0,0.0,Sarr,1642259.0,,,,
57,PT07M21.00S,2024-12-15T23:20:11.3Z,1,REGULAR,turnover,lost ball,[],1642259,,,1610612764,16,14,2024-12-15T23:20:19Z,550000,False,,,0,,A. Sarr lost ball TURNOVER (2 TO),"[1642259, 1627759]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,2.0,,,,,Brown,1627759.0,,
58,PT07M21.00S,2024-12-15T23:20:11.3Z,1,REGULAR,steal,,[],1627759,,,1610612738,16,14,2024-12-15T23:20:13Z,560000,False,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
59,PT07M09.00S,2024-12-15T23:20:23.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201950,4.5499342969776615,2.941176470588235,1610612738,16,14,2024-12-15T23:20:33Z,570000,False,235.0,-10.0,1,left,MISS J. Holiday 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,23.55,Missed,,,,,,,,,,,,,,,,,,
60,PT07M06.00S,2024-12-15T23:20:26.4Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,16,14,2024-12-15T23:20:33Z,580000,False,,,0,,C. Carrington REBOUND (Off:0 Def:2),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Right Corner 3,24+ Right,,,,,,,59.0,2.0,2.0,0.0,,,,,,,,,,
61,PT07M01.00S,2024-12-15T23:20:31.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630551,72.7496714848883,13.480392156862745,1610612764,16,14,2024-12-15T23:23:11Z,590000,False,-183.0,204.0,1,right,MISS J. Champagnie 27' running pullup 3PT - blocked,"[1630551, 1628401]",1610612764.0,WAS,running pullup,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,27.36,Missed,,,,,,,,,,,,,,,,,White,1628401.0
62,PT07M01.00S,2024-12-15T23:20:31.1Z,1,REGULAR,block,,[],1628401,,,1610612764,16,14,2024-12-15T23:20:34Z,600000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
63,PT07M01.00S,2024-12-15T23:20:31.1Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,16,14,2024-12-15T23:20:39Z,610000,False,,,0,,J. Tatum REBOUND (Off:1 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,61.0,3.0,2.0,1.0,,,,,,,,,,
64,PT06M51.00S,2024-12-15T23:20:41.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,6.1268068331143235,47.30392156862745,1610612738,16,16,2024-12-15T23:20:48Z,620000,False,13.0,5.0,1,left,J. Brown driving Layup (2 PTS) (J. Tatum 2 AST),"[1627759, 1628369]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.44,Made,2.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,
66,PT06M51.00S,2024-12-15T23:20:46.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,16,16,2024-12-15T23:20:46Z,640000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M51.00S,2024-12-15T23:22:04.1Z,1,REGULAR,substitution,out,[],1628401,,,1610612764,16,16,2024-12-15T23:23:33Z,650000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M51.00S,2024-12-15T23:22:04.1Z,1,REGULAR,substitution,in,[],1630202,,,1610612764,16,16,2024-12-15T23:23:33Z,660000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M29.00S,2024-12-15T23:24:05.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,91.67214191852825,62.99019607843137,1610612764,18,16,2024-12-15T23:24:29Z,670000,False,65.0,26.0,1,right,A. Sarr 6' driving floating Jump Shot (4 PTS) (B. Coulibaly 1 AST),"[1642259, 1641731]",1610612764.0,WAS,driving floating,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,6.99,Made,4.0,B. Coulibaly,1641731.0,1.0,,,,,,,,,,,,,,
71,PT06M13.00S,2024-12-15T23:24:21.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,14.4053876478318,56.127450980392155,1610612738,18,18,2024-12-15T23:24:25Z,690000,False,-31.0,83.0,1,left,K. Porziņģis 8' pullup Jump Shot (7 PTS),[204001],1610612738.0,BOS,pullup,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,8.84,Made,7.0,,,,,,,,,,,,,,,,,
72,PT06M03.00S,2024-12-15T23:24:31.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,87.20433639947439,64.2156862745098,1610612764,18,18,2024-12-15T23:24:37Z,700000,False,71.0,68.0,1,right,MISS J. Poole 9' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Right,9.82,Missed,,,,,,,,,,,,,,,,,,
73,PT06M01.00S,2024-12-15T23:24:33.2Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,18,18,2024-12-15T23:24:37Z,710000,False,,,0,,J. Tatum REBOUND (Off:1 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,72.0,4.0,3.0,1.0,,,,,,,,,,
74,PT05M51.00S,2024-12-15T23:24:42.6Z,1,REGULAR,2pt,Jump Shot,[],1628369,6.1268068331143235,23.774509803921568,1610612738,18,18,2024-12-15T23:24:53Z,720000,False,131.0,5.0,1,left,MISS J. Tatum 13' turnaround fadeaway Shot,[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,13.12,Missed,,,,,,,,,,,,,,,,,,
75,PT05M48.00S,2024-12-15T23:24:45.6Z,1,REGULAR,rebound,defensive,[],1630551,,,1610612764,18,18,2024-12-15T23:24:53Z,730000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,,,,,,,74.0,1.0,1.0,0.0,,,,,,,,,,
76,PT05M39.00S,2024-12-15T23:24:55.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642267,85.10183968462549,52.450980392156865,1610612764,18,18,2024-12-15T23:26:25Z,740000,False,12.0,88.0,1,right,MISS C. Carrington 8' driving floating Shot,[1642267],1610612764.0,WAS,driving floating,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),8-16 Center,8.84,Missed,,,,,,,,,,,,,,,,,,
77,PT05M36.00S,2024-12-15T23:24:58.9Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,18,18,2024-12-15T23:25:04Z,750000,False,,,0,,K. Porziņģis REBOUND (Off:0 Def:1),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,76.0,1.0,1.0,0.0,,,,,,,,,,
78,PT05M32.00S,2024-12-15T23:25:02.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,6.783837056504599,57.59803921568627,1610612738,18,18,2024-12-15T23:25:18Z,760000,False,-38.0,11.0,1,left,MISS J. Brown running Layup,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.96,Missed,,,,,,,,,,,,,,,,,,
79,PT05M30.00S,2024-12-15T23:25:04.2Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,18,18,2024-12-15T23:25:10Z,770000,False,,,0,,C. Carrington REBOUND (Off:0 Def:3),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,78.0,3.0,3.0,0.0,,,,,,,,,,
80,PT05M15.00S,2024-12-15T23:25:19.5Z,1,REGULAR,3pt,Jump Shot,[],1642259,65.25952693823915,43.872549019607845,1610612764,18,18,2024-12-15T23:25:24Z,780000,False,-31.0,274.0,1,right,MISS A. Sarr 27' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,27.58,Missed,,,,,,,,,,,,,,,,,,
81,PT05M12.00S,2024-12-15T23:25:22.5Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,18,18,2024-12-15T23:25:24Z,790000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,
82,PT05M02.00S,2024-12-15T23:25:31.5Z,1,REGULAR,3pt,Jump Shot,[],1630202,6.915243101182654,97.05882352941177,1610612738,18,18,2024-12-15T23:25:37Z,800000,False,-235.0,13.0,1,left,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,23.56,Missed,,,,,,,,,,,,,,,,,,
83,PT05M01.00S,2024-12-15T23:25:32.5Z,1,REGULAR,rebound,offensive,[],204001,,,1610612738,18,18,2024-12-15T23:25:37Z,810000,False,,,0,,K. Porziņģis REBOUND (Off:1 Def:1),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Left Corner 3,24+ Left,,,,,,,82.0,2.0,1.0,1.0,,,,,,,,,,
