actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
24,PT10M32.00S,2024-11-05T00:17:01.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631218,92.19776609724047,39.46078431372549,1610612744,0,5,2024-11-05T00:17:09Z,240000,False,-53.0,21.0,1,right,T. Jackson-Davis cutting DUNK (2 PTS) (S. Curry 1 AST),"[1631218, 201939]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,5.67,Made,,,,,2.0,S. Curry,201939.0,1.0,,,,,,,,,,
26,PT10M13.00S,2024-11-05T00:17:20.3Z,1,REGULAR,3pt,Jump Shot,[],1642259,29.6484888304862,68.13725490196079,1610612764,0,5,2024-11-05T00:17:26Z,260000,False,-91.0,226.0,1,left,MISS A. Sarr 24' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,24.37,Missed,,,,,,,,,,,,,,,,,,
27,PT10M08.00S,2024-11-05T00:17:25.3Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,0,5,2024-11-05T00:17:26Z,270000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,26.0,,,,,,2.0,2.0,0.0,,,,,,,
28,PT10M04.00S,2024-11-05T00:17:29.4Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],203110,75.77201051248358,42.64705882352941,1610612744,0,7,2024-11-05T00:18:52Z,280000,False,-37.0,175.0,1,right,D. Green 17' running Jump Shot (2 PTS) (G. Payton II 1 AST),"[203110, 1627780]",1610612744.0,GSW,running,,,Green,D. Green,,,,,Mid-Range,16-24 Center,17.9,Made,,,,,2.0,G. Payton II,1627780.0,1.0,,,,,,,,,,
30,PT09M47.00S,2024-11-05T00:17:46.2Z,1,REGULAR,3pt,Jump Shot,[],1629673,34.37910643889619,53.92156862745098,1610612764,3,7,2024-11-05T00:17:50Z,300000,False,-20.0,271.0,1,left,J. Poole 27' 3PT step back (3 PTS) (K. George 1 AST),"[1629673, 1642273]",1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,27.14,Made,,,,,3.0,K. George,1642273.0,1.0,,,,,,,,,,
32,PT09M39.00S,2024-11-05T00:17:55.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,88.78120893561103,46.07843137254902,1610612744,3,7,2024-11-05T00:19:45Z,320000,False,-20.0,53.0,1,right,MISS A. Wiggins driving Layup - blocked,"[203952, 1642259]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,5.65,Missed,Sarr,1642259.0,,,,,,,,,,,,,,,,
33,PT09M39.00S,2024-11-05T00:17:55.4Z,1,REGULAR,block,,[],1642259,,,1610612744,3,7,2024-11-05T00:17:58Z,330000,False,,,0,,A. Sarr BLOCK (1 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT09M37.00S,2024-11-05T00:17:57.4Z,1,REGULAR,rebound,defensive,[],1642273,,,1610612764,3,7,2024-11-05T00:19:45Z,340000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,32.0,,,,,,1.0,1.0,0.0,,,,,,,
35,PT09M21.00S,2024-11-05T00:18:14.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,19.136005256241788,64.95098039215686,1610612764,3,7,2024-11-05T00:20:10Z,350000,False,-75.0,127.0,1,left,MISS J. Poole 14' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Left,14.77,Missed,,,,,,,,,,,,,,,,,,
36,PT09M18.00S,2024-11-05T00:18:17.2Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,3,7,2024-11-05T00:20:10Z,360000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Left,,,,,35.0,,,,,,1.0,1.0,0.0,,,,,,,
37,PT09M02.00S,2024-11-05T00:18:31.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631218,93.24901445466492,57.35294117647059,1610612744,3,9,2024-11-05T00:18:35Z,370000,False,37.0,11.0,1,right,T. Jackson-Davis alley-oop DUNK (4 PTS) (D. Green 2 AST),"[1631218, 203110]",1610612744.0,GSW,alley-oop,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,3.84,Made,,,,,4.0,D. Green,203110.0,2.0,,,,,,,,,,
39,PT08M43.00S,2024-11-05T00:18:51.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,10.726018396846255,44.6078431372549,1610612764,3,9,2024-11-05T00:20:52Z,390000,False,27.0,48.0,1,left,MISS B. Coulibaly driving Layup - blocked,"[1641731, 1631218]",1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,5.53,Missed,Jackson-Davis,1631218.0,,,,,,,,,,,,,,,,
40,PT08M43.00S,2024-11-05T00:18:51.7Z,1,REGULAR,block,,[],1631218,,,1610612764,3,9,2024-11-05T00:18:54Z,400000,False,,,0,,T. Jackson-Davis BLOCK (1 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
41,PT08M40.00S,2024-11-05T00:18:54.7Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,3,9,2024-11-05T00:20:52Z,410000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,39.0,,,,,,2.0,2.0,0.0,,,,,,,
42,PT08M36.00S,2024-11-05T00:18:57.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203952,66.96780551905388,52.69607843137255,1610612744,3,9,2024-11-05T00:19:09Z,420000,False,13.0,258.0,1,right,MISS A. Wiggins 25' running pullup 3PT,[203952],1610612744.0,GSW,running pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,25.84,Missed,,,,,,,,,,,,,,,,,,
43,PT08M32.00S,2024-11-05T00:19:01.5Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,3,9,2024-11-05T00:19:09Z,430000,False,,,0,,C. Carrington REBOUND (Off:0 Def:2),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Center,,,,,42.0,,,,,,2.0,2.0,0.0,,,,,,,
44,PT08M17.00S,2024-11-05T00:19:16.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641731,19.793035479632064,41.42156862745098,1610612764,3,9,2024-11-05T00:19:20Z,440000,False,43.0,134.0,1,left,MISS B. Coulibaly 14' pullup Shot,[1641731],1610612764.0,WAS,pullup,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,14.03,Missed,,,,,,,,,,,,,,,,,,
45,PT08M15.00S,2024-11-05T00:19:18.3Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,3,9,2024-11-05T00:19:20Z,450000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,44.0,,,,,,1.0,1.0,0.0,,,,,,,
46,PT08M04.00S,2024-11-05T00:19:30.3Z,1,REGULAR,3pt,Jump Shot,[],203952,93.51182654402102,0.49019607843137253,1610612744,3,9,2024-11-05T00:21:41Z,460000,False,-248.0,8.0,1,right,MISS A. Wiggins 24' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,24.76,Missed,,,,,,,,,,,,,,,,,,
47,PT08M02.00S,2024-11-05T00:19:32.3Z,1,REGULAR,rebound,defensive,[],1642273,,,1610612764,3,9,2024-11-05T00:21:41Z,470000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Left Corner 3,24+ Left,,,,,46.0,,,,,,2.0,2.0,0.0,,,,,,,
48,PT07M56.00S,2024-11-05T00:19:37.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642273,8.623521681997373,57.59803921568627,1610612764,3,9,2024-11-05T00:22:34Z,480000,False,-38.0,29.0,1,left,MISS K. George running Layup - blocked,"[1642273, 203952]",1610612764.0,WAS,running,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,4.76,Missed,Wiggins,203952.0,,,,,,,,,,,,,,,,
49,PT07M56.00S,2024-11-05T00:19:37.6Z,1,REGULAR,block,,[],203952,,,1610612764,3,9,2024-11-05T00:19:45Z,490000,False,,,0,,A. Wiggins BLOCK (2 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
50,PT07M55.00S,2024-11-05T00:19:38.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,3,9,2024-11-05T00:19:50Z,500000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,48.0,,,,,,,,,,,,,,,
52,PT07M40.00S,2024-11-05T00:20:10.5Z,1,REGULAR,3pt,Jump Shot,[],201939,80.50262812089356,93.87254901960785,1610612744,3,9,2024-11-05T00:22:57Z,520000,False,219.0,131.0,1,right,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
53,PT07M38.00S,2024-11-05T00:20:12.5Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,3,9,2024-11-05T00:22:57Z,530000,False,,,0,,C. Carrington REBOUND (Off:0 Def:3),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,52.0,,,,,,3.0,3.0,0.0,,,,,,,
54,PT07M33.00S,2024-11-05T00:20:17.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642273,24.655059132720105,91.17647058823529,1610612764,3,9,2024-11-05T00:23:41Z,540000,False,-206.0,179.0,1,left,MISS K. George 27' running 3PT,[1642273],1610612764.0,WAS,running,,,George,K. George,,,,,Above the Break 3,24+ Left Center,27.3,Missed,,,,,,,,,,,,,,,,,,
55,PT07M31.00S,2024-11-05T00:20:19.0Z,1,REGULAR,rebound,offensive,[],1642259,,,1610612764,3,9,2024-11-05T00:23:41Z,550000,False,,,0,,A. Sarr REBOUND (Off:1 Def:0),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,54.0,,,,,,1.0,0.0,1.0,,,,,,,
56,PT07M28.00S,2024-11-05T00:20:21.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641731,5.732588699080158,95.83333333333334,1610612764,6,9,2024-11-05T00:20:28Z,560000,False,-229.0,1.0,1,left,B. Coulibaly 3PT  (3 PTS) (A. Sarr 1 AST),"[1641731, 1642259]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,22.92,Made,,,,,3.0,A. Sarr,1642259.0,1.0,,,,,,,,,,
58,PT07M16.00S,2024-11-05T00:20:33.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627780,86.28449408672799,39.705882352941174,1610612744,6,11,2024-11-05T00:20:37Z,580000,False,-51.0,76.0,1,right,G. Payton II 9' floating Jump Shot (2 PTS) (S. Curry 2 AST),"[1627780, 201939]",1610612744.0,GSW,floating,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),8-16 Left,9.21,Made,,,,,2.0,S. Curry,201939.0,2.0,,,,,,,,,,
59,PT06M57.00S,2024-11-05T00:20:51.4Z,1,REGULAR,3pt,Jump Shot,[],1629673,32.670827858081466,53.431372549019606,1610612764,6,11,2024-11-05T00:20:55Z,590000,False,-17.0,255.0,1,left,MISS J. Poole 25' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,25.52,Missed,,,,,,,,,,,,,,,,,,
60,PT06M54.00S,2024-11-05T00:20:54.4Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,6,11,2024-11-05T00:20:55Z,600000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,,59.0,,,,,,2.0,2.0,0.0,,,,,,,
61,PT06M50.00S,2024-11-05T00:20:58.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631218,94.43166885676742,40.19607843137255,1610612744,6,11,2024-11-05T00:21:05Z,610000,False,-49.0,0.0,1,right,MISS T. Jackson-Davis running Layup,[1631218],1610612744.0,GSW,running,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
62,PT06M49.00S,2024-11-05T00:20:59.8Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,6,11,2024-11-05T00:21:05Z,620000,False,,,0,,A. Sarr REBOUND (Off:1 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,61.0,,,,,,2.0,1.0,1.0,,,,,,,
63,PT06M46.00S,2024-11-05T00:21:07.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,19.267411300919843,6.61764705882353,1610612764,6,11,2024-11-05T00:24:52Z,630000,False,217.0,129.0,1,left,MISS J. Poole 25' running 3PT,[1629673],1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,25.22,Missed,,,,,,,,,,,,,,,,,,
64,PT06M44.00S,2024-11-05T00:21:09.4Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,6,11,2024-11-05T00:24:52Z,640000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,63.0,,,,,,3.0,3.0,0.0,,,,,,,
65,PT06M29.00S,2024-11-05T00:21:20.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,93.38042049934296,40.931372549019606,1610612744,6,13,2024-11-05T00:23:22Z,650000,False,-45.0,10.0,1,right,T. Jackson-Davis cutting Layup (6 PTS) (S. Curry 3 AST),"[1631218, 201939]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,4.63,Made,,,,,6.0,S. Curry,201939.0,3.0,,,,,,,,,,
67,PT06M29.00S,2024-11-05T00:21:24.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,6,13,2024-11-05T00:21:24Z,670000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M29.00S,2024-11-05T00:21:25.8Z,1,REGULAR,substitution,out,[],1642267,,,1610612764,6,13,2024-11-05T00:24:16Z,680000,False,,,0,,SUB out: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M29.00S,2024-11-05T00:21:25.8Z,1,REGULAR,substitution,out,[],1642259,,,1610612764,6,13,2024-11-05T00:24:16Z,690000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M29.00S,2024-11-05T00:21:25.8Z,1,REGULAR,substitution,out,[],201939,,,1610612764,6,13,2024-11-05T00:24:16Z,700000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M29.00S,2024-11-05T00:21:25.8Z,1,REGULAR,substitution,out,[],1627780,,,1610612764,6,13,2024-11-05T00:24:16Z,710000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M29.00S,2024-11-05T00:21:25.8Z,1,REGULAR,substitution,in,[],202685,,,1610612764,6,13,2024-11-05T00:24:16Z,720000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M29.00S,2024-11-05T00:21:25.8Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,6,13,2024-11-05T00:24:16Z,730000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M29.00S,2024-11-05T00:21:25.8Z,1,REGULAR,substitution,in,[],1641764,,,1610612764,6,13,2024-11-05T00:24:16Z,740000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M29.00S,2024-11-05T00:21:25.8Z,1,REGULAR,substitution,in,[],1627741,,,1610612764,6,13,2024-11-05T00:24:16Z,750000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M16.00S,2024-11-05T00:24:39.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641731,6.652431011826544,53.67647058823529,1610612764,8,13,2024-11-05T00:24:44Z,760000,False,-18.0,10.0,1,left,B. Coulibaly cutting DUNK (5 PTS) (J. Valančiūnas 1 AST),"[1641731, 202685]",1610612764.0,WAS,cutting,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,5.0,J. Valančiūnas,202685.0,1.0,,,,,,,,,,
79,PT06M04.00S,2024-11-05T00:25:04.4Z,1,REGULAR,2pt,Jump Shot,[],203952,77.87450722733246,38.72549019607843,1610612744,8,13,2024-11-05T00:25:08Z,790000,False,-56.0,155.0,1,right,MISS A. Wiggins 16' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left Center,16.54,Missed,,,,,,,,,,,,,,,,,,
80,PT06M01.00S,2024-11-05T00:25:07.0Z,1,REGULAR,rebound,offensive,[],203952,,,1610612744,8,13,2024-11-05T00:25:07Z,800000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left Center,,,,,79.0,,,,,,4.0,3.0,1.0,,,,,,,
81,PT05M59.00S,2024-11-05T00:25:08.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641764,69.33311432325887,22.058823529411764,1610612744,8,13,2024-11-05T00:25:13Z,810000,False,-140.0,236.0,1,right,MISS B. Podziemski 27' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,27.41,Missed,,,,,,,,,,,,,,,,,,
