actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
28,PT09M37.00S,2024-11-17T23:13:08.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,28.991458607095925,15.196078431372548,1610612765,3,9,2024-11-17T23:15:23Z,280000,False,174.0,220.0,1,left,M. Beasley 28' 3PT running (5 PTS) (J. Ivey 1 AST),"[1627736, 1631093]",1610612765.0,DET,running,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,28.05,Made,5.0,J. Ivey,1631093.0,1.0,,,,,,,,,,,,,,
30,PT09M30.00S,2024-11-17T23:13:19.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,93.38042049934296,59.55882352941176,1610612764,3,9,2024-11-17T23:15:55Z,300000,False,48.0,10.0,1,right,MISS J. Poole driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,,,,,,,,,,,,,,
31,PT09M28.00S,2024-11-17T23:13:21.3Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,3,9,2024-11-17T23:15:55Z,310000,False,,,0,,J. Ivey REBOUND (Off:0 Def:2),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,30.0,2.0,2.0,0.0,,
32,PT09M21.00S,2024-11-17T23:13:25.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631093,5.863994743758213,44.6078431372549,1610612765,3,11,2024-11-17T23:13:34Z,320000,False,27.0,3.0,1,left,J. Ivey running finger roll Layup (2 PTS),[1631093],1610612765.0,DET,running finger roll,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.71,Made,2.0,,,,,,,,,,,,,,,,,
33,PT09M21.00S,2024-11-17T23:13:31.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,3,11,2024-11-17T23:13:31Z,330000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT09M05.00S,2024-11-17T23:16:36.3Z,1,REGULAR,2pt,Jump Shot,[],1641731,77.7431011826544,58.333333333333336,1610612764,5,11,2024-11-17T23:16:40Z,340000,False,42.0,157.0,1,right,B. Coulibaly 16' turnaround Jump Shot (2 PTS) (A. Sarr 1 AST),"[1641731, 1642259]",1610612764.0,WAS,turnaround,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Center,16.22,Made,2.0,A. Sarr,1642259.0,1.0,,,,,,,,,,,,,,
36,PT08M49.00S,2024-11-17T23:16:53.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,5.601182654402102,52.450980392156865,1610612765,5,13,2024-11-17T23:16:57Z,360000,False,-12.0,0.0,1,left,J. Duren alley-oop DUNK (6 PTS) (J. Ivey 2 AST),"[1631105, 1631093]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.23,Made,6.0,J. Ivey,1631093.0,2.0,,,,,,,,,,,,,,
38,PT08M40.00S,2024-11-17T23:17:03.4Z,1,REGULAR,3pt,Jump Shot,[],1642267,81.2910643889619,95.09803921568627,1610612764,5,13,2024-11-17T23:17:40Z,380000,False,225.0,123.0,1,right,MISS C. Carrington 25' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
39,PT08M38.00S,2024-11-17T23:17:05.4Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,5,13,2024-11-17T23:17:40Z,390000,False,,,0,,J. Duren REBOUND (Off:1 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,38.0,3.0,2.0,1.0,,
40,PT08M31.00S,2024-11-17T23:17:13.6Z,1,REGULAR,foul,offensive,[],1631105,,,1610612765,5,13,2024-11-17T23:17:19Z,400000,False,,,0,,J. Duren charge offensive FOUL (2 PF),"[1631105, 1642267]",1610612765.0,DET,charge,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628172.0,2.0,0.0,Carrington,1642267.0,,,,,,
42,PT08M31.00S,2024-11-17T23:17:13.6Z,1,REGULAR,turnover,offensive foul,[],1631105,,,1610612765,5,13,2024-11-17T23:17:13Z,420000,False,,,0,,J. Duren offensive foul TURNOVER (1 TO),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,1628172.0,,,,,,,,,,
43,PT08M31.00S,2024-11-17T23:17:23.2Z,1,REGULAR,substitution,out,[],1631105,,,1610612764,5,13,2024-11-17T23:17:30Z,430000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M31.00S,2024-11-17T23:17:23.2Z,1,REGULAR,substitution,in,[],1630191,,,1610612764,5,13,2024-11-17T23:17:30Z,440000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M22.00S,2024-11-17T23:17:48.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1642259,78.0059132720105,44.6078431372549,1610612764,5,13,2024-11-17T23:18:16Z,450000,False,-27.0,154.0,1,right,MISS A. Sarr 15' step back Shot,[1642259],1610612764.0,WAS,step back,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Center,15.65,Missed,,,,,,,,,,,,,,,,,,
46,PT08M20.00S,2024-11-17T23:17:50.6Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,5,13,2024-11-17T23:17:52Z,460000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,45.0,2.0,2.0,0.0,,
47,PT08M12.00S,2024-11-17T23:17:58.4Z,1,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,5,13,2024-11-17T23:18:04Z,470000,False,,,0,,C. Cunningham bad pass out-of-bounds TURNOVER (1 TO),[1630595],1610612765.0,DET,bad pass,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1.0,,,1627963.0,,,,,,,,,,
48,PT08M04.00S,2024-11-17T23:18:17.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628398,94.56307490144546,56.61764705882353,1610612764,7,13,2024-11-17T23:18:23Z,480000,False,33.0,-1.0,1,right,K. Kuzma cutting Layup (4 PTS) (J. Poole 1 AST),"[1628398, 1629673]",1610612764.0,WAS,cutting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.31,Made,4.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,,,
50,PT07M52.00S,2024-11-17T23:18:30.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,5.206964520367937,43.872549019607845,1610612765,7,13,2024-11-17T23:18:34Z,500000,False,31.0,-4.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.08,Missed,,,,,,,,,,,,,,,,,,
51,PT07M50.00S,2024-11-17T23:18:32.3Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,7,13,2024-11-17T23:18:34Z,510000,False,,,0,,A. Sarr REBOUND (Off:0 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,50.0,1.0,1.0,0.0,,
52,PT07M48.00S,2024-11-17T23:18:34.1Z,1,REGULAR,turnover,bad pass,[],1642259,,,1610612764,7,13,2024-11-17T23:18:38Z,520000,False,,,0,,A. Sarr bad pass TURNOVER (1 TO),"[1642259, 1631093]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Ivey,1631093.0,,,,,,,,,,,
53,PT07M48.00S,2024-11-17T23:18:34.1Z,1,REGULAR,steal,,[],1631093,,,1610612765,7,13,2024-11-17T23:18:36Z,530000,False,,,0,,J. Ivey STEAL (1 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
54,PT07M45.00S,2024-11-17T23:18:37.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630595,5.732588699080158,53.18627450980392,1610612765,7,15,2024-11-17T23:20:20Z,540000,False,-16.0,1.0,1,left,C. Cunningham alley-oop Layup (2 PTS) (J. Ivey 3 AST),"[1630595, 1631093]",1610612765.0,DET,alley-oop,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.6,Made,2.0,J. Ivey,1631093.0,3.0,,,,,,,,,,,,,,
56,PT07M27.00S,2024-11-17T23:18:55.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,90.22667542706965,36.27450980392157,1610612764,9,15,2024-11-17T23:18:58Z,560000,False,-69.0,39.0,1,right,K. Kuzma 7' driving floating bank Jump Shot (6 PTS),[1628398],1610612764.0,WAS,driving floating bank,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,7.91,Made,6.0,,,,,,,,,,,,,,,,,
57,PT07M15.00S,2024-11-17T23:19:08.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,17.559132720105126,35.049019607843135,1610612765,9,15,2024-11-17T23:21:04Z,570000,False,75.0,113.0,1,left,MISS J. Ivey 13' pullup Shot,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Right,13.52,Missed,,,,,,,,,,,,,,,,,,
58,PT07M13.00S,2024-11-17T23:19:10.8Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,9,15,2024-11-17T23:21:04Z,580000,False,,,0,,C. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,57.0,1.0,1.0,0.0,,
59,PT07M00.00S,2024-11-17T23:19:22.1Z,1,REGULAR,3pt,Jump Shot,[],1642259,67.09921156373193,48.529411764705884,1610612764,12,15,2024-11-17T23:19:26Z,590000,False,-7.0,257.0,1,right,A. Sarr 25' 3PT  (4 PTS) (J. Poole 2 AST),"[1642259, 1629673]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,25.69,Made,4.0,J. Poole,1629673.0,2.0,,,,,,,,,,,,,,
61,PT06M41.00S,2024-11-17T23:19:41.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,7.440867279894875,35.53921568627451,1610612765,12,17,2024-11-17T23:19:48Z,610000,False,72.0,17.0,1,left,M. Beasley 7' driving Layup (7 PTS) (C. Cunningham 2 AST),"[1627736, 1630595]",1610612765.0,DET,driving,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,7.44,Made,7.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,,,,,
63,PT06M29.00S,2024-11-17T23:19:54.2Z,1,REGULAR,turnover,lost ball,[],1628398,,,1610612764,12,17,2024-11-17T23:21:45Z,630000,False,,,0,,K. Kuzma lost ball TURNOVER (1 TO),"[1628398, 1630595]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right,,,,,,,1.0,Cunningham,1630595.0,,,,,,,,,,,
64,PT06M29.00S,2024-11-17T23:19:54.2Z,1,REGULAR,steal,,[],1630595,,,1610612765,12,17,2024-11-17T23:19:56Z,640000,False,,,0,,C. Cunningham STEAL (2 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
65,PT06M25.00S,2024-11-17T23:19:59.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631093,6.1268068331143235,46.568627450980394,1610612765,12,17,2024-11-17T23:22:15Z,650000,False,17.0,5.0,1,left,MISS J. Ivey running Layup,[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,,
66,PT06M24.00S,2024-11-17T23:20:00.6Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,12,17,2024-11-17T23:22:15Z,660000,False,,,0,,C. Carrington REBOUND (Off:0 Def:2),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,65.0,2.0,2.0,0.0,,
67,PT06M18.00S,2024-11-17T23:20:05.3Z,1,REGULAR,turnover,out-of-bounds,[],1642267,,,1610612764,12,17,2024-11-17T23:20:10Z,670000,False,,,0,,C. Carrington bad pass out-of-bounds TURNOVER (1 TO),[1642267],1610612764.0,WAS,bad pass,,,Carrington,C. Carrington,,,,,Mid-Range,16-24 Center,,,,,,,1.0,,,2534.0,,,,,,,,,,
69,PT06M18.00S,2024-11-17T23:20:09.3Z,1,REGULAR,substitution,out,[],1642267,,,1610612765,12,17,2024-11-17T23:20:18Z,690000,False,,,0,,SUB out: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M18.00S,2024-11-17T23:20:09.3Z,1,REGULAR,substitution,out,[],1631093,,,1610612765,12,17,2024-11-17T23:20:18Z,700000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M18.00S,2024-11-17T23:20:09.3Z,1,REGULAR,substitution,in,[],1627763,,,1610612765,12,17,2024-11-17T23:20:18Z,710000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M18.00S,2024-11-17T23:20:09.3Z,1,REGULAR,substitution,in,[],1641842,,,1610612765,12,17,2024-11-17T23:20:18Z,720000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M04.00S,2024-11-17T23:20:43.8Z,1,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612765,12,17,2024-11-17T23:20:50Z,730000,False,,,0,,K. Kuzma shooting personal FOUL (1 PF) (Harris 2 FT),"[1628398, 202699]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Left,,,,,,,,,,1627963.0,1.0,0.0,Harris,202699.0,,,,,,
75,PT06M04.00S,2024-11-17T23:21:10.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],202699,,,1610612765,12,17,2024-11-17T23:21:10Z,750000,False,,,0,,MISS T. Harris Free Throw 1 of 2,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
76,PT06M04.00S,2024-11-17T23:21:10.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,12,17,2024-11-17T23:21:10Z,760000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,
77,PT06M04.00S,2024-11-17T23:21:26.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],202699,,,1610612765,12,18,2024-11-17T23:21:26Z,770000,False,,,0,,T. Harris Free Throw 2 of 2 (1 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
78,PT05M51.00S,2024-11-17T23:21:41.4Z,1,REGULAR,foul,personal,[],1630595,,,1610612764,12,18,2024-11-17T23:21:49Z,780000,False,,,0,,C. Cunningham personal FOUL (1 PF),"[1630595, 1641731]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,2534.0,1.0,0.0,Coulibaly,1641731.0,,,,,,
80,PT05M46.00S,2024-11-17T23:22:09.0Z,1,REGULAR,3pt,Jump Shot,[],1628398,75.1149802890933,13.480392156862745,1610612764,12,18,2024-11-17T23:23:31Z,800000,False,-183.0,181.0,1,right,MISS K. Kuzma 25' pullup 3PT,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
81,PT05M44.00S,2024-11-17T23:22:11.0Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612765,12,18,2024-11-17T23:23:31Z,810000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,80.0,1.0,1.0,0.0,,
82,PT05M30.00S,2024-11-17T23:22:26.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,13.87976346911958,50.73529411764706,1610612765,12,18,2024-11-17T23:24:06Z,820000,False,-4.0,78.0,1,left,MISS C. Cunningham 7' driving Hook,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,7.81,Missed,,,,,,,,,,,,,,,,,,
83,PT05M28.00S,2024-11-17T23:22:28.5Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,12,18,2024-11-17T23:24:06Z,830000,False,,,0,,I. Stewart REBOUND (Off:1 Def:0),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,82.0,1.0,0.0,1.0,,
84,PT05M27.00S,2024-11-17T23:22:30.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,10.068988173455978,52.94117647058824,1610612765,12,18,2024-11-17T23:24:14Z,840000,False,-15.0,42.0,1,left,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,,,,,,
