actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
19,PT10M16.00S,2025-04-02T23:12:05.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,92.9862023653088,52.94117647058824,1610612764,5,2,2025-04-02T23:12:53Z,190000,False,15.0,13.0,1,right,J. Champagnie driving finger roll Layup (2 PTS) (A. Johnson 2 AST),"[1630551, 1642358]",1610612764.0,WAS,driving finger roll,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,2.0,,,A. Johnson,1642358.0,2.0,,,,,,,,
21,PT10M08.00S,2025-04-02T23:12:13.7Z,1,REGULAR,3pt,Jump Shot,[],1631165,18.610381077529567,95.83333333333334,1610612758,5,2,2025-04-02T23:12:18Z,210000,False,-229.0,122.0,1,left,MISS K. Ellis 25' 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,25.98,Missed,,,,,,,,,,,,,,,,,,
22,PT10M04.00S,2025-04-02T23:12:17.7Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,5,2,2025-04-02T23:12:18Z,220000,False,,,0,,B. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT09M51.00S,2025-04-02T23:12:30.7Z,1,REGULAR,turnover,bad pass,[],1642259,,,1610612764,5,2,2025-04-02T23:12:35Z,230000,False,,,0,,A. Sarr bad pass TURNOVER (1 TO),"[1642259, 1631165]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Ellis,1631165.0,,,,,
24,PT09M51.00S,2025-04-02T23:12:30.7Z,1,REGULAR,steal,,[],1631165,,,1610612758,5,2,2025-04-02T23:12:32Z,240000,False,,,0,,K. Ellis STEAL (1 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
25,PT09M40.00S,2025-04-02T23:12:41.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,4.681340341655716,47.549019607843135,1610612758,5,4,2025-04-02T23:12:48Z,250000,False,12.0,-8.0,1,left,Z. LaVine cutting Layup (2 PTS) (D. Sabonis 1 AST),"[203897, 1627734]",1610612758.0,SAC,cutting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,2.0,,,D. Sabonis,1627734.0,1.0,,,,,,,,
27,PT09M28.00S,2025-04-02T23:12:52.5Z,1,REGULAR,3pt,Jump Shot,[],1642267,72.48685939553219,17.647058823529413,1610612764,5,4,2025-04-02T23:12:57Z,270000,False,-162.0,206.0,1,right,MISS B. Carrington 26' pullup 3PT,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,26.2,Missed,,,,,,,,,,,,,,,,,,
28,PT09M26.00S,2025-04-02T23:12:54.5Z,1,REGULAR,rebound,defensive,[],201942,,,1610612758,5,4,2025-04-02T23:12:57Z,280000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M15.00S,2025-04-02T23:13:06.9Z,1,REGULAR,3pt,Jump Shot,[],201942,4.02431011826544,96.56862745098039,1610612758,5,4,2025-04-02T23:13:14Z,290000,False,-233.0,-15.0,1,left,MISS D. DeRozan 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,23.33,Missed,,,,,,,,,,,,,,,,,,
30,PT09M14.00S,2025-04-02T23:13:07.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,5,4,2025-04-02T23:13:17Z,300000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Left Corner 3,24+ Left,,,29.0,,,,,,,,,,,,,,,,,
33,PT09M02.00S,2025-04-02T23:13:32.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642358,93.38042049934296,56.61764705882353,1610612764,7,4,2025-04-02T23:14:17Z,330000,False,33.0,10.0,1,right,A. Johnson driving finger roll Layup (2 PTS),[1642358],1610612764.0,WAS,driving finger roll,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,3.45,Made,,,,,2.0,,,,,,,,,,,,,
34,PT08M45.00S,2025-04-02T23:13:48.4Z,1,REGULAR,2pt,Jump Shot,[],203897,27.020367936925098,41.42156862745098,1610612758,7,6,2025-04-02T23:14:31Z,340000,False,43.0,201.0,1,left,Z. LaVine 20' step back Jump Shot (4 PTS) (D. DeRozan 1 AST),"[203897, 201942]",1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,20.6,Made,,,,,4.0,,,D. DeRozan,201942.0,1.0,,,,,,,,
36,PT08M31.00S,2025-04-02T23:14:02.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,86.41590013140605,55.392156862745104,1610612764,7,6,2025-04-02T23:14:08Z,360000,False,27.0,75.0,1,right,MISS A. Sarr 7' turnaround fadeaway Shot,[1642259],1610612764.0,WAS,turnaround fadeaway,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,7.99,Missed,,,,,,,,,,,,,,,,,,
37,PT08M30.00S,2025-04-02T23:14:03.8Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,7,6,2025-04-02T23:14:08Z,370000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
38,PT08M27.00S,2025-04-02T23:14:15.1Z,1,REGULAR,foul,personal,[],1629673,,,1610612758,7,6,2025-04-02T23:14:30Z,380000,False,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 203897]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202026.0,1.0,0.0,LaVine,203897.0
40,PT08M12.00S,2025-04-02T23:14:40.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.389618922470433,55.14705882352941,1610612758,7,8,2025-04-02T23:15:07Z,400000,False,-26.0,8.0,1,left,D. Sabonis driving Layup (2 PTS) (D. DeRozan 2 AST),"[1627734, 201942]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.68,Made,,,,,2.0,,,D. DeRozan,201942.0,2.0,,,,,,,,
42,PT07M56.00S,2025-04-02T23:14:55.5Z,1,REGULAR,3pt,Jump Shot,[],1642358,88.51839684625493,2.941176470588235,1610612764,7,8,2025-04-02T23:15:02Z,420000,False,-235.0,55.0,1,right,MISS A. Johnson 24' 3PT,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Left Corner 3,24+ Left,24.17,Missed,,,,,,,,,,,,,,,,,,
43,PT07M54.00S,2025-04-02T23:14:57.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,7,8,2025-04-02T23:15:02Z,430000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,42.0,3.0,3.0,0.0,,,,,,,,,,,,,,
44,PT07M45.00S,2025-04-02T23:15:07.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,11.12023653088042,48.28431372549019,1610612758,7,8,2025-04-02T23:16:00Z,440000,False,9.0,52.0,1,left,MISS D. DeRozan driving floating Shot,[201942],1610612758.0,SAC,driving floating,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,5.27,Missed,,,,,,,,,,,,,,,,,,
45,PT07M45.00S,2025-04-02T23:15:09.0Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,7,8,2025-04-02T23:15:09Z,450000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,44.0,4.0,3.0,1.0,,,,,,,,,,,,,,
46,PT07M45.00S,2025-04-02T23:15:09.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,8.754927726675426,50.98039215686274,1610612758,7,8,2025-04-02T23:17:10Z,460000,False,-5.0,30.0,1,left,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.02,Missed,,,,,,,,,,,,,,,,,,
47,PT07M45.00S,2025-04-02T23:15:10.7Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,7,8,2025-04-02T23:15:10Z,470000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,46.0,5.0,3.0,2.0,,,,,,,,,,,,,,
49,PT07M45.00S,2025-04-02T23:15:11.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,7.178055190538765,50.0,1610612758,7,10,2025-04-02T23:17:16Z,490000,False,0.0,15.0,1,left,D. Sabonis putback Layup (4 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,4.0,,,,,,,,,,,,,
50,PT07M45.00S,2025-04-02T23:15:14.9Z,1,REGULAR,foul,personal,['1freethrow'],1630551,,,1610612758,7,10,2025-04-02T23:15:20Z,500000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Sabonis 1 FT),"[1630551, 1627734]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203592.0,1.0,0.0,Sabonis,1627734.0
52,PT07M45.00S,2025-04-02T23:15:45.8Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1627734,,,1610612758,7,11,2025-04-02T23:15:45Z,520000,False,,,0,,D. Sabonis Free Throw 1 of 1 (5 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
53,PT07M33.00S,2025-04-02T23:16:00.1Z,1,REGULAR,3pt,Jump Shot,[],1642259,68.01905387647832,30.14705882352941,1610612764,10,11,2025-04-02T23:16:06Z,530000,False,-99.0,248.0,1,right,A. Sarr 26' 3PT  (3 PTS) (B. Carrington 1 AST),"[1642259, 1642267]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,26.72,Made,,,,,3.0,,,B. Carrington,1642267.0,1.0,,,,,,,,
55,PT07M17.00S,2025-04-02T23:16:15.9Z,1,REGULAR,2pt,Jump Shot,[],1627734,24.52365308804205,51.9607843137255,1610612758,10,13,2025-04-02T23:16:22Z,550000,False,-10.0,178.0,1,left,D. Sabonis 17' pullup Jump Shot (7 PTS) (Z. LaVine 1 AST),"[1627734, 203897]",1610612758.0,SAC,pullup,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,17.83,Made,,,,,7.0,,,Z. LaVine,203897.0,1.0,,,,,,,,
57,PT07M04.00S,2025-04-02T23:16:29.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642358,92.59198423127464,37.745098039215684,1610612764,10,13,2025-04-02T23:18:08Z,570000,False,-61.0,17.0,1,right,MISS A. Johnson 6' driving finger roll Layup,[1642358],1610612764.0,WAS,driving finger roll,,,Johnson,A. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.36,Missed,,,,,,,,,,,,,,,,,,
58,PT07M04.00S,2025-04-02T23:16:29.1Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,10,13,2025-04-02T23:18:08Z,580000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,
59,PT06M58.00S,2025-04-02T23:16:34.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627734,5.863994743758213,52.20588235294118,1610612758,10,15,2025-04-02T23:18:21Z,590000,False,-11.0,3.0,1,left,D. Sabonis running DUNK (9 PTS) (K. Murray 1 AST),"[1627734, 1631099]",1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,9.0,,,K. Murray,1631099.0,1.0,,,,,,,,
61,PT06M43.00S,2025-04-02T23:16:53.1Z,1,REGULAR,2pt,Layup,[],1630551,94.1688567674113,33.82352941176471,1610612764,10,15,2025-04-02T23:19:09Z,610000,False,-81.0,2.0,1,right,MISS J. Champagnie 8' cutting Layup - blocked,"[1630551, 1631165]",1610612764.0,WAS,cutting,,,Champagnie,J. Champagnie,,,,,Mid-Range,0-8 Center,8.09,Missed,,,,,,Ellis,1631165.0,,,,,,,,,,,
62,PT06M43.00S,2025-04-02T23:16:53.1Z,1,REGULAR,block,,[],1631165,,,1610612764,10,15,2025-04-02T23:16:59Z,620000,False,,,0,,K. Ellis BLOCK (1 BLK),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,0-8 Center,,,,,,,,,,,,,,,,,,,,
63,PT06M42.00S,2025-04-02T23:16:54.1Z,1,REGULAR,rebound,offensive,[],1630551,,,1610612764,10,15,2025-04-02T23:19:09Z,630000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:0),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,0-8 Center,,,61.0,1.0,0.0,1.0,,,,,,,,,,,,,,
64,PT06M40.00S,2025-04-02T23:17:00.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630551,94.1688567674113,50.73529411764706,1610612764,12,15,2025-04-02T23:19:14Z,640000,False,4.0,2.0,1,right,J. Champagnie putback Layup (4 PTS),[1630551],1610612764.0,WAS,putback,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,4.0,,,,,,,,,,,,,
65,PT06M30.00S,2025-04-02T23:17:03.4Z,1,REGULAR,2pt,Jump Shot,[],1631099,6.915243101182654,82.84313725490196,1610612758,12,17,2025-04-02T23:19:28Z,650000,False,-164.0,13.0,1,left,K. Murray 16' step back Jump Shot (2 PTS) (Z. LaVine 2 AST),"[1631099, 203897]",1610612758.0,SAC,step back,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left,16.47,Made,,,,,2.0,,,Z. LaVine,203897.0,2.0,,,,,,,,
66,PT06M16.00S,2025-04-02T23:17:17.3Z,1,REGULAR,2pt,Jump Shot,[],1629673,77.34888304862024,76.47058823529412,1610612764,14,17,2025-04-02T23:19:52Z,660000,False,132.0,160.0,1,right,J. Poole 20' step back Jump Shot (5 PTS),[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,20.8,Made,,,,,5.0,,,,,,,,,,,,,
68,PT05M43.00S,2025-04-02T23:19:03.1Z,1,REGULAR,2pt,Jump Shot,[],1631165,21.895532194480946,80.88235294117648,1610612758,14,17,2025-04-02T23:20:20Z,680000,False,-154.0,153.0,1,left,MISS K. Ellis 21' step back Shot,[1631165],1610612758.0,SAC,step back,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Left Center,21.76,Missed,,,,,,,,,,,,,,,,,,
69,PT05M41.00S,2025-04-02T23:19:05.1Z,1,REGULAR,rebound,defensive,[],1630551,,,1610612764,14,17,2025-04-02T23:19:09Z,690000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Left Center,,,68.0,2.0,1.0,1.0,,,,,,,,,,,,,,
70,PT05M38.00S,2025-04-02T23:19:09.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642358,81.2910643889619,92.15686274509804,1610612764,14,17,2025-04-02T23:20:37Z,700000,False,211.0,123.0,1,right,MISS A. Johnson 24' step back 3PT,[1642358],1610612764.0,WAS,step back,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Right Center,24.43,Missed,,,,,,,,,,,,,,,,,,
71,PT05M36.00S,2025-04-02T23:19:11.0Z,1,REGULAR,rebound,offensive,[],1630551,,,1610612764,14,17,2025-04-02T23:19:11Z,710000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,70.0,3.0,1.0,2.0,,,,,,,,,,,,,,
72,PT05M31.00S,2025-04-02T23:19:17.6Z,1,REGULAR,foul,personal,['2freethrow'],1631165,,,1610612764,14,17,2025-04-02T23:22:23Z,720000,False,,,0,,K. Ellis shooting personal FOUL (1 PF) (Johnson 2 FT),"[1631165, 1642358]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203592.0,1.0,0.0,Johnson,1642358.0
74,PT05M31.00S,2025-04-02T23:19:32.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,14,17,2025-04-02T23:19:32Z,740000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M31.00S,2025-04-02T23:19:32.2Z,1,REGULAR,substitution,out,[],1642267,,,1610612764,14,17,2025-04-02T23:22:09Z,750000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M31.00S,2025-04-02T23:19:32.2Z,1,REGULAR,substitution,out,[],1631099,,,1610612764,14,17,2025-04-02T23:22:09Z,760000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M31.00S,2025-04-02T23:19:32.2Z,1,REGULAR,substitution,out,[],201942,,,1610612764,14,17,2025-04-02T23:22:09Z,770000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M31.00S,2025-04-02T23:19:32.2Z,1,REGULAR,substitution,in,[],1630264,,,1610612764,14,17,2025-04-02T23:22:09Z,780000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M31.00S,2025-04-02T23:19:32.2Z,1,REGULAR,substitution,in,[],1628370,,,1610612764,14,17,2025-04-02T23:22:09Z,790000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M31.00S,2025-04-02T23:19:32.2Z,1,REGULAR,substitution,in,[],1626168,,,1610612764,14,17,2025-04-02T23:22:09Z,800000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M31.00S,2025-04-02T23:22:30.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1642358,,,1610612764,15,17,2025-04-02T23:22:30Z,810000,False,,,0,,A. Johnson Free Throw 1 of 2 (3 PTS),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
82,PT05M31.00S,2025-04-02T23:22:30.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1642358,,,1610612764,15,17,2025-04-02T23:22:52Z,820000,False,,,0,,MISS A. Johnson Free Throw 2 of 2,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
83,PT05M30.00S,2025-04-02T23:22:31.4Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,15,17,2025-04-02T23:22:56Z,830000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,82.0,6.0,4.0,2.0,,,,,,,,,,,,,,
84,PT05M04.00S,2025-04-02T23:23:12.2Z,1,REGULAR,3pt,Jump Shot,[],1627734,15.719448094612352,94.85294117647058,1610612758,15,17,2025-04-02T23:23:18Z,840000,False,-224.0,95.0,1,left,MISS D. Sabonis 24' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,24.37,Missed,,,,,,,,,,,,,,,,,,
