actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-12-27T00:11:19.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-27T00:11:19Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-12-27T00:11:22.4Z,1,REGULAR,jumpball,recovered,[],1641706,,,1610612766,0,0,2024-12-27T00:11:22Z,40000,False,,,0,,Jump Ball M. Williams vs. A. Sarr: Tip to B. Miller,"[1641706, 1631109, 1642259]",1610612766.0,CHA,startperiod,B. Miller,1641706.0,Miller,B. Miller,Williams,1631109.0,Sarr,1642259.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M49.00S,2024-12-27T00:11:29.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,4.418528252299605,45.34313725490196,1610612766,0,2,2024-12-27T00:11:34Z,70000,False,23.0,-11.0,1,left,M. Bridges alley-oop DUNK (2 PTS) (L. Ball 1 AST),"[1628970, 1630163]",1610612766.0,CHA,alley-oop,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.58,Made,2.0,L. Ball,1630163.0,1.0,,,,,,,,,,,,,,
11,PT11M32.00S,2024-12-27T00:12:08.7Z,1,REGULAR,3pt,Jump Shot,[],1629673,70.38436268068331,22.794117647058822,1610612764,3,2,2024-12-27T00:12:18Z,110000,False,-136.0,226.0,1,right,J. Poole 26' 3PT  (3 PTS) (A. Sarr 1 AST),"[1629673, 1642259]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,26.37,Made,3.0,A. Sarr,1642259.0,1.0,,,,,,,,,,,,,,
13,PT11M10.00S,2024-12-27T00:12:30.4Z,1,REGULAR,3pt,Jump Shot,[],1628970,11.777266754270697,2.941176470588235,1610612766,3,5,2024-12-27T00:12:34Z,130000,False,235.0,58.0,1,left,M. Bridges 24' 3PT  (5 PTS) (B. Miller 1 AST),"[1628970, 1641706]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,24.24,Made,5.0,B. Miller,1641706.0,1.0,,,,,,,,,,,,,,
15,PT10M59.00S,2024-12-27T00:12:41.8Z,1,REGULAR,3pt,Jump Shot,[],1629673,66.83639947437582,25.245098039215684,1610612764,6,5,2024-12-27T00:13:02Z,150000,False,-124.0,259.0,1,right,J. Poole 28' 3PT pullup (6 PTS) (B. Coulibaly 1 AST),"[1629673, 1641731]",1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,28.72,Made,6.0,B. Coulibaly,1641731.0,1.0,,,,,,,,,,,,,,
17,PT10M48.00S,2024-12-27T00:12:52.5Z,1,REGULAR,3pt,Jump Shot,[],1641706,31.882391590013142,62.99019607843137,1610612766,6,5,2024-12-27T00:12:58Z,170000,False,-65.0,247.0,1,left,MISS B. Miller 25' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,25.56,Missed,,,,,,,,,,,,,,,,,,
18,PT10M42.00S,2024-12-27T00:12:58.5Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,6,5,2024-12-27T00:12:58Z,180000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M39.00S,2024-12-27T00:13:04.3Z,1,REGULAR,foul,personal,['2freethrow'],1641706,,,1610612764,6,5,2024-12-27T00:13:15Z,190000,False,,,0,,B. Miller shooting personal FOUL (1 PF) (Coulibaly 2 FT),"[1641706, 1641731]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1146.0,1.0,0.0,Coulibaly,1641731.0,,,,,
21,PT10M39.00S,2024-12-27T00:13:28.8Z,1,REGULAR,freethrow,1 of 2,[],1641731,,,1610612764,7,5,2024-12-27T00:13:28Z,210000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (1 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
22,PT10M39.00S,2024-12-27T00:13:43.9Z,1,REGULAR,freethrow,2 of 2,[],1641731,,,1610612764,8,5,2024-12-27T00:13:43Z,220000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (2 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
23,PT10M28.00S,2024-12-27T00:13:55.9Z,1,REGULAR,2pt,Jump Shot,[],1630163,17.16491458607096,24.264705882352942,1610612766,8,7,2024-12-27T00:14:00Z,230000,False,129.0,109.0,1,left,L. Ball 16' driving floating Jump Shot (2 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,Mid-Range,16-24 Right Center,16.86,Made,2.0,,,,,,,,,,,,,,,,,
