actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M52.00S,2025-03-24T23:13:32.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642259,30.962549277266753,33.33333333333333,1610612764,3,0,2025-03-24T23:13:37Z,170000,False,83.0,239.0,1,left,A. Sarr 25' 3PT  (3 PTS) (J. Poole 1 AST),"[1642259, 1629673]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,,,,25.26,Made,,,,,3.0,J. Poole,1629673.0,1.0,,,,,,,
19,PT10M40.00S,2025-03-24T23:13:44.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,91.14651773981603,37.5,1610612761,3,0,2025-03-24T23:15:36Z,190000,False,-62.0,31.0,1,right,MISS S. Barnes 6' driving floating bank Shot,[1630567],1610612761.0,TOR,driving floating bank,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,6.96,Missed,,,,,,,,,,,,,,,
20,PT10M38.00S,2025-03-24T23:13:46.5Z,1,REGULAR,rebound,defensive,[],1642273,,,1610612764,3,0,2025-03-24T23:13:48Z,200000,False,,,0,,K. George REBOUND (Off:1 Def:1),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,19.0,2.0,1.0,1.0,,,,,,,,,,,
21,PT10M31.00S,2025-03-24T23:13:54.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642259,7.178055190538765,49.50980392156863,1610612764,5,0,2025-03-24T23:13:58Z,210000,False,2.0,15.0,1,left,A. Sarr turnaround Hook (5 PTS) (K. George 1 AST),"[1642259, 1642273]",1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,1.52,Made,,,,,5.0,K. George,1642273.0,1.0,,,,,,,
23,PT10M18.00S,2025-03-24T23:14:07.2Z,1,REGULAR,3pt,Jump Shot,[],1642419,77.61169513797634,7.352941176470589,1610612761,5,0,2025-03-24T23:16:16Z,230000,False,-213.0,158.0,1,right,MISS J. Battle 26' pullup 3PT,[1642419],1610612761.0,TOR,pullup,,,Battle,J. Battle,,,,,Above the Break 3,24+ Left Center,,,,26.54,Missed,,,,,,,,,,,,,,,
24,PT10M14.00S,2025-03-24T23:14:11.2Z,1,REGULAR,rebound,defensive,[],1642273,,,1610612764,5,0,2025-03-24T23:17:01Z,240000,False,,,0,,K. George REBOUND (Off:1 Def:2),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,23.0,3.0,2.0,1.0,,,,,,,,,,,
25,PT10M07.00S,2025-03-24T23:14:21.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,5,0,2025-03-24T23:14:21Z,250000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT10M07.00S,2025-03-24T23:16:23.7Z,1,REGULAR,substitution,out,[],1642273,,,1610612764,5,0,2025-03-24T23:16:59Z,260000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT10M07.00S,2025-03-24T23:16:23.7Z,1,REGULAR,substitution,in,[],1630551,,,1610612764,5,0,2025-03-24T23:16:59Z,270000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT10M00.00S,2025-03-24T23:17:35.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642267,7.046649145860711,58.82352941176471,1610612764,5,0,2025-03-24T23:17:39Z,290000,False,-44.0,14.0,1,left,MISS B. Carrington cutting Layup - blocked,"[1642267, 1630567]",1610612764.0,WAS,cutting,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,4.62,Missed,,,,,,,,,Barnes,1630567.0,,,,,
30,PT10M00.00S,2025-03-24T23:17:35.6Z,1,REGULAR,block,,[],1630567,,,1610612764,5,0,2025-03-24T23:17:37Z,300000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
31,PT09M58.00S,2025-03-24T23:17:37.6Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,5,0,2025-03-24T23:17:39Z,310000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,
33,PT09M54.00S,2025-03-24T23:17:41.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,68.01905387647832,84.06862745098039,1610612761,5,3,2025-03-24T23:18:55Z,330000,False,170.0,248.0,1,right,I. Quickley 30' 3PT running (3 PTS) (S. Barnes 1 AST),"[1630193, 1630567]",1610612761.0,TOR,running,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,30.09,Made,,,,,3.0,S. Barnes,1630567.0,1.0,,,,,,,
35,PT09M41.00S,2025-03-24T23:17:54.0Z,1,REGULAR,3pt,Jump Shot,[],1629673,2.8416557161629434,97.54901960784314,1610612764,8,3,2025-03-24T23:17:57Z,350000,False,-238.0,-26.0,1,left,J. Poole 3PT  (3 PTS) (K. Middleton 1 AST),"[1629673, 203114]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,,,,23.91,Made,,,,,3.0,K. Middleton,203114.0,1.0,,,,,,,
37,PT09M25.00S,2025-03-24T23:18:11.3Z,1,REGULAR,3pt,Jump Shot,[],1630567,70.38436268068331,18.627450980392158,1610612761,8,3,2025-03-24T23:18:15Z,370000,False,-157.0,226.0,1,right,MISS S. Barnes 27' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,27.5,Missed,,,,,,,,,,,,,,,
38,PT09M23.00S,2025-03-24T23:18:13.3Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,8,3,2025-03-24T23:18:15Z,380000,False,,,0,,B. Carrington REBOUND (Off:0 Def:2),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,,37.0,2.0,2.0,0.0,,,,,,,,,,,
39,PT09M13.00S,2025-03-24T23:18:24.0Z,1,REGULAR,2pt,Jump Shot,[],203114,7.703679369250986,80.88235294117648,1610612764,10,3,2025-03-24T23:18:29Z,390000,False,-154.0,20.0,1,left,K. Middleton 15' pullup Jump Shot (2 PTS) (B. Carrington 1 AST),"[203114, 1642267]",1610612764.0,WAS,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,,,,15.57,Made,,,,,2.0,B. Carrington,1642267.0,1.0,,,,,,,
41,PT09M13.00S,2025-03-24T23:18:27.2Z,1,REGULAR,foul,personal,['1freethrow'],1642419,,,1610612764,10,3,2025-03-24T23:18:32Z,410000,False,,,0,,J. Battle shooting personal FOUL (1 PF) (Middleton 1 FT),"[1642419, 203114]",1610612761.0,TOR,shooting,,,Battle,J. Battle,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Middleton,203114.0
43,PT09M13.00S,2025-03-24T23:18:58.0Z,1,REGULAR,freethrow,1 of 1,[],203114,,,1610612764,11,3,2025-03-24T23:18:58Z,430000,False,,,0,,K. Middleton Free Throw 1 of 1 (3 PTS),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
44,PT09M00.00S,2025-03-24T23:19:15.6Z,1,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612761,11,3,2025-03-24T23:19:22Z,440000,False,,,0,,J. Poole shooting personal FOUL (1 PF) (Agbaji 2 FT),"[1629673, 1630534]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Agbaji,1630534.0
46,PT09M00.00S,2025-03-24T23:19:43.5Z,1,REGULAR,freethrow,1 of 2,[],1630534,,,1610612761,11,4,2025-03-24T23:19:43Z,460000,False,,,0,,O. Agbaji Free Throw 1 of 2 (1 PTS),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
47,PT09M00.00S,2025-03-24T23:20:01.5Z,1,REGULAR,freethrow,2 of 2,[],1630534,,,1610612761,11,5,2025-03-24T23:20:01Z,470000,False,,,0,,O. Agbaji Free Throw 2 of 2 (2 PTS),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
49,PT08M41.00S,2025-03-24T23:20:32.7Z,1,REGULAR,turnover,out-of-bounds,[],1642267,,,1610612764,11,5,2025-03-24T23:20:39Z,490000,False,,,0,,B. Carrington bad pass out-of-bounds TURNOVER (1 TO),[1642267],1610612764.0,WAS,bad pass,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,,,200832.0,,,,
50,PT08M24.00S,2025-03-24T23:20:53.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630567,72.88107752956637,15.196078431372548,1610612761,11,5,2025-03-24T23:21:06Z,500000,False,-174.0,202.0,1,right,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,26.69,Missed,,,,,,,,,,,,,,,
51,PT08M23.00S,2025-03-24T23:20:54.4Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612761,11,5,2025-03-24T23:23:03Z,510000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:0),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,,,50.0,1.0,0.0,1.0,,,,,,,,,,,
65,PT08M22.00S,2025-03-24T23:20:55.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627751,91.40932982917214,51.225490196078425,1610612761,11,5,2025-03-24T23:23:38Z,515000,False,6.0,28.0,1,right,MISS J. Poeltl tip Layup,[1627751],1610612761.0,TOR,tip,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,2.89,Missed,,,,,,,,,,,,,,,
66,PT08M22.00S,2025-03-24T23:20:55.6Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612761,11,5,2025-03-24T23:23:38Z,517500,False,,,0,,J. Poeltl REBOUND (Off:2 Def:0),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,65.0,2.0,0.0,2.0,,,,,,,,,,,
52,PT08M20.00S,2025-03-24T23:20:57.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627751,93.24901445466492,51.71568627450981,1610612761,11,7,2025-03-24T23:23:38Z,520000,False,9.0,11.0,1,right,J. Poeltl putback Layup (2 PTS),[1627751],1610612761.0,TOR,putback,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,1.4,Made,,,,,2.0,,,,,,,,,,
53,PT08M05.00S,2025-03-24T23:21:15.3Z,1,REGULAR,foul,personal,['2freethrow'],1642419,,,1610612764,11,7,2025-03-24T23:21:49Z,530000,False,,,0,,J. Battle shooting personal FOUL (2 PF) (Middleton 2 FT),"[1642419, 203114]",1610612761.0,TOR,shooting,,,Battle,J. Battle,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,200832.0,2.0,0.0,Middleton,203114.0
55,PT08M05.00S,2025-03-24T23:21:42.0Z,1,REGULAR,freethrow,1 of 2,[],203114,,,1610612764,12,7,2025-03-24T23:21:42Z,550000,False,,,0,,K. Middleton Free Throw 1 of 2 (4 PTS),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
56,PT08M05.00S,2025-03-24T23:21:56.0Z,1,REGULAR,freethrow,2 of 2,[],203114,,,1610612764,13,7,2025-03-24T23:21:56Z,560000,False,,,0,,K. Middleton Free Throw 2 of 2 (5 PTS),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
57,PT08M00.00S,2025-03-24T23:22:10.5Z,1,REGULAR,foul,personal,['2freethrow'],1642259,,,1610612761,13,7,2025-03-24T23:22:23Z,570000,False,,,0,,A. Sarr shooting personal FOUL (1 PF) (Quickley 2 FT),"[1642259, 1630193]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Quickley,1630193.0
59,PT08M00.00S,2025-03-24T23:22:41.3Z,1,REGULAR,freethrow,1 of 2,[],1630193,,,1610612761,13,8,2025-03-24T23:22:41Z,590000,False,,,0,,I. Quickley Free Throw 1 of 2 (4 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
60,PT08M00.00S,2025-03-24T23:22:43.0Z,1,REGULAR,substitution,out,[],1642419,,,1610612761,13,8,2025-03-24T23:22:45Z,600000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT08M00.00S,2025-03-24T23:22:43.0Z,1,REGULAR,substitution,in,[],1642367,,,1610612761,13,8,2025-03-24T23:22:45Z,610000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT08M00.00S,2025-03-24T23:23:07.7Z,1,REGULAR,freethrow,2 of 2,[],1630193,,,1610612761,13,9,2025-03-24T23:23:07Z,620000,False,,,0,,I. Quickley Free Throw 2 of 2 (5 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
63,PT07M49.00S,2025-03-24T23:23:22.4Z,1,REGULAR,foul,personal,[],1627751,,,1610612764,13,9,2025-03-24T23:26:24Z,630000,False,,,0,,J. Poeltl personal FOUL (1 PF),"[1627751, 1629673]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Poole,1629673.0
67,PT07M45.00S,2025-03-24T23:23:43.1Z,1,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612764,13,9,2025-03-24T23:26:45Z,650000,False,,,0,,S. Barnes shooting personal FOUL (1 PF) (Sarr 2 FT),"[1630567, 1642259]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Sarr,1642259.0
69,PT07M45.00S,2025-03-24T23:24:06.2Z,1,REGULAR,freethrow,1 of 2,[],1642259,,,1610612764,13,9,2025-03-24T23:24:06Z,670000,False,,,0,,MISS A. Sarr Free Throw 1 of 2,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
70,PT07M45.00S,2025-03-24T23:24:06.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,13,9,2025-03-24T23:24:06Z,680000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,
71,PT07M45.00S,2025-03-24T23:24:06.2Z,1,REGULAR,freethrow,2 of 2,[],1642259,,,1610612764,13,9,2025-03-24T23:24:56Z,690000,False,,,0,,MISS A. Sarr Free Throw 2 of 2,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
72,PT07M38.00S,2025-03-24T23:24:13.2Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,13,9,2025-03-24T23:24:56Z,700000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,71.0,3.0,1.0,2.0,,,,,,,,,,,
73,PT07M29.00S,2025-03-24T23:24:55.5Z,1,REGULAR,3pt,Jump Shot,[],1630193,70.90998685939553,81.37254901960785,1610612761,13,9,2025-03-24T23:25:03Z,710000,False,157.0,221.0,1,right,MISS I. Quickley 27' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,27.1,Missed,,,,,,,,,,,,,,,
74,PT07M26.00S,2025-03-24T23:24:58.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,13,9,2025-03-24T23:25:03Z,720000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,73.0,,,,,,,,,,,,,,
76,PT07M20.00S,2025-03-24T23:25:18.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,77.61169513797634,7.352941176470589,1610612761,13,9,2025-03-24T23:25:25Z,740000,False,-213.0,158.0,1,right,MISS I. Quickley 26' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,26.54,Missed,,,,,,,,,,,,,,,
77,PT07M19.00S,2025-03-24T23:25:19.9Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,13,9,2025-03-24T23:25:25Z,750000,False,,,0,,A. Sarr REBOUND (Off:0 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,76.0,1.0,1.0,0.0,,,,,,,,,,,
78,PT07M09.00S,2025-03-24T23:25:31.0Z,1,REGULAR,3pt,Jump Shot,[],1642259,32.013797634691194,65.44117647058823,1610612764,13,9,2025-03-24T23:25:37Z,760000,False,-77.0,248.0,1,left,MISS A. Sarr 26' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,,,,26.01,Missed,,,,,,,,,,,,,,,
79,PT07M06.00S,2025-03-24T23:25:34.0Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,13,9,2025-03-24T23:25:37Z,770000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Center,,,,,,78.0,4.0,2.0,2.0,,,,,,,,,,,
80,PT06M54.00S,2025-03-24T23:25:46.3Z,1,REGULAR,2pt,Jump Shot,[],1627751,92.19776609724047,65.93137254901961,1610612761,13,11,2025-03-24T23:26:37Z,780000,False,80.0,21.0,1,right,J. Poeltl 8' floating Jump Shot (4 PTS) (O. Agbaji 1 AST),"[1627751, 1630534]",1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,,,,8.24,Made,,,,,4.0,O. Agbaji,1630534.0,1.0,,,,,,,
82,PT06M31.00S,2025-03-24T23:26:09.3Z,1,REGULAR,3pt,Jump Shot,[],1629673,34.510512483574246,86.51960784313727,1610612764,16,11,2025-03-24T23:27:20Z,800000,False,-183.0,272.0,1,left,J. Poole 32' 3PT pullup (6 PTS),[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,32.75,Made,,,,,6.0,,,,,,,,,,
83,PT06M20.00S,2025-03-24T23:26:18.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,80.23981603153744,64.4607843137255,1610612761,16,13,2025-03-24T23:27:39Z,810000,False,72.0,133.0,1,right,J. Poeltl 15' floating Jump Shot (6 PTS) (I. Quickley 1 AST),"[1627751, 1630193]",1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,15.16,Made,,,,,6.0,I. Quickley,1630193.0,1.0,,,,,,,
85,PT06M11.00S,2025-03-24T23:26:30.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630534,,,1610612764,16,13,2025-03-24T23:26:35Z,830000,False,,,0,,O. Agbaji personal FOUL (1 PF) (Poole 2 FT),"[1630534, 1629673]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Poole,1629673.0
87,PT06M11.00S,2025-03-24T23:26:57.3Z,1,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,17,13,2025-03-24T23:26:57Z,850000,False,,,0,,J. Poole Free Throw 1 of 2 (7 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
88,PT06M11.00S,2025-03-24T23:26:57.7Z,1,REGULAR,substitution,out,[],1630567,,,1610612764,17,13,2025-03-24T23:27:14Z,860000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT06M11.00S,2025-03-24T23:26:57.7Z,1,REGULAR,substitution,out,[],1630193,,,1610612764,17,13,2025-03-24T23:27:14Z,870000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT06M11.00S,2025-03-24T23:26:57.7Z,1,REGULAR,substitution,in,[],1630639,,,1610612764,17,13,2025-03-24T23:27:14Z,880000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT06M11.00S,2025-03-24T23:26:57.7Z,1,REGULAR,substitution,in,[],1642347,,,1610612764,17,13,2025-03-24T23:27:14Z,890000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT06M11.00S,2025-03-24T23:27:19.0Z,1,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,18,13,2025-03-24T23:27:19Z,900000,False,,,0,,J. Poole Free Throw 2 of 2 (8 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
