actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2021-11-13T22:10:58.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-11-13T22:10:58Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2021-11-13T22:11:01.6Z,1,REGULAR,jumpball,recovered,[],1626220,,,1610612762,0,0,2021-11-13T22:11:01Z,40000,,,0,,Jump Ball R. Gobert vs. B. Adebayo: Tip to R. O'Neale,"[1626220, 203497, 1628389]",1610612762.0,UTA,startperiod,R. O'Neale,1626220.0,O'Neale,R. O'Neale,Gobert,203497.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2021-11-13T22:11:11.3Z,1,REGULAR,3pt,Jump Shot,[],201144,72.7496714848883,78.18627450980392,1610612762,0,0,2021-11-13T22:11:16Z,70000,141.0,204.0,1,right,MISS M. Conley 24' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2021-11-13T22:11:16.3Z,1,REGULAR,rebound,defensive,[],200782,,,1610612748,0,0,2021-11-13T22:11:16Z,80000,,,0,,P. Tucker REBOUND (Off:0 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M30.00S,2021-11-13T22:11:26.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200782,14.799605781865965,50.73529411764706,1610612748,0,2,2021-11-13T22:11:34Z,90000,-4.0,87.0,1,left,P. Tucker 8' floating Jump Shot (2 PTS) (D. Robinson 1 AST),"[200782, 1629130]",1610612748.0,MIA,floating,,,Tucker,P. Tucker,,,,,8.67,Made,,,,,2.0,D. Robinson,1629130.0,1.0,,,,,,,,,,,
11,PT11M09.00S,2021-11-13T22:11:48.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,91.27792378449409,56.61764705882353,1610612762,0,2,2021-11-13T22:11:54Z,110000,33.0,29.0,1,right,MISS D. Mitchell driving Layup,[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,4.43,Missed,,,,,,,,,,,,,,,,,,,
12,PT11M07.00S,2021-11-13T22:11:50.5Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,0,2,2021-11-13T22:11:54Z,120000,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
13,PT11M02.00S,2021-11-13T22:11:55.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,5.469776609724048,3.6764705882352944,1610612748,0,2,2021-11-13T22:12:03Z,130000,232.0,-1.0,1,left,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
14,PT11M00.00S,2021-11-13T22:11:57.7Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612762,0,2,2021-11-13T22:12:03Z,140000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
15,PT10M50.00S,2021-11-13T22:12:07.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.32917214191852,55.392156862745104,1610612762,2,2,2021-11-13T22:12:12Z,150000,27.0,20.0,1,right,R. Gobert DUNK (2 PTS) (M. Conley 1 AST),"[203497, 201144]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,3.34,Made,,,,,2.0,M. Conley,201144.0,1.0,,,,,,,,,,,
22,PT10M49.00S,2021-11-13T22:12:20.5Z,1,REGULAR,stoppage,other,[],0,,,1610612748,2,2,2021-11-13T22:13:10Z,165000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,PT10M36.00S,2021-11-13T22:12:33.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,2,2,2021-11-13T22:12:33Z,170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,PT10M31.00S,2021-11-13T22:12:56.6Z,1,REGULAR,3pt,Jump Shot,[],200768,31.61957950065703,39.950980392156865,1610612748,2,2,2021-11-13T22:14:07Z,180000,50.0,245.0,1,left,MISS K. Lowry 24' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M28.00S,2021-11-13T22:12:59.6Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,2,2,2021-11-13T22:13:03Z,190000,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
20,PT10M20.00S,2021-11-13T22:13:06.8Z,1,REGULAR,3pt,Jump Shot,[],202711,90.62089356110381,96.07843137254902,1610612762,2,2,2021-11-13T22:13:12Z,200000,230.0,36.0,1,right,MISS B. Bogdanovic 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,23.31,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M18.00S,2021-11-13T22:13:10.0Z,1,REGULAR,rebound,offensive,[],1626220,,,1610612762,2,2,2021-11-13T22:13:10Z,210000,,,0,,R. O'Neale REBOUND (Off:1 Def:0),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,20.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
23,PT10M12.00S,2021-11-13T22:13:19.8Z,1,REGULAR,foul,personal,[],1629130,,,1610612762,2,2,2021-11-13T22:13:33Z,220000,,,0,,D. Robinson personal FOUL (1 PF),"[1629130, 1626220]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,1198.0,1.0,0.0,O'Neale,1626220.0,,,,,,
25,PT10M05.00S,2021-11-13T22:13:41.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202711,71.17279894875165,74.75490196078431,1610612762,5,2,2021-11-13T22:13:46Z,240000,124.0,218.0,1,right,B. Bogdanovic 25' 3PT  (3 PTS) (M. Conley 2 AST),"[202711, 201144]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,25.11,Made,,,,,3.0,M. Conley,201144.0,2.0,,,,,,,,,,,
27,PT09M54.00S,2021-11-13T22:13:55.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,5,2,2021-11-13T22:13:55Z,260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M46.00S,2021-11-13T22:14:28.1Z,1,REGULAR,2pt,Jump Shot,[],1629639,7.178055190538765,16.666666666666664,1610612748,5,2,2021-11-13T22:15:30Z,270000,167.0,15.0,1,left,MISS T. Herro 16' turnaround fadeaway Shot,[1629639],1610612748.0,MIA,turnaround fadeaway,,,Herro,T. Herro,,,,,16.74,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M41.00S,2021-11-13T22:14:33.1Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,5,2,2021-11-13T22:14:33Z,280000,,,0,,B. Adebayo REBOUND (Off:1 Def:0),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,28.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
