actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
16,PT11M19.00S,2022-02-08T02:11:23.5Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612762,0,3,2022-02-08T02:11:36Z,160000,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
17,PT11M02.00S,2022-02-08T02:11:54.4Z,1,REGULAR,foul,personal,[],203095,,,1610612762,0,3,2022-02-08T02:12:01Z,170000,,,0,,E. Fournier personal FOUL (1 PF),"[203095, 202711]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,201639.0,1.0,0.0,Bogdanovic,202711.0,,,,,,
19,PT10M51.00S,2022-02-08T02:12:25.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,84.31340341655716,34.31372549019608,1610612762,2,3,2022-02-08T02:12:33Z,190000,-78.0,95.0,1,right,M. Conley 12' fadeaway Jump Shot (2 PTS),[201144],1610612762.0,UTA,fadeaway,,,Conley,M. Conley,,,,,12.32,Made,,,,,2.0,,,,,,,,,,,,,,
20,PT10M34.00S,2022-02-08T02:12:42.5Z,1,REGULAR,turnover,bad pass,[],202692,,,1610612752,2,3,2022-02-08T02:12:49Z,200000,,,0,,A. Burks bad pass TURNOVER (1 TO),"[202692, 1628378]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,1.0,Mitchell,1628378.0,,,,,,,,,,,
21,PT10M34.00S,2022-02-08T02:12:42.5Z,1,REGULAR,steal,,[],1628378,,,1610612762,2,3,2022-02-08T02:12:44Z,210000,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
22,PT10M29.00S,2022-02-08T02:12:47.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202711,90.62089356110381,47.794117647058826,1610612762,4,3,2022-02-08T02:13:04Z,220000,-11.0,36.0,1,right,B. Bogdanovic running Layup (2 PTS) (D. Mitchell 1 AST),"[202711, 1628378]",1610612762.0,UTA,running,,,Bogdanovic,B. Bogdanovic,,,,,3.74,Made,,,,,2.0,,,,,,,,,D. Mitchell,1628378.0,1.0,,,
24,PT10M19.00S,2022-02-08T02:12:57.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,6.258212877792378,50.49019607843137,1610612752,4,5,2022-02-08T02:13:03Z,240000,-2.0,6.0,1,left,M. Robinson DUNK (4 PTS) (A. Burks 1 AST),"[1629011, 202692]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,0.68,Made,,,,,4.0,,,,,,,,,A. Burks,202692.0,1.0,,,
26,PT10M05.00S,2022-02-08T02:13:10.1Z,1,REGULAR,2pt,Jump Shot,[],1628378,73.14388961892247,29.65686274509804,1610612762,6,5,2022-02-08T02:13:16Z,260000,-102.0,200.0,1,right,D. Mitchell 22' step back Jump Shot (2 PTS),[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,22.43,Made,,,,,2.0,,,,,,,,,,,,,,
27,PT09M44.00S,2022-02-08T02:13:31.7Z,1,REGULAR,2pt,Jump Shot,[],203944,25.312089356110377,66.42156862745098,1610612752,6,7,2022-02-08T02:13:37Z,270000,-82.0,185.0,1,left,J. Randle 20' step back Jump Shot (2 PTS) (R. Barrett 1 AST),"[203944, 1629628]",1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,20.28,Made,,,,,2.0,,,,,,,,,R. Barrett,1629628.0,1.0,,,
29,PT09M30.00S,2022-02-08T02:13:46.0Z,1,REGULAR,3pt,Jump Shot,[],1626220,65.65374507227332,61.274509803921575,1610612762,6,7,2022-02-08T02:13:51Z,290000,56.0,270.0,1,right,MISS R. O'Neale 27' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,27.62,Missed,,,,,,,,,,,,,,,,,,,
30,PT09M28.00S,2022-02-08T02:13:48.0Z,1,REGULAR,rebound,defensive,[],202692,,,1610612752,6,7,2022-02-08T02:13:51Z,300000,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
31,PT09M18.00S,2022-02-08T02:13:58.7Z,1,REGULAR,3pt,Jump Shot,[],1629628,10.33180026281209,2.2058823529411766,1610612752,6,7,2022-02-08T02:14:06Z,310000,239.0,45.0,1,left,MISS R. Barrett 24' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,24.31,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M13.00S,2022-02-08T02:14:03.7Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,6,7,2022-02-08T02:14:06Z,320000,,,0,,M. Robinson REBOUND (Off:2 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,31.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
33,PT09M12.00S,2022-02-08T02:14:04.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,8.623521681997373,49.26470588235294,1610612752,6,7,2022-02-08T02:14:09Z,330000,4.0,29.0,1,left,MISS M. Robinson putback Layup,[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,2.88,Missed,,,,,,,,,,,,,,,,,,,
34,PT09M12.00S,2022-02-08T02:14:04.5Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,6,7,2022-02-08T02:14:09Z,340000,,,0,,M. Robinson REBOUND (Off:3 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,33.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
35,PT09M09.00S,2022-02-08T02:14:07.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,7.046649145860711,50.245098039215684,1610612752,6,9,2022-02-08T02:14:16Z,350000,-1.0,14.0,1,left,M. Robinson putback Layup (6 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,1.38,Made,,,,,6.0,,,,,,,,,,,,,,
36,PT08M58.00S,2022-02-08T02:14:18.2Z,1,REGULAR,3pt,Jump Shot,[],202711,74.19513797634691,16.176470588235293,1610612762,9,9,2022-02-08T02:14:22Z,360000,-169.0,190.0,1,right,B. Bogdanovic 25' 3PT  (5 PTS) (M. Conley 1 AST),"[202711, 201144]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,25.44,Made,,,,,5.0,,,,,,,,,M. Conley,201144.0,1.0,,,
38,PT08M47.00S,2022-02-08T02:14:28.8Z,1,REGULAR,2pt,Jump Shot,[],203095,13.797634691195796,92.4249387254902,1610612752,9,9,2022-02-08T02:19:29Z,380000,-212.0,77.0,1,left,MISS E. Fournier 22' Jump Shot,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,22.57,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M44.00S,2022-02-08T02:14:31.8Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612762,9,9,2022-02-08T02:14:33Z,390000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
40,PT08M40.00S,2022-02-08T02:14:35.7Z,1,REGULAR,turnover,bad pass,[],1628378,,,1610612762,9,9,2022-02-08T02:14:39Z,400000,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1628378, 202692]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,2.0,Burks,202692.0,,,,,,,,,,,
41,PT08M40.00S,2022-02-08T02:14:35.7Z,1,REGULAR,steal,,[],202692,,,1610612752,9,9,2022-02-08T02:14:37Z,410000,,,0,,A. Burks STEAL (1 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M36.00S,2022-02-08T02:14:40.5Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203944,27.283180026281208,78.43137254901961,1610612752,9,9,2022-02-08T02:14:52Z,420000,-142.0,204.0,1,left,MISS J. Randle 24' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,24.87,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M33.00S,2022-02-08T02:14:43.5Z,1,REGULAR,rebound,defensive,[],1628962,,,1610612762,9,9,2022-02-08T02:14:46Z,430000,,,0,,U. Azubuike REBOUND (Off:0 Def:1),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
44,PT08M33.00S,2022-02-08T02:14:46.1Z,1,REGULAR,foul,personal,[],203944,,,1610612762,9,9,2022-02-08T02:14:51Z,440000,,,0,,J. Randle personal FOUL (1 PF),"[203944, 1628962]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,201639.0,1.0,0.0,Azubuike,1628962.0,,,,,,
46,PT08M22.00S,2022-02-08T02:15:14.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201144,89.17542706964521,41.911764705882355,1610612762,9,9,2022-02-08T02:15:19Z,460000,-40.0,49.0,1,right,MISS M. Conley 6' driving Layup,[201144],1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,6.37,Missed,,,,,,,,,,,,,,,,,,,
47,PT08M20.00S,2022-02-08T02:15:16.1Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,9,9,2022-02-08T02:15:19Z,470000,,,0,,M. Robinson REBOUND (Off:3 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,46.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
48,PT08M10.00S,2022-02-08T02:15:26.5Z,1,REGULAR,2pt,Jump Shot,[],203095,6.521024967148489,91.66666666666666,1610612752,9,11,2022-02-08T02:15:31Z,480000,-208.0,9.0,1,left,E. Fournier 20' step back Jump Shot (2 PTS) (R. Barrett 2 AST),"[203095, 1629628]",1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,20.85,Made,,,,,2.0,,,,,,,,,R. Barrett,1629628.0,2.0,,,
50,PT07M54.00S,2022-02-08T02:15:42.3Z,1,REGULAR,2pt,Jump Shot,[],1628378,82.07950065703022,25.49019607843137,1610612762,9,11,2022-02-08T02:15:48Z,500000,-123.0,116.0,1,right,MISS D. Mitchell 16' step back Shot,[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,16.87,Missed,,,,,,,,,,,,,,,,,,,
51,PT07M50.00S,2022-02-08T02:15:46.1Z,1,REGULAR,rebound,offensive,[],1626220,,,1610612762,9,11,2022-02-08T02:15:46Z,510000,,,0,,R. O'Neale REBOUND (Off:1 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,50.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
52,PT07M46.00S,2022-02-08T02:15:50.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201144,69.46452036793693,72.79411764705883,1610612762,9,11,2022-02-08T02:15:54Z,520000,114.0,235.0,1,right,MISS M. Conley 26' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M44.00S,2022-02-08T02:15:52.0Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,9,11,2022-02-08T02:15:54Z,530000,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
54,PT07M33.00S,2022-02-08T02:16:02.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,14.011169513797633,49.26470588235294,1610612752,9,11,2022-02-08T02:16:07Z,540000,4.0,79.0,1,left,MISS R. Barrett 7' floating Shot,[1629628],1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,7.93,Missed,,,,,,,,,,,,,,,,,,,
55,PT07M29.00S,2022-02-08T02:16:06.2Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,9,11,2022-02-08T02:16:07Z,550000,,,0,,M. Robinson REBOUND (Off:4 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,54.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
56,PT07M29.00S,2022-02-08T02:16:06.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,5.590000152587891,50.0,1610612752,9,13,2022-02-08T02:16:06Z,560000,0.0,0.0,1,left,M. Robinson tip DUNK (8 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,0.0,Made,,,,,8.0,,,,,,,,,,,,,,
57,PT07M18.00S,2022-02-08T02:16:19.0Z,1,REGULAR,3pt,Jump Shot,[],201144,75.24638633377135,87.74509803921569,1610612762,9,13,2022-02-08T02:16:24Z,570000,189.0,180.0,1,right,MISS M. Conley 26' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
58,PT07M14.00S,2022-02-08T02:16:23.0Z,1,REGULAR,rebound,defensive,[],202692,,,1610612752,9,13,2022-02-08T02:16:24Z,580000,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
59,PT07M10.00S,2022-02-08T02:16:28.7Z,1,REGULAR,foul,personal,[],201144,,,1610612752,9,13,2022-02-08T02:16:35Z,590000,,,0,,M. Conley personal FOUL (1 PF),"[201144, 202692]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,203177.0,1.0,0.0,Burks,202692.0,,,,,,
61,PT07M10.00S,2022-02-08T02:16:33.4Z,1,REGULAR,substitution,out,[],201144,,,1610612752,9,13,2022-02-08T02:16:37Z,610000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M10.00S,2022-02-08T02:16:33.4Z,1,REGULAR,substitution,in,[],1630235,,,1610612752,9,13,2022-02-08T02:16:37Z,620000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M03.00S,2022-02-08T02:16:56.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,17.427726675427067,48.77450980392157,1610612752,9,15,2022-02-08T02:17:00Z,630000,6.0,111.0,1,left,R. Barrett 11' floating Jump Shot (3 PTS) (M. Robinson 1 AST),"[1629628, 1629011]",1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,11.15,Made,,,,,3.0,,,,,,,,,M. Robinson,1629011.0,1.0,,,
64,PT06M56.00S,2022-02-08T02:17:06.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,9,15,2022-02-08T02:17:06Z,640000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M56.00S,2022-02-08T02:19:49.8Z,1,REGULAR,substitution,out,[],1628962,,,1610612762,9,15,2022-02-08T02:19:51Z,650000,,,0,,SUB out: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M56.00S,2022-02-08T02:19:49.8Z,1,REGULAR,substitution,in,[],202355,,,1610612762,9,15,2022-02-08T02:19:51Z,660000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M48.00S,2022-02-08T02:20:09.5Z,1,REGULAR,3pt,Jump Shot,[],1628378,76.95466491458606,9.558823529411764,1610612762,9,15,2022-02-08T02:20:14Z,670000,-202.0,164.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,26.04,Missed,,,,,,,,,,,,,,,,,,,
69,PT06M45.00S,2022-02-08T02:20:12.5Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,9,15,2022-02-08T02:20:14Z,680000,,,0,,M. Robinson REBOUND (Off:4 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,68.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
70,PT06M42.00S,2022-02-08T02:20:17.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,5.206964520367937,43.627450980392155,1610612752,9,17,2022-02-08T02:20:32Z,690000,32.0,-4.0,1,left,R. Barrett Layup (5 PTS) (J. Randle 1 AST),"[1629628, 203944]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,3.21,Made,,,,,5.0,,,,,,,,,J. Randle,203944.0,1.0,,,
72,PT06M42.00S,2022-02-08T02:20:22.4Z,1,REGULAR,foul,personal,['1freethrow'],1626220,,,1610612752,9,17,2022-02-08T02:20:28Z,710000,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Barrett 1 FT),"[1626220, 1629628]",1610612762.0,UTA,shooting,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,201639.0,1.0,0.0,Barrett,1629628.0,,,,,,
74,PT06M42.00S,2022-02-08T02:20:41.3Z,1,REGULAR,freethrow,1 of 1,[],1629628,,,1610612752,9,18,2022-02-08T02:20:41Z,730000,,,0,,R. Barrett Free Throw 1 of 1 (6 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
75,PT06M25.00S,2022-02-08T02:21:00.9Z,1,REGULAR,3pt,Jump Shot,[],202711,71.17279894875165,76.22549019607843,1610612762,9,18,2022-02-08T02:21:06Z,740000,131.0,218.0,1,right,MISS B. Bogdanovic 25' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
76,PT06M20.00S,2022-02-08T02:21:05.9Z,1,REGULAR,rebound,offensive,[],1630235,,,1610612762,9,18,2022-02-08T02:28:01Z,750000,,,0,,T. Forrest REBOUND (Off:1 Def:0),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,75.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
77,PT06M11.00S,2022-02-08T02:21:13.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626220,69.07030223390277,70.34313725490196,1610612762,9,18,2022-02-08T02:21:19Z,760000,102.0,238.0,1,right,MISS R. O'Neale 25' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,,
78,PT06M08.00S,2022-02-08T02:21:16.9Z,1,REGULAR,rebound,defensive,[],202692,,,1610612752,9,18,2022-02-08T02:21:19Z,770000,,,0,,A. Burks REBOUND (Off:0 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,77.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
79,PT05M57.00S,2022-02-08T02:21:28.5Z,1,REGULAR,3pt,Jump Shot,[],203095,18.478975032851512,93.87254901960785,1610612752,9,21,2022-02-08T02:21:34Z,780000,-219.0,121.0,1,left,E. Fournier 25' 3PT  (5 PTS) (J. Randle 2 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.07,Made,,,,,5.0,,,,,,,,,J. Randle,203944.0,2.0,,,
81,PT05M41.00S,2022-02-08T02:21:45.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202711,93.51182654402102,44.6078431372549,1610612762,11,21,2022-02-08T02:21:50Z,800000,-27.0,8.0,1,right,B. Bogdanovic driving Layup (7 PTS) (H. Whiteside 1 AST),"[202711, 202355]",1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,2.83,Made,,,,,7.0,,,,,,,,,H. Whiteside,202355.0,1.0,,,
82,PT05M31.00S,2022-02-08T02:21:55.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.389618922470433,54.166666666666664,1610612752,11,21,2022-02-08T02:22:06Z,810000,-21.0,8.0,1,left,MISS J. Randle reverse Layup,[203944],1610612752.0,NYK,reverse,,,Randle,J. Randle,,,,,2.21,Missed,,,,,,,,,,,,,,,,,,,
83,PT05M28.00S,2022-02-08T02:21:56.9Z,1,REGULAR,rebound,defensive,[],202355,,,1610612762,11,21,2022-02-08T02:21:56Z,820000,,,0,,H. Whiteside REBOUND (Off:0 Def:1),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
84,PT05M20.00S,2022-02-08T02:22:05.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.24901445466492,46.07843137254902,1610612762,13,21,2022-02-08T02:22:11Z,830000,-20.0,11.0,1,right,D. Mitchell running Layup (4 PTS),[1628378],1610612762.0,UTA,running,,,Mitchell,D. Mitchell,,,,,2.25,Made,,,,,4.0,,,,,,,,,,,,,,
85,PT05M06.00S,2022-02-08T02:22:19.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202692,5.995400788436268,43.38235294117647,1610612752,13,21,2022-02-08T02:22:42Z,840000,33.0,4.0,1,left,MISS A. Burks driving reverse Layup,[202692],1610612752.0,NYK,driving reverse,,,Burks,A. Burks,,,,,3.33,Missed,,,,,,,,,,,,,,,,,,,
86,PT05M04.00S,2022-02-08T02:22:21.8Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,13,21,2022-02-08T02:22:42Z,850000,,,0,,M. Robinson REBOUND (Off:5 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,85.0,7.0,2.0,5.0,,,,,,,,,,,,,,,
87,PT05M03.00S,2022-02-08T02:22:22.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,8.492115637319317,49.754901960784316,1610612752,13,23,2022-02-08T02:23:25Z,860000,1.0,27.0,1,left,M. Robinson putback Layup (10 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,2.73,Made,,,,,10.0,,,,,,,,,,,,,,
