actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
16,PT10M52.00S,2022-03-17T01:11:29.1Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,0,0,2022-03-17T01:11:32Z,160000,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
17,PT10M38.00S,2022-03-17T01:11:42.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,7.835085413929041,46.81372549019608,1610612762,2,0,2022-03-17T01:12:10Z,170000,16.0,21.0,1,left,R. Gobert cutting DUNK (2 PTS) (D. Mitchell 1 AST),"[203497, 1628378]",1610612762.0,UTA,cutting,,,Gobert,R. Gobert,,,,,2.64,Made,,,,,,,,,,2.0,D. Mitchell,1628378.0,1.0,,,,,,
19,PT10M24.00S,2022-03-17T01:11:55.7Z,1,REGULAR,2pt,Jump Shot,[],1630245,79.188567674113,22.30392156862745,1610612741,2,0,2022-03-17T01:12:01Z,190000,-138.0,143.0,1,right,MISS A. Dosunmu 19' pullup Shot,[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,19.91,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M23.00S,2022-03-17T01:11:56.7Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,2,0,2022-03-17T01:12:01Z,200000,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,19.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
21,PT10M14.00S,2022-03-17T01:12:07.1Z,1,REGULAR,2pt,Layup,[],1628378,7.30946123521682,33.088235294117645,1610612762,2,0,2022-03-17T01:12:12Z,210000,85.0,16.0,1,left,MISS D. Mitchell 8' driving Layup,[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,8.61,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M09.00S,2022-03-17T01:12:12.1Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612741,2,0,2022-03-17T01:12:12Z,230000,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
24,PT10M01.00S,2022-03-17T01:12:18.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,87.59855453350855,64.4607843137255,1610612741,2,2,2022-03-17T01:12:23Z,240000,72.0,64.0,1,right,N. Vucevic 9' floating Jump Shot (2 PTS) (Z. LaVine 1 AST),"[202696, 203897]",1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,9.66,Made,,,,,,,,,,2.0,Z. LaVine,203897.0,1.0,,,,,,
26,PT09M35.00S,2022-03-17T01:12:44.6Z,1,REGULAR,turnover,bad pass,[],1628378,,,1610612762,2,2,2022-03-17T01:12:49Z,260000,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1628378, 202696]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,1.0,Vucevic,202696.0,,,
27,PT09M35.00S,2022-03-17T01:12:44.6Z,1,REGULAR,steal,,[],202696,,,1610612741,2,2,2022-03-17T01:12:47Z,270000,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M25.00S,2022-03-17T01:12:55.2Z,1,REGULAR,turnover,out-of-bounds,[],201942,,,1610612741,2,2,2022-03-17T01:13:03Z,280000,,,0,,D. DeRozan bad pass out-of-bounds TURNOVER (1 TO),[201942],1610612741.0,CHI,bad pass,,,DeRozan,D. DeRozan,,,,,,,,,,,201245.0,,,,,,,,,1.0,,,,,
29,PT09M14.00S,2022-03-17T01:13:26.3Z,1,REGULAR,foul,personal,[],1630245,,,1610612762,2,2,2022-03-17T01:13:31Z,290000,,,0,,A. Dosunmu personal FOUL (1 PF),"[1630245, 203497]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,2530.0,1.0,0.0,Gobert,203497.0,,,,,,,,,,
31,PT09M07.00S,2022-03-17T01:13:49.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201144,16.113666228646515,60.5392156862745,1610612762,2,2,2022-03-17T01:13:56Z,310000,-53.0,99.0,1,left,MISS M. Conley 11' driving floating Shot,[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,11.22,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M01.00S,2022-03-17T01:13:55.7Z,1,REGULAR,rebound,offensive,[],203497,,,1610612762,2,2,2022-03-17T01:13:56Z,320000,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,31.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
33,PT09M01.00S,2022-03-17T01:13:55.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203497,5.590000152587891,50.0,1610612762,4,2,2022-03-17T01:13:55Z,330000,0.0,0.0,1,left,R. Gobert putback DUNK (4 PTS),[203497],1610612762.0,UTA,putback,,,Gobert,R. Gobert,,,,,0.0,Made,,,,,,,,,,4.0,,,,,,,,,
34,PT08M47.00S,2022-03-17T01:14:08.5Z,1,REGULAR,3pt,Jump Shot,[],203897,67.36202365308804,44.85294117647059,1610612741,4,2,2022-03-17T01:14:15Z,340000,-26.0,254.0,1,right,MISS Z. LaVine 25' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,,
35,PT08M46.00S,2022-03-17T01:14:09.5Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,4,2,2022-03-17T01:14:15Z,350000,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,34.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
36,PT08M35.00S,2022-03-17T01:14:21.6Z,1,REGULAR,3pt,Jump Shot,[],1628378,13.87976346911958,3.6764705882352944,1610612762,7,2,2022-03-17T01:14:27Z,360000,232.0,78.0,1,left,D. Mitchell 24' 3PT  (3 PTS) (M. Conley 1 AST),"[1628378, 201144]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,24.44,Made,,,,,,,,,,3.0,M. Conley,201144.0,1.0,,,,,,
38,PT08M23.00S,2022-03-17T01:14:33.7Z,1,REGULAR,2pt,Jump Shot,[],202696,82.86793692509855,18.38235294117647,1610612741,7,2,2022-03-17T01:14:39Z,380000,-158.0,109.0,1,right,MISS N. Vucevic 19' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,19.17,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M21.00S,2022-03-17T01:14:35.7Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612762,7,2,2022-03-17T01:14:39Z,390000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
40,PT08M11.00S,2022-03-17T01:14:47.0Z,1,REGULAR,foul,personal,['2freethrow'],202696,,,1610612762,7,2,2022-03-17T01:14:51Z,400000,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Hernangomez 2 FT),"[202696, 1627823]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,2002.0,1.0,0.0,Hernangomez,1627823.0,,,,,,,,,,
42,PT08M11.00S,2022-03-17T01:15:10.4Z,1,REGULAR,freethrow,1 of 2,[],1627823,,,1610612762,7,2,2022-03-17T01:15:10Z,420000,,,0,,MISS J. Hernangomez Free Throw 1 of 2,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M11.00S,2022-03-17T01:15:10.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,7,2,2022-03-17T01:15:10Z,430000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,
44,PT08M11.00S,2022-03-17T01:15:10.4Z,1,REGULAR,freethrow,2 of 2,[],1627823,,,1610612762,7,2,2022-03-17T01:15:26Z,440000,,,0,,MISS J. Hernangomez Free Throw 2 of 2,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M10.00S,2022-03-17T01:15:11.4Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612741,7,2,2022-03-17T01:15:26Z,450000,,,0,,J. Green REBOUND (Off:0 Def:2),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,44.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
46,PT07M56.00S,2022-03-17T01:15:38.5Z,1,REGULAR,2pt,Jump Shot,[],201942,81.553876478318,73.0392156862745,1610612741,7,2,2022-03-17T01:15:43Z,460000,115.0,121.0,1,right,MISS D. DeRozan 16' step back Shot,[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,16.7,Missed,,,,,,,,,,,,,,,,,,,
47,PT07M54.00S,2022-03-17T01:15:40.5Z,1,REGULAR,rebound,defensive,[],1627823,,,1610612762,7,2,2022-03-17T01:15:43Z,470000,,,0,,J. Hernangomez REBOUND (Off:0 Def:1),[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
48,PT07M45.00S,2022-03-17T01:15:49.4Z,1,REGULAR,turnover,bad pass,[],1628378,,,1610612762,7,2,2022-03-17T01:15:56Z,480000,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1628378, 203897]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,2.0,LaVine,203897.0,,,
49,PT07M45.00S,2022-03-17T01:15:49.4Z,1,REGULAR,steal,,[],203897,,,1610612741,7,2,2022-03-17T01:15:51Z,490000,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M42.00S,2022-03-17T01:15:54.4Z,1,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612741,7,2,2022-03-17T01:16:00Z,500000,,,0,,D. Mitchell shooting personal FOUL (1 PF) (LaVine 2 FT),"[1628378, 203897]",1610612762.0,UTA,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,2002.0,1.0,0.0,LaVine,203897.0,,,,,,,,,,
52,PT07M42.00S,2022-03-17T01:16:20.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203897,,,1610612741,7,3,2022-03-17T01:16:20Z,520000,,,0,,Z. LaVine Free Throw 1 of 2 (1 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
53,PT07M42.00S,2022-03-17T01:16:38.2Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203897,,,1610612741,7,4,2022-03-17T01:16:38Z,530000,,,0,,Z. LaVine Free Throw 2 of 2 (2 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
54,PT07M28.00S,2022-03-17T01:16:55.2Z,1,REGULAR,3pt,Jump Shot,[],201144,27.414586070959263,77.69607843137256,1610612762,10,4,2022-03-17T01:17:01Z,540000,-138.0,205.0,1,left,M. Conley 24' 3PT pullup (3 PTS) (D. Mitchell 2 AST),"[201144, 1628378]",1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,24.76,Made,,,,,,,,,,3.0,D. Mitchell,1628378.0,2.0,,,,,,
56,PT07M17.00S,2022-03-17T01:17:06.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,82.47371879106439,51.9607843137255,1610612741,10,6,2022-03-17T01:17:12Z,560000,10.0,112.0,1,right,N. Vucevic 11' floating Jump Shot (4 PTS) (A. Dosunmu 1 AST),"[202696, 1630245]",1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,11.26,Made,,,,,,,,,,4.0,A. Dosunmu,1630245.0,1.0,,,,,,
58,PT07M05.00S,2022-03-17T01:17:19.7Z,1,REGULAR,foul,personal,['2freethrow'],202696,,,1610612762,10,6,2022-03-17T01:17:23Z,580000,,,0,,N. Vucevic shooting personal FOUL (2 PF) (Gobert 2 FT),"[202696, 203497]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,2002.0,2.0,0.0,Gobert,203497.0,,,,,,,,,,
60,PT07M05.00S,2022-03-17T01:17:45.9Z,1,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,11,6,2022-03-17T01:18:10Z,600000,,,0,,R. Gobert Free Throw 1 of 2 (5 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
61,PT07M05.00S,2022-03-17T01:17:46.8Z,1,REGULAR,substitution,out,[],201144,,,1610612762,11,6,2022-03-17T01:17:52Z,610000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M05.00S,2022-03-17T01:17:46.8Z,1,REGULAR,substitution,in,[],203903,,,1610612762,11,6,2022-03-17T01:17:52Z,620000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M05.00S,2022-03-17T01:17:45.9Z,1,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,11,6,2022-03-17T01:18:10Z,630000,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,,
64,PT07M04.00S,2022-03-17T01:17:46.9Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,11,6,2022-03-17T01:18:10Z,640000,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,63.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
65,PT06M45.00S,2022-03-17T01:18:27.9Z,1,REGULAR,3pt,Jump Shot,[],203897,93.38042049934296,94.85294117647058,1610612741,11,9,2022-03-17T01:18:33Z,650000,224.0,10.0,1,right,Z. LaVine 3PT  (5 PTS) (D. DeRozan 1 AST),"[203897, 201942]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,22.45,Made,,,,,,,,,,5.0,D. DeRozan,201942.0,1.0,,,,,,
67,PT06M33.00S,2022-03-17T01:18:40.0Z,1,REGULAR,3pt,Jump Shot,[],1628378,31.35676741130092,27.941176470588236,1610612762,14,9,2022-03-17T01:18:45Z,670000,110.0,242.0,1,left,D. Mitchell 26' 3PT pullup (6 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,26.62,Made,,,,,,,,,,6.0,,,,,,,,,
68,PT06M14.00S,2022-03-17T01:18:58.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,89.43823915900131,54.90196078431373,1610612741,14,9,2022-03-17T01:19:04Z,680000,25.0,47.0,1,right,MISS Z. LaVine driving Layup - blocked,"[203897, 203497]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,5.28,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0,
69,PT06M14.00S,2022-03-17T01:18:58.6Z,1,REGULAR,block,,[],203497,,,1610612741,14,9,2022-03-17T01:19:00Z,690000,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M14.00S,2022-03-17T01:18:58.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,14,9,2022-03-17T01:19:04Z,700000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,
71,PT06M14.00S,2022-03-17T01:19:02.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,14,9,2022-03-17T01:19:02Z,710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M14.00S,2022-03-17T01:19:04.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,14,9,2022-03-17T01:19:04Z,720000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M14.00S,2022-03-17T01:21:23.4Z,1,REGULAR,substitution,out,[],203497,,,1610612741,14,9,2022-03-17T01:21:46Z,730000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M14.00S,2022-03-17T01:21:23.4Z,1,REGULAR,substitution,out,[],202696,,,1610612741,14,9,2022-03-17T01:21:46Z,740000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M14.00S,2022-03-17T01:21:23.4Z,1,REGULAR,substitution,out,[],201942,,,1610612741,14,9,2022-03-17T01:21:46Z,750000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M14.00S,2022-03-17T01:21:23.4Z,1,REGULAR,substitution,in,[],202355,,,1610612741,14,9,2022-03-17T01:21:46Z,760000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M14.00S,2022-03-17T01:21:23.4Z,1,REGULAR,substitution,in,[],202684,,,1610612741,14,9,2022-03-17T01:21:46Z,770000,,,0,,SUB in: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M14.00S,2022-03-17T01:21:23.4Z,1,REGULAR,substitution,in,[],1627936,,,1610612741,14,9,2022-03-17T01:21:46Z,780000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M04.00S,2022-03-17T01:22:12.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,74.85216819973719,15.931372549019606,1610612741,14,12,2022-03-17T01:22:17Z,790000,-170.0,184.0,1,right,A. Dosunmu 25' 3PT  (3 PTS) (Z. LaVine 2 AST),"[1630245, 203897]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,25.06,Made,,,,,,,,,,3.0,Z. LaVine,203897.0,2.0,,,,,,
81,PT05M45.00S,2022-03-17T01:22:32.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,15.982260183968464,35.294117647058826,1610612762,16,12,2022-03-17T01:22:38Z,810000,74.0,98.0,1,left,J. Clarkson 12' turnaround fadeaway Jump Shot (2 PTS),[203903],1610612762.0,UTA,turnaround fadeaway,,,Clarkson,J. Clarkson,,,,,12.23,Made,,,,,,,,,,2.0,,,,,,,,,
82,PT05M30.00S,2022-03-17T01:22:47.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202684,87.86136662286465,49.754901960784316,1610612741,16,14,2022-03-17T01:23:29Z,820000,-1.0,62.0,1,right,T. Thompson 6' Hook (2 PTS) (A. Dosunmu 2 AST),"[202684, 1630245]",1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,6.16,Made,,,,,,,,,,2.0,A. Dosunmu,1630245.0,2.0,,,,,,
84,PT05M20.00S,2022-03-17T01:22:57.7Z,1,REGULAR,turnover,lost ball,[],1628378,,,1610612762,16,14,2022-03-17T01:23:03Z,840000,,,0,,D. Mitchell lost ball TURNOVER (3 TO),"[1628378, 203897]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,3.0,LaVine,203897.0,,,
85,PT05M20.00S,2022-03-17T01:22:57.7Z,1,REGULAR,steal,,[],203897,,,1610612741,16,14,2022-03-17T01:22:59Z,850000,,,0,,Z. LaVine STEAL (2 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M15.00S,2022-03-17T01:23:02.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630245,92.32917214191852,56.61764705882353,1610612741,16,14,2022-03-17T01:28:11Z,860000,33.0,20.0,1,right,MISS A. Dosunmu running Layup,[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,3.85,Missed,,,,,,,,,,,,,,,,,,,
87,PT05M14.00S,2022-03-17T01:23:03.9Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612762,16,14,2022-03-17T01:23:10Z,870000,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
88,PT05M14.00S,2022-03-17T01:23:06.8Z,1,REGULAR,foul,personal,[],1627936,,,1610612762,16,14,2022-03-17T01:23:24Z,880000,,,0,,A. Caruso take personal FOUL (1 PF),"[1627936, 1626220]",1610612741.0,CHI,take,,,Caruso,A. Caruso,,,,,,,,,,,2002.0,1.0,0.0,O'Neale,1626220.0,,,,,,,,,,
90,PT05M14.00S,2022-03-17T01:23:15.9Z,1,REGULAR,substitution,out,[],1627823,,,1610612762,16,14,2022-03-17T01:23:19Z,900000,,,0,,SUB out: J. Hernangomez,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M14.00S,2022-03-17T01:23:15.9Z,1,REGULAR,substitution,in,[],200752,,,1610612762,16,14,2022-03-17T01:23:19Z,910000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
