actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
18,PT10M50.00S,2022-01-22T02:12:33.2Z,1,REGULAR,rebound,offensive,[],1630595,,,1610612765,2,0,2022-01-22T02:12:35Z,180000,,,0,,C. Cunningham REBOUND (Off:1 Def:0),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,16.0,1.0,0.0,1.0,,,,,,,,,,
19,PT10M47.00S,2022-01-22T02:12:35.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630191,27.201051248357423,50.536151960784316,1610612765,2,2,2022-01-22T02:12:53Z,190000,-3.0,203.0,1,left,I. Stewart 20' Jump Shot (2 PTS) (C. Cunningham 1 AST),"[1630191, 1630595]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,20.32,Made,2.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,,,,
21,PT10M36.00S,2022-01-22T02:12:46.5Z,1,REGULAR,3pt,Jump Shot,[],204060,72.35545335085413,80.3921568627451,1610612762,5,2,2022-01-22T02:12:52Z,210000,152.0,207.0,1,right,J. Ingles 25' 3PT  (3 PTS) (R. O'Neale 1 AST),"[204060, 1626220]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,25.71,Made,3.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,,,,,
23,PT10M22.00S,2022-01-22T02:13:01.4Z,1,REGULAR,2pt,Jump Shot,[],1630595,24.655059132720105,55.88235294117647,1610612765,5,4,2022-01-22T02:13:06Z,230000,-29.0,179.0,1,left,C. Cunningham 18' pullup Jump Shot (2 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,18.17,Made,2.0,,,,,,,,,,,,,,,,,
24,PT10M01.00S,2022-01-22T02:13:22.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,90.22667542706965,49.50980392156863,1610612762,5,4,2022-01-22T02:13:30Z,240000,-2.0,39.0,1,right,MISS R. Gobert Layup - blocked,"[203497, 1630595]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,3.95,Missed,,,,,,,,,Cunningham,1630595.0,,,,,,,,
25,PT10M01.00S,2022-01-22T02:13:22.0Z,1,REGULAR,block,,[],1630595,,,1610612762,5,4,2022-01-22T02:13:24Z,250000,,,0,,C. Cunningham BLOCK (1 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
26,PT10M01.00S,2022-01-22T02:13:22.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,5,4,2022-01-22T02:13:30Z,260000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,
27,PT10M01.00S,2022-01-22T02:13:26.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,5,4,2022-01-22T02:13:26Z,270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M55.00S,2022-01-22T02:13:45.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201144,77.4802890932983,19.362745098039216,1610612762,7,4,2022-01-22T02:13:50Z,280000,-153.0,159.0,1,right,M. Conley 22' pullup Jump Shot (2 PTS) (J. Ingles 2 AST),"[201144, 204060]",1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,22.09,Made,2.0,J. Ingles,204060.0,2.0,,,,,,,,,,,,,,
30,PT09M44.00S,2022-01-22T02:13:58.5Z,1,REGULAR,foul,personal,[],1626220,,,1610612765,7,4,2022-01-22T02:14:04Z,300000,,,0,,R. O'Neale personal FOUL (1 PF),"[1626220, 1630191]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Stewart,1630191.0,,,
32,PT09M37.00S,2022-01-22T02:14:29.4Z,1,REGULAR,2pt,Jump Shot,[],1628977,23.078186596583443,62.99019607843137,1610612765,7,6,2022-01-22T02:14:33Z,320000,-65.0,164.0,1,left,H. Diallo 17' step back Jump Shot (2 PTS),[1628977],1610612765.0,DET,step back,,,Diallo,H. Diallo,,,,,17.68,Made,2.0,,,,,,,,,,,,,,,,,
33,PT09M25.00S,2022-01-22T02:14:41.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201144,91.14651773981603,58.08823529411765,1610612762,7,6,2022-01-22T02:17:08Z,330000,40.0,31.0,1,right,MISS M. Conley driving Hook,[201144],1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,5.07,Missed,,,,,,,,,,,,,,,,,,
34,PT09M24.00S,2022-01-22T02:14:42.5Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,7,6,2022-01-22T02:17:08Z,340000,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,
35,PT09M21.00S,2022-01-22T02:14:47.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,7,6,2022-01-22T02:14:47Z,350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M11.00S,2022-01-22T02:15:05.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,5.075558475689881,55.88235294117647,1610612765,7,8,2022-01-22T02:15:12Z,360000,-29.0,-5.0,1,left,C. Cunningham driving reverse Layup (4 PTS),[1630595],1610612765.0,DET,driving reverse,,,Cunningham,C. Cunningham,,,,,2.98,Made,4.0,,,,,,,,,,,,,,,,,
37,PT08M42.00S,2022-01-22T02:15:34.0Z,1,REGULAR,3pt,Jump Shot,[],204060,71.82982917214193,81.37254901960785,1610612762,7,8,2022-01-22T02:15:39Z,370000,157.0,212.0,1,right,MISS J. Ingles 26' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,26.4,Missed,,,,,,,,,,,,,,,,,,
38,PT08M40.00S,2022-01-22T02:15:36.0Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,7,8,2022-01-22T02:15:39Z,380000,,,0,,C. Cunningham REBOUND (Off:1 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,37.0,2.0,1.0,1.0,,,,,,,,,,
39,PT08M33.00S,2022-01-22T02:15:43.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,12.302890932982917,40.68627450980392,1610612765,7,8,2022-01-22T02:17:55Z,390000,47.0,63.0,1,left,MISS H. Diallo 7' driving floating Shot,[1628977],1610612765.0,DET,driving floating,,,Diallo,H. Diallo,,,,,7.84,Missed,,,,,,,,,,,,,,,,,,
40,PT08M31.00S,2022-01-22T02:15:45.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,7,8,2022-01-22T02:15:51Z,400000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,
41,PT08M31.00S,2022-01-22T02:15:48.6Z,1,REGULAR,foul,personal,[],1630191,,,1610612762,7,8,2022-01-22T02:16:03Z,410000,,,0,,I. Stewart loose ball personal FOUL (1 PF),"[1630191, 203497]",1610612765.0,DET,loose ball,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Gobert,203497.0,,,
43,PT08M19.00S,2022-01-22T02:16:17.5Z,1,REGULAR,foul,personal,[],1630595,,,1610612762,7,8,2022-01-22T02:16:23Z,430000,,,0,,C. Cunningham personal FOUL (1 PF),"[1630595, 203497]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Gobert,203497.0,,,
45,PT08M13.00S,2022-01-22T02:16:45.3Z,1,REGULAR,foul,personal,['2freethrow'],202709,,,1610612762,7,8,2022-01-22T02:17:01Z,450000,,,0,,C. Joseph shooting personal FOUL (1 PF) (Gobert 2 FT),"[202709, 203497]",1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Gobert,203497.0,,,
47,PT08M13.00S,2022-01-22T02:17:22.4Z,1,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,8,8,2022-01-22T02:17:22Z,470000,,,0,,R. Gobert Free Throw 1 of 2 (1 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
48,PT08M13.00S,2022-01-22T02:17:37.7Z,1,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,9,8,2022-01-22T02:17:37Z,480000,,,0,,R. Gobert Free Throw 2 of 2 (2 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
49,PT07M57.00S,2022-01-22T02:17:58.4Z,1,REGULAR,foul,personal,[],204060,,,1610612765,9,8,2022-01-22T02:18:04Z,490000,,,0,,J. Ingles personal FOUL (1 PF),"[204060, 1630180]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Bey,1630180.0,,,
51,PT07M53.00S,2022-01-22T02:18:18.0Z,1,REGULAR,3pt,Jump Shot,[],1630595,27.151773981603156,76.9607843137255,1610612765,9,11,2022-01-22T02:18:23Z,510000,-135.0,203.0,1,left,C. Cunningham 24' 3PT  (7 PTS) (I. Stewart 1 AST),"[1630595, 1630191]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,24.34,Made,7.0,I. Stewart,1630191.0,1.0,,,,,,,,,,,,,,
53,PT07M34.00S,2022-01-22T02:18:36.0Z,1,REGULAR,turnover,lost ball,[],204060,,,1610612762,9,11,2022-01-22T02:18:40Z,530000,,,0,,J. Ingles lost ball TURNOVER (1 TO),"[204060, 1628977]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,1.0,Diallo,1628977.0
54,PT07M34.00S,2022-01-22T02:18:36.0Z,1,REGULAR,steal,,[],1628977,,,1610612765,9,11,2022-01-22T02:18:37Z,540000,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M29.00S,2022-01-22T02:18:41.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202709,28.465834428383708,76.47058823529412,1610612765,9,11,2022-01-22T02:20:17Z,550000,-132.0,215.0,1,left,MISS C. Joseph 25' running pullup 3PT,[202709],1610612765.0,DET,running pullup,,,Joseph,C. Joseph,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,
56,PT07M25.00S,2022-01-22T02:18:45.3Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,9,11,2022-01-22T02:18:48Z,560000,,,0,,I. Stewart REBOUND (Off:1 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,55.0,2.0,1.0,1.0,,,,,,,,,,
57,PT07M25.00S,2022-01-22T02:18:45.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630191,5.590000152587891,50.0,1610612765,9,13,2022-01-22T02:18:45Z,570000,0.0,0.0,1,left,I. Stewart tip Layup (4 PTS),[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,
58,PT07M12.00S,2022-01-22T02:19:00.9Z,1,REGULAR,foul,personal,['2freethrow'],1630180,,,1610612762,9,13,2022-01-22T02:22:42Z,580000,,,0,,S. Bey shooting personal FOUL (1 PF) (Conley 2 FT),"[1630180, 201144]",1610612765.0,DET,shooting,,,Bey,S. Bey,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Conley,201144.0,,,
60,PT07M12.00S,2022-01-22T02:19:34.2Z,1,REGULAR,freethrow,1 of 2,[],201144,,,1610612762,10,13,2022-01-22T02:19:34Z,600000,,,0,,M. Conley Free Throw 1 of 2 (3 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
61,PT07M12.00S,2022-01-22T02:19:56.2Z,1,REGULAR,freethrow,2 of 2,[],201144,,,1610612762,11,13,2022-01-22T02:19:56Z,610000,,,0,,M. Conley Free Throw 2 of 2 (4 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
62,PT06M59.00S,2022-01-22T02:20:14.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,11,13,2022-01-22T02:20:14Z,620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M59.00S,2022-01-22T02:20:18.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,11,13,2022-01-22T02:20:18Z,630000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M59.00S,2022-01-22T02:22:57.6Z,1,REGULAR,substitution,out,[],201144,,,1610612765,11,13,2022-01-22T02:23:20Z,640000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M59.00S,2022-01-22T02:22:57.6Z,1,REGULAR,substitution,out,[],203497,,,1610612765,11,13,2022-01-22T02:23:20Z,650000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M59.00S,2022-01-22T02:22:57.6Z,1,REGULAR,substitution,out,[],204060,,,1610612765,11,13,2022-01-22T02:23:20Z,660000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M59.00S,2022-01-22T02:22:57.6Z,1,REGULAR,substitution,in,[],1629672,,,1610612765,11,13,2022-01-22T02:23:20Z,670000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M59.00S,2022-01-22T02:22:57.6Z,1,REGULAR,substitution,in,[],1630235,,,1610612765,11,13,2022-01-22T02:23:20Z,680000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M59.00S,2022-01-22T02:22:57.6Z,1,REGULAR,substitution,in,[],203903,,,1610612765,11,13,2022-01-22T02:23:20Z,690000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M51.00S,2022-01-22T02:23:31.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,7.966491458607096,52.69607843137255,1610612765,11,15,2022-01-22T02:24:04Z,700000,-13.0,22.0,1,left,C. Cunningham driving finger roll Layup (9 PTS) (S. Bey 1 AST),"[1630595, 1630180]",1610612765.0,DET,driving finger roll,,,Cunningham,C. Cunningham,,,,,2.62,Made,9.0,S. Bey,1630180.0,1.0,,,,,,,,,,,,,,
72,PT06M28.00S,2022-01-22T02:23:55.5Z,1,REGULAR,3pt,Jump Shot,[],1629672,94.43166885676742,2.696078431372549,1610612762,14,15,2022-01-22T02:24:00Z,720000,-237.0,0.0,1,right,E. Paschall 3PT  (3 PTS) (B. Bogdanovic 1 AST),"[1629672, 202711]",1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,23.65,Made,3.0,B. Bogdanovic,202711.0,1.0,,,,,,,,,,,,,,
74,PT06M09.00S,2022-01-22T02:24:13.6Z,1,REGULAR,3pt,Jump Shot,[],1628977,9.280551905387648,3.1862745098039214,1610612765,14,15,2022-01-22T02:24:19Z,740000,234.0,35.0,1,left,MISS H. Diallo 3PT,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,23.67,Missed,,,,,,,,,,,,,,,,,,
75,PT06M05.00S,2022-01-22T02:24:17.6Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612762,14,15,2022-01-22T02:27:23Z,750000,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,74.0,1.0,1.0,0.0,,,,,,,,,,
76,PT06M01.00S,2022-01-22T02:24:22.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629672,91.01511169513797,49.50980392156863,1610612762,14,15,2022-01-22T02:24:28Z,760000,-2.0,32.0,1,right,MISS E. Paschall driving Layup,[1629672],1610612762.0,UTA,driving,,,Paschall,E. Paschall,,,,,3.21,Missed,,,,,,,,,,,,,,,,,,
77,PT05M59.00S,2022-01-22T02:24:24.8Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,14,15,2022-01-22T02:24:28Z,770000,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,76.0,1.0,1.0,0.0,,,,,,,,,,
78,PT05M49.00S,2022-01-22T02:24:33.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,14.536793692509855,50.98039215686274,1610612765,14,17,2022-01-22T02:24:39Z,780000,-5.0,84.0,1,left,S. Bey 8' step back Jump Shot (2 PTS),[1630180],1610612765.0,DET,step back,,,Bey,S. Bey,,,,,8.42,Made,2.0,,,,,,,,,,,,,,,,,
79,PT05M34.00S,2022-01-22T02:24:48.7Z,1,REGULAR,3pt,Jump Shot,[],202711,71.69842312746385,76.9607843137255,1610612762,14,17,2022-01-22T02:24:56Z,790000,135.0,214.0,1,right,MISS B. Bogdanovic 25' pullup 3PT,[202711],1610612762.0,UTA,pullup,,,Bogdanovic,B. Bogdanovic,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,
80,PT05M31.00S,2022-01-22T02:24:51.7Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,14,17,2022-01-22T02:24:56Z,800000,,,0,,I. Stewart REBOUND (Off:1 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,79.0,3.0,2.0,1.0,,,,,,,,,,
81,PT05M23.00S,2022-01-22T02:25:02.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,8.360709592641262,45.34313725490196,1610612765,14,17,2022-01-22T02:25:10Z,810000,23.0,26.0,1,left,MISS I. Stewart Layup - blocked,"[1630191, 1630235]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,3.5,Missed,,,,,,,,,Forrest,1630235.0,,,,,,,,
82,PT05M23.00S,2022-01-22T02:25:02.6Z,1,REGULAR,block,,[],1630235,,,1610612765,14,17,2022-01-22T02:25:04Z,820000,,,0,,T. Forrest BLOCK (1 BLK),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M23.00S,2022-01-22T02:25:02.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,14,17,2022-01-22T02:25:10Z,830000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,81.0,,,,,,,,,,,,,
84,PT05M23.00S,2022-01-22T02:25:07.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,14,17,2022-01-22T02:25:07Z,840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M16.00S,2022-01-22T02:25:27.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202709,5.206964520367937,56.372549019607845,1610612765,14,17,2022-01-22T02:26:20Z,850000,-32.0,-4.0,1,left,MISS C. Joseph driving Layup,[202709],1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,3.21,Missed,,,,,,,,,,,,,,,,,,
86,PT05M13.00S,2022-01-22T02:25:30.6Z,1,REGULAR,rebound,defensive,[],1629672,,,1610612762,14,17,2022-01-22T02:25:34Z,860000,,,0,,E. Paschall REBOUND (Off:0 Def:1),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,,,
87,PT05M02.00S,2022-01-22T02:25:41.1Z,1,REGULAR,3pt,Jump Shot,[],202711,93.51182654402102,2.941176470588235,1610612762,17,17,2022-01-22T02:25:46Z,870000,-235.0,8.0,1,right,B. Bogdanovic 3PT  (5 PTS) (T. Forrest 1 AST),"[202711, 1630235]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,23.55,Made,5.0,T. Forrest,1630235.0,1.0,,,,,,,,,,,,,,
89,PT04M54.00S,2022-01-22T02:25:51.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,17,17,2022-01-22T02:25:51Z,890000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M54.00S,2022-01-22T02:28:32.5Z,1,REGULAR,substitution,out,[],1628977,,,1610612765,17,17,2022-01-22T02:28:43Z,900000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M54.00S,2022-01-22T02:28:32.5Z,1,REGULAR,substitution,out,[],1630191,,,1610612765,17,17,2022-01-22T02:28:43Z,910000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M54.00S,2022-01-22T02:28:32.5Z,1,REGULAR,substitution,in,[],1626168,,,1610612765,17,17,2022-01-22T02:28:43Z,920000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M54.00S,2022-01-22T02:28:32.5Z,1,REGULAR,substitution,in,[],203482,,,1610612765,17,17,2022-01-22T02:28:43Z,930000,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M43.00S,2022-01-22T02:29:01.5Z,1,REGULAR,foul,personal,[],202711,,,1610612765,17,17,2022-01-22T02:29:17Z,940000,,,0,,B. Bogdanovic personal FOUL (1 PF),"[202711, 1630180]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Bey,1630180.0,,,
