actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
92,PT04M29.00S,2022-01-02T02:24:36.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,17,16,2022-01-02T02:24:36Z,920000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M29.00S,2022-01-02T02:26:29.1Z,1,REGULAR,substitution,out,[],1626172,,,1610612744,17,16,2022-01-02T02:27:26Z,930000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M29.00S,2022-01-02T02:26:29.1Z,1,REGULAR,substitution,out,[],203952,,,1610612744,17,16,2022-01-02T02:27:26Z,940000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M29.00S,2022-01-02T02:26:29.1Z,1,REGULAR,substitution,in,[],202357,,,1610612744,17,16,2022-01-02T02:27:26Z,950000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M29.00S,2022-01-02T02:26:29.1Z,1,REGULAR,substitution,in,[],1629673,,,1610612744,17,16,2022-01-02T02:27:26Z,960000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M17.00S,2022-01-02T02:27:45.4Z,1,REGULAR,3pt,Jump Shot,[],203490,29.38567674113009,72.05882352941177,1610612744,17,19,2022-01-02T02:27:50Z,970000,-110.0,224.0,1,left,O. Porter Jr. 24' 3PT  (7 PTS) (S. Curry 2 AST),"[203490, 201939]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,24.94,Made,,,,,7.0,S. Curry,201939.0,2.0,,,,,,,,,,
99,PT04M03.00S,2022-01-02T02:27:59.5Z,1,REGULAR,turnover,lost ball,[],202711,,,1610612762,17,19,2022-01-02T02:28:03Z,990000,,,0,,B. Bogdanovic lost ball TURNOVER (2 TO),"[202711, 203490]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,2.0,Porter Jr.,203490.0,,,,,,,
100,PT04M03.00S,2022-01-02T02:27:59.5Z,1,REGULAR,steal,,[],203490,,,1610612744,17,19,2022-01-02T02:28:01Z,1000000,,,0,,O. Porter Jr. STEAL (1 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M00.00S,2022-01-02T02:28:02.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203490,6.652431011826544,50.98039215686274,1610612744,17,21,2022-01-02T02:28:10Z,1010000,-5.0,10.0,1,left,O. Porter Jr. running DUNK (9 PTS) (J. Poole 1 AST),"[203490, 1629673]",1610612744.0,GSW,running,,,Porter Jr.,O. Porter Jr.,,,,,1.11,Made,,,,,9.0,J. Poole,1629673.0,1.0,,,,,,,,,,
103,PT03M44.00S,2022-01-02T02:28:18.6Z,1,REGULAR,3pt,Jump Shot,[],200752,70.12155059132719,16.911764705882355,1610612762,17,21,2022-01-02T02:28:23Z,1030000,-165.0,228.0,1,right,MISS R. Gay 28' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,28.2,Missed,,,,,,,,,,,,,,,,,,
104,PT03M41.00S,2022-01-02T02:28:21.6Z,1,REGULAR,rebound,defensive,[],202357,,,1610612744,17,21,2022-01-02T02:28:23Z,1040000,,,0,,N. Bjelica REBOUND (Off:0 Def:1),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,
105,PT03M29.00S,2022-01-02T02:28:32.8Z,1,REGULAR,3pt,Jump Shot,[],1627780,5.075558475689881,96.56862745098039,1610612744,17,21,2022-01-02T02:28:37Z,1050000,-233.0,-5.0,1,left,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,
106,PT03M26.00S,2022-01-02T02:28:35.8Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612762,17,21,2022-01-02T02:28:37Z,1060000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,105.0,2.0,2.0,0.0,,,,,,,,,,,,,,
107,PT03M16.00S,2022-01-02T02:28:46.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],200752,92.19776609724047,53.431372549019606,1610612762,17,21,2022-01-02T02:28:50Z,1070000,17.0,21.0,1,right,MISS R. Gay reverse Layup,[200752],1610612762.0,UTA,reverse,,,Gay,R. Gay,,,,,2.7,Missed,,,,,,,,,,,,,,,,,,
108,PT03M14.00S,2022-01-02T02:28:48.1Z,1,REGULAR,rebound,defensive,[],202357,,,1610612744,17,21,2022-01-02T02:33:41Z,1080000,,,0,,N. Bjelica REBOUND (Off:0 Def:2),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,107.0,2.0,2.0,0.0,,,,,,,,,,,,,,
109,PT03M04.00S,2022-01-02T02:28:57.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203490,19.530223390275953,60.049019607843135,1610612744,17,23,2022-01-02T02:32:57Z,1090000,-50.0,131.0,1,left,O. Porter Jr. 14' bank Jump Shot (11 PTS) (G. Payton II 1 AST),"[203490, 1627780]",1610612744.0,GSW,bank,,,Porter Jr.,O. Porter Jr.,,,,,14.04,Made,,,,,11.0,G. Payton II,1627780.0,1.0,,,,,,,,,,
111,PT02M44.00S,2022-01-02T02:29:18.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,92.72339027595268,49.754901960784316,1610612762,19,23,2022-01-02T02:34:00Z,1110000,-1.0,16.0,1,right,R. O'Neale finger roll Layup (4 PTS) (D. Mitchell 2 AST),"[1626220, 1628378]",1610612762.0,UTA,finger roll,,,O'Neale,R. O'Neale,,,,,1.59,Made,,,,,4.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,
113,PT02M29.00S,2022-01-02T02:29:32.5Z,1,REGULAR,3pt,Jump Shot,[],1627780,6.389618922470433,96.32352941176471,1610612744,19,26,2022-01-02T02:29:37Z,1130000,-232.0,8.0,1,left,G. Payton II 3PT  (5 PTS) (O. Porter Jr. 5 AST),"[1627780, 203490]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,23.17,Made,,,,,5.0,O. Porter Jr.,203490.0,5.0,,,,,,,,,,
115,PT02M24.00S,2022-01-02T02:29:42.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612762,19,26,2022-01-02T02:29:42Z,1150000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M24.00S,2022-01-02T02:30:54.9Z,1,REGULAR,substitution,out,[],1626220,,,1610612762,19,26,2022-01-02T02:31:12Z,1160000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M24.00S,2022-01-02T02:30:54.9Z,1,REGULAR,substitution,out,[],202711,,,1610612762,19,26,2022-01-02T02:31:12Z,1170000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M24.00S,2022-01-02T02:30:54.9Z,1,REGULAR,substitution,out,[],1628378,,,1610612762,19,26,2022-01-02T02:31:12Z,1180000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M24.00S,2022-01-02T02:30:54.9Z,1,REGULAR,substitution,in,[],203903,,,1610612762,19,26,2022-01-02T02:31:12Z,1190000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M24.00S,2022-01-02T02:30:54.9Z,1,REGULAR,substitution,in,[],201144,,,1610612762,19,26,2022-01-02T02:31:12Z,1200000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M24.00S,2022-01-02T02:30:54.9Z,1,REGULAR,substitution,in,[],203497,,,1610612762,19,26,2022-01-02T02:31:12Z,1210000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M24.00S,2022-01-02T02:30:54.9Z,1,REGULAR,substitution,out,[],1627780,,,1610612762,19,26,2022-01-02T02:31:27Z,1220000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M24.00S,2022-01-02T02:30:54.9Z,1,REGULAR,substitution,out,[],201939,,,1610612762,19,26,2022-01-02T02:31:27Z,1230000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M24.00S,2022-01-02T02:30:54.9Z,1,REGULAR,substitution,in,[],1630228,,,1610612762,19,26,2022-01-02T02:31:27Z,1250000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M24.00S,2022-01-02T02:30:54.9Z,1,REGULAR,substitution,in,[],1629308,,,1610612762,19,26,2022-01-02T02:31:27Z,1260000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M24.00S,2022-01-02T02:30:54.9Z,1,REGULAR,substitution,in,[],2738,,,1610612762,19,26,2022-01-02T02:31:27Z,1270000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M24.00S,2022-01-02T02:30:54.9Z,1,REGULAR,substitution,out,[],203490,,,1610612762,19,26,2022-01-02T02:31:49Z,1275000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M12.00S,2022-01-02T02:31:39.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.72339027595268,56.127450980392155,1610612762,19,26,2022-01-02T02:35:34Z,1280000,31.0,16.0,1,right,MISS R. Gobert cutting Layup - blocked,"[203497, 1629308]",1610612762.0,UTA,cutting,,,Gobert,R. Gobert,,,,,3.45,Missed,,,,,,,,,,,,,,,,,Toscano-Anderson,1629308.0
129,PT02M12.00S,2022-01-02T02:31:39.4Z,1,REGULAR,block,,[],1629308,,,1610612762,19,26,2022-01-02T02:38:24Z,1290000,,,0,,J. Toscano-Anderson BLOCK (1 BLK),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M12.00S,2022-01-02T02:31:39.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,19,26,2022-01-02T02:31:47Z,1300000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,,
131,PT02M12.00S,2022-01-02T02:31:45.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,19,26,2022-01-02T02:31:45Z,1310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M11.00S,2022-01-02T02:32:02.4Z,1,REGULAR,foul,personal,[],1630228,,,1610612762,19,26,2022-01-02T02:32:09Z,1320000,,,0,,J. Kuminga personal FOUL (1 PF),"[1630228, 203497]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Gobert,203497.0,,
135,PT02M03.00S,2022-01-02T02:32:25.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201144,66.96780551905388,51.9607843137255,1610612762,19,26,2022-01-02T02:38:15Z,1340000,10.0,258.0,1,right,MISS M. Conley 25' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,
136,PT01M59.00S,2022-01-02T02:32:29.4Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,19,26,2022-01-02T02:32:31Z,1350000,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,,
137,PT01M39.00S,2022-01-02T02:32:49.4Z,1,REGULAR,3pt,Jump Shot,[],2738,32.14520367936925,30.88235294117647,1610612744,19,26,2022-01-02T03:11:31Z,1360000,96.0,250.0,1,left,MISS A. Iguodala 26' 3PT,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,26.74,Missed,,,,,,,,,,,,,,,,,,
138,PT01M35.00S,2022-01-02T02:32:53.4Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,19,26,2022-01-02T02:33:12Z,1370000,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,,,,,,,
139,PT01M24.00S,2022-01-02T02:33:04.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,87.99277266754271,52.20588235294118,1610612762,19,26,2022-01-02T02:39:58Z,1380000,11.0,60.0,1,right,MISS J. Clarkson 6' driving floating Shot,[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,6.14,Missed,,,,,,,,,,,,,,,,,,
140,PT01M22.00S,2022-01-02T02:33:06.1Z,1,REGULAR,rebound,defensive,[],1629308,,,1610612744,19,26,2022-01-02T02:33:19Z,1390000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:1),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,,
141,PT01M15.00S,2022-01-02T02:33:13.4Z,1,REGULAR,turnover,lost ball,[],202357,,,1610612744,19,26,2022-01-02T02:33:24Z,1400000,,,0,,N. Bjelica lost ball TURNOVER (1 TO),"[202357, 200752]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,1.0,Gay,200752.0,,,,,,,
142,PT01M15.00S,2022-01-02T02:33:13.4Z,1,REGULAR,steal,,[],200752,,,1610612762,19,26,2022-01-02T02:33:14Z,1410000,,,0,,R. Gay STEAL (1 STL),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M06.00S,2022-01-02T02:33:24.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612762,19,26,2022-01-02T02:33:31Z,1420000,,,0,,J. Poole shooting personal FOUL (1 PF) (Gay 2 FT),"[1629673, 200752]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Gay,200752.0,,
145,PT01M06.00S,2022-01-02T02:33:50.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],200752,,,1610612762,20,26,2022-01-02T02:33:50Z,1440000,,,0,,R. Gay Free Throw 1 of 2 (1 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
146,PT01M06.00S,2022-01-02T02:34:10.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],200752,,,1610612762,21,26,2022-01-02T02:34:10Z,1450000,,,0,,R. Gay Free Throw 2 of 2 (2 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
147,PT00M57.70S,2022-01-02T02:34:25.5Z,1,REGULAR,foul,personal,[],204060,,,1610612744,21,26,2022-01-02T02:34:30Z,1460000,,,0,,J. Ingles personal FOUL (1 PF),"[204060, 202357]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,1629175.0,1.0,0.0,Bjelica,202357.0,,
149,PT00M54.30S,2022-01-02T02:34:43.1Z,1,REGULAR,3pt,Jump Shot,[],1629673,30.042706964520367,70.09803921568627,1610612744,21,29,2022-01-02T02:34:48Z,1480000,-100.0,230.0,1,left,J. Poole 25' 3PT pullup (3 PTS) (A. Iguodala 1 AST),"[1629673, 2738]",1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,25.09,Made,,,,,3.0,A. Iguodala,2738.0,1.0,,,,,,,,,,
150,PT00M47.10S,2022-01-02T02:34:54.3Z,1,REGULAR,turnover,lost ball,[],201144,,,1610612762,21,29,2022-01-02T02:34:59Z,1490000,,,0,,M. Conley lost ball TURNOVER (1 TO),"[201144, 1629308]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,1.0,Toscano-Anderson,1629308.0,,,,,,,
151,PT00M47.10S,2022-01-02T02:34:54.3Z,1,REGULAR,steal,,[],1629308,,,1610612744,21,29,2022-01-02T02:34:55Z,1500000,,,0,,J. Toscano-Anderson STEAL (1 STL),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M43.70S,2022-01-02T02:34:57.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629308,7.966491458607096,48.77450980392157,1610612744,21,29,2022-01-02T02:43:16Z,1510000,6.0,22.0,1,left,MISS J. Toscano-Anderson running finger roll Layup,[1629308],1610612744.0,GSW,running finger roll,,,Toscano-Anderson,J. Toscano-Anderson,,,,,2.32,Missed,,,,,,,,,,,,,,,,,,
153,PT00M41.90S,2022-01-02T02:34:59.6Z,1,REGULAR,rebound,defensive,[],201144,,,1610612762,21,29,2022-01-02T02:34:59Z,1520000,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,152.0,2.0,2.0,0.0,,,,,,,,,,,,,,
154,PT00M38.00S,2022-01-02T02:35:03.3Z,1,REGULAR,3pt,Jump Shot,[],204060,93.38042049934296,95.34313725490196,1610612762,21,29,2022-01-02T02:35:10Z,1530000,227.0,10.0,1,right,MISS J. Ingles 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,
155,PT00M38.00S,2022-01-02T02:35:03.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,21,29,2022-01-02T02:35:10Z,1540000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,,,
156,PT00M37.10S,2022-01-02T02:35:09.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630228,,,1610612762,21,29,2022-01-02T02:35:29Z,1550000,,,0,,J. Kuminga loose ball personal FOUL (2 PF) (Gobert 2 FT),"[1630228, 203497]",1610612744.0,GSW,loose ball,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,1629175.0,2.0,0.0,Gobert,203497.0,,
158,PT00M37.10S,2022-01-02T02:35:35.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612762,21,29,2022-01-02T02:35:35Z,1570000,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,
159,PT00M37.10S,2022-01-02T02:35:35.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,21,29,2022-01-02T02:35:35Z,1580000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,158.0,,,,,,,,,,,,,,,,,
160,PT00M37.10S,2022-01-02T02:35:53.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612762,22,29,2022-01-02T02:35:53Z,1590000,,,0,,R. Gobert Free Throw 2 of 2 (1 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
161,PT00M20.60S,2022-01-02T02:36:11.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,7.440867279894875,53.18627450980392,1610612744,22,29,2022-01-02T02:36:15Z,1600000,-16.0,17.0,1,left,MISS J. Kuminga driving Layup,[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,2.36,Missed,,,,,,,,,,,,,,,,,,
162,PT00M19.10S,2022-01-02T02:36:13.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,22,29,2022-01-02T02:36:13Z,1610000,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,161.0,6.0,5.0,1.0,,,,,,,,,,,,,,
163,PT00M04.70S,2022-01-02T02:36:28.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.06636005256242,46.81372549019608,1610612762,24,29,2022-01-02T02:36:32Z,1620000,-16.0,22.0,1,right,R. Gobert alley-oop DUNK (3 PTS) (M. Conley 1 AST),"[203497, 201144]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,2.72,Made,,,,,3.0,M. Conley,201144.0,1.0,,,,,,,,,,
165,PT00M00.90S,2022-01-02T02:36:33.6Z,1,REGULAR,3pt,Jump Shot,[],1629673,36.21879106438896,7.107843137254902,1610612744,24,29,2022-01-02T02:43:55Z,1640000,214.0,288.0,1,left,MISS J. Poole 35' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,35.91,Missed,,,,,,,,,,,,,,,,,,
166,PT00M00.90S,2022-01-02T02:36:33.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,24,29,2022-01-02T02:36:40Z,1650000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,
167,PT00M00.00S,2022-01-02T02:36:39.1Z,1,REGULAR,period,end,[],0,,,1610612744,24,29,2022-01-02T02:36:39Z,1660000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-01-02T02:39:03.4Z,2,REGULAR,substitution,out,['startperiod'],202357,,,1610612744,24,29,2022-01-02T02:39:22Z,1670000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-01-02T02:39:03.4Z,2,REGULAR,substitution,out,['startperiod'],1630228,,,1610612744,24,29,2022-01-02T02:39:22Z,1680000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-01-02T02:39:03.4Z,2,REGULAR,substitution,in,['startperiod'],1626172,,,1610612744,24,29,2022-01-02T02:39:22Z,1690000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-01-02T02:39:03.4Z,2,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,24,29,2022-01-02T02:39:22Z,1700000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-01-02T02:39:22.3Z,2,REGULAR,period,start,[],0,,,1610612744,24,29,2022-01-02T02:39:23Z,1710000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M45.00S,2022-01-02T02:39:36.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,17.296320630749015,34.068627450980394,1610612744,24,29,2022-01-02T02:39:42Z,1720000,80.0,110.0,1,left,MISS J. Poole 13' pullup Shot,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,13.59,Missed,,,,,,,,,,,,,,,,,,
174,PT11M44.00S,2022-01-02T02:39:37.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,24,29,2022-01-02T02:39:42Z,1730000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,173.0,,,,,,,,,,,,,,,,,
175,PT11M44.00S,2022-01-02T02:39:41.4Z,2,REGULAR,foul,personal,[],204060,,,1610612744,24,29,2022-01-02T02:39:48Z,1740000,,,0,,J. Ingles loose ball personal FOUL (2 PF),"[204060, 1626172]",1610612762.0,UTA,loose ball,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Looney,1626172.0,,
177,PT11M42.00S,2022-01-02T02:40:00.6Z,2,REGULAR,foul,offensive,[],1629673,,,1610612744,24,29,2022-01-02T02:48:11Z,1760000,,,0,,J. Poole offensive FOUL (2 PF),"[1629673, 201144]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Conley,201144.0,,
179,PT11M42.00S,2022-01-02T02:40:00.6Z,2,REGULAR,turnover,offensive foul,[],1629673,,,1610612744,24,29,2022-01-02T02:40:00Z,1780000,,,0,,J. Poole offensive foul TURNOVER (1 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,1.0,,,2002.0,,,,,,
180,PT11M32.00S,2022-01-02T02:40:28.4Z,2,REGULAR,foul,personal,[],1626172,,,1610612762,24,29,2022-01-02T02:40:34Z,1790000,,,0,,K. Looney personal FOUL (2 PF),"[1626172, 203497]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Gobert,203497.0,,
182,PT11M32.00S,2022-01-02T02:40:35.1Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612762,24,29,2022-01-02T02:40:41Z,1810000,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,1627964.0,,,,,,
183,PT11M23.00S,2022-01-02T02:41:01.0Z,2,REGULAR,foul,personal,['2freethrow'],1629308,,,1610612762,24,29,2022-01-02T02:41:08Z,1820000,,,0,,J. Toscano-Anderson shooting personal FOUL (1 PF) (Conley 2 FT),"[1629308, 201144]",1610612744.0,GSW,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Conley,201144.0,,
