actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
90,PT03M42.00S,2022-03-13T02:25:28.1Z,1,REGULAR,substitution,in,[],1629002,,,1610612762,24,26,2022-03-13T02:25:30Z,890000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M42.00S,2022-03-13T02:25:44.9Z,1,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,25,26,2022-03-13T02:25:45Z,900000,,,0,,B. Bogdanovic Free Throw 2 of 2 (7 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
92,PT03M32.00S,2022-03-13T02:26:00.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,13.485545335085414,38.970588235294116,1610612758,25,26,2022-03-13T02:26:11Z,910000,55.0,74.0,1,left,MISS R. Holmes 9' floating Shot,[1626158],1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,9.25,Missed,,,,,,,,,,,,,,,,,,
93,PT03M31.00S,2022-03-13T02:26:03.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,25,26,2022-03-13T02:26:03Z,920000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,
94,PT03M31.00S,2022-03-13T02:26:05.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,25,26,2022-03-13T02:26:05Z,930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M31.00S,2022-03-13T02:26:07.0Z,1,REGULAR,substitution,out,[],203084,,,1610612758,25,26,2022-03-13T02:26:11Z,940000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M31.00S,2022-03-13T02:26:07.0Z,1,REGULAR,substitution,in,[],1630558,,,1610612758,25,26,2022-03-13T02:26:11Z,950000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M24.00S,2022-03-13T02:26:27.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629002,4.28712220762155,52.69607843137255,1610612758,25,28,2022-03-13T02:26:34Z,960000,-13.0,-12.0,1,left,C. Metu alley-oop DUNK (2 PTS) (R. Holmes 1 AST),"[1629002, 1626158]",1610612758.0,SAC,alley-oop,,,Metu,C. Metu,,,,,1.82,Made,,,,,,,,2.0,,,,,,R. Holmes,1626158.0,1.0,,
99,PT03M08.00S,2022-03-13T02:26:44.7Z,1,REGULAR,3pt,Jump Shot,[],202711,72.48685939553219,83.33333333333334,1610612762,25,28,2022-03-13T02:26:49Z,980000,167.0,206.0,1,right,MISS B. Bogdanovic 26' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,26.51,Missed,,,,,,,,,,,,,,,,,,
100,PT03M04.00S,2022-03-13T02:26:48.7Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612758,25,28,2022-03-13T02:26:49Z,990000,,,0,,R. Holmes REBOUND (Off:0 Def:1),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,,
101,PT03M00.00S,2022-03-13T02:26:54.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626158,9.72404730617609,50.75827205882353,1610612758,25,30,2022-03-13T02:36:52Z,1000000,-4.0,39.0,1,left,R. Holmes cutting finger roll Layup (4 PTS) (D. Fox 4 AST),"[1626158, 1628368]",1610612758.0,SAC,cutting finger roll,,,Holmes,R. Holmes,,,,,3.91,Made,,,,,,,,4.0,,,,,,D. Fox,1628368.0,4.0,,
103,PT03M00.00S,2022-03-13T02:26:57.6Z,1,REGULAR,foul,personal,['1freethrow'],203903,,,1610612758,25,30,2022-03-13T02:27:03Z,1020000,,,0,,J. Clarkson shooting personal FOUL (1 PF) (Holmes 1 FT),"[203903, 1626158]",1610612762.0,UTA,shooting,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,200833.0,1.0,0.0,Holmes,1626158.0,,,,,
105,PT03M00.00S,2022-03-13T02:27:11.5Z,1,REGULAR,substitution,out,[],1629672,,,1610612758,25,30,2022-03-13T02:27:42Z,1040000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M00.00S,2022-03-13T02:27:11.5Z,1,REGULAR,substitution,out,[],1626220,,,1610612758,25,30,2022-03-13T02:27:42Z,1050000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M00.00S,2022-03-13T02:27:11.5Z,1,REGULAR,substitution,out,[],202711,,,1610612758,25,30,2022-03-13T02:27:42Z,1060000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M00.00S,2022-03-13T02:27:11.5Z,1,REGULAR,substitution,out,[],1628378,,,1610612758,25,30,2022-03-13T02:27:42Z,1070000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M00.00S,2022-03-13T02:27:11.5Z,1,REGULAR,substitution,in,[],1630215,,,1610612758,25,30,2022-03-13T02:27:42Z,1080000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M00.00S,2022-03-13T02:27:11.5Z,1,REGULAR,substitution,in,[],202355,,,1610612758,25,30,2022-03-13T02:27:42Z,1090000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M00.00S,2022-03-13T02:27:11.5Z,1,REGULAR,substitution,in,[],1627863,,,1610612758,25,30,2022-03-13T02:27:42Z,1100000,,,0,,SUB in: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M00.00S,2022-03-13T02:27:11.5Z,1,REGULAR,substitution,in,[],200752,,,1610612758,25,30,2022-03-13T02:27:42Z,1110000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M00.00S,2022-03-13T02:27:42.1Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1626158,,,1610612758,25,31,2022-03-13T02:27:42Z,1120000,,,0,,R. Holmes Free Throw 1 of 1 (5 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
114,PT02M47.00S,2022-03-13T02:27:56.9Z,1,REGULAR,3pt,Jump Shot,[],203903,67.7562417871222,61.029411764705884,1610612762,28,31,2022-03-13T02:28:03Z,1130000,55.0,251.0,1,right,J. Clarkson 25' 3PT pullup (8 PTS) (H. Whiteside 1 AST),"[203903, 202355]",1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,25.66,Made,,,,,,,,8.0,,,,,,H. Whiteside,202355.0,1.0,,
116,PT02M21.00S,2022-03-13T02:28:22.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,15.193823915900131,55.88235294117647,1610612758,28,33,2022-03-13T02:38:49Z,1150000,-29.0,90.0,1,left,D. Mitchell 9' driving floating Jump Shot (2 PTS) (C. Metu 1 AST),"[1630558, 1629002]",1610612758.0,SAC,driving floating,,,Mitchell,D. Mitchell,,,,,9.5,Made,,,,,,,,2.0,,,,,,C. Metu,1629002.0,1.0,,
118,PT02M10.00S,2022-03-13T02:28:33.8Z,1,REGULAR,3pt,Jump Shot,[],1627863,92.06636005256242,96.07843137254902,1610612762,31,33,2022-03-13T02:28:38Z,1170000,230.0,22.0,1,right,D. House Jr. 3PT  (3 PTS) (J. Butler 1 AST),"[1627863, 1630215]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,23.15,Made,,,,,,,,3.0,,,,,,J. Butler,1630215.0,1.0,,
120,PT02M00.00S,2022-03-13T02:28:43.5Z,1,REGULAR,3pt,Jump Shot,[],1628368,26.49474375821288,16.42156862745098,1610612758,31,36,2022-03-13T02:28:48Z,1190000,168.0,197.0,1,left,D. Fox 25' 3PT pullup (16 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,25.85,Made,,,,,,,,16.0,,,,,,,,,,
121,PT01M47.00S,2022-03-13T02:28:56.0Z,1,REGULAR,3pt,Jump Shot,[],1630215,71.56701708278581,75.98039215686273,1610612762,31,36,2022-03-13T02:40:06Z,1200000,130.0,215.0,1,right,MISS J. Butler 25' pullup 3PT,[1630215],1610612762.0,UTA,pullup,,,Butler,J. Butler,,,,,25.1,Missed,,,,,,,,,,,,,,,,,,
122,PT01M43.00S,2022-03-13T02:29:00.0Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612758,31,36,2022-03-13T02:29:02Z,1210000,,,0,,R. Holmes REBOUND (Off:0 Def:2),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,121.0,2.0,2.0,0.0,,,,,,,,,,,,,,
123,PT01M39.00S,2022-03-13T02:29:06.9Z,1,REGULAR,foul,personal,[],1630215,,,1610612758,31,36,2022-03-13T02:29:13Z,1220000,,,0,,J. Butler personal FOUL (1 PF),"[1630215, 1629002]",1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,1148.0,1.0,0.0,Metu,1629002.0,,,,,
125,PT01M39.00S,2022-03-13T02:29:13.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,31,36,2022-03-13T02:29:13Z,1240000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M32.00S,2022-03-13T02:32:15.6Z,1,REGULAR,3pt,Jump Shot,[],1629002,22.552562417871222,89.70588235294117,1610612758,31,36,2022-03-13T02:32:22Z,1250000,-199.0,159.0,1,left,MISS C. Metu 25' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,
127,PT01M27.00S,2022-03-13T02:32:20.6Z,1,REGULAR,rebound,offensive,[],1628978,,,1610612758,31,36,2022-03-13T02:32:22Z,1260000,,,0,,D. DiVincenzo REBOUND (Off:1 Def:0),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,126.0,1.0,0.0,1.0,,,,,,,,,,,,,,
128,PT01M16.00S,2022-03-13T02:32:31.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626158,15.637319316688576,57.720588235294116,1610612758,31,38,2022-03-13T02:42:37Z,1270000,-39.0,94.0,1,left,R. Holmes 10' floating Jump Shot (7 PTS) (C. Metu 2 AST),"[1626158, 1629002]",1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,10.21,Made,,,,,,,,7.0,,,,,,C. Metu,1629002.0,2.0,,
130,PT00M59.90S,2022-03-13T02:32:47.1Z,1,REGULAR,3pt,Jump Shot,[],203903,67.09921156373193,55.14705882352941,1610612762,34,38,2022-03-13T02:32:52Z,1290000,26.0,257.0,1,right,J. Clarkson 25' 3PT  (11 PTS) (J. Butler 2 AST),"[203903, 1630215]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,25.81,Made,,,,,,,,11.0,,,,,,J. Butler,1630215.0,2.0,,
132,PT00M53.10S,2022-03-13T02:32:58.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202355,,,1610612758,34,38,2022-03-13T02:33:10Z,1310000,,,0,,H. Whiteside shooting personal FOUL (2 PF) (Fox 2 FT),"[202355, 1628368]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,1628159.0,2.0,0.0,Fox,1628368.0,,,,,
134,PT00M53.10S,2022-03-13T02:33:27.9Z,1,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,34,39,2022-03-13T02:33:27Z,1330000,,,0,,D. Fox Free Throw 1 of 2 (17 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,17.0,,,,,,,,,,
135,PT00M53.10S,2022-03-13T02:33:45.9Z,1,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,34,40,2022-03-13T02:33:46Z,1340000,,,0,,D. Fox Free Throw 2 of 2 (18 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,18.0,,,,,,,,,,
136,PT00M40.40S,2022-03-13T02:34:01.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630215,89.17542706964521,54.90196078431373,1610612762,34,40,2022-03-13T02:34:07Z,1350000,25.0,49.0,1,right,MISS J. Butler driving Layup,[1630215],1610612762.0,UTA,driving,,,Butler,J. Butler,,,,,5.51,Missed,,,,,,,,,,,,,,,,,,
137,PT00M39.00S,2022-03-13T02:34:03.3Z,1,REGULAR,rebound,offensive,[],1630215,,,1610612762,34,40,2022-03-13T02:34:03Z,1360000,,,0,,J. Butler REBOUND (Off:1 Def:0),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,136.0,1.0,0.0,1.0,,,,,,,,,,,,,,
138,PT00M30.80S,2022-03-13T02:34:11.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203903,68.9388961892247,74.50980392156863,1610612762,37,40,2022-03-13T02:34:19Z,1370000,123.0,239.0,1,right,J. Clarkson 26' 3PT pullup (14 PTS),[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,26.9,Made,,,,,,,,14.0,,,,,,,,,,
139,PT00M08.70S,2022-03-13T02:34:37.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,9.937582128777924,62.745098039215684,1610612758,37,42,2022-03-13T02:44:18Z,1380000,-64.0,41.0,1,left,D. Fox 7' driving floating Jump Shot (20 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,7.57,Made,,,,,,,,20.0,,,,,,,,,,
140,PT00M01.40S,2022-03-13T02:34:46.1Z,1,REGULAR,3pt,Jump Shot,[],203903,74.06373193166885,87.99019607843137,1610612762,37,42,2022-03-13T02:45:00Z,1390000,190.0,191.0,1,right,MISS J. Clarkson 26' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,
141,PT00M00.10S,2022-03-13T02:34:47.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,37,42,2022-03-13T02:45:00Z,1400000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,140.0,,,,,,,,,,,,,,,,,
142,PT00M00.00S,2022-03-13T02:34:52.1Z,1,REGULAR,period,end,[],0,,,1610612762,37,42,2022-03-13T02:34:52Z,1410000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2022-03-13T02:37:00.2Z,2,REGULAR,substitution,out,['startperiod'],1628368,,,1610612762,37,42,2022-03-13T02:37:32Z,1420000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2022-03-13T02:37:00.2Z,2,REGULAR,substitution,in,['startperiod'],203087,,,1610612762,37,42,2022-03-13T02:37:32Z,1430000,,,0,,SUB in: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2022-03-13T02:37:38.7Z,2,REGULAR,period,start,[],0,,,1610612758,37,42,2022-03-13T02:37:38Z,1440000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT11M46.00S,2022-03-13T02:37:51.7Z,2,REGULAR,3pt,Jump Shot,[],1628978,23.603810775295663,87.00980392156863,1610612758,37,45,2022-03-13T02:37:56Z,1450000,-185.0,169.0,1,left,D. DiVincenzo 25' 3PT  (3 PTS) (D. Mitchell 1 AST),"[1628978, 1630558]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,25.08,Made,,,,,,,,3.0,,,,,,D. Mitchell,1630558.0,1.0,,
148,PT11M30.00S,2022-03-13T02:38:09.2Z,2,REGULAR,foul,personal,[],1628978,,,1610612762,37,45,2022-03-13T02:38:12Z,1470000,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 203903]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,1148.0,1.0,0.0,Clarkson,203903.0,,,,,
150,PT11M21.00S,2022-03-13T02:38:38.7Z,2,REGULAR,foul,personal,['2freethrow'],1629002,,,1610612762,37,45,2022-03-13T02:38:49Z,1490000,,,0,,C. Metu shooting personal FOUL (1 PF) (Whiteside 2 FT),"[1629002, 202355]",1610612758.0,SAC,shooting,,,Metu,C. Metu,,,,,,,,,,,,,,,200833.0,1.0,0.0,Whiteside,202355.0,,,,,
152,PT11M21.00S,2022-03-13T02:39:02.3Z,2,REGULAR,freethrow,1 of 2,[],202355,,,1610612762,37,45,2022-03-13T02:39:02Z,1510000,,,0,,MISS H. Whiteside Free Throw 1 of 2,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Missed,,,,,,,,,,,,,,,,,,
153,PT11M21.00S,2022-03-13T02:39:02.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,37,45,2022-03-13T02:39:02Z,1520000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,152.0,,,,,,,,,,,,,,,,,
154,PT11M21.00S,2022-03-13T02:39:17.4Z,2,REGULAR,freethrow,2 of 2,[],202355,,,1610612762,38,45,2022-03-13T02:39:17Z,1530000,,,0,,H. Whiteside Free Throw 2 of 2 (1 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
155,PT11M00.00S,2022-03-13T02:39:40.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203087,10.726018396846255,40.19607843137255,1610612758,38,45,2022-03-13T02:39:47Z,1540000,49.0,48.0,1,left,MISS J. Lamb 6' driving Layup - blocked,"[203087, 1627863]",1610612758.0,SAC,driving,,,Lamb,J. Lamb,,,,,6.88,Missed,,,,,,,,,,,,,,,,,House Jr.,1627863.0
156,PT11M00.00S,2022-03-13T02:39:40.3Z,2,REGULAR,block,,[],1627863,,,1610612758,38,45,2022-03-13T02:39:42Z,1550000,,,0,,D. House Jr. BLOCK (1 BLK),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M00.00S,2022-03-13T02:39:40.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,38,45,2022-03-13T02:39:47Z,1560000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,155.0,,,,,,,,,,,,,,,,,
158,PT11M00.00S,2022-03-13T02:39:45.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,38,45,2022-03-13T02:39:45Z,1570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT10M57.00S,2022-03-13T02:39:59.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629002,25.312089356110377,16.176470588235293,1610612758,38,45,2022-03-13T02:40:04Z,1580000,169.0,185.0,1,left,MISS C. Metu 25' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,
160,PT10M56.00S,2022-03-13T02:40:00.9Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,38,45,2022-03-13T02:40:04Z,1590000,,,0,,H. Whiteside REBOUND (Off:1 Def:2),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,159.0,3.0,2.0,1.0,,,,,,,,,,,,,,
161,PT10M43.00S,2022-03-13T02:40:14.1Z,2,REGULAR,2pt,Jump Shot,[],200752,92.9862023653088,32.1078431372549,1610612762,40,45,2022-03-13T02:48:18Z,1600000,-89.0,13.0,1,right,R. Gay 9' Jump Shot (2 PTS) (J. Butler 3 AST),"[200752, 1630215]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,9.05,Made,,,,,,,,2.0,,,,,,J. Butler,1630215.0,3.0,,
163,PT10M32.00S,2022-03-13T02:40:24.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,14.4053876478318,64.2156862745098,1610612758,40,45,2022-03-13T02:40:32Z,1620000,-71.0,83.0,1,left,MISS R. Holmes 10' floating Shot,[1626158],1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,10.92,Missed,,,,,,,,,,,,,,,,,,
164,PT10M28.00S,2022-03-13T02:40:28.7Z,2,REGULAR,rebound,defensive,[],200752,,,1610612762,40,45,2022-03-13T02:43:30Z,1630000,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,163.0,1.0,1.0,0.0,,,,,,,,,,,,,,
187,PT10M28.00S,2022-03-13T02:40:31.9Z,2,REGULAR,turnover,out-of-bounds,[],200752,,,1610612762,40,45,2022-03-13T02:43:36Z,1645000,,,0,,R. Gay lost ball out-of-bounds TURNOVER (1 TO),[200752],1610612762.0,UTA,lost ball,,,Gay,R. Gay,,,,,,,,,,,1.0,,,,200833.0,,,,,,,,,
167,PT10M28.00S,2022-03-13T02:40:39.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,40,45,2022-03-13T02:40:39Z,1660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M28.00S,2022-03-13T02:40:39.7Z,2,REGULAR,substitution,out,[],1629002,,,1610612758,40,45,2022-03-13T02:40:42Z,1670000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
169,PT10M28.00S,2022-03-13T02:40:39.7Z,2,REGULAR,substitution,in,[],203084,,,1610612758,40,45,2022-03-13T02:40:42Z,1680000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M25.00S,2022-03-13T02:41:07.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630558,20.318659658344284,43.38235294117647,1610612758,40,45,2022-03-13T02:43:25Z,1690000,33.0,138.0,1,left,MISS D. Mitchell 14' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,14.24,Missed,,,,,,,,,,,,,,,,,,
171,PT10M22.00S,2022-03-13T02:41:10.0Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,40,45,2022-03-13T02:41:14Z,1700000,,,0,,H. Whiteside REBOUND (Off:1 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,170.0,4.0,3.0,1.0,,,,,,,,,,,,,,
172,PT10M12.00S,2022-03-13T02:41:22.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,83.04862023653088,64.59099264705883,1610612762,42,45,2022-03-13T02:53:13Z,1710000,73.0,107.0,1,right,J. Clarkson 12' fadeaway Jump Shot (16 PTS),[203903],1610612762.0,UTA,fadeaway,,,Clarkson,J. Clarkson,,,,,12.94,Made,,,,,,,,16.0,,,,,,,,,,
173,PT09M56.00S,2022-03-13T02:41:37.4Z,2,REGULAR,turnover,out-of-bounds,[],1630558,,,1610612758,42,45,2022-03-13T02:41:47Z,1720000,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (1 TO),[1630558],1610612758.0,SAC,bad pass,,,Mitchell,D. Mitchell,,,,,,,,,,,1.0,,,,200833.0,,,,,,,,,
174,PT09M43.00S,2022-03-13T02:41:56.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],200752,94.43166885676742,14.215686274509803,1610612762,44,45,2022-03-13T02:42:01Z,1730000,-179.0,0.0,1,right,R. Gay 17' step back Jump Shot (4 PTS) (J. Butler 4 AST),"[200752, 1630215]",1610612762.0,UTA,step back,,,Gay,R. Gay,,,,,17.89,Made,,,,,,,,4.0,,,,,,J. Butler,1630215.0,4.0,,
176,PT09M25.00S,2022-03-13T02:42:14.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,10.988830486202366,51.9607843137255,1610612758,44,45,2022-03-13T02:42:18Z,1750000,-10.0,51.0,1,left,MISS R. Holmes floating Shot,[1626158],1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,5.17,Missed,,,,,,,,,,,,,,,,,,
177,PT09M24.00S,2022-03-13T02:42:15.6Z,2,REGULAR,rebound,offensive,[],203087,,,1610612758,44,45,2022-03-13T02:42:18Z,1760000,,,0,,J. Lamb REBOUND (Off:1 Def:0),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,176.0,1.0,0.0,1.0,,,,,,,,,,,,,,
178,PT09M23.00S,2022-03-13T02:42:17.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,5.469776609724048,95.58823529411765,1610612758,44,45,2022-03-13T02:42:22Z,1770000,-228.0,-1.0,1,left,MISS D. Mitchell 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,
179,PT09M20.00S,2022-03-13T02:42:20.5Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,44,45,2022-03-13T02:42:22Z,1780000,,,0,,H. Whiteside REBOUND (Off:1 Def:4),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,178.0,5.0,4.0,1.0,,,,,,,,,,,,,,
180,PT09M04.00S,2022-03-13T02:42:36.3Z,2,REGULAR,3pt,Jump Shot,[],1630215,71.04139290407359,13.725490196078432,1610612762,44,45,2022-03-13T02:42:41Z,1790000,-181.0,220.0,1,right,MISS J. Butler 28' 3PT,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,28.49,Missed,,,,,,,,,,,,,,,,,,
181,PT09M00.00S,2022-03-13T02:42:40.3Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,44,45,2022-03-13T02:42:41Z,1800000,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,180.0,2.0,2.0,0.0,,,,,,,,,,,,,,
