actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
48,PT07M55.00S,2021-11-27T02:16:11.4Z,1,REGULAR,rebound,defensive,[],202711,,,1610612762,10,10,2021-11-27T02:16:14Z,470000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,47.0,1.0,1.0,0.0,,,,,,,,,,,
49,PT07M44.00S,2021-11-27T02:16:22.5Z,1,REGULAR,3pt,Jump Shot,[],1628378,27.94021024967148,73.2843137254902,1610612762,10,10,2021-11-27T02:16:29Z,480000,-116.0,210.0,1,left,MISS D. Mitchell 24' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,24.02,Missed,,,,,,,,,,,,,,,,,,,
50,PT07M41.00S,2021-11-27T02:16:25.5Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,10,10,2021-11-27T02:16:29Z,490000,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,49.0,4.0,3.0,1.0,,,,,,,,,,,
51,PT07M31.00S,2021-11-27T02:16:35.3Z,1,REGULAR,3pt,Jump Shot,[],1627742,73.01248357424441,17.647058823529413,1610612740,10,10,2021-11-27T02:20:31Z,500000,-162.0,201.0,1,right,MISS B. Ingram 25' pullup 3PT,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,,
52,PT07M27.00S,2021-11-27T02:16:39.3Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,10,10,2021-11-27T02:16:44Z,510000,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,51.0,2.0,2.0,0.0,,,,,,,,,,,
53,PT07M07.00S,2021-11-27T02:16:58.8Z,1,REGULAR,3pt,Jump Shot,[],1628378,27.414586070959263,76.9607843137255,1610612762,10,10,2021-11-27T02:17:04Z,520000,-135.0,205.0,1,left,MISS D. Mitchell 24' step back 3PT,[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,24.55,Missed,,,,,,,,,,,,,,,,,,,
54,PT07M05.00S,2021-11-27T02:17:00.8Z,1,REGULAR,rebound,defensive,[],1628984,,,1610612740,10,10,2021-11-27T02:17:04Z,530000,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,,,,
56,PT07M00.00S,2021-11-27T02:17:15.2Z,1,REGULAR,foul,offensive,[],202685,,,1610612740,10,10,2021-11-27T02:17:21Z,550000,,,0,,J. Valanciunas offensive FOUL (1 PF),"[202685, 201144]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,1204.0,1.0,0.0,Conley,201144.0,,,,,,
58,PT07M00.00S,2021-11-27T02:17:15.2Z,1,REGULAR,turnover,offensive foul,[],202685,,,1610612740,10,10,2021-11-27T02:17:15Z,570000,,,0,,J. Valanciunas offensive foul TURNOVER (1 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,1204.0,,,,,,,1.0,,,
59,PT07M00.00S,2021-11-27T02:17:22.0Z,1,REGULAR,substitution,out,[],201144,,,1610612762,10,10,2021-11-27T02:17:31Z,580000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M00.00S,2021-11-27T02:17:22.0Z,1,REGULAR,substitution,out,[],203497,,,1610612762,10,10,2021-11-27T02:17:31Z,590000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M00.00S,2021-11-27T02:17:22.0Z,1,REGULAR,substitution,in,[],202355,,,1610612762,10,10,2021-11-27T02:17:31Z,600000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M00.00S,2021-11-27T02:17:22.0Z,1,REGULAR,substitution,in,[],204060,,,1610612762,10,10,2021-11-27T02:17:31Z,610000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M00.00S,2021-11-27T02:17:40.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,10,10,2021-11-27T02:17:40Z,620000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M53.00S,2021-11-27T02:20:45.8Z,1,REGULAR,foul,offensive,[],202355,,,1610612762,10,10,2021-11-27T02:20:55Z,630000,,,0,,H. Whiteside offensive FOUL (1 PF),"[202355, 1630529]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,202041.0,1.0,0.0,Jones,1630529.0,,,,,,
66,PT06M53.00S,2021-11-27T02:20:45.8Z,1,REGULAR,turnover,offensive foul,[],202355,,,1610612762,10,10,2021-11-27T02:20:55Z,650000,,,0,,H. Whiteside offensive foul TURNOVER (1 TO),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,203593.0,,,,,,,1.0,,,
67,PT06M34.00S,2021-11-27T02:21:16.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628984,75.64060446780552,37.00980392156863,1610612740,10,10,2021-11-27T02:21:21Z,660000,-65.0,176.0,1,right,MISS D. Graham 18' pullup Shot,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,18.81,Missed,,,,,,,,,,,,,,,,,,,
68,PT06M30.00S,2021-11-27T02:21:20.4Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612762,10,10,2021-11-27T02:21:21Z,670000,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,67.0,3.0,3.0,0.0,,,,,,,,,,,
69,PT06M25.00S,2021-11-27T02:21:26.0Z,1,REGULAR,turnover,out-of-bounds,[],202711,,,1610612762,10,10,2021-11-27T02:28:29Z,680000,,,0,,B. Bogdanovic lost ball out-of-bounds TURNOVER (1 TO),[202711],1610612762.0,UTA,lost ball,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,202041.0,,,,,,,1.0,,,
70,PT06M11.00S,2021-11-27T02:21:49.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,85.23324572930355,33.088235294117645,1610612740,10,10,2021-11-27T02:21:55Z,690000,-85.0,86.0,1,right,MISS B. Ingram 12' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,12.09,Missed,,,,,,,,,,,,,,,,,,,
71,PT06M06.00S,2021-11-27T02:21:54.0Z,1,REGULAR,rebound,defensive,[],204060,,,1610612762,10,10,2021-11-27T02:21:55Z,700000,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,
72,PT05M51.00S,2021-11-27T02:22:07.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,15.062417871222076,43.13725490196079,1610612762,12,10,2021-11-27T02:22:14Z,710000,34.0,89.0,1,left,B. Bogdanovic 9' step back Jump Shot (10 PTS),[202711],1610612762.0,UTA,step back,,,Bogdanovic,B. Bogdanovic,,,,,9.55,Made,10.0,,,,,,,,,,,,,,,,,,
73,PT05M37.00S,2021-11-27T02:22:22.1Z,1,REGULAR,turnover,lost ball,[],1628404,,,1610612740,12,10,2021-11-27T02:22:26Z,720000,,,0,,J. Hart lost ball TURNOVER (1 TO),"[1628404, 204060]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,1.0,Ingles,204060.0,
74,PT05M37.00S,2021-11-27T02:22:22.1Z,1,REGULAR,steal,,[],204060,,,1610612762,12,10,2021-11-27T02:22:24Z,730000,,,0,,J. Ingles STEAL (1 STL),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M33.00S,2021-11-27T02:22:28.2Z,1,REGULAR,turnover,lost ball,[],1626220,,,1610612762,12,10,2021-11-27T02:22:49Z,740000,,,0,,R. O'Neale lost ball TURNOVER (1 TO),"[1626220, 1630529]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,1.0,Jones,1630529.0,
76,PT05M33.00S,2021-11-27T02:22:28.2Z,1,REGULAR,steal,,[],1630529,,,1610612740,12,10,2021-11-27T02:22:49Z,750000,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M33.00S,2021-11-27T02:22:34.3Z,1,REGULAR,foul,personal,[],202711,,,1610612740,12,10,2021-11-27T02:22:47Z,760000,,,0,,B. Bogdanovic take personal FOUL (1 PF),"[202711, 1628404]",1610612762.0,UTA,take,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,203593.0,1.0,0.0,Hart,1628404.0,,,,,,
79,PT05M08.00S,2021-11-27T02:23:10.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628404,77.08607095926413,76.22549019607843,1610612740,12,10,2021-11-27T02:23:16Z,780000,131.0,163.0,1,right,MISS J. Hart 20' pullup Shot,[1628404],1610612740.0,NOP,pullup,,,Hart,J. Hart,,,,,20.91,Missed,,,,,,,,,,,,,,,,,,,
80,PT05M07.00S,2021-11-27T02:23:11.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,12,10,2021-11-27T02:23:16Z,790000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,
81,PT05M07.00S,2021-11-27T02:23:12.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612740,12,10,2021-11-27T02:23:28Z,800000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,1204.0,,,,,,,,,,
82,PT04M59.00S,2021-11-27T02:23:41.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202711,33.065045992115635,59.31372549019608,1610612762,15,10,2021-11-27T02:23:46Z,810000,-47.0,258.0,1,left,B. Bogdanovic 26' 3PT  (13 PTS) (D. Mitchell 1 AST),"[202711, 1628378]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,26.25,Made,13.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,,,,,
84,PT04M47.00S,2021-11-27T02:23:54.3Z,1,REGULAR,2pt,Jump Shot,[],1627742,77.7431011826544,49.50980392156863,1610612740,15,10,2021-11-27T02:24:01Z,830000,-2.0,157.0,1,right,MISS B. Ingram 15' Jump Shot,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,15.67,Missed,,,,,,,,,,,,,,,,,,,
85,PT04M42.00S,2021-11-27T02:23:59.3Z,1,REGULAR,rebound,defensive,[],204060,,,1610612762,15,10,2021-11-27T02:24:01Z,840000,,,0,,J. Ingles REBOUND (Off:0 Def:2),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,84.0,2.0,2.0,0.0,,,,,,,,,,,
86,PT04M31.00S,2021-11-27T02:24:08.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,12.828515111695138,63.48039215686274,1610612762,15,10,2021-11-27T02:24:14Z,850000,-67.0,68.0,1,left,MISS D. Mitchell 9' step back Shot,[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,9.58,Missed,,,,,,,,,,,,,,,,,,,
87,PT04M29.00S,2021-11-27T02:24:10.8Z,1,REGULAR,rebound,offensive,[],202355,,,1610612762,15,10,2021-11-27T02:24:14Z,860000,,,0,,H. Whiteside REBOUND (Off:1 Def:0),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,86.0,1.0,0.0,1.0,,,,,,,,,,,
