actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-01-20T02:10:23.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-01-20T02:10:23Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2022-01-20T02:10:27.1Z,1,REGULAR,jumpball,recovered,[],1630256,,,1610612745,0,0,2022-01-20T02:10:27Z,40000,,,0,,Jump Ball C. Wood vs. R. Gobert: Tip to J. Tate,"[1630256, 1626174, 203497]",1610612745.0,HOU,startperiod,J. Tate,1630256.0,Tate,J. Tate,Wood,1626174.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M54.00S,2022-01-20T02:10:28.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,9.674770039421814,58.08823529411765,1610612745,0,0,2022-01-20T02:10:36Z,70000,-40.0,38.0,1,left,MISS J. Tate driving Layup,[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,5.57,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M51.00S,2022-01-20T02:10:32.5Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612762,0,0,2022-01-20T02:10:32Z,80000,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
74,PT11M36.00S,2022-01-20T02:10:39.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,85.72601839684626,51.470588235294116,1610612762,0,0,2022-01-20T02:23:24Z,90000,7.0,82.0,1,right,MISS B. Bogdanovic 8' turnaround Shot,[202711],1610612762.0,UTA,turnaround,,,Bogdanovic,B. Bogdanovic,,,,,8.2,Missed,,,,,,,,,,,,,,,,,,,
75,PT11M33.00S,2022-01-20T02:10:42.1Z,1,REGULAR,rebound,offensive,[],203497,,,1610612762,0,0,2022-01-20T02:21:08Z,95000,,,0,,R. Gobert REBOUND (Off:1 Def:0),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,74.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
10,PT11M32.00S,2022-01-20T02:10:49.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,87.72996057818659,48.529411764705884,1610612762,2,0,2022-01-20T02:20:46Z,100000,-7.0,63.0,1,right,R. Gobert 6' Layup (2 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,6.32,Made,,,,,2.0,,,,,,,,,,,,,,
12,PT11M15.00S,2022-01-20T02:11:10.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,2,0,2022-01-20T02:11:10Z,120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,PT11M07.00S,2022-01-20T02:11:24.7Z,1,REGULAR,3pt,Jump Shot,[],1630256,32.802233902759525,50.98039215686274,1610612745,2,3,2022-01-20T02:11:29Z,130000,-5.0,256.0,1,left,J. Tate 25' 3PT  (3 PTS) (K. Porter Jr. 1 AST),"[1630256, 1629645]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,25.58,Made,,,,,3.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,,,
15,PT10M48.00S,2022-01-20T02:11:42.7Z,1,REGULAR,3pt,Jump Shot,[],202711,87.72996057818659,4.411764705882353,1610612762,2,3,2022-01-20T02:11:48Z,150000,-228.0,63.0,1,right,MISS B. Bogdanovic 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,23.64,Missed,,,,,,,,,,,,,,,,,,,
