actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
18,PT10M56.00S,2022-04-09T01:41:55.8Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,0,0,2022-04-09T01:41:58Z,180000,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
19,PT10M52.00S,2022-04-09T01:41:59.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",101108,80.89684625492772,34.55882352941176,1610612756,0,2,2022-04-09T01:42:07Z,190000,-77.0,127.0,1,right,C. Paul 14' pullup Jump Shot (2 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,14.87,Made,,,,,,,2.0,,,,,,,,,,,,
20,PT10M32.00S,2022-04-09T01:42:20.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,7.5722733245729295,49.26470588235294,1610612762,0,2,2022-04-09T01:42:24Z,200000,4.0,19.0,1,left,MISS R. Gobert DUNK,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,1.91,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M29.00S,2022-04-09T01:42:23.1Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,0,2,2022-04-09T01:46:05Z,220000,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
23,PT10M28.00S,2022-04-09T01:42:25.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,92.72339027595268,54.166666666666664,1610612756,0,4,2022-04-09T01:46:01Z,230000,21.0,16.0,1,right,M. Bridges running Layup (2 PTS) (C. Paul 1 AST),"[1628969, 101108]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,2.62,Made,,,,,,,2.0,C. Paul,101108.0,1.0,,,,,,,,,
25,PT10M28.00S,2022-04-09T01:42:28.1Z,1,REGULAR,foul,personal,['1freethrow'],1626220,,,1610612756,0,4,2022-04-09T01:42:34Z,250000,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Bridges 1 FT),"[1626220, 1628969]",1610612762.0,UTA,shooting,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Bridges,1628969.0,,,,
27,PT10M28.00S,2022-04-09T01:43:01.9Z,1,REGULAR,freethrow,1 of 1,[],1628969,,,1610612756,0,5,2022-04-09T01:43:01Z,270000,,,0,,M. Bridges Free Throw 1 of 1 (3 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
28,PT10M10.00S,2022-04-09T01:43:23.3Z,1,REGULAR,turnover,lost ball,[],203497,,,1610612762,0,5,2022-04-09T01:43:27Z,280000,,,0,,R. Gobert lost ball TURNOVER (1 TO),"[203497, 203109]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,1.0,Crowder,203109.0,
29,PT10M10.00S,2022-04-09T01:43:23.3Z,1,REGULAR,steal,,[],203109,,,1610612756,0,5,2022-04-09T01:43:25Z,290000,,,0,,J. Crowder STEAL (1 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT10M01.00S,2022-04-09T01:43:32.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629028,92.32917214191852,77.94117647058823,1610612756,0,5,2022-04-09T01:43:38Z,300000,140.0,20.0,1,right,MISS D. Ayton 14' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,14.11,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M59.00S,2022-04-09T01:43:34.4Z,1,REGULAR,rebound,defensive,[],202711,,,1610612762,0,5,2022-04-09T01:43:38Z,310000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
32,PT09M55.00S,2022-04-09T01:43:38.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201144,16.376478318002626,94.11764705882352,1610612762,0,5,2022-04-09T01:43:44Z,320000,-221.0,101.0,1,left,MISS M. Conley 24' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,24.28,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M52.00S,2022-04-09T01:43:41.3Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,0,5,2022-04-09T01:43:44Z,330000,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
34,PT09M41.00S,2022-04-09T01:43:52.2Z,1,REGULAR,3pt,Jump Shot,[],1629028,67.09921156373193,43.872549019607845,1610612756,0,5,2022-04-09T01:43:59Z,340000,-31.0,257.0,1,right,MISS D. Ayton 25' 3PT,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
35,PT09M38.00S,2022-04-09T01:43:55.2Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612756,0,5,2022-04-09T01:58:14Z,350000,,,0,,D. Ayton REBOUND (Off:1 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,34.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
36,PT09M34.00S,2022-04-09T01:43:59.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,73.40670170827858,7.352941176470589,1610612756,0,5,2022-04-09T01:44:05Z,360000,-213.0,197.0,1,right,MISS D. Booker 29' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,29.06,Missed,,,,,,,,,,,,,,,,,,,
37,PT09M31.00S,2022-04-09T01:44:02.9Z,1,REGULAR,rebound,defensive,[],202711,,,1610612762,0,5,2022-04-09T01:44:05Z,370000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
38,PT09M22.00S,2022-04-09T01:44:12.1Z,1,REGULAR,turnover,bad pass,[],203497,,,1610612762,0,5,2022-04-09T01:44:16Z,380000,,,0,,R. Gobert bad pass TURNOVER (2 TO),"[203497, 1629028]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,2.0,Ayton,1629028.0,
39,PT09M22.00S,2022-04-09T01:44:12.1Z,1,REGULAR,steal,,[],1629028,,,1610612756,0,5,2022-04-09T01:44:13Z,390000,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT09M17.00S,2022-04-09T01:44:17.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628969,91.40932982917214,49.26470588235294,1610612756,0,7,2022-04-09T01:44:38Z,400000,-4.0,28.0,1,right,M. Bridges running finger roll Layup (5 PTS) (C. Paul 2 AST),"[1628969, 101108]",1610612756.0,PHX,running finger roll,,,Bridges,M. Bridges,,,,,2.85,Made,,,,,,,5.0,C. Paul,101108.0,2.0,,,,,,,,,
42,PT09M17.00S,2022-04-09T01:44:21.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,0,7,2022-04-09T01:44:21Z,420000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M55.00S,2022-04-09T01:47:37.2Z,1,REGULAR,2pt,Jump Shot,[],1628378,25.18068331143233,27.205882352941174,1610612762,0,7,2022-04-09T01:47:42Z,430000,114.0,184.0,1,left,MISS D. Mitchell 21' step back Shot,[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,21.66,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M52.00S,2022-04-09T01:47:40.2Z,1,REGULAR,rebound,defensive,[],203109,,,1610612756,0,7,2022-04-09T01:47:42Z,440000,,,0,,J. Crowder REBOUND (Off:0 Def:1),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
45,PT08M47.00S,2022-04-09T01:47:43.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626164,92.19776609724047,55.14705882352941,1610612756,0,9,2022-04-09T01:51:51Z,450000,26.0,21.0,1,right,D. Booker running Layup (2 PTS) (C. Paul 3 AST),"[1626164, 101108]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,3.31,Made,,,,,,,2.0,C. Paul,101108.0,3.0,,,,,,,,,
47,PT08M31.00S,2022-04-09T01:48:00.2Z,1,REGULAR,3pt,Jump Shot,[],1628378,28.465834428383708,75.24509803921569,1610612762,0,9,2022-04-09T01:48:05Z,470000,-126.0,215.0,1,left,MISS D. Mitchell 24' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
48,PT08M28.00S,2022-04-09T01:48:03.2Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,0,9,2022-04-09T01:48:05Z,480000,,,0,,D. Ayton REBOUND (Off:1 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,47.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
49,PT08M21.00S,2022-04-09T01:48:09.7Z,1,REGULAR,2pt,Jump Shot,[],1626164,94.43166885676742,12.009803921568627,1610612756,0,9,2022-04-09T01:48:16Z,490000,-190.0,0.0,1,right,MISS D. Booker 19' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,19.0,Missed,,,,,,,,,,,,,,,,,,,
50,PT08M19.00S,2022-04-09T01:48:11.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,0,9,2022-04-09T01:48:16Z,500000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,
51,PT08M19.00S,2022-04-09T01:48:15.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,0,9,2022-04-09T01:48:15Z,510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M08.00S,2022-04-09T01:48:33.0Z,1,REGULAR,3pt,Jump Shot,[],201144,30.831143232588698,63.23529411764706,1610612762,0,9,2022-04-09T01:48:38Z,520000,-66.0,237.0,1,left,MISS M. Conley 24' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,24.64,Missed,,,,,,,,,,,,,,,,,,,
53,PT08M06.00S,2022-04-09T01:48:35.0Z,1,REGULAR,rebound,defensive,[],203109,,,1610612756,0,9,2022-04-09T01:48:38Z,530000,,,0,,J. Crowder REBOUND (Off:0 Def:2),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
54,PT07M49.00S,2022-04-09T01:48:54.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,0,9,2022-04-09T01:48:54Z,540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M45.00S,2022-04-09T01:49:08.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.85479632063075,54.41176470588235,1610612756,0,11,2022-04-09T01:49:12Z,550000,22.0,15.0,1,right,D. Booker Layup (4 PTS) (C. Paul 4 AST),"[1626164, 101108]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,2.65,Made,,,,,,,4.0,C. Paul,101108.0,4.0,,,,,,,,,
57,PT07M32.00S,2022-04-09T01:49:22.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202711,9.806176084099869,46.32352941176471,1610612762,2,11,2022-04-09T01:49:29Z,570000,18.0,40.0,1,left,B. Bogdanovic driving Hook (2 PTS) (M. Conley 1 AST),"[202711, 201144]",1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,4.38,Made,,,,,,,2.0,M. Conley,201144.0,1.0,,,,,,,,,
59,PT07M20.00S,2022-04-09T01:49:33.3Z,1,REGULAR,2pt,Jump Shot,[],1626164,83.65637319316689,73.0392156862745,1610612756,2,13,2022-04-09T01:49:40Z,590000,115.0,101.0,1,right,D. Booker 15' fadeaway Jump Shot (6 PTS),[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,15.33,Made,,,,,,,6.0,,,,,,,,,,,,
60,PT07M06.00S,2022-04-09T01:49:47.6Z,1,REGULAR,3pt,Jump Shot,[],1628378,25.706307490144546,14.950980392156863,1610612762,2,13,2022-04-09T01:49:53Z,600000,175.0,189.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
61,PT07M04.00S,2022-04-09T01:49:49.6Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,2,13,2022-04-09T01:49:53Z,610000,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,60.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
62,PT06M57.00S,2022-04-09T01:49:57.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,81.2910643889619,39.950980392156865,1610612756,2,15,2022-04-09T01:50:02Z,620000,-50.0,123.0,1,right,C. Paul 13' driving floating Jump Shot (4 PTS),[101108],1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,13.32,Made,,,,,,,4.0,,,,,,,,,,,,
63,PT06M44.00S,2022-04-09T01:50:09.6Z,1,REGULAR,3pt,Jump Shot,[],1628378,6.652431011826544,3.1862745098039214,1610612762,5,15,2022-04-09T01:50:15Z,630000,234.0,10.0,1,left,D. Mitchell 3PT  (3 PTS) (R. O'Neale 1 AST),"[1628378, 1626220]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,23.43,Made,,,,,,,3.0,R. O'Neale,1626220.0,1.0,,,,,,,,,
65,PT06M24.00S,2022-04-09T01:50:30.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,90.22667542706965,54.166666666666664,1610612756,5,15,2022-04-09T01:50:34Z,650000,21.0,39.0,1,right,MISS M. Bridges driving Layup,[1628969],1610612756.0,PHX,driving,,,Bridges,M. Bridges,,,,,4.46,Missed,,,,,,,,,,,,,,,,,,,
66,PT06M23.00S,2022-04-09T01:50:31.0Z,1,REGULAR,rebound,defensive,[],202711,,,1610612762,5,15,2022-04-09T01:50:34Z,660000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:3),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,65.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
67,PT06M18.00S,2022-04-09T01:50:35.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202711,29.25427069645204,26.225490196078432,1610612762,8,15,2022-04-09T01:50:41Z,670000,119.0,222.0,1,left,B. Bogdanovic 25' 3PT pullup (5 PTS),[202711],1610612762.0,UTA,pullup,,,Bogdanovic,B. Bogdanovic,,,,,25.23,Made,,,,,,,5.0,,,,,,,,,,,,
68,PT05M48.00S,2022-04-09T01:51:07.0Z,1,REGULAR,3pt,Jump Shot,[],203109,69.33311432325887,69.11764705882352,1610612756,8,18,2022-04-09T01:55:37Z,680000,96.0,236.0,1,right,J. Crowder 25' 3PT step back (3 PTS),[203109],1610612756.0,PHX,step back,,,Crowder,J. Crowder,,,,,25.44,Made,,,,,,,3.0,,,,,,,,,,,,
69,PT05M33.00S,2022-04-09T01:51:19.9Z,1,REGULAR,2pt,Jump Shot,[],1628378,24.26084099868594,31.61764705882353,1610612762,8,18,2022-04-09T01:51:24Z,690000,92.0,176.0,1,left,MISS D. Mitchell 19' pullup Shot,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,19.82,Missed,,,,,,,,,,,,,,,,,,,
70,PT05M32.00S,2022-04-09T01:51:20.9Z,1,REGULAR,rebound,defensive,[],101108,,,1610612756,8,18,2022-04-09T01:51:24Z,700000,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,69.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
71,PT05M15.00S,2022-04-09T01:51:38.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,82.7365308804205,55.14705882352941,1610612756,8,20,2022-04-09T01:51:42Z,710000,26.0,110.0,1,right,D. Booker 11' floating Jump Shot (8 PTS),[1626164],1610612756.0,PHX,floating,,,Booker,D. Booker,,,,,11.28,Made,,,,,,,8.0,,,,,,,,,,,,
72,PT05M01.00S,2022-04-09T01:51:52.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201144,9.543363994743759,59.55882352941176,1610612762,8,20,2022-04-09T01:56:59Z,720000,-48.0,37.0,1,left,MISS M. Conley 6' driving Layup,[201144],1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,6.06,Missed,,,,,,,,,,,,,,,,,,,
73,PT05M00.00S,2022-04-09T01:51:53.0Z,1,REGULAR,rebound,offensive,[],203497,,,1610612762,8,20,2022-04-09T01:51:57Z,730000,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,72.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
75,PT04M53.00S,2022-04-09T01:52:00.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202711,16.376478318002626,33.33333333333333,1610612762,10,20,2022-04-09T01:52:05Z,740000,83.0,101.0,1,left,B. Bogdanovic 13' pullup Jump Shot (7 PTS) (R. Gobert 1 AST),"[202711, 203497]",1610612762.0,UTA,pullup,,,Bogdanovic,B. Bogdanovic,,,,,13.12,Made,,,,,,,7.0,R. Gobert,203497.0,1.0,,,,,,,,,
76,PT04M42.00S,2022-04-09T01:52:11.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,81.68528252299606,60.5392156862745,1610612756,10,22,2022-04-09T01:52:18Z,750000,53.0,120.0,1,right,D. Ayton 13' floating Jump Shot (2 PTS) (C. Paul 5 AST),"[1629028, 101108]",1610612756.0,PHX,floating,,,Ayton,D. Ayton,,,,,13.08,Made,,,,,,,2.0,C. Paul,101108.0,5.0,,,,,,,,,
78,PT04M18.00S,2022-04-09T01:52:35.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,7.178055190538765,43.627450980392155,1610612762,12,22,2022-04-09T01:52:41Z,770000,32.0,15.0,1,left,R. Gobert cutting Layup (2 PTS) (M. Conley 2 AST),"[203497, 201144]",1610612762.0,UTA,cutting,,,Gobert,R. Gobert,,,,,3.53,Made,,,,,,,2.0,M. Conley,201144.0,2.0,,,,,,,,,
80,PT04M08.00S,2022-04-09T01:52:49.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,12,22,2022-04-09T01:52:49Z,790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M08.00S,2022-04-09T01:52:50.2Z,1,REGULAR,substitution,out,[],202711,,,1610612756,12,22,2022-04-09T01:53:01Z,800000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M08.00S,2022-04-09T01:52:50.2Z,1,REGULAR,substitution,out,[],201144,,,1610612756,12,22,2022-04-09T01:53:01Z,810000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M08.00S,2022-04-09T01:52:50.2Z,1,REGULAR,substitution,out,[],203497,,,1610612756,12,22,2022-04-09T01:53:01Z,820000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M08.00S,2022-04-09T01:52:50.2Z,1,REGULAR,substitution,in,[],202355,,,1610612756,12,22,2022-04-09T01:53:01Z,830000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M08.00S,2022-04-09T01:52:50.2Z,1,REGULAR,substitution,in,[],1627863,,,1610612756,12,22,2022-04-09T01:53:01Z,840000,,,0,,SUB in: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M08.00S,2022-04-09T01:52:50.2Z,1,REGULAR,substitution,in,[],203903,,,1610612756,12,22,2022-04-09T01:53:01Z,850000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M06.00S,2022-04-09T01:53:15.8Z,1,REGULAR,2pt,Jump Shot,[],1629028,84.31340341655716,30.637254901960787,1610612756,12,22,2022-04-09T01:53:21Z,860000,-97.0,95.0,1,right,MISS D. Ayton 13' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,13.56,Missed,,,,,,,,,,,,,,,,,,,
