actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
18,PT10M19.00S,2022-03-19T01:11:57.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202704,92.32917214191852,41.66666666666667,1610612746,7,2,2022-03-19T01:12:03Z,180000,-42.0,20.0,1,right,MISS R. Jackson driving Layup,[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,4.61,Missed,,,,,,,,,,,,,,,,,,
19,PT10M16.00S,2022-03-19T01:12:00.6Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,7,2,2022-03-19T01:12:03Z,190000,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,18.0,2.0,2.0,0.0,,,,,,,,,,,,,,
20,PT10M04.00S,2022-03-19T01:12:11.0Z,1,REGULAR,3pt,Jump Shot,[],1626220,15.850854139290407,94.36274509803921,1610612762,10,2,2022-03-19T01:12:16Z,200000,-222.0,96.0,1,left,R. O'Neale 24' 3PT  (3 PTS) (M. Conley 1 AST),"[1626220, 201144]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,24.19,Made,,,,,3.0,M. Conley,201144.0,1.0,,,,,,,,,,
22,PT10M03.00S,2022-03-19T01:12:16.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,10,2,2022-03-19T01:12:16Z,220000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,PT09M48.00S,2022-03-19T01:15:23.6Z,1,REGULAR,2pt,Jump Shot,[],202694,80.1084099868594,29.411764705882355,1610612746,10,2,2022-03-19T01:15:28Z,230000,-103.0,134.0,1,right,MISS M. Morris Sr. 16' step back Shot,[202694],1610612746.0,LAC,step back,,,Morris Sr.,M. Morris Sr.,,,,,16.93,Missed,,,,,,,,,,,,,,,,,,
24,PT09M46.00S,2022-03-19T01:15:25.6Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,10,2,2022-03-19T01:15:28Z,240000,,,0,,I. Zubac REBOUND (Off:1 Def:0),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,23.0,1.0,0.0,1.0,,,,,,,,,,,,,,
25,PT09M44.00S,2022-03-19T01:15:27.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627826,87.20433639947439,47.30392156862745,1610612746,10,4,2022-03-19T01:15:33Z,250000,-13.0,68.0,1,right,I. Zubac 6' turnaround Hook (2 PTS),[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,6.91,Made,,,,,2.0,,,,,,,,,,,,,
26,PT09M25.00S,2022-03-19T01:15:45.8Z,1,REGULAR,3pt,Jump Shot,[],1629638,4.5499342969776615,96.07843137254902,1610612762,10,4,2022-03-19T01:15:51Z,260000,-230.0,-10.0,1,left,MISS N. Alexander-Walker 3PT,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,23.06,Missed,,,,,,,,,,,,,,,,,,
27,PT09M23.00S,2022-03-19T01:15:47.8Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,10,4,2022-03-19T01:15:51Z,270000,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,26.0,2.0,1.0,1.0,,,,,,,,,,,,,,
28,PT09M18.00S,2022-03-19T01:15:54.1Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1629599,86.41590013140605,31.127450980392158,1610612746,10,4,2022-03-19T01:16:02Z,280000,-94.0,75.0,1,right,MISS A. Coffey 12' pullup Shot,[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,12.07,Missed,,,,,,,,,,,,,,,,,,
29,PT09M14.00S,2022-03-19T01:15:58.1Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612762,10,4,2022-03-19T01:16:02Z,290000,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT08M59.00S,2022-03-19T01:16:12.4Z,1,REGULAR,3pt,Jump Shot,[],1629638,15.588042049934298,95.34313725490196,1610612762,13,4,2022-03-19T01:16:17Z,300000,-227.0,94.0,1,left,N. Alexander-Walker 24' 3PT  (5 PTS) (J. Hernangomez 1 AST),"[1629638, 1627823]",1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,24.54,Made,,,,,5.0,J. Hernangomez,1627823.0,1.0,,,,,,,,,,
32,PT08M39.00S,2022-03-19T01:16:33.2Z,1,REGULAR,turnover,bad pass,[],202694,,,1610612746,13,4,2022-03-19T01:16:37Z,320000,,,0,,M. Morris Sr. bad pass TURNOVER (1 TO),"[202694, 1626220]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,1.0,O'Neale,1626220.0,,,,,,,
33,PT08M39.00S,2022-03-19T01:16:33.2Z,1,REGULAR,steal,,[],1626220,,,1610612762,13,4,2022-03-19T01:16:34Z,330000,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
34,PT08M32.00S,2022-03-19T01:16:39.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201144,5.075558475689881,1.715686274509804,1610612762,13,4,2022-03-19T01:16:45Z,340000,241.0,-5.0,1,left,MISS M. Conley 24' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,24.14,Missed,,,,,,,,,,,,,,,,,,
35,PT08M28.00S,2022-03-19T01:16:43.6Z,1,REGULAR,rebound,offensive,[],203497,,,1610612762,13,4,2022-03-19T01:16:45Z,350000,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,34.0,3.0,2.0,1.0,,,,,,,,,,,,,,
36,PT08M28.00S,2022-03-19T01:16:43.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203497,5.590000152587891,50.0,1610612762,15,4,2022-03-19T01:16:43Z,360000,0.0,0.0,1,left,R. Gobert tip Layup (2 PTS),[203497],1610612762.0,UTA,tip,,,Gobert,R. Gobert,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,
37,PT08M11.00S,2022-03-19T01:16:59.8Z,1,REGULAR,2pt,Jump Shot,[],202704,78.26872536136662,72.79411764705883,1610612746,15,4,2022-03-19T01:17:04Z,370000,114.0,152.0,1,right,MISS R. Jackson 18' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,18.98,Missed,,,,,,,,,,,,,,,,,,
38,PT08M09.00S,2022-03-19T01:17:01.8Z,1,REGULAR,rebound,defensive,[],201144,,,1610612762,15,4,2022-03-19T01:17:04Z,380000,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT07M54.00S,2022-03-19T01:17:17.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,7.178055190538765,54.41176470588235,1610612762,17,4,2022-03-19T01:17:23Z,390000,-22.0,15.0,1,left,N. Alexander-Walker driving Layup (7 PTS),[1629638],1610612762.0,UTA,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,2.67,Made,,,,,7.0,,,,,,,,,,,,,
40,PT07M37.00S,2022-03-19T01:17:34.2Z,1,REGULAR,3pt,Jump Shot,[],202704,72.7496714848883,16.911764705882355,1610612746,17,4,2022-03-19T01:17:39Z,400000,-165.0,204.0,1,right,MISS R. Jackson 26' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,
41,PT07M34.00S,2022-03-19T01:17:37.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,17,4,2022-03-19T01:17:39Z,410000,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,40.0,4.0,3.0,1.0,,,,,,,,,,,,,,
42,PT07M25.00S,2022-03-19T01:17:46.9Z,1,REGULAR,3pt,Jump Shot,[],1627823,5.601182654402102,94.36274509803921,1610612762,17,4,2022-03-19T01:17:52Z,420000,-222.0,0.0,1,left,MISS J. Hernangomez 3PT,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,22.18,Missed,,,,,,,,,,,,,,,,,,
43,PT07M22.00S,2022-03-19T01:17:49.9Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,17,4,2022-03-19T01:17:52Z,430000,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,
44,PT07M15.00S,2022-03-19T01:17:57.1Z,1,REGULAR,3pt,Jump Shot,[],202704,77.61169513797634,6.862745098039216,1610612746,17,7,2022-03-19T01:18:02Z,440000,-216.0,158.0,1,right,R. Jackson 26' 3PT  (3 PTS) (M. Morris Sr. 1 AST),"[202704, 202694]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,26.74,Made,,,,,3.0,M. Morris Sr.,202694.0,1.0,,,,,,,,,,
46,PT06M51.00S,2022-03-19T01:18:20.5Z,1,REGULAR,3pt,Jump Shot,[],1626220,11.383048620236531,3.431372549019608,1610612762,17,7,2022-03-19T01:18:26Z,460000,233.0,55.0,1,left,MISS R. O'Neale 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,23.91,Missed,,,,,,,,,,,,,,,,,,
47,PT06M47.00S,2022-03-19T01:18:24.5Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,17,7,2022-03-19T01:18:26Z,470000,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,46.0,3.0,2.0,1.0,,,,,,,,,,,,,,
48,PT06M29.00S,2022-03-19T01:18:43.0Z,1,REGULAR,foul,personal,['2freethrow'],201144,,,1610612746,17,7,2022-03-19T01:18:50Z,480000,,,0,,M. Conley shooting personal FOUL (1 PF) (Morris Sr. 2 FT),"[201144, 202694]",1610612762.0,UTA,shooting,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,203177.0,1.0,0.0,Morris Sr.,202694.0,,
50,PT06M29.00S,2022-03-19T01:19:24.0Z,1,REGULAR,freethrow,1 of 2,[],202694,,,1610612746,17,8,2022-03-19T01:19:24Z,500000,,,0,,M. Morris Sr. Free Throw 1 of 2 (3 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
51,PT06M29.00S,2022-03-19T01:19:24.8Z,1,REGULAR,substitution,out,[],201144,,,1610612746,17,8,2022-03-19T01:19:37Z,510000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
52,PT06M29.00S,2022-03-19T01:19:24.8Z,1,REGULAR,substitution,out,[],1627823,,,1610612746,17,8,2022-03-19T01:19:37Z,520000,,,0,,SUB out: J. Hernangomez,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M29.00S,2022-03-19T01:19:24.8Z,1,REGULAR,substitution,in,[],203903,,,1610612746,17,8,2022-03-19T01:19:37Z,530000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M29.00S,2022-03-19T01:19:24.8Z,1,REGULAR,substitution,in,[],1630215,,,1610612746,17,8,2022-03-19T01:19:37Z,540000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M29.00S,2022-03-19T01:19:51.6Z,1,REGULAR,freethrow,2 of 2,[],202694,,,1610612746,17,9,2022-03-19T01:19:51Z,550000,,,0,,M. Morris Sr. Free Throw 2 of 2 (4 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
56,PT06M17.00S,2022-03-19T01:20:06.2Z,1,REGULAR,3pt,Jump Shot,[],1626220,3.892904073587385,3.6764705882352944,1610612762,17,9,2022-03-19T01:20:12Z,560000,232.0,-16.0,1,left,MISS R. O'Neale 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,23.21,Missed,,,,,,,,,,,,,,,,,,
57,PT06M14.00S,2022-03-19T01:20:09.2Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,17,9,2022-03-19T01:20:12Z,570000,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
58,PT06M06.00S,2022-03-19T01:20:17.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202704,93.9060446780552,45.83333333333333,1610612746,17,11,2022-03-19T01:20:21Z,580000,-21.0,5.0,1,right,R. Jackson driving Layup (5 PTS),[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,2.13,Made,,,,,5.0,,,,,,,,,,,,,
59,PT05M52.00S,2022-03-19T01:20:30.5Z,1,REGULAR,3pt,Jump Shot,[],1626220,24.655059132720105,9.313725490196079,1610612762,17,11,2022-03-19T01:20:36Z,590000,203.0,179.0,1,left,MISS R. O'Neale 27' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,27.11,Missed,,,,,,,,,,,,,,,,,,
60,PT05M50.00S,2022-03-19T01:20:32.5Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,17,11,2022-03-19T01:20:36Z,600000,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,
61,PT05M39.00S,2022-03-19T01:20:43.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,88.25558475689881,49.754901960784316,1610612746,17,11,2022-03-19T01:20:50Z,610000,-1.0,58.0,1,right,MISS I. Zubac Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,5.79,Missed,,,,,,,,,,,,,,,,,,
62,PT05M38.00S,2022-03-19T01:20:44.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,17,11,2022-03-19T01:20:50Z,620000,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,61.0,5.0,4.0,1.0,,,,,,,,,,,,,,
82,PT05M28.00S,2022-03-19T01:20:58.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,11.777266754270697,42.8921568627451,1610612762,17,11,2022-03-19T01:23:15Z,635000,36.0,58.0,1,left,MISS J. Clarkson 6' driving floating Shot,[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,6.82,Missed,,,,,,,,,,,,,,,,,,
83,PT05M28.00S,2022-03-19T01:20:58.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,17,11,2022-03-19T01:23:15Z,637500,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,,
98,PT05M28.00S,2022-03-19T01:20:59.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,17,11,2022-03-19T01:25:11Z,638750,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M28.00S,2022-03-19T01:21:00.0Z,1,REGULAR,substitution,out,[],1629638,,,1610612762,17,11,2022-03-19T01:21:18Z,640000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M28.00S,2022-03-19T01:21:00.0Z,1,REGULAR,substitution,out,[],203497,,,1610612762,17,11,2022-03-19T01:21:18Z,650000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M28.00S,2022-03-19T01:21:00.0Z,1,REGULAR,substitution,out,[],1629599,,,1610612762,17,11,2022-03-19T01:21:18Z,660000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M28.00S,2022-03-19T01:21:00.0Z,1,REGULAR,substitution,in,[],200752,,,1610612762,17,11,2022-03-19T01:21:18Z,670000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M28.00S,2022-03-19T01:21:00.0Z,1,REGULAR,substitution,in,[],1629672,,,1610612762,17,11,2022-03-19T01:21:18Z,680000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M28.00S,2022-03-19T01:21:00.0Z,1,REGULAR,substitution,in,[],1628379,,,1610612762,17,11,2022-03-19T01:21:18Z,690000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M19.00S,2022-03-19T01:21:39.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629672,6.389618922470433,53.431372549019606,1610612762,19,11,2022-03-19T01:23:23Z,700000,-17.0,8.0,1,left,E. Paschall driving Layup (2 PTS) (R. Gay 1 AST),"[1629672, 200752]",1610612762.0,UTA,driving,,,Paschall,E. Paschall,,,,,1.88,Made,,,,,2.0,R. Gay,200752.0,1.0,,,,,,,,,,
72,PT05M03.00S,2022-03-19T01:21:55.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201587,92.32917214191852,53.18627450980392,1610612746,19,13,2022-03-19T01:21:59Z,720000,16.0,20.0,1,right,N. Batum Layup (2 PTS) (R. Jackson 1 AST),"[201587, 202704]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,2.52,Made,,,,,2.0,R. Jackson,202704.0,1.0,,,,,,,,,,
74,PT04M45.00S,2022-03-19T01:22:13.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629672,16.90210249671485,51.470588235294116,1610612762,21,13,2022-03-19T01:22:21Z,740000,-7.0,106.0,1,left,E. Paschall 10' bank Jump Shot (4 PTS) (J. Butler 1 AST),"[1629672, 1630215]",1610612762.0,UTA,bank,,,Paschall,E. Paschall,,,,,10.67,Made,,,,,4.0,J. Butler,1630215.0,1.0,,,,,,,,,,
76,PT04M24.00S,2022-03-19T01:22:33.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,85.23324572930355,45.588235294117645,1610612746,21,13,2022-03-19T01:22:39Z,760000,-22.0,86.0,1,right,MISS I. Zubac 8' turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,8.91,Missed,,,,,,,,,,,,,,,,,,
77,PT04M22.00S,2022-03-19T01:22:35.9Z,1,REGULAR,rebound,defensive,[],200752,,,1610612762,21,13,2022-03-19T01:22:39Z,770000,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,76.0,1.0,1.0,0.0,,,,,,,,,,,,,,
78,PT04M13.00S,2022-03-19T01:22:44.4Z,1,REGULAR,2pt,Jump Shot,[],203903,10.726018396846255,33.088235294117645,1610612762,21,13,2022-03-19T01:22:50Z,780000,85.0,48.0,1,left,MISS J. Clarkson 9' step back Shot,[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,9.74,Missed,,,,,,,,,,,,,,,,,,
79,PT04M12.00S,2022-03-19T01:22:45.4Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,21,13,2022-03-19T01:22:50Z,790000,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,,
80,PT04M07.00S,2022-03-19T01:22:54.3Z,1,REGULAR,foul,personal,['2freethrow'],1629672,,,1610612746,21,13,2022-03-19T01:23:02Z,800000,,,0,,E. Paschall shooting personal FOUL (1 PF) (Morris Sr. 2 FT),"[1629672, 202694]",1610612762.0,UTA,shooting,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Morris Sr.,202694.0,,
84,PT04M07.00S,2022-03-19T01:23:25.6Z,1,REGULAR,freethrow,1 of 2,[],202694,,,1610612746,21,13,2022-03-19T01:23:25Z,820000,,,0,,MISS M. Morris Sr. Free Throw 1 of 2,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
85,PT04M07.00S,2022-03-19T01:23:25.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,21,13,2022-03-19T01:23:25Z,830000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,,,
86,PT04M07.00S,2022-03-19T01:23:27.4Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,21,13,2022-03-19T01:23:30Z,840000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M07.00S,2022-03-19T01:23:27.4Z,1,REGULAR,substitution,in,[],203496,,,1610612746,21,13,2022-03-19T01:23:30Z,850000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
