actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
17,PT11M06.00S,2021-12-18T02:11:58.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,2,2,2021-12-18T02:11:58Z,170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,PT10M55.00S,2021-12-18T02:12:14.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,91.93495400788436,45.09803921568628,1610612762,4,2,2021-12-18T02:12:20Z,180000,-25.0,23.0,1,right,R. Gobert alley-oop DUNK (2 PTS) (B. Bogdanovic 1 AST),"[203497, 202711]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,3.38,Made,2.0,B. Bogdanovic,202711.0,1.0,,,,,,,,,,,,,,,
20,PT10M53.00S,2021-12-18T02:12:24.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,4,2,2021-12-18T02:12:24Z,200000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,PT10M32.00S,2021-12-18T02:15:37.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,17.427726675427067,61.274509803921575,1610612759,4,2,2021-12-18T02:15:42Z,210000,-56.0,111.0,1,left,MISS K. Johnson 12' floating Shot,[1629640],1610612759.0,SAS,floating,,,Johnson,K. Johnson,,,,,12.48,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M29.00S,2021-12-18T02:15:40.3Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612762,4,2,2021-12-18T02:28:10Z,220000,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,21.0,2.0,1.0,1.0,,,,,,,,,,,
23,PT10M23.00S,2021-12-18T02:15:45.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",202711,85.23324572930355,56.61764705882353,1610612762,6,2,2021-12-18T02:15:54Z,230000,33.0,86.0,1,right,B. Bogdanovic 9' fadeaway Jump Shot (4 PTS),[202711],1610612762.0,UTA,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,9.24,Made,4.0,,,,,,,,,,,,,,,,,,
24,PT10M16.00S,2021-12-18T02:15:52.8Z,1,REGULAR,3pt,Jump Shot,[],1628401,21.369908015768726,6.61764705882353,1610612759,6,2,2021-12-18T02:15:58Z,240000,217.0,148.0,1,left,MISS D. White 26' 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,,
25,PT10M13.00S,2021-12-18T02:15:55.8Z,1,REGULAR,rebound,offensive,[],1627749,,,1610612759,6,2,2021-12-18T02:15:55Z,250000,,,0,,D. Murray REBOUND (Off:1 Def:0),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,24.0,1.0,0.0,1.0,,,,,,,,,,,
26,PT10M11.00S,2021-12-18T02:15:57.4Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612759,6,2,2021-12-18T02:16:01Z,260000,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1628378]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0,,,
27,PT10M11.00S,2021-12-18T02:15:57.4Z,1,REGULAR,steal,,[],1628378,,,1610612762,6,2,2021-12-18T02:15:59Z,270000,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT10M09.00S,2021-12-18T02:16:00.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201144,92.06636005256242,53.92156862745098,1610612762,8,2,2021-12-18T02:16:07Z,280000,20.0,22.0,1,right,M. Conley running Layup (2 PTS) (D. Mitchell 1 AST),"[201144, 1628378]",1610612762.0,UTA,running,,,Conley,M. Conley,,,,,2.95,Made,2.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,,,,,
30,PT09M48.00S,2021-12-18T02:16:21.0Z,1,REGULAR,2pt,Jump Shot,[],1627751,10.85742444152431,31.61764705882353,1610612759,8,2,2021-12-18T02:16:25Z,300000,92.0,50.0,1,left,MISS J. Poeltl 10' floating Shot,[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,10.44,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M45.00S,2021-12-18T02:16:24.0Z,1,REGULAR,rebound,offensive,[],1629640,,,1610612759,8,2,2021-12-18T02:16:25Z,310000,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,30.0,1.0,0.0,1.0,,,,,,,,,,,
32,PT09M45.00S,2021-12-18T02:16:24.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629640,5.590000152587891,50.0,1610612759,8,4,2021-12-18T02:19:03Z,320000,0.0,0.0,1,left,K. Johnson putback Layup (2 PTS),[1629640],1610612759.0,SAS,putback,,,Johnson,K. Johnson,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
33,PT09M32.00S,2021-12-18T02:16:37.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202711,91.80354796320631,55.63725490196079,1610612762,10,4,2021-12-18T02:16:41Z,330000,28.0,25.0,1,right,B. Bogdanovic cutting Layup (6 PTS) (R. O'Neale 1 AST),"[202711, 1626220]",1610612762.0,UTA,cutting,,,Bogdanovic,B. Bogdanovic,,,,,3.74,Made,6.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,,,,,,
35,PT09M21.00S,2021-12-18T02:16:48.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,7.046649145860711,41.66666666666667,1610612759,10,6,2021-12-18T02:16:54Z,350000,42.0,14.0,1,left,J. Poeltl cutting Layup (2 PTS) (D. Murray 1 AST),"[1627751, 1627749]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,4.39,Made,2.0,D. Murray,1627749.0,1.0,,,,,,,,,,,,,,,
37,PT09M09.00S,2021-12-18T02:16:59.6Z,1,REGULAR,turnover,bad pass,[],202711,,,1610612762,10,6,2021-12-18T02:17:04Z,370000,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[202711, 1627751]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,1.0,Poeltl,1627751.0,,,
38,PT09M09.00S,2021-12-18T02:16:59.6Z,1,REGULAR,steal,,[],1627751,,,1610612759,10,6,2021-12-18T02:17:02Z,380000,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT09M02.00S,2021-12-18T02:17:07.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627749,5.995400788436268,94.6078431372549,1610612759,10,6,2021-12-18T02:17:12Z,390000,-223.0,4.0,1,left,MISS D. Murray 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,22.3,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M59.00S,2021-12-18T02:17:10.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,10,6,2021-12-18T02:17:12Z,400000,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,,
41,PT08M50.00S,2021-12-18T02:17:18.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.64323258869908,46.32352941176471,1610612762,12,6,2021-12-18T02:17:24Z,410000,-18.0,7.0,1,right,D. Mitchell driving Layup (2 PTS),[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,1.98,Made,2.0,,,,,,,,,,,,,,,,,,
42,PT08M38.00S,2021-12-18T02:17:31.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,6.521024967148489,56.127450980392155,1610612759,12,8,2021-12-18T02:17:36Z,420000,-31.0,9.0,1,left,D. Murray driving Layup (2 PTS) (J. Poeltl 1 AST),"[1627749, 1627751]",1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,3.18,Made,2.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,,
44,PT08M23.00S,2021-12-18T02:17:45.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201144,87.59855453350855,53.431372549019606,1610612762,12,8,2021-12-18T02:17:49Z,440000,17.0,64.0,1,right,MISS M. Conley 6' Hook,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,6.64,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M22.00S,2021-12-18T02:17:47.9Z,1,REGULAR,rebound,offensive,[],203497,,,1610612762,12,8,2021-12-18T02:17:47Z,450000,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,44.0,2.0,1.0,1.0,,,,,,,,,,,
46,PT08M19.00S,2021-12-18T02:17:50.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,92.32917214191852,43.38235294117647,1610612762,12,8,2021-12-18T02:17:55Z,460000,-33.0,20.0,1,right,MISS R. Gobert Layup - blocked,"[203497, 1627751]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,3.85,Missed,,,,,,,,,,,,,,,,,Poeltl,1627751.0,
47,PT08M19.00S,2021-12-18T02:17:50.0Z,1,REGULAR,block,,[],1627751,,,1610612762,12,8,2021-12-18T02:17:52Z,470000,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M19.00S,2021-12-18T02:17:50.0Z,1,REGULAR,rebound,offensive,[],203497,,,1610612762,12,8,2021-12-18T02:17:55Z,480000,,,0,,R. Gobert REBOUND (Off:2 Def:1),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,46.0,3.0,1.0,2.0,,,,,,,,,,,
50,PT08M19.00S,2021-12-18T02:17:57.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,91.80354796320631,44.85294117647059,1610612762,12,8,2021-12-18T02:18:01Z,500000,-26.0,25.0,1,right,MISS R. Gobert Layup - blocked,"[203497, 1627751]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,3.55,Missed,,,,,,,,,,,,,,,,,Poeltl,1627751.0,
51,PT08M19.00S,2021-12-18T02:17:57.5Z,1,REGULAR,block,,[],1627751,,,1610612762,12,8,2021-12-18T02:17:59Z,510000,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M19.00S,2021-12-18T02:17:57.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,12,8,2021-12-18T02:18:01Z,520000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,
53,PT08M19.00S,2021-12-18T02:18:01.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,12,8,2021-12-18T02:18:01Z,530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT08M19.00S,2021-12-18T02:18:04.1Z,1,REGULAR,substitution,out,[],1628378,,,1610612762,12,8,2021-12-18T02:18:16Z,540000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT08M19.00S,2021-12-18T02:18:04.1Z,1,REGULAR,substitution,out,[],1629640,,,1610612762,12,8,2021-12-18T02:18:16Z,550000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT08M19.00S,2021-12-18T02:18:04.1Z,1,REGULAR,substitution,in,[],204060,,,1610612762,12,8,2021-12-18T02:18:16Z,560000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT08M19.00S,2021-12-18T02:18:04.1Z,1,REGULAR,substitution,in,[],1630170,,,1610612762,12,8,2021-12-18T02:18:16Z,570000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT08M11.00S,2021-12-18T02:18:28.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201144,91.14651773981603,73.2843137254902,1610612762,12,8,2021-12-18T02:18:34Z,580000,116.0,31.0,1,right,MISS M. Conley 12' turnaround Shot,[201144],1610612762.0,UTA,turnaround,,,Conley,M. Conley,,,,,12.04,Missed,,,,,,,,,,,,,,,,,,,
59,PT08M09.00S,2021-12-18T02:18:30.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,12,8,2021-12-18T02:28:19Z,590000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,
60,PT08M09.00S,2021-12-18T02:18:33.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612762,12,8,2021-12-18T02:18:38Z,600000,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,201638.0,,,,,,,,,,
61,PT07M59.00S,2021-12-18T02:18:54.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627751,11.383048620236531,55.392156862745104,1610612759,12,10,2021-12-18T02:18:59Z,610000,-27.0,55.0,1,left,J. Poeltl 6' floating Jump Shot (4 PTS),[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,6.08,Made,4.0,,,,,,,,,,,,,,,,,,
63,PT07M38.00S,2021-12-18T02:19:15.0Z,1,REGULAR,3pt,Jump Shot,[],202711,92.32917214191852,95.83333333333334,1610612762,12,10,2021-12-18T02:19:19Z,630000,229.0,20.0,1,right,MISS B. Bogdanovic 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,23.0,Missed,,,,,,,,,,,,,,,,,,,
64,PT07M35.00S,2021-12-18T02:19:18.0Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,12,10,2021-12-18T02:19:19Z,640000,,,0,,D. Murray REBOUND (Off:1 Def:1),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,63.0,2.0,1.0,1.0,,,,,,,,,,,
65,PT07M30.00S,2021-12-18T02:19:23.2Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1627749,25.04927726675427,37.5,1610612759,12,10,2021-12-18T02:19:30Z,650000,62.0,183.0,1,left,MISS D. Murray 19' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,19.34,Missed,,,,,,,,,,,,,,,,,,,
66,PT07M27.00S,2021-12-18T02:19:26.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,12,10,2021-12-18T02:19:30Z,660000,,,0,,R. Gobert REBOUND (Off:2 Def:2),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,65.0,4.0,2.0,2.0,,,,,,,,,,,
67,PT07M15.00S,2021-12-18T02:19:37.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,91.80354796320631,51.225490196078425,1610612762,14,10,2021-12-18T02:33:19Z,670000,6.0,25.0,1,right,R. Gobert cutting DUNK (4 PTS) (M. Conley 1 AST),"[203497, 201144]",1610612762.0,UTA,cutting,,,Gobert,R. Gobert,,,,,2.52,Made,4.0,M. Conley,201144.0,1.0,,,,,,,,,,,,,,,
69,PT07M07.00S,2021-12-18T02:19:46.5Z,1,REGULAR,3pt,Jump Shot,[],203926,10.249671484888305,96.83670343137256,1610612759,14,13,2021-12-18T02:20:57Z,690000,-234.0,44.0,1,left,D. McDermott 3PT  (5 PTS) (D. White 1 AST),"[203926, 1628401]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,23.83,Made,5.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,,
71,PT07M07.00S,2021-12-18T02:19:50.7Z,1,REGULAR,foul,personal,['1freethrow'],202711,,,1610612759,14,13,2021-12-18T02:19:56Z,710000,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (McDermott 1 FT),"[202711, 203926]",1610612762.0,UTA,shooting,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,201638.0,1.0,0.0,McDermott,203926.0,,,,,,
73,PT07M07.00S,2021-12-18T02:20:06.2Z,1,REGULAR,substitution,out,[],201144,,,1610612759,14,13,2021-12-18T02:20:29Z,730000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT07M07.00S,2021-12-18T02:20:06.2Z,1,REGULAR,substitution,out,[],203497,,,1610612759,14,13,2021-12-18T02:20:29Z,740000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT07M07.00S,2021-12-18T02:20:06.2Z,1,REGULAR,substitution,in,[],202355,,,1610612759,14,13,2021-12-18T02:20:29Z,750000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT07M07.00S,2021-12-18T02:20:06.2Z,1,REGULAR,substitution,in,[],1628378,,,1610612759,14,13,2021-12-18T02:20:29Z,760000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT07M07.00S,2021-12-18T02:20:33.1Z,1,REGULAR,freethrow,1 of 1,[],203926,,,1610612759,14,14,2021-12-18T02:20:40Z,770000,,,0,,D. McDermott Free Throw 1 of 1 (6 PTS),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
78,PT07M00.00S,2021-12-18T02:20:41.4Z,1,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612762,14,14,2021-12-18T02:20:49Z,780000,,,0,,D. White shooting personal FOUL (2 PF) (O'Neale 2 FT),"[1628401, 1626220]",1610612759.0,SAS,shooting,,,White,D. White,,,,,,,,,,,,,,,201638.0,2.0,0.0,O'Neale,1626220.0,,,,,,
80,PT07M00.00S,2021-12-18T02:21:04.9Z,1,REGULAR,freethrow,1 of 2,[],1626220,,,1610612762,15,14,2021-12-18T02:21:04Z,800000,,,0,,R. O'Neale Free Throw 1 of 2 (1 PTS),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
81,PT07M00.00S,2021-12-18T02:21:05.7Z,1,REGULAR,substitution,out,[],1628401,,,1610612762,15,14,2021-12-18T02:21:15Z,810000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT07M00.00S,2021-12-18T02:21:05.7Z,1,REGULAR,substitution,in,[],1629022,,,1610612762,15,14,2021-12-18T02:21:15Z,820000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT07M00.00S,2021-12-18T02:21:23.0Z,1,REGULAR,freethrow,2 of 2,[],1626220,,,1610612762,16,14,2021-12-18T02:21:23Z,830000,,,0,,R. O'Neale Free Throw 2 of 2 (2 PTS),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
84,PT06M47.00S,2021-12-18T02:21:38.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203926,20.318659658344284,39.46078431372549,1610612759,16,14,2021-12-18T02:21:45Z,840000,53.0,138.0,1,left,MISS D. McDermott 14' floating Shot,[203926],1610612759.0,SAS,floating,,,McDermott,D. McDermott,,,,,14.82,Missed,,,,,,,,,,,,,,,,,,,
85,PT06M44.00S,2021-12-18T02:21:41.3Z,1,REGULAR,rebound,defensive,[],202355,,,1610612762,16,14,2021-12-18T02:21:45Z,850000,,,0,,H. Whiteside REBOUND (Off:0 Def:1),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,84.0,1.0,1.0,0.0,,,,,,,,,,,
86,PT06M44.00S,2021-12-18T02:21:45.1Z,1,REGULAR,turnover,out-of-bounds,[],202355,,,1610612762,16,14,2021-12-18T02:21:53Z,860000,,,0,,H. Whiteside step out-of-bounds TURNOVER (1 TO),[202355],1610612762.0,UTA,step,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,201638.0,,,,,1.0,,,,,
87,PT06M39.00S,2021-12-18T02:22:15.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,9.149145860709593,95.83333333333334,1610612759,16,17,2021-12-18T02:22:20Z,870000,-229.0,34.0,1,left,L. Walker IV 3PT  (3 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,23.16,Made,3.0,,,,,,,,,,,,,,,,,,
89,PT06M23.00S,2021-12-18T02:22:31.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204060,90.09526938239159,39.950980392156865,1610612762,18,17,2021-12-18T02:22:36Z,890000,-50.0,41.0,1,right,J. Ingles 6' driving Layup (2 PTS) (R. O'Neale 2 AST),"[204060, 1626220]",1610612762.0,UTA,driving,,,Ingles,J. Ingles,,,,,6.46,Made,2.0,R. O'Neale,1626220.0,2.0,,,,,,,,,,,,,,,
91,PT06M10.00S,2021-12-18T02:22:51.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,11.251642575558476,57.107843137254896,1610612759,18,17,2021-12-18T02:22:57Z,910000,-36.0,53.0,1,left,MISS J. Poeltl 6' turnaround Hook,[1627751],1610612759.0,SAS,turnaround,,,Poeltl,J. Poeltl,,,,,6.4,Missed,,,,,,,,,,,,,,,,,,,
92,PT06M09.00S,2021-12-18T02:22:52.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,18,17,2021-12-18T02:22:57Z,920000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,91.0,,,,,,,,,,,,,,
