actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
18,PT10M24.00S,2022-03-15T02:14:11.4Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,3,5,2022-03-15T02:14:13Z,180000,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,17.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
19,PT10M06.00S,2022-03-15T02:14:29.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203507,88.78120893561103,39.705882352941174,1610612749,3,7,2022-03-15T02:14:35Z,190000,-51.0,53.0,1,right,G. Antetokounmpo 7' turnaround Hook (2 PTS),[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,7.39,Made,,,,,2.0,,,,,,,,,,,,,,
20,PT09M54.00S,2022-03-15T02:14:41.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,5.863994743758213,44.36274509803921,1610612762,5,7,2022-03-15T02:14:46Z,200000,28.0,3.0,1,left,R. Gobert alley-oop Layup (2 PTS) (M. Conley 1 AST),"[203497, 201144]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,2.83,Made,,,,,2.0,M. Conley,201144.0,1.0,,,,,,,,,,,
22,PT09M34.00S,2022-03-15T02:15:01.6Z,1,REGULAR,2pt,Jump Shot,[],201950,80.1084099868594,26.715686274509803,1610612749,5,9,2022-03-15T02:15:07Z,220000,-116.0,134.0,1,right,J. Holiday 17' pullup Jump Shot (2 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,17.79,Made,,,,,2.0,,,,,,,,,,,,,,
23,PT09M25.00S,2022-03-15T02:15:11.4Z,1,REGULAR,3pt,Jump Shot,[],1626220,34.90473061760841,25.0,1610612762,8,9,2022-03-15T02:15:16Z,230000,125.0,276.0,1,left,R. O'Neale 30' 3PT  (6 PTS) (M. Conley 2 AST),"[1626220, 201144]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,30.26,Made,,,,,6.0,M. Conley,201144.0,2.0,,,,,,,,,,,
25,PT09M13.00S,2022-03-15T02:15:22.0Z,1,REGULAR,3pt,Jump Shot,[],203507,80.76544021024968,92.64705882352942,1610612749,8,9,2022-03-15T02:15:27Z,250000,213.0,128.0,1,right,MISS G. Antetokounmpo 24' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,24.88,Missed,,,,,,,,,,,,,,,,,,,
26,PT09M11.00S,2022-03-15T02:15:25.4Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,8,9,2022-03-15T02:15:25Z,260000,,,0,,B. Portis REBOUND (Off:1 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,25.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
27,PT09M09.00S,2022-03-15T02:15:28.6Z,1,REGULAR,turnover,out-of-bounds,[],1626171,,,1610612749,8,9,2022-03-15T02:15:36Z,270000,,,0,,B. Portis lost ball out-of-bounds TURNOVER (1 TO),[1626171],1610612749.0,MIL,lost ball,,,Portis,B. Portis,,,,,,,,,,,,,,,1198.0,1.0,,,,,,,,,
28,PT08M59.00S,2022-03-15T02:15:51.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201144,17.0335085413929,35.78431372549019,1610612762,10,9,2022-03-15T02:16:01Z,280000,71.0,108.0,1,left,M. Conley 12' driving floating Jump Shot (2 PTS),[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,12.9,Made,,,,,2.0,,,,,,,,,,,,,,
29,PT08M49.00S,2022-03-15T02:16:01.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,89.17542706964521,35.78431372549019,1610612749,10,9,2022-03-15T02:16:10Z,290000,-71.0,49.0,1,right,MISS J. Holiday 8' driving floating bank Shot,[201950],1610612749.0,MIL,driving floating bank,,,Holiday,J. Holiday,,,,,8.65,Missed,,,,,,,,,,,,,,,,,,,
30,PT08M44.00S,2022-03-15T02:16:07.3Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,10,9,2022-03-15T02:16:07Z,300000,,,0,,B. Portis REBOUND (Off:2 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,29.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
31,PT08M44.00S,2022-03-15T02:16:07.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,94.40999984741211,50.0,1610612749,10,11,2022-03-15T02:16:07Z,310000,0.0,0.0,1,right,B. Portis putback Layup (2 PTS),[1626171],1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
32,PT08M38.00S,2022-03-15T02:16:15.3Z,1,REGULAR,foul,personal,[],203114,,,1610612762,10,11,2022-03-15T02:16:24Z,320000,,,0,,K. Middleton personal FOUL (1 PF),"[203114, 1628378]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,1146.0,,1.0,0.0,Mitchell,1628378.0,,,,,
34,PT08M28.00S,2022-03-15T02:16:39.6Z,1,REGULAR,3pt,Jump Shot,[],1627863,31.61957950065703,50.49019607843137,1610612762,13,11,2022-03-15T02:16:44Z,340000,-2.0,245.0,1,left,D. House Jr. 24' 3PT  (3 PTS) (D. Mitchell 2 AST),"[1627863, 1628378]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,24.47,Made,,,,,3.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,,
36,PT08M11.00S,2022-03-15T02:16:56.4Z,1,REGULAR,3pt,Jump Shot,[],1628960,94.03745072273325,3.1862745098039214,1610612749,13,14,2022-03-15T02:17:02Z,360000,-234.0,4.0,1,right,G. Allen 3PT  (6 PTS) (G. Antetokounmpo 1 AST),"[1628960, 203507]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,23.41,Made,,,,,6.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,,
38,PT07M55.00S,2022-03-15T02:17:18.4Z,1,REGULAR,foul,technical,['1freethrow'],203507,,,1610612762,13,14,2022-03-15T02:17:28Z,380000,,,0,,G. Antetokounmpo defensive-3-second technical FOUL (1 Tech),[203507],1610612749.0,MIL,defensive-3-second,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,1193.0,,0.0,1.0,,,,,,,
39,PT07M55.00S,2022-03-15T02:17:39.6Z,1,REGULAR,freethrow,1 of 1,[],1628378,,,1610612762,14,14,2022-03-15T02:17:39Z,390000,,,0,,D. Mitchell technical Free Throw 1 of 1 (1 PTS),[1628378],1610612762.0,UTA,technical,,,Mitchell,D. Mitchell,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
40,PT07M45.00S,2022-03-15T02:18:20.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,18.610381077529567,63.48039215686274,1610612762,16,14,2022-03-15T02:18:26Z,400000,-67.0,122.0,1,left,D. Mitchell 13' pullup Jump Shot (3 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,13.97,Made,,,,,3.0,,,,,,,,,,,,,,
41,PT07M37.00S,2022-03-15T02:18:27.6Z,1,REGULAR,3pt,Jump Shot,[],1626171,94.43166885676742,2.941176470588235,1610612749,16,14,2022-03-15T02:18:32Z,410000,-235.0,0.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
42,PT07M34.00S,2022-03-15T02:18:30.6Z,1,REGULAR,rebound,defensive,[],1627863,,,1610612762,16,14,2022-03-15T02:18:32Z,420000,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
43,PT07M27.00S,2022-03-15T02:18:37.4Z,1,REGULAR,turnover,lost ball,[],1628378,,,1610612762,16,14,2022-03-15T02:18:42Z,430000,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1628378, 201950]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,1.0,,,,,Holiday,201950.0,,,
44,PT07M27.00S,2022-03-15T02:18:37.4Z,1,REGULAR,steal,,[],201950,,,1610612749,16,14,2022-03-15T02:25:11Z,440000,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M22.00S,2022-03-15T02:18:42.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626171,93.51182654402102,54.90196078431373,1610612749,16,16,2022-03-15T02:18:50Z,450000,25.0,8.0,1,right,B. Portis reverse Layup (4 PTS) (G. Antetokounmpo 2 AST),"[1626171, 203507]",1610612749.0,MIL,reverse,,,Portis,B. Portis,,,,,2.59,Made,,,,,4.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,,
47,PT07M07.00S,2022-03-15T02:18:57.3Z,1,REGULAR,3pt,Jump Shot,[],201144,31.225361366622867,45.588235294117645,1610612762,19,16,2022-03-15T02:19:02Z,470000,22.0,241.0,1,left,M. Conley 24' 3PT  (5 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,24.2,Made,,,,,5.0,,,,,,,,,,,,,,
48,PT06M54.00S,2022-03-15T02:19:11.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,86.81011826544021,50.49019607843137,1610612749,19,16,2022-03-15T02:19:18Z,480000,2.0,71.0,1,right,MISS K. Middleton 7' turnaround Shot,[203114],1610612749.0,MIL,turnaround,,,Middleton,K. Middleton,,,,,7.15,Missed,,,,,,,,,,,,,,,,,,,
49,PT06M52.00S,2022-03-15T02:19:13.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,19,16,2022-03-15T02:19:18Z,490000,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
50,PT06M36.00S,2022-03-15T02:19:29.2Z,1,REGULAR,3pt,Jump Shot,[],201144,17.16491458607096,6.127450980392156,1610612762,22,16,2022-03-15T02:19:33Z,500000,219.0,109.0,1,left,M. Conley 24' 3PT  (8 PTS) (D. Mitchell 3 AST),"[201144, 1628378]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,24.49,Made,,,,,8.0,D. Mitchell,1628378.0,3.0,,,,,,,,,,,
52,PT06M34.00S,2022-03-15T02:19:34.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,22,16,2022-03-15T02:19:34Z,520000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M34.00S,2022-03-15T02:21:29.8Z,1,REGULAR,substitution,out,[],203497,,,1610612749,22,16,2022-03-15T02:22:37Z,530000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M34.00S,2022-03-15T02:21:29.8Z,1,REGULAR,substitution,out,[],201144,,,1610612749,22,16,2022-03-15T02:22:37Z,540000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M34.00S,2022-03-15T02:21:29.8Z,1,REGULAR,substitution,out,[],1626171,,,1610612749,22,16,2022-03-15T02:22:37Z,550000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M34.00S,2022-03-15T02:21:29.8Z,1,REGULAR,substitution,out,[],201950,,,1610612749,22,16,2022-03-15T02:22:37Z,560000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M34.00S,2022-03-15T02:21:29.8Z,1,REGULAR,substitution,in,[],202355,,,1610612749,22,16,2022-03-15T02:22:37Z,570000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M34.00S,2022-03-15T02:21:29.8Z,1,REGULAR,substitution,in,[],203903,,,1610612749,22,16,2022-03-15T02:22:37Z,580000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M34.00S,2022-03-15T02:21:29.8Z,1,REGULAR,substitution,in,[],201588,,,1610612749,22,16,2022-03-15T02:22:37Z,590000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M34.00S,2022-03-15T02:21:29.8Z,1,REGULAR,substitution,in,[],202083,,,1610612749,22,16,2022-03-15T02:22:37Z,600000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M25.00S,2022-03-15T02:23:09.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,80.3712220762155,59.068627450980394,1610612749,22,16,2022-03-15T02:23:18Z,610000,45.0,132.0,1,right,MISS K. Middleton 13' driving floating Shot,[203114],1610612749.0,MIL,driving floating,,,Middleton,K. Middleton,,,,,13.96,Missed,,,,,,,,,,,,,,,,,,,
62,PT06M22.00S,2022-03-15T02:23:14.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,22,16,2022-03-15T02:23:14Z,620000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,
63,PT06M22.00S,2022-03-15T02:23:15.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,22,16,2022-03-15T02:23:15Z,630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M15.00S,2022-03-15T02:23:43.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,94.03745072273325,55.63725490196079,1610612749,22,16,2022-03-15T02:23:49Z,640000,28.0,4.0,1,right,MISS G. Antetokounmpo reverse Layup - blocked,"[203507, 202355]",1610612749.0,MIL,reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,2.84,Missed,,,,,,,,,,,,,,,,,Whiteside,202355.0,
65,PT06M15.00S,2022-03-15T02:23:43.3Z,1,REGULAR,block,,[],202355,,,1610612749,22,16,2022-03-15T02:23:46Z,650000,,,0,,H. Whiteside BLOCK (1 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M11.00S,2022-03-15T02:23:47.3Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612762,22,16,2022-03-15T02:23:49Z,660000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
67,PT06M09.00S,2022-03-15T02:23:49.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627863,5.338370565045992,2.2058823529411766,1610612762,22,16,2022-03-15T02:23:59Z,670000,239.0,-2.0,1,left,MISS D. House Jr. 3PT,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,23.9,Missed,,,,,,,,,,,,,,,,,,,
68,PT06M05.00S,2022-03-15T02:23:53.3Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,22,16,2022-03-15T02:23:58Z,680000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
69,PT05M58.00S,2022-03-15T02:24:00.2Z,1,REGULAR,2pt,Jump Shot,[],203507,77.87450722733246,33.82352941176471,1610612749,22,18,2022-03-15T02:24:05Z,690000,-81.0,155.0,1,right,G. Antetokounmpo 17' pullup Jump Shot (4 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,17.53,Made,,,,,4.0,,,,,,,,,,,,,,
70,PT05M31.00S,2022-03-15T02:24:25.9Z,1,REGULAR,2pt,Jump Shot,[],1628378,5.338370565045992,88.97058823529412,1610612762,22,18,2022-03-15T02:24:30Z,700000,-195.0,-2.0,1,left,MISS D. Mitchell 19' Jump Shot,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,19.49,Missed,,,,,,,,,,,,,,,,,,,
71,PT05M29.00S,2022-03-15T02:24:27.9Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,22,18,2022-03-15T02:24:30Z,710000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
72,PT05M25.00S,2022-03-15T02:24:33.4Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],203507,78.26872536136662,41.42156862745098,1610612749,22,18,2022-03-15T02:24:40Z,720000,-43.0,152.0,1,right,MISS G. Antetokounmpo 15' floating Shot,[203507],1610612749.0,MIL,floating,,,Antetokounmpo,G. Antetokounmpo,,,,,15.77,Missed,,,,,,,,,,,,,,,,,,,
73,PT05M21.00S,2022-03-15T02:24:37.4Z,1,REGULAR,rebound,defensive,[],202355,,,1610612762,22,18,2022-03-15T02:24:40Z,730000,,,0,,H. Whiteside REBOUND (Off:0 Def:1),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
74,PT05M16.00S,2022-03-15T02:24:41.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628378,12.302890932982917,38.23529411764706,1610612762,22,18,2022-03-15T02:24:47Z,740000,59.0,63.0,1,left,MISS D. Mitchell 8' driving floating bank Shot,[1628378],1610612762.0,UTA,driving floating bank,,,Mitchell,D. Mitchell,,,,,8.62,Missed,,,,,,,,,,,,,,,,,,,
75,PT05M13.00S,2022-03-15T02:24:44.4Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,22,18,2022-03-15T02:24:47Z,750000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,74.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
76,PT05M02.00S,2022-03-15T02:24:55.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,92.19776609724047,50.98039215686274,1610612749,22,20,2022-03-15T02:24:59Z,760000,5.0,21.0,1,right,G. Antetokounmpo DUNK (6 PTS) (K. Middleton 1 AST),"[203507, 203114]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,2.14,Made,,,,,6.0,K. Middleton,203114.0,1.0,,,,,,,,,,,
78,PT04M59.00S,2022-03-15T02:25:03.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,22,20,2022-03-15T02:25:03Z,780000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M59.00S,2022-03-15T02:27:43.1Z,1,REGULAR,substitution,out,[],1627863,,,1610612762,22,20,2022-03-15T02:27:46Z,790000,,,0,,SUB out: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M59.00S,2022-03-15T02:27:43.1Z,1,REGULAR,substitution,in,[],200752,,,1610612762,22,20,2022-03-15T02:27:46Z,800000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M59.00S,2022-03-15T02:27:43.1Z,1,REGULAR,substitution,out,[],1628960,,,1610612762,22,20,2022-03-15T02:28:14Z,810000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M59.00S,2022-03-15T02:27:43.1Z,1,REGULAR,substitution,in,[],201586,,,1610612762,22,20,2022-03-15T02:28:14Z,820000,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M40.00S,2022-03-15T02:28:50.7Z,1,REGULAR,3pt,Jump Shot,[],203903,32.276609724047304,59.55882352941176,1610612762,22,20,2022-03-15T02:28:58Z,830000,-48.0,251.0,1,left,MISS J. Clarkson 25' step back 3PT,[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,,
84,PT04M38.00S,2022-03-15T02:28:52.7Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,22,20,2022-03-15T02:28:58Z,840000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,83.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
85,PT04M32.00S,2022-03-15T02:29:05.4Z,1,REGULAR,foul,personal,['3freethrow'],1626220,,,1610612749,22,20,2022-03-15T02:29:13Z,850000,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Middleton 3 FT),"[1626220, 203114]",1610612762.0,UTA,shooting,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,1193.0,,1.0,0.0,Middleton,203114.0,,,,,
87,PT04M32.00S,2022-03-15T02:29:28.0Z,1,REGULAR,freethrow,1 of 3,[],203114,,,1610612749,22,20,2022-03-15T02:29:28Z,870000,,,0,,MISS K. Middleton Free Throw 1 of 3,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
88,PT04M32.00S,2022-03-15T02:29:28.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,22,20,2022-03-15T02:29:28Z,880000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,
