actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
18,PT10M59.00S,2021-11-03T01:11:31.1Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,2,0,2021-11-03T01:11:34Z,180000,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
19,PT10M54.00S,2021-11-03T01:11:36.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,94.82588699080158,3.431372549019608,1610612762,2,0,2021-11-03T01:11:42Z,190000,-233.0,-4.0,1,right,MISS R. O'Neale 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M52.00S,2021-11-03T01:11:38.6Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612758,2,0,2021-11-03T01:11:42Z,200000,,,0,,R. Holmes REBOUND (Off:0 Def:1),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
21,PT10M44.00S,2021-11-03T01:11:46.5Z,1,REGULAR,2pt,Jump Shot,[],1630169,26.363337713534822,43.13725490196079,1610612758,2,2,2021-11-03T01:11:51Z,210000,34.0,195.0,1,left,T. Haliburton 19' pullup Jump Shot (2 PTS) (D. Fox 1 AST),"[1630169, 1628368]",1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,19.83,Made,,,,,2.0,D. Fox,1628368.0,1.0,,,,,,,,,,,
23,PT10M21.00S,2021-11-03T01:12:09.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203497,92.19776609724047,49.26470588235294,1610612762,4,2,2021-11-03T01:12:36Z,230000,-4.0,21.0,1,right,R. Gobert Hook (2 PTS) (D. Mitchell 1 AST),"[203497, 1628378]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,2.11,Made,,,,,2.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,
25,PT10M10.00S,2021-11-03T01:12:21.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,4,2,2021-11-03T01:12:21Z,250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT10M06.00S,2021-11-03T01:12:36.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,19.004599211563733,41.66666666666667,1610612758,4,4,2021-11-03T01:12:41Z,260000,42.0,126.0,1,left,R. Holmes 13' floating Jump Shot (2 PTS) (T. Haliburton 1 AST),"[1626158, 1630169]",1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,13.28,Made,,,,,2.0,T. Haliburton,1630169.0,1.0,,,,,,,,,,,
28,PT09M54.00S,2021-11-03T01:12:48.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,84.31340341655716,44.85294117647059,1610612762,6,4,2021-11-03T01:14:31Z,280000,-26.0,95.0,1,right,M. Conley 9' driving floating Jump Shot (2 PTS),[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,9.84,Made,,,,,2.0,,,,,,,,,,,,,,
30,PT09M43.00S,2021-11-03T01:12:59.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,10.068988173455978,44.85294117647059,1610612758,6,4,2021-11-03T01:13:05Z,300000,26.0,42.0,1,left,MISS R. Holmes Layup,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,4.93,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M40.00S,2021-11-03T01:13:02.5Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,6,4,2021-11-03T01:13:05Z,310000,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,30.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
32,PT09M33.00S,2021-11-03T01:13:09.7Z,1,REGULAR,3pt,Jump Shot,[],1628378,69.33311432325887,68.38235294117648,1610612762,6,4,2021-11-03T01:13:16Z,320000,92.0,236.0,1,right,MISS D. Mitchell 25' step back 3PT,[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M29.00S,2021-11-03T01:13:13.7Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612758,6,4,2021-11-03T01:13:16Z,330000,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
34,PT09M24.00S,2021-11-03T01:13:18.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1626158,6.783837056504599,46.568627450980394,1610612758,6,4,2021-11-03T01:15:39Z,340000,17.0,11.0,1,left,MISS R. Holmes running DUNK - blocked,"[1626158, 203497]",1610612758.0,SAC,running,,,Holmes,R. Holmes,,,,,2.06,Missed,,,,,,,,,Gobert,203497.0,,,,,,,,,
35,PT09M24.00S,2021-11-03T01:13:18.7Z,1,REGULAR,block,,[],203497,,,1610612758,6,4,2021-11-03T01:13:20Z,350000,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M21.00S,2021-11-03T01:13:21.7Z,1,REGULAR,rebound,defensive,[],201144,,,1610612762,6,4,2021-11-03T01:13:26Z,360000,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
37,PT09M19.00S,2021-11-03T01:13:23.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202711,93.9060446780552,97.05882352941177,1610612762,6,4,2021-11-03T01:13:31Z,370000,235.0,5.0,1,right,MISS B. Bogdanovic 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
38,PT09M19.00S,2021-11-03T01:13:23.7Z,1,REGULAR,rebound,defensive,[],203090,,,1610612758,6,4,2021-11-03T01:13:31Z,380000,,,0,,M. Harkless REBOUND (Off:0 Def:1),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
39,PT09M09.00S,2021-11-03T01:13:34.0Z,1,REGULAR,turnover,bad pass,[],1630169,,,1610612758,6,4,2021-11-03T01:13:38Z,390000,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 1628378]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0,,,,,,
40,PT09M09.00S,2021-11-03T01:13:34.0Z,1,REGULAR,steal,,[],1628378,,,1610612762,6,4,2021-11-03T01:13:35Z,400000,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT09M05.00S,2021-11-03T01:13:36.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628378,93.64323258869908,46.568627450980394,1610612762,8,4,2021-11-03T01:13:48Z,410000,-17.0,7.0,1,right,D. Mitchell DUNK (4 PTS) (M. Conley 1 AST),"[1628378, 201144]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,1.87,Made,,,,,4.0,M. Conley,201144.0,1.0,,,,,,,,,,,
43,PT08M50.00S,2021-11-03T01:13:55.6Z,1,REGULAR,3pt,Jump Shot,[],203084,30.56833114323259,65.93137254901961,1610612758,8,7,2021-11-03T01:14:00Z,430000,-80.0,235.0,1,left,H. Barnes 24' 3PT step back (3 PTS) (R. Holmes 1 AST),"[203084, 1626158]",1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,24.8,Made,,,,,3.0,R. Holmes,1626158.0,1.0,,,,,,,,,,,
44,PT08M36.00S,2021-11-03T01:14:09.4Z,1,REGULAR,turnover,lost ball,[],202711,,,1610612762,8,7,2021-11-03T01:14:13Z,440000,,,0,,B. Bogdanovic lost ball TURNOVER (1 TO),"[202711, 203090]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,1.0,Harkless,203090.0,,,,,,
45,PT08M36.00S,2021-11-03T01:14:09.4Z,1,REGULAR,steal,,[],203090,,,1610612758,8,7,2021-11-03T01:14:11Z,450000,,,0,,M. Harkless STEAL (1 STL),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M28.00S,2021-11-03T01:14:16.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630169,11.251642575558476,12.254901960784313,1610612758,8,9,2021-11-03T01:14:21Z,460000,189.0,53.0,1,left,T. Haliburton 19' pullup Jump Shot (4 PTS),[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,19.61,Made,,,,,4.0,,,,,,,,,,,,,,
47,PT08M15.00S,2021-11-03T01:14:32.2Z,1,REGULAR,turnover,out-of-bounds,[],201144,,,1610612762,8,9,2021-11-03T01:14:39Z,470000,,,0,,M. Conley bad pass out-of-bounds TURNOVER (1 TO),[201144],1610612762.0,UTA,bad pass,,,Conley,M. Conley,,,,,,,,,,,,,,,,,1.0,,,1627524.0,,,,,
48,PT07M52.00S,2021-11-03T01:14:58.8Z,1,REGULAR,turnover,bad pass,[],203084,,,1610612758,8,9,2021-11-03T01:15:03Z,480000,,,0,,H. Barnes bad pass TURNOVER (1 TO),"[203084, 201144]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,1.0,Conley,201144.0,,,,,,
49,PT07M52.00S,2021-11-03T01:14:58.8Z,1,REGULAR,steal,,[],201144,,,1610612762,8,9,2021-11-03T01:15:00Z,490000,,,0,,M. Conley STEAL (1 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M47.00S,2021-11-03T01:15:05.6Z,1,REGULAR,foul,personal,[],1626158,,,1610612762,8,9,2021-11-03T01:15:48Z,500000,,,0,,R. Holmes personal FOUL (1 PF),"[1626158, 1628378]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Mitchell,1628378.0,
55,PT07M37.00S,2021-11-03T01:15:39.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203497,92.85479632063075,48.77450980392157,1610612762,10,9,2021-11-03T01:15:47Z,550000,-6.0,15.0,1,right,R. Gobert Layup (4 PTS) (D. Mitchell 2 AST),"[203497, 1628378]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,1.59,Made,,,,,4.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,,
57,PT07M27.00S,2021-11-03T01:15:53.9Z,1,REGULAR,foul,technical,['1freethrow'],203497,,,1610612758,10,9,2021-11-03T01:16:08Z,570000,,,0,,R. Gobert defensive-3-second technical FOUL (1 Tech),[203497],1610612762.0,UTA,defensive-3-second,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,1193.0,0.0,1.0,,,
58,PT07M27.00S,2021-11-03T01:16:13.1Z,1,REGULAR,freethrow,1 of 1,[],1630169,,,1610612758,10,10,2021-11-03T01:16:13Z,580000,,,0,,T. Haliburton technical Free Throw 1 of 1 (5 PTS),[1630169],1610612758.0,SAC,technical,,,Haliburton,T. Haliburton,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
59,PT07M21.00S,2021-11-03T01:16:33.2Z,1,REGULAR,2pt,Jump Shot,[],1628368,6.389618922470433,27.696078431372552,1610612758,10,10,2021-11-03T01:16:40Z,590000,112.0,8.0,1,left,MISS D. Fox 11' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,11.18,Missed,,,,,,,,,,,,,,,,,,,
60,PT07M17.00S,2021-11-03T01:16:37.2Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612762,10,10,2021-11-03T01:16:40Z,600000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
61,PT07M10.00S,2021-11-03T01:16:44.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,92.72339027595268,53.67647058823529,1610612762,12,10,2021-11-03T01:16:49Z,610000,18.0,16.0,1,right,R. O'Neale cutting Layup (2 PTS) (D. Mitchell 3 AST),"[1626220, 1628378]",1610612762.0,UTA,cutting,,,O'Neale,R. O'Neale,,,,,2.43,Made,,,,,2.0,D. Mitchell,1628378.0,3.0,,,,,,,,,,,
63,PT07M02.00S,2021-11-03T01:16:52.3Z,1,REGULAR,3pt,Jump Shot,[],203090,7.835085413929041,95.58823529411765,1610612758,12,10,2021-11-03T01:16:57Z,630000,-228.0,21.0,1,left,MISS M. Harkless 3PT,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,22.89,Missed,,,,,,,,,,,,,,,,,,,
64,PT06M58.00S,2021-11-03T01:16:56.3Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,12,10,2021-11-03T01:16:57Z,640000,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,63.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
65,PT06M54.00S,2021-11-03T01:17:00.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,91.93495400788436,50.245098039215684,1610612762,12,10,2021-11-03T01:17:12Z,650000,1.0,23.0,1,right,MISS D. Mitchell Layup - blocked,"[1628378, 203090]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,2.33,Missed,,,,,,,,,Harkless,203090.0,,,,,,,,,
66,PT06M54.00S,2021-11-03T01:17:00.7Z,1,REGULAR,block,,[],203090,,,1610612762,12,10,2021-11-03T01:17:03Z,660000,,,0,,M. Harkless BLOCK (1 BLK),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M54.00S,2021-11-03T01:17:00.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,12,10,2021-11-03T01:17:12Z,670000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,
68,PT06M54.00S,2021-11-03T01:17:05.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,12,10,2021-11-03T01:17:05Z,680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M54.00S,2021-11-03T01:17:07.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,12,10,2021-11-03T01:17:07Z,690000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M54.00S,2021-11-03T01:19:39.8Z,1,REGULAR,substitution,out,[],201144,,,1610612762,12,10,2021-11-03T01:19:58Z,700000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M54.00S,2021-11-03T01:19:39.8Z,1,REGULAR,substitution,out,[],203497,,,1610612762,12,10,2021-11-03T01:19:58Z,710000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M54.00S,2021-11-03T01:19:39.8Z,1,REGULAR,substitution,out,[],1628368,,,1610612762,12,10,2021-11-03T01:19:58Z,720000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M54.00S,2021-11-03T01:19:39.8Z,1,REGULAR,substitution,out,[],203090,,,1610612762,12,10,2021-11-03T01:19:58Z,730000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M54.00S,2021-11-03T01:19:39.8Z,1,REGULAR,substitution,out,[],1626158,,,1610612762,12,10,2021-11-03T01:19:58Z,740000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M54.00S,2021-11-03T01:19:39.8Z,1,REGULAR,substitution,in,[],202355,,,1610612762,12,10,2021-11-03T01:19:58Z,750000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M54.00S,2021-11-03T01:19:39.8Z,1,REGULAR,substitution,in,[],204060,,,1610612762,12,10,2021-11-03T01:19:58Z,760000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M54.00S,2021-11-03T01:19:39.8Z,1,REGULAR,substitution,in,[],1630558,,,1610612762,12,10,2021-11-03T01:19:58Z,770000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M54.00S,2021-11-03T01:19:39.8Z,1,REGULAR,substitution,in,[],203458,,,1610612762,12,10,2021-11-03T01:19:58Z,780000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M54.00S,2021-11-03T01:19:39.8Z,1,REGULAR,substitution,in,[],1627741,,,1610612762,12,10,2021-11-03T01:19:58Z,790000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M49.00S,2021-11-03T01:20:25.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202355,91.93495400788436,53.92156862745098,1610612762,12,10,2021-11-03T01:20:29Z,800000,20.0,23.0,1,right,MISS H. Whiteside Layup,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,3.04,Missed,,,,,,,,,,,,,,,,,,,
82,PT06M48.00S,2021-11-03T01:20:26.4Z,1,REGULAR,rebound,defensive,[],203458,,,1610612758,12,10,2021-11-03T01:20:29Z,810000,,,0,,A. Len REBOUND (Off:0 Def:1),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
83,PT06M27.00S,2021-11-03T01:20:48.3Z,1,REGULAR,3pt,Jump Shot,[],1630558,32.53942181340342,40.44117647058824,1610612758,12,10,2021-11-03T01:20:53Z,820000,48.0,253.0,1,left,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
84,PT06M24.00S,2021-11-03T01:20:51.3Z,1,REGULAR,rebound,defensive,[],202355,,,1610612762,12,10,2021-11-03T01:20:53Z,830000,,,0,,H. Whiteside REBOUND (Off:0 Def:1),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
85,PT06M14.00S,2021-11-03T01:21:00.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,90.48948751642575,36.029411764705884,1610612762,12,10,2021-11-03T01:21:08Z,840000,-70.0,37.0,1,right,MISS D. Mitchell 7' driving floating Shot,[1628378],1610612762.0,UTA,driving floating,,,Mitchell,D. Mitchell,,,,,7.9,Missed,,,,,,,,,,,,,,,,,,,
86,PT06M14.00S,2021-11-03T01:21:00.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,12,10,2021-11-03T01:21:08Z,850000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,
87,PT06M14.00S,2021-11-03T01:21:04.3Z,1,REGULAR,foul,personal,[],203458,,,1610612762,12,10,2021-11-03T01:21:22Z,860000,,,0,,A. Len loose ball personal FOUL (1 PF),"[203458, 202355]",1610612758.0,SAC,loose ball,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Whiteside,202355.0,
89,PT06M07.00S,2021-11-03T01:21:31.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202711,91.5407358738502,57.107843137254896,1610612762,14,10,2021-11-03T01:21:36Z,880000,36.0,27.0,1,right,B. Bogdanovic driving Layup (2 PTS) (J. Ingles 1 AST),"[202711, 204060]",1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,4.46,Made,,,,,2.0,J. Ingles,204060.0,1.0,,,,,,,,,,,
91,PT05M54.00S,2021-11-03T01:21:43.9Z,1,REGULAR,3pt,Jump Shot,[],203458,31.750985545335087,56.86274509803921,1610612758,14,10,2021-11-03T01:21:49Z,900000,-34.0,246.0,1,left,MISS A. Len 24' 3PT,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
92,PT05M51.00S,2021-11-03T01:21:46.9Z,1,REGULAR,rebound,defensive,[],202355,,,1610612762,14,10,2021-11-03T01:21:49Z,910000,,,0,,H. Whiteside REBOUND (Off:0 Def:2),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,91.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
