actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
17,PT10M33.00S,2021-12-26T03:44:42.7Z,1,REGULAR,3pt,Jump Shot,[],202711,67.09921156373193,47.794117647058826,1610612762,5,4,2021-12-26T03:44:49Z,170000,-11.0,257.0,1,right,B. Bogdanovic 25' 3PT  (3 PTS) (D. Mitchell 1 AST),"[202711, 1628378]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,25.7,Made,3.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,,,,,
19,PT10M16.00S,2021-12-26T03:45:00.8Z,1,REGULAR,foul,personal,['2freethrow'],202711,,,1610612742,5,4,2021-12-26T03:45:19Z,190000,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (Porzingis 2 FT),"[202711, 204001]",1610612762.0,UTA,shooting,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Porzingis,204001.0,,,,,,
21,PT10M16.00S,2021-12-26T03:45:21.6Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612742,5,5,2021-12-26T03:45:21Z,210000,,,0,,K. Porzingis Free Throw 1 of 2 (1 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
22,PT10M16.00S,2021-12-26T03:45:41.7Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612742,5,6,2021-12-26T03:45:41Z,220000,,,0,,K. Porzingis Free Throw 2 of 2 (2 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
23,PT10M07.00S,2021-12-26T03:45:54.3Z,1,REGULAR,turnover,out-of-bounds,[],1626220,,,1610612762,5,6,2021-12-26T03:46:00Z,230000,,,0,,R. O'Neale bad pass out-of-bounds TURNOVER (1 TO),[1626220],1610612762.0,UTA,bad pass,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,1628951.0,,,,,1.0,,,,,
24,PT09M55.00S,2021-12-26T03:46:14.6Z,1,REGULAR,turnover,bad pass,[],1628373,,,1610612742,5,6,2021-12-26T03:47:24Z,240000,,,0,,F. Ntilikina bad pass TURNOVER (1 TO),"[1628373, 203497]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,1.0,Gobert,203497.0,,,
25,PT09M55.00S,2021-12-26T03:46:14.6Z,1,REGULAR,steal,,[],203497,,,1610612762,5,6,2021-12-26T03:46:17Z,250000,,,0,,R. Gobert STEAL (1 STL),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT09M46.00S,2021-12-26T03:46:23.1Z,1,REGULAR,turnover,bad pass,[],202711,,,1610612762,5,6,2021-12-26T03:46:26Z,260000,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[202711, 1628373]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,1.0,Ntilikina,1628373.0,,,
27,PT09M46.00S,2021-12-26T03:46:23.1Z,1,REGULAR,steal,,[],1628373,,,1610612742,5,6,2021-12-26T03:46:25Z,270000,,,0,,F. Ntilikina STEAL (1 STL),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M43.00S,2021-12-26T03:46:30.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,5,6,2021-12-26T03:46:30Z,280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M35.00S,2021-12-26T03:46:50.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,19.793035479632064,21.07843137254902,1610612742,5,8,2021-12-26T03:46:55Z,290000,145.0,134.0,1,left,J. Brunson 19' pullup Jump Shot (4 PTS),[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,19.69,Made,4.0,,,,,,,,,,,,,,,,,,
30,PT09M22.00S,2021-12-26T03:47:02.8Z,1,REGULAR,3pt,Jump Shot,[],1626220,71.96123521681997,14.950980392156863,1610612762,5,8,2021-12-26T03:47:09Z,300000,-175.0,211.0,1,right,MISS R. O'Neale 27' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M21.00S,2021-12-26T03:47:03.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,5,8,2021-12-26T03:47:09Z,310000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,
32,PT09M21.00S,2021-12-26T03:47:07.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,5,8,2021-12-26T03:47:07Z,320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,PT09M07.00S,2021-12-26T03:47:26.9Z,1,REGULAR,2pt,Jump Shot,[],1628973,27.677398160315374,50.73529411764706,1610612742,5,10,2021-12-26T03:47:31Z,330000,-4.0,208.0,1,left,J. Brunson 20' step back Jump Shot (6 PTS),[1628973],1610612742.0,DAL,step back,,,Brunson,J. Brunson,,,,,20.77,Made,6.0,,,,,,,,,,,,,,,,,,
34,PT08M50.00S,2021-12-26T03:47:48.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,85.10183968462549,50.0,1610612762,7,10,2021-12-26T03:47:54Z,340000,0.0,88.0,1,right,M. Conley 8' driving floating Jump Shot (2 PTS),[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,8.75,Made,2.0,,,,,,,,,,,,,,,,,,
35,PT08M31.00S,2021-12-26T03:48:07.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,10.33180026281209,49.01960784313725,1610612742,7,10,2021-12-26T03:48:13Z,350000,5.0,45.0,1,left,MISS K. Porzingis driving DUNK - blocked,"[204001, 203497]",1610612742.0,DAL,driving,,,Porzingis,K. Porzingis,,,,,4.49,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0,
36,PT08M31.00S,2021-12-26T03:48:07.4Z,1,REGULAR,block,,[],203497,,,1610612742,7,10,2021-12-26T03:48:09Z,360000,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M29.00S,2021-12-26T03:48:09.4Z,1,REGULAR,rebound,offensive,[],204001,,,1610612742,7,10,2021-12-26T03:48:13Z,370000,,,0,,K. Porzingis REBOUND (Off:1 Def:1),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,35.0,2.0,1.0,1.0,,,,,,,,,,,
38,PT08M29.00S,2021-12-26T03:48:10.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204001,7.440867279894875,50.73529411764706,1610612742,7,12,2021-12-26T03:48:16Z,380000,-4.0,17.0,1,left,K. Porzingis Layup (4 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,1.78,Made,4.0,,,,,,,,,,,,,,,,,,
39,PT08M23.00S,2021-12-26T03:48:16.6Z,1,REGULAR,3pt,Jump Shot,[],1628378,61.18593955321945,23.774509803921568,1610612762,7,12,2021-12-26T03:48:21Z,390000,-131.0,312.0,1,right,MISS D. Mitchell 33' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,33.88,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M18.00S,2021-12-26T03:48:21.6Z,1,REGULAR,rebound,defensive,[],1628373,,,1610612742,7,12,2021-12-26T03:48:21Z,400000,,,0,,F. Ntilikina REBOUND (Off:0 Def:1),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,,
41,PT08M14.00S,2021-12-26T03:48:24.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628425,32.013797634691194,42.64705882352941,1610612742,7,15,2021-12-26T03:48:54Z,410000,37.0,248.0,1,left,S. Brown 25' 3PT running pullup (3 PTS),[1628425],1610612742.0,DAL,running pullup,,,Brown,S. Brown,,,,,25.11,Made,3.0,,,,,,,,,,,,,,,,,,
42,PT07M58.00S,2021-12-26T03:48:40.5Z,1,REGULAR,3pt,Jump Shot,[],1628378,71.56701708278581,13.725490196078432,1610612762,7,15,2021-12-26T03:48:48Z,420000,-181.0,215.0,1,right,MISS D. Mitchell 28' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,28.11,Missed,,,,,,,,,,,,,,,,,,,
43,PT07M56.00S,2021-12-26T03:48:42.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,7,15,2021-12-26T03:48:48Z,430000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,
44,PT07M56.00S,2021-12-26T03:48:45.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,7,15,2021-12-26T03:48:45Z,440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M48.00S,2021-12-26T03:49:05.9Z,1,REGULAR,2pt,Jump Shot,[],1628973,22.28975032851511,72.05882352941177,1610612742,7,15,2021-12-26T03:49:10Z,450000,-110.0,157.0,1,left,MISS J. Brunson 19' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,19.19,Missed,,,,,,,,,,,,,,,,,,,
46,PT07M45.00S,2021-12-26T03:49:08.9Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612762,7,15,2021-12-26T03:49:10Z,460000,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,,
47,PT07M37.00S,2021-12-26T03:49:15.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,89.43823915900131,35.53921568627451,1610612762,9,15,2021-12-26T03:49:28Z,470000,-72.0,47.0,1,right,B. Bogdanovic 8' driving floating bank Jump Shot (5 PTS) (M. Conley 1 AST),"[202711, 201144]",1610612762.0,UTA,driving floating bank,,,Bogdanovic,B. Bogdanovic,,,,,8.61,Made,5.0,M. Conley,201144.0,1.0,,,,,,,,,,,,,,,
49,PT07M20.00S,2021-12-26T03:49:33.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628373,9.280551905387648,60.5392156862745,1610612742,9,15,2021-12-26T03:49:37Z,490000,-53.0,35.0,1,left,MISS F. Ntilikina 6' driving Layup,[1628373],1610612742.0,DAL,driving,,,Ntilikina,F. Ntilikina,,,,,6.31,Missed,,,,,,,,,,,,,,,,,,,
50,PT07M18.00S,2021-12-26T03:49:35.1Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,9,15,2021-12-26T03:49:37Z,500000,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,,,,
51,PT07M13.00S,2021-12-26T03:49:40.7Z,1,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612762,9,15,2021-12-26T03:49:48Z,510000,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (1 TO),[1628378],1610612762.0,UTA,bad pass,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,1146.0,,,,,1.0,,,,,
52,PT07M13.00S,2021-12-26T03:49:45.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,9,15,2021-12-26T03:49:45Z,520000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M13.00S,2021-12-26T03:52:50.7Z,1,REGULAR,substitution,out,[],201144,,,1610612742,9,15,2021-12-26T03:53:00Z,530000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M13.00S,2021-12-26T03:52:50.7Z,1,REGULAR,substitution,out,[],203497,,,1610612742,9,15,2021-12-26T03:53:00Z,540000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M13.00S,2021-12-26T03:52:50.7Z,1,REGULAR,substitution,in,[],204060,,,1610612742,9,15,2021-12-26T03:53:00Z,550000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M13.00S,2021-12-26T03:52:50.7Z,1,REGULAR,substitution,in,[],202355,,,1610612742,9,15,2021-12-26T03:53:00Z,560000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M58.00S,2021-12-26T03:53:33.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],204001,7.046649145860711,68.87254901960785,1610612742,9,17,2021-12-26T03:53:38Z,570000,-94.0,14.0,1,left,K. Porzingis 9' turnaround Jump Shot (6 PTS) (F. Ntilikina 1 AST),"[204001, 1628373]",1610612742.0,DAL,turnaround,,,Porzingis,K. Porzingis,,,,,9.54,Made,6.0,F. Ntilikina,1628373.0,1.0,,,,,,,,,,,,,,,
59,PT06M58.00S,2021-12-26T03:53:36.5Z,1,REGULAR,foul,personal,['1freethrow'],1626220,,,1610612742,9,17,2021-12-26T03:53:41Z,590000,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Porzingis 1 FT),"[1626220, 204001]",1610612762.0,UTA,shooting,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,1146.0,1.0,0.0,Porzingis,204001.0,,,,,,
61,PT06M58.00S,2021-12-26T03:53:57.3Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],204001,,,1610612742,9,18,2021-12-26T03:53:57Z,610000,,,0,,K. Porzingis Free Throw 1 of 1 (7 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
62,PT06M40.00S,2021-12-26T03:54:18.5Z,1,REGULAR,2pt,Jump Shot,[],202711,86.02168199737189,12.254901960784313,1610612762,9,18,2021-12-26T03:54:25Z,620000,-189.0,79.0,1,right,MISS B. Bogdanovic 20' step back Shot,[202711],1610612762.0,UTA,step back,,,Bogdanovic,B. Bogdanovic,,,,,20.45,Missed,,,,,,,,,,,,,,,,,,,
63,PT06M36.00S,2021-12-26T03:54:22.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,9,18,2021-12-26T03:54:25Z,630000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,
64,PT06M36.00S,2021-12-26T03:54:24.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,9,18,2021-12-26T03:54:24Z,640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M27.00S,2021-12-26T03:54:50.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202355,86.81011826544021,50.0,1610612762,9,18,2021-12-26T03:54:54Z,650000,0.0,71.0,1,right,MISS H. Whiteside 7' floating Shot,[202355],1610612762.0,UTA,floating,,,Whiteside,H. Whiteside,,,,,7.15,Missed,,,,,,,,,,,,,,,,,,,
66,PT06M25.00S,2021-12-26T03:54:52.4Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,9,18,2021-12-26T03:54:54Z,660000,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,,
67,PT06M17.00S,2021-12-26T03:55:04.4Z,1,REGULAR,foul,personal,['2freethrow'],202355,,,1610612742,9,18,2021-12-26T03:55:13Z,670000,,,0,,H. Whiteside shooting personal FOUL (1 PF) (Porzingis 2 FT),"[202355, 204001]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Porzingis,204001.0,,,,,,
69,PT06M17.00S,2021-12-26T03:55:26.2Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612742,9,19,2021-12-26T03:55:26Z,690000,,,0,,K. Porzingis Free Throw 1 of 2 (8 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
70,PT06M17.00S,2021-12-26T03:55:42.7Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612742,9,20,2021-12-26T03:55:42Z,700000,,,0,,K. Porzingis Free Throw 2 of 2 (9 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
71,PT06M05.00S,2021-12-26T03:55:56.0Z,1,REGULAR,turnover,bad pass,[],1628378,,,1610612762,9,20,2021-12-26T03:55:59Z,710000,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1628378, 204001]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,2.0,Porzingis,204001.0,,,
72,PT06M05.00S,2021-12-26T03:55:56.0Z,1,REGULAR,steal,,[],204001,,,1610612742,9,20,2021-12-26T03:55:57Z,720000,,,0,,K. Porzingis STEAL (1 STL),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M00.00S,2021-12-26T03:56:01.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628373,7.178055190538765,52.94117647058824,1610612742,9,20,2021-12-26T03:56:13Z,730000,-15.0,15.0,1,left,MISS F. Ntilikina running DUNK,[1628373],1610612742.0,DAL,running,,,Ntilikina,F. Ntilikina,,,,,2.1,Missed,,,,,,,,,,,,,,,,,,,
74,PT05M58.00S,2021-12-26T03:56:03.2Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612762,9,20,2021-12-26T03:56:13Z,740000,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,73.0,2.0,2.0,0.0,,,,,,,,,,,
75,PT05M55.00S,2021-12-26T03:56:05.9Z,1,REGULAR,3pt,Jump Shot,[],202711,79.58278580814718,7.107843137254902,1610612762,9,20,2021-12-26T03:56:18Z,750000,-214.0,139.0,1,right,MISS B. Bogdanovic 25' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
76,PT05M55.00S,2021-12-26T03:56:05.9Z,1,REGULAR,rebound,defensive,[],1628425,,,1610612742,9,20,2021-12-26T03:56:34Z,760000,,,0,,S. Brown REBOUND (Off:0 Def:1),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,75.0,1.0,1.0,0.0,,,,,,,,,,,
77,PT05M47.00S,2021-12-26T03:56:13.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203939,7.835085413929041,49.26470588235294,1610612742,9,22,2021-12-26T03:57:18Z,770000,4.0,21.0,1,left,D. Powell cutting DUNK (2 PTS) (S. Brown 1 AST),"[203939, 1628425]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,2.14,Made,2.0,S. Brown,1628425.0,1.0,,,,,,,,,,,,,,,
79,PT05M47.00S,2021-12-26T03:56:19.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,9,22,2021-12-26T03:56:19Z,790000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M47.00S,2021-12-26T03:58:00.4Z,1,REGULAR,substitution,out,[],203939,,,1610612762,9,22,2021-12-26T03:59:21Z,800000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M47.00S,2021-12-26T03:58:00.4Z,1,REGULAR,substitution,out,[],1628973,,,1610612762,9,22,2021-12-26T03:59:21Z,810000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M47.00S,2021-12-26T03:58:00.4Z,1,REGULAR,substitution,out,[],1628373,,,1610612762,9,22,2021-12-26T03:59:21Z,820000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M47.00S,2021-12-26T03:58:00.4Z,1,REGULAR,substitution,in,[],1629033,,,1610612762,9,22,2021-12-26T03:59:21Z,830000,,,0,,SUB in: T. Pinson,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M47.00S,2021-12-26T03:58:00.4Z,1,REGULAR,substitution,in,[],1629650,,,1610612762,9,22,2021-12-26T03:59:21Z,840000,,,0,,SUB in: M. Brown,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M47.00S,2021-12-26T03:58:00.4Z,1,REGULAR,substitution,in,[],202688,,,1610612762,9,22,2021-12-26T03:59:21Z,850000,,,0,,SUB in: B. Knight,[202688],1610612742.0,DAL,,,,Knight,B. Knight,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M37.00S,2021-12-26T03:59:50.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204060,86.81011826544021,45.588235294117645,1610612762,9,22,2021-12-26T04:00:05Z,860000,-22.0,71.0,1,right,MISS J. Ingles 7' driving finger roll Layup,[204060],1610612762.0,UTA,driving finger roll,,,Ingles,J. Ingles,,,,,7.48,Missed,,,,,,,,,,,,,,,,,,,
87,PT05M35.00S,2021-12-26T03:59:52.4Z,1,REGULAR,rebound,defensive,[],1629033,,,1610612742,9,22,2021-12-26T03:59:55Z,870000,,,0,,T. Pinson REBOUND (Off:0 Def:1),[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,,
