actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
23,PT10M11.00S,2022-02-03T03:15:59.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628962,92.19776609724047,45.09803921568628,1610612762,4,2,2022-02-03T03:16:17Z,230000,-25.0,21.0,1,right,U. Azubuike alley-oop DUNK (2 PTS) (T. Forrest 1 AST),"[1628962, 1630235]",1610612762.0,UTA,alley-oop,,,Azubuike,U. Azubuike,,,,,3.21,Made,,,,,2.0,T. Forrest,1630235.0,1.0,,,,,,,,,,
25,PT09M54.00S,2022-02-03T03:16:16.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,17.0335085413929,48.77450980392157,1610612743,4,2,2022-02-03T03:16:48Z,250000,6.0,108.0,1,left,MISS M. Morris 10' pullup Shot - blocked,"[1628420, 201144]",1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,10.78,Missed,,,,,,,,,,,,,,Conley,201144.0,,,
26,PT09M54.00S,2022-02-03T03:16:16.5Z,1,REGULAR,block,,[],201144,,,1610612743,4,2,2022-02-03T03:16:18Z,260000,,,0,,M. Conley BLOCK (1 BLK),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
27,PT09M51.00S,2022-02-03T03:16:19.5Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612762,4,2,2022-02-03T03:16:21Z,270000,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M38.00S,2022-02-03T03:16:32.5Z,1,REGULAR,3pt,Jump Shot,[],1630235,92.85479632063075,95.34313725490196,1610612762,7,2,2022-02-03T03:16:37Z,280000,227.0,15.0,1,right,T. Forrest 3PT  (3 PTS) (M. Conley 1 AST),"[1630235, 201144]",1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,22.72,Made,,,,,3.0,M. Conley,201144.0,1.0,,,,,,,,,,
30,PT09M19.00S,2022-02-03T03:16:51.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203085,12.697109067017081,39.950980392156865,1610612743,7,2,2022-02-03T03:16:55Z,300000,50.0,67.0,1,left,MISS A. Rivers 8' floating Shot,[203085],1610612743.0,DEN,floating,,,Rivers,A. Rivers,,,,,8.36,Missed,,,,,,,,,,,,,,,,,,
31,PT09M16.00S,2022-02-03T03:16:54.1Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612762,7,2,2022-02-03T03:16:55Z,310000,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,30.0,2.0,2.0,0.0,,,,,,,,,,,,,,
32,PT09M03.00S,2022-02-03T03:17:07.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628962,92.32917214191852,45.588235294117645,1610612762,7,2,2022-02-03T03:17:11Z,320000,-22.0,20.0,1,right,MISS U. Azubuike Layup,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,2.95,Missed,,,,,,,,,,,,,,,,,,
33,PT09M00.00S,2022-02-03T03:17:10.7Z,1,REGULAR,rebound,offensive,[],1628962,,,1610612762,7,2,2022-02-03T03:17:11Z,330000,,,0,,U. Azubuike REBOUND (Off:1 Def:1),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,32.0,2.0,1.0,1.0,,,,,,,,,,,,,,
34,PT09M00.00S,2022-02-03T03:17:09.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628962,94.40999984741211,50.0,1610612762,9,2,2022-02-03T03:17:09Z,340000,0.0,0.0,1,right,U. Azubuike tip Layup (4 PTS),[1628962],1610612762.0,UTA,tip,,,Azubuike,U. Azubuike,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,
35,PT08M49.00S,2022-02-03T03:17:24.7Z,1,REGULAR,foul,personal,['2freethrow'],1628962,,,1610612743,9,2,2022-02-03T03:17:32Z,350000,,,0,,U. Azubuike shooting personal FOUL (1 PF) (Nnaji 2 FT),"[1628962, 1630192]",1610612762.0,UTA,shooting,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,200833.0,1.0,0.0,Nnaji,1630192.0,,,,,
37,PT08M49.00S,2022-02-03T03:17:55.9Z,1,REGULAR,freethrow,1 of 2,[],1630192,,,1610612743,9,3,2022-02-03T03:17:55Z,370000,,,0,,Z. Nnaji Free Throw 1 of 2 (1 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
38,PT08M49.00S,2022-02-03T03:18:14.4Z,1,REGULAR,freethrow,2 of 2,[],1630192,,,1610612743,9,4,2022-02-03T03:18:14Z,380000,,,0,,Z. Nnaji Free Throw 2 of 2 (2 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
39,PT08M30.00S,2022-02-03T03:18:35.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202711,86.5473061760841,49.01960784313725,1610612762,11,4,2022-02-03T03:19:00Z,390000,-5.0,74.0,1,right,B. Bogdanovic 7' driving finger roll Layup (2 PTS) (M. Conley 2 AST),"[202711, 201144]",1610612762.0,UTA,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,7.42,Made,,,,,2.0,M. Conley,201144.0,2.0,,,,,,,,,,
41,PT08M16.00S,2022-02-03T03:18:50.0Z,1,REGULAR,2pt,Jump Shot,[],1628420,14.536793692509855,82.35294117647058,1610612743,11,6,2022-02-03T03:18:54Z,410000,-162.0,84.0,1,left,M. Morris 18' pullup Jump Shot (2 PTS),[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,18.24,Made,,,,,2.0,,,,,,,,,,,,,
42,PT07M48.00S,2022-02-03T03:19:17.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,87.86136662286465,37.745098039215684,1610612762,13,6,2022-02-03T03:19:25Z,420000,-61.0,62.0,1,right,B. Bogdanovic 8' driving bank Jump Shot (4 PTS),[202711],1610612762.0,UTA,driving bank,,,Bogdanovic,B. Bogdanovic,,,,,8.69,Made,,,,,4.0,,,,,,,,,,,,,
43,PT07M34.00S,2022-02-03T03:19:32.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,7.178055190538765,43.627450980392155,1610612743,13,8,2022-02-03T03:19:36Z,430000,32.0,15.0,1,left,M. Morris Layup (4 PTS) (J. Green 1 AST),"[1628420, 201145]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,3.53,Made,,,,,4.0,J. Green,201145.0,1.0,,,,,,,,,,
45,PT07M14.00S,2022-02-03T03:19:53.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,86.02168199737189,45.588235294117645,1610612762,13,8,2022-02-03T03:19:58Z,450000,-22.0,79.0,1,right,MISS B. Bogdanovic 8' Jump Shot - blocked,"[202711, 203115]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,8.19,Missed,,,,,,,,,,,,,,Barton,203115.0,,,
46,PT07M14.00S,2022-02-03T03:19:53.3Z,1,REGULAR,block,,[],203115,,,1610612762,13,8,2022-02-03T03:19:55Z,460000,,,0,,W. Barton BLOCK (1 BLK),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M11.00S,2022-02-03T03:19:56.3Z,1,REGULAR,rebound,defensive,[],203085,,,1610612743,13,8,2022-02-03T03:19:58Z,470000,,,0,,A. Rivers REBOUND (Off:0 Def:1),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,
48,PT07M11.00S,2022-02-03T03:19:59.2Z,1,REGULAR,foul,personal,[],201144,,,1610612743,13,8,2022-02-03T03:20:35Z,480000,,,0,,M. Conley personal FOUL (1 PF),"[201144, 203115]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,200833.0,1.0,0.0,Barton,203115.0,,,,,
50,PT07M11.00S,2022-02-03T03:20:03.8Z,1,REGULAR,substitution,out,[],201144,,,1610612743,13,8,2022-02-03T03:20:07Z,500000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M11.00S,2022-02-03T03:20:03.8Z,1,REGULAR,substitution,in,[],1630215,,,1610612743,13,8,2022-02-03T03:20:07Z,510000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M00.00S,2022-02-03T03:20:32.3Z,1,REGULAR,2pt,Jump Shot,[],203115,25.837713534822605,63.970588235294116,1610612743,13,10,2022-02-03T03:20:54Z,520000,-70.0,190.0,1,left,W. Barton 20' pullup Jump Shot (2 PTS),[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,20.28,Made,,,,,2.0,,,,,,,,,,,,,
53,PT06M31.00S,2022-02-03T03:20:59.5Z,1,REGULAR,3pt,Jump Shot,[],1626220,70.90998685939553,12.009803921568627,1610612762,16,10,2022-02-03T03:21:04Z,530000,-190.0,221.0,1,right,R. O'Neale 29' 3PT  (5 PTS) (J. Butler 1 AST),"[1626220, 1630215]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,29.14,Made,,,,,5.0,J. Butler,1630215.0,1.0,,,,,,,,,,
55,PT06M18.00S,2022-02-03T03:21:13.3Z,1,REGULAR,3pt,Jump Shot,[],203115,8.754927726675426,94.36274509803921,1610612743,16,10,2022-02-03T03:21:19Z,550000,-222.0,30.0,1,left,MISS W. Barton 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,22.38,Missed,,,,,,,,,,,,,,,,,,
56,PT06M16.00S,2022-02-03T03:21:15.3Z,1,REGULAR,rebound,defensive,[],202711,,,1610612762,16,10,2022-02-03T03:21:19Z,560000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,,,,,
57,PT06M10.00S,2022-02-03T03:21:21.7Z,1,REGULAR,3pt,Jump Shot,[],1626220,75.64060446780552,87.74509803921569,1610612762,16,10,2022-02-03T03:21:27Z,570000,189.0,176.0,1,right,MISS R. O'Neale 25' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,
58,PT06M06.00S,2022-02-03T03:21:25.7Z,1,REGULAR,rebound,defensive,[],1630192,,,1610612743,16,10,2022-02-03T03:21:27Z,580000,,,0,,Z. Nnaji REBOUND (Off:0 Def:3),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,57.0,3.0,3.0,0.0,,,,,,,,,,,,,,
59,PT05M58.00S,2022-02-03T03:21:33.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203115,12.697109067017081,49.26470588235294,1610612743,16,10,2022-02-03T03:21:37Z,590000,4.0,67.0,1,left,MISS W. Barton 6' driving Layup - blocked,"[203115, 1628962]",1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,6.7,Missed,,,,,,,,,,,,,,Azubuike,1628962.0,,,
60,PT05M58.00S,2022-02-03T03:21:33.3Z,1,REGULAR,block,,[],1628962,,,1610612743,16,10,2022-02-03T03:21:35Z,600000,,,0,,U. Azubuike BLOCK (1 BLK),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,
61,PT05M56.00S,2022-02-03T03:21:35.3Z,1,REGULAR,rebound,defensive,[],202711,,,1610612762,16,10,2022-02-03T03:21:37Z,610000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:3),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,59.0,3.0,3.0,0.0,,,,,,,,,,,,,,
62,PT05M53.00S,2022-02-03T03:21:41.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202711,91.80354796320631,53.67647058823529,1610612762,18,10,2022-02-03T03:21:49Z,620000,18.0,25.0,1,right,B. Bogdanovic running Layup (6 PTS),[202711],1610612762.0,UTA,running,,,Bogdanovic,B. Bogdanovic,,,,,3.06,Made,,,,,6.0,,,,,,,,,,,,,
63,PT05M53.00S,2022-02-03T03:21:43.3Z,1,REGULAR,foul,personal,['1freethrow'],201145,,,1610612762,18,10,2022-02-03T03:21:47Z,630000,,,0,,J. Green shooting personal FOUL (2 PF) (Bogdanovic 1 FT),"[201145, 202711]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,,,200833.0,2.0,0.0,Bogdanovic,202711.0,,,,,
65,PT05M53.00S,2022-02-03T03:21:53.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,18,10,2022-02-03T03:25:56Z,650000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M53.00S,2022-02-03T03:24:35.1Z,1,REGULAR,substitution,out,[],1628962,,,1610612762,18,10,2022-02-03T03:25:56Z,660000,,,0,,SUB out: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M53.00S,2022-02-03T03:24:35.1Z,1,REGULAR,substitution,in,[],200752,,,1610612762,18,10,2022-02-03T03:25:56Z,670000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M53.00S,2022-02-03T03:24:40.8Z,1,REGULAR,substitution,out,[],201145,,,1610612762,18,10,2022-02-03T03:25:56Z,680000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M53.00S,2022-02-03T03:24:40.8Z,1,REGULAR,substitution,in,[],1628432,,,1610612762,18,10,2022-02-03T03:25:56Z,690000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M53.00S,2022-02-03T03:25:34.7Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],202711,,,1610612762,19,10,2022-02-03T03:25:34Z,700000,,,0,,B. Bogdanovic Free Throw 1 of 1 (7 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
71,PT05M36.00S,2022-02-03T03:25:55.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,10.200394218134035,61.51960784313726,1610612743,19,10,2022-02-03T03:25:58Z,710000,-58.0,43.0,1,left,MISS W. Barton 7' floating Shot,[203115],1610612743.0,DEN,floating,,,Barton,W. Barton,,,,,7.21,Missed,,,,,,,,,,,,,,,,,,
72,PT05M34.00S,2022-02-03T03:25:56.6Z,1,REGULAR,rebound,offensive,[],1630192,,,1610612743,19,10,2022-02-03T03:25:56Z,720000,,,0,,Z. Nnaji REBOUND (Off:1 Def:3),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,71.0,4.0,3.0,1.0,,,,,,,,,,,,,,
73,PT05M31.00S,2022-02-03T03:25:59.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628432,30.042706964520367,25.49019607843137,1610612743,19,13,2022-02-03T03:26:04Z,730000,123.0,230.0,1,left,D. Reed 26' 3PT  (3 PTS) (Z. Nnaji 1 AST),"[1628432, 1630192]",1610612743.0,DEN,,,,Reed,D. Reed,,,,,26.05,Made,,,,,3.0,Z. Nnaji,1630192.0,1.0,,,,,,,,,,
75,PT05M03.00S,2022-02-03T03:26:27.1Z,1,REGULAR,3pt,Jump Shot,[],1626220,80.23981603153744,93.38235294117648,1610612762,19,13,2022-02-03T03:26:32Z,750000,217.0,133.0,1,right,MISS R. O'Neale 25' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,
76,PT05M01.00S,2022-02-03T03:26:29.1Z,1,REGULAR,rebound,defensive,[],1628420,,,1610612743,19,13,2022-02-03T03:26:32Z,760000,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
77,PT04M47.00S,2022-02-03T03:26:43.8Z,1,REGULAR,2pt,Jump Shot,[],1628420,20.318659658344284,21.07843137254902,1610612743,19,15,2022-02-03T03:26:49Z,770000,145.0,138.0,1,left,M. Morris 20' pullup Jump Shot (6 PTS),[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,20.02,Made,,,,,6.0,,,,,,,,,,,,,
78,PT04M27.00S,2022-02-03T03:27:02.8Z,1,REGULAR,3pt,Jump Shot,[],1630215,67.62483574244416,61.029411764705884,1610612762,19,15,2022-02-03T03:27:08Z,780000,55.0,252.0,1,right,MISS J. Butler 25' step back 3PT,[1630215],1610612762.0,UTA,step back,,,Butler,J. Butler,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,
79,PT04M24.00S,2022-02-03T03:27:05.8Z,1,REGULAR,rebound,defensive,[],203115,,,1610612743,19,15,2022-02-03T03:27:09Z,790000,,,0,,W. Barton REBOUND (Off:0 Def:1),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,,,
80,PT04M19.00S,2022-02-03T03:27:10.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630192,7.30946123521682,48.03921568627451,1610612743,19,17,2022-02-03T03:27:16Z,800000,10.0,16.0,1,left,Z. Nnaji DUNK (4 PTS) (W. Barton 1 AST),"[1630192, 203115]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,1.89,Made,,,,,4.0,W. Barton,203115.0,1.0,,,,,,,,,,
82,PT04M07.00S,2022-02-03T03:27:25.4Z,1,REGULAR,foul,personal,[],1630192,,,1610612762,19,17,2022-02-03T03:27:52Z,820000,,,0,,Z. Nnaji personal FOUL (1 PF),"[1630192, 1630235]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,2714.0,1.0,0.0,Forrest,1630235.0,,,,,
84,PT04M07.00S,2022-02-03T03:27:32.3Z,1,REGULAR,substitution,out,[],1626220,,,1610612762,19,17,2022-02-03T03:27:42Z,840000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M07.00S,2022-02-03T03:27:32.3Z,1,REGULAR,substitution,out,[],203085,,,1610612762,19,17,2022-02-03T03:27:42Z,850000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M07.00S,2022-02-03T03:27:32.3Z,1,REGULAR,substitution,in,[],1629672,,,1610612762,19,17,2022-02-03T03:27:42Z,860000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M07.00S,2022-02-03T03:27:32.3Z,1,REGULAR,substitution,in,[],1630538,,,1610612762,19,17,2022-02-03T03:27:42Z,870000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
88,PT03M59.00S,2022-02-03T03:28:03.4Z,1,REGULAR,turnover,out-of-bounds,[],1629672,,,1610612762,19,17,2022-02-03T03:28:15Z,880000,,,0,,E. Paschall lost ball out-of-bounds TURNOVER (1 TO),[1629672],1610612762.0,UTA,lost ball,,,Paschall,E. Paschall,,,,,,,,,,,,,,,200833.0,,,,,,,1.0,,
89,PT03M40.00S,2022-02-03T03:28:29.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628420,6.783837056504599,79.65686274509804,1610612743,19,17,2022-02-03T03:28:35Z,890000,-148.0,11.0,1,left,MISS M. Morris 14' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,14.87,Missed,,,,,,,,,,,,,,,,,,
90,PT03M38.00S,2022-02-03T03:28:31.3Z,1,REGULAR,rebound,offensive,[],1628432,,,1610612743,19,17,2022-02-03T03:31:11Z,900000,,,0,,D. Reed REBOUND (Off:1 Def:0),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,89.0,1.0,0.0,1.0,,,,,,,,,,,,,,
